기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2009	중랑구	면목3.8동	5,378	5,859	2,324	2,413	1,771	1,740	1,283	1,706
2009	중랑구	망우본동	5,870	6,109	2,394	2,111	1,508	1,418	1,968	2,580
2009	성북구	소계	81,183	81,056	22,456	22,456	36,175	34,901	22,552	23,699
2009	성북구	돈암1동	2,750	2,890	905	1,010	1,152	1,152	693	728
2009	성북구	돈암2동	3,840	4,170	1,298	1,366	1,607	1,752	935	1,052
2009	성북구	안암동	3,836	4,226	752	1,063	1,561	1,826	1,523	1,337
2009	성북구	보문동	2,876	3,244	629	849	1,402	1,550	845	845
2009	성북구	정능1동	5,113	3,403	2,178	1,315	1,881	1,075	1,054	1,013
2009	성북구	정능2동	4,586	4,287	2,041	1,621	1,555	1,495	990	1,171
2009	성북구	정능3동	2,985	3,439	867	1,014	959	1,311	1,159	1,114
2009	성북구	정능4동	4,540	4,662	1,402	1,433	1,940	1,895	1,198	1,334
2009	성북구	길음1동	4,439	5,125	978	1,131	2,199	2,568	1,262	1,426
2009	성북구	길음2동	3,000	3,500	596	654	1,551	1,836	853	1,010
2009	성북구	월곡1동	3,680	4,060	857	1,043	1,811	1,822	1,012	1,195
2009	성북구	월곡2동	3,258	3,648	892	1,246	1,318	1,337	1,048	1,065
2009	성북구	장위1동	3,333	4,081	987	1,010	1,422	1,816	924	1,255
2009	성북구	장위2동	3,213	3,695	1,228	1,198	1,204	1,420	781	1,077
2009	성북구	장위3동	4,222	3,016	965	712	2,425	1,437	832	867
2009	성북구	성북동	3,576	3,700	962	1,250	1,589	1,484	1,025	966
2009	성북구	삼선동	4,710	4,857	1,218	1,345	2,040	2,118	1,452	1,394
2009	성북구	동선동	3,581	3,709	1,087	1,318	1,242	1,330	1,252	1,061
2009	성북구	종암동	7,218	5,632	1,492	1,073	3,661	2,697	2,065	1,862
2009	성북구	석관동	6,427	5,712	1,122	805	3,656	2,980	1,649	1,927
2009	강북구	소계	54,963	58,481	18,151	18,151	24,011	24,201	12,801	16,129
2009	강북구	번1동	4,670	4,069	1,255	1,066	2,255	1,878	1,160	1,125
2009	강북구	번2동	2,858	3,380	1,007	1,068	1,221	1,328	630	984
2009	강북구	번3동	2,469	3,028	546	607	1,424	1,555	499	866
2009	강북구	수유1동	3,893	3,932	1,555	1,468	1,384	1,342	954	1,122
2009	강북구	수유2동	4,177	3,916	1,499	1,238	1,827	1,731	851	947
2009	강북구	수유3동	4,928	5,028	1,550	1,623	2,167	2,022	1,211	1,383
2009	강북구	삼양동	5,623	5,886	2,114	2,051	2,315	2,179	1,194	1,656
2009	강북구	미아동	4,489	5,008	1,821	1,995	1,618	1,745	1,050	1,268
2009	강북구	송중동	5,057	5,879	1,245	1,563	2,474	2,678	1,338	1,638
2009	강북구	송천동	4,942	5,486	1,640	1,811	2,109	2,183	1,193	1,492
2009	강북구	삼각산동	2,815	3,517	721	739	1,389	1,720	705	1,058
2009	강북구	우이동	3,660	3,616	1,108	942	1,751	1,688	801	986
2009	강북구	인수동	5,382	5,736	2,090	1,980	2,077	2,152	1,215	1,604
2009	도봉구	소계	57,210	62,980	18,234	18,234	23,272	24,945	15,704	19,801
2009	도봉구	쌍문1동	3,714	4,621	794	936	1,998	2,458	922	1,227
2009	도봉구	쌍문2동	3,649	3,977	1,446	1,604	1,331	1,254	872	1,119
2009	도봉구	쌍문3동	3,122	3,343	973	1,040	1,295	1,293	854	1,010
2009	도봉구	쌍문4동	3,287	3,372	1,476	1,278	1,106	1,175	705	919
2009	도봉구	방학1동	5,562	5,898	2,184	2,046	1,872	2,011	1,506	1,841
2009	도봉구	방학2동	4,171	4,505	1,763	1,815	1,371	1,255	1,037	1,435
2009	도봉구	방학3동	4,051	4,425	1,530	1,409	1,459	1,695	1,062	1,321
2009	도봉구	창1동	4,552	4,854	1,446	1,380	1,823	1,943	1,283	1,531
2009	도봉구	창2동	5,022	5,494	1,334	1,449	2,358	2,358	1,330	1,687
2009	도봉구	창3동	2,490	2,710	577	585	1,315	1,328	598	797
2009	도봉구	창4동	4,519	4,857	1,010	910	2,065	2,360	1,444	1,587
2009	도봉구	창5동	4,460	4,912	1,453	1,307	1,878	2,105	1,129	1,500
2009	도봉구	도봉1동	4,028	4,669	1,099	1,260	1,500	1,576	1,429	1,833
2009	도봉구	도봉2동	4,583	5,343	1,149	1,215	1,901	2,134	1,533	1,994
2009	노원구	소계	92,019	100,423	29,670	29,670	33,678	36,367	28,671	34,386
2009	노원구	월계1동	3,907	4,134	803	765	1,810	1,972	1,294	1,397
2009	노원구	월계2동	3,957	4,566	694	764	2,099	2,250	1,164	1,552
2009	노원구	월계3동	4,875	5,768	1,104	1,226	2,302	2,462	1,469	2,080
2009	노원구	공릉2동	7,343	7,742	1,551	1,466	2,632	3,005	3,160	3,271
2009	노원구	하계1동	4,763	4,971	1,672	1,556	1,801	1,939	1,290	1,476
2009	노원구	하계2동	3,397	3,816	1,343	1,222	1,160	1,463	894	1,131
2009	노원구	중계본동	4,596	4,664	1,726	1,479	1,486	1,829	1,384	1,356
2009	노원구	중계1동	4,715	5,178	1,718	2,089	1,689	1,719	1,308	1,370
2009	노원구	중계4동	3,707	4,204	1,614	1,697	1,109	1,212	984	1,295
2009	노원구	상계1동	6,391	5,873	2,047	1,313	2,175	2,116	2,169	2,444
2009	노원구	상계2동	4,070	4,403	2,018	1,788	1,021	1,233	1,031	1,382
2009	노원구	상계5동	4,336	4,723	2,056	2,016	1,091	1,214	1,189	1,493
2009	노원구	상계8동	4,942	5,613	1,400	1,546	1,917	1,916	1,625	2,151
2009	노원구	상계9동	4,087	4,790	1,802	1,782	1,172	1,392	1,113	1,616
2009	노원구	상계10동	3,997	4,471	1,500	1,515	1,330	1,461	1,167	1,495
2009	노원구	공릉1.3동	6,252	6,675	1,496	1,746	2,652	2,536	2,104	2,393
2009	노원구	상계3.4동	5,102	5,819	1,817	1,857	1,616	1,821	1,669	2,141
2009	노원구	상계6.7동	6,009	6,721	1,650	1,920	2,304	2,530	2,055	2,271
2009	노원구	중계2.3동	5,573	6,292	1,659	1,923	2,312	2,297	1,602	2,072
2009	은평구	소계	88,552	82,920	34,125	34,125	29,661	22,001	24,766	26,794
2009	은평구	녹번동	6,160	6,608	2,122	2,610	2,237	1,936	1,801	2,062
2009	은평구	불광1동	5,529	6,076	1,935	2,519	1,739	1,545	1,855	2,012
2009	은평구	갈현1동	4,464	5,050	1,716	2,127	1,140	1,076	1,608	1,847
2009	은평구	갈현2동	5,177	5,112	2,415	2,385	1,240	1,052	1,522	1,675
2009	은평구	구산동	6,223	5,579	2,772	2,326	1,773	1,281	1,678	1,972
2009	은평구	대조동	5,590	6,040	2,505	2,813	1,569	1,403	1,516	1,824
2009	은평구	응암1동	6,229	6,338	2,640	2,588	1,945	1,834	1,644	1,916
2009	은평구	응암2동	3,103	4,152	1,280	1,844	1,031	1,205	792	1,103
2009	은평구	신사1동	4,889	4,932	2,270	2,223	1,389	1,197	1,230	1,512
2009	은평구	신사2동	3,798	4,512	1,369	1,918	1,240	1,307	1,189	1,287
2009	은평구	증산동	3,488	3,569	887	1,030	1,535	1,326	1,066	1,213
2009	은평구	수색동	2,975	2,903	497	685	1,296	954	1,182	1,264
2009	은평구	진관동	12,307	2,278	4,068	562	5,696	754	2,543	962
2009	은평구	불광2동	5,119	5,768	1,882	2,444	1,496	1,289	1,741	2,035
2009	은평구	응암3동	4,876	5,356	1,749	2,151	1,894	1,732	1,233	1,473
2009	은평구	역촌동	8,625	8,647	4,018	3,900	2,441	2,110	2,166	2,637
2009	서대문구	소계	55,046	60,558	13,740	13,740	23,578	27,932	17,728	18,886
2009	서대문구	천연동	4,407	3,590	762	512	2,466	1,997	1,179	1,081
2009	서대문구	홍제1동	4,218	4,784	1,197	1,149	1,712	2,113	1,309	1,522
2009	서대문구	홍제3동	3,043	3,332	990	910	1,250	1,458	803	964
2009	서대문구	홍제2동	2,381	2,609	582	607	1,128	1,291	671	711
2009	서대문구	홍은1동	3,385	3,879	935	1,051	1,413	1,581	1,037	1,247
2009	서대문구	홍은2동	5,393	5,417	1,724	1,433	2,103	2,371	1,566	1,613
2009	서대문구	남가좌1동	687	3,292	209	1,508	276	1,189	202	595
2009	서대문구	남가좌2동	5,355	5,185	1,942	1,511	2,067	2,117	1,346	1,557
2009	서대문구	북가좌1동	1,616	2,521	441	686	664	1,119	511	716
2009	서대문구	북가좌2동	6,243	5,876	1,990	1,069	2,699	2,919	1,554	1,888
2009	서대문구	충현동	3,790	3,985	562	767	1,838	1,887	1,390	1,331
2009	서대문구	북아현동	2,807	3,108	461	488	1,280	1,554	1,066	1,066
2009	서대문구	신촌동	4,750	5,466	522	593	1,858	2,925	2,370	1,948
2009	서대문구	연희동	6,971	7,514	1,423	1,456	2,824	3,411	2,724	2,647
2009	마포구	소계	73,262	76,687	19,901	19,901	29,798	32,526	23,563	24,260
2009	마포구	용강동	3,742	4,576	924	1,202	1,650	2,043	1,168	1,331
2009	마포구	대흥동	3,675	4,002	731	968	1,355	1,680	1,589	1,354
2009	마포구	염리동	2,729	3,128	776	819	1,022	1,334	931	975
2009	마포구	신수동	4,892	4,305	1,604	1,194	1,866	1,697	1,422	1,414
2009	마포구	서교동	7,114	7,898	1,800	2,478	2,474	2,978	2,840	2,442
2009	마포구	합정동	4,370	4,791	1,220	1,576	1,687	1,687	1,463	1,528
2009	마포구	망원1동	4,626	4,914	1,840	1,719	1,452	1,596	1,334	1,599
2009	마포구	망원2동	3,974	3,673	1,692	1,305	1,313	1,291	969	1,077
2009	마포구	연남동	4,149	4,369	1,154	1,301	1,688	1,716	1,307	1,352
2009	마포구	성산1동	4,190	4,084	1,731	1,462	1,343	1,383	1,116	1,239
2009	마포구	성산2동	6,322	6,168	1,524	1,337	2,847	2,732	1,951	2,099
2009	마포구	상암동	5,188	4,175	1,302	542	2,316	2,023	1,570	1,610
2009	마포구	도화동	3,945	3,971	746	651	1,972	2,040	1,227	1,280
2009	마포구	서강동	5,222	5,465	1,412	1,501	1,912	2,253	1,898	1,711
2009	마포구	공덕동	6,071	7,265	783	1,032	3,431	4,030	1,857	2,203
2009	마포구	아현동	3,053	3,903	662	814	1,470	2,043	921	1,046
2009	양천구	소계	84,517	87,647	25,822	25,822	33,387	32,930	25,308	28,895
2009	양천구	목1동	7,514	5,785	2,502	1,695	3,133	2,399	1,879	1,691
2009	양천구	목2동	5,585	6,043	1,533	1,581	2,381	2,452	1,671	2,010
2009	양천구	목3동	4,731	4,924	1,356	1,172	2,227	2,249	1,148	1,503
2009	양천구	목4동	5,174	5,502	1,588	1,673	2,110	2,132	1,476	1,697
2009	양천구	신월1동	4,590	4,820	967	955	2,238	2,088	1,385	1,777
2009	양천구	신월2동	3,393	3,900	1,401	1,374	1,075	1,142	917	1,384
2009	양천구	신월3동	3,820	3,587	953	814	1,381	1,134	1,486	1,639
2009	양천구	신월4동	2,838	3,007	1,284	1,147	778	838	776	1,022
2009	양천구	신월5동	3,448	2,921	516	574	1,930	1,284	1,002	1,063
2009	양천구	신월6동	2,068	2,448	865	919	522	645	681	884
2009	양천구	신월7동	3,789	4,123	1,192	1,316	1,293	1,132	1,304	1,675
2009	양천구	신정1동	4,155	4,495	1,648	1,783	1,385	1,466	1,122	1,246
2009	양천구	신정2동	3,554	3,850	1,184	1,419	1,385	1,418	985	1,013
2009	양천구	신정3동	7,758	9,067	2,397	2,687	2,838	3,227	2,523	3,153
2009	양천구	신정6동	4,261	4,631	1,696	1,698	1,393	1,720	1,172	1,213
2009	양천구	신정7동	4,520	4,951	1,385	1,373	1,749	2,057	1,386	1,521
2009	양천구	목5동	6,400	6,933	1,370	1,992	2,917	3,011	2,113	1,930
2009	양천구	신정4동	6,919	6,660	1,985	1,650	2,652	2,536	2,282	2,474
2009	강서구	소계	100,639	108,540	36,478	36,478	33,828	33,774	30,333	38,288
2009	강서구	염창동	5,793	6,072	1,501	1,335	2,413	2,415	1,879	2,322
2009	강서구	등촌1동	4,009	4,272	1,403	1,497	1,340	1,360	1,266	1,415
2009	강서구	등촌2동	3,705	4,141	931	986	1,770	1,891	1,004	1,264
2009	강서구	등촌3동	4,972	5,445	1,649	1,690	1,825	1,894	1,498	1,861
2009	강서구	화곡본동	7,941	7,764	2,961	2,330	2,688	2,359	2,292	3,075
2009	강서구	화곡2동	4,065	4,175	1,496	1,516	1,451	1,230	1,118	1,429
2009	강서구	화곡3동	4,465	4,538	2,030	1,455	1,301	1,586	1,134	1,497
2009	강서구	화곡4동	4,288	4,243	1,237	1,215	1,826	1,525	1,225	1,503
2009	강서구	화곡6동	5,001	4,942	2,083	1,738	1,440	1,398	1,478	1,806
2009	강서구	화곡8동	5,499	5,515	1,919	1,962	2,133	1,739	1,447	1,814
2009	강서구	가양1동	3,144	3,801	1,176	1,312	933	1,076	1,035	1,413
2009	강서구	가양2동	2,463	2,762	640	874	1,074	912	749	976
2009	강서구	가양3동	2,666	3,147	783	963	1,075	1,048	808	1,136
2009	강서구	발산1동	6,417	5,071	2,953	1,864	1,684	1,449	1,780	1,758
2009	강서구	공항동	4,697	5,205	1,740	1,903	1,203	1,208	1,754	2,094
2009	강서구	방화1동	6,253	6,088	2,995	2,482	1,423	1,318	1,835	2,288
2009	강서구	방화2동	4,301	4,592	1,894	1,748	915	912	1,492	1,932
2009	강서구	방화3동	4,321	4,705	1,666	1,676	1,080	1,171	1,575	1,858
2009	강서구	화곡1동	9,934	10,023	2,688	2,418	4,339	4,020	2,907	3,585
2009	강서구	우장산동	6,705	12,039	2,733	5,514	1,915	3,263	2,057	3,262
2009	구로구	소계	68,459	71,744	17,010	17,010	25,121	23,468	26,328	31,266
2009	구로구	신도림동	5,257	5,595	755	597	2,474	2,668	2,028	2,330
2009	구로구	구로1동	2,950	3,252	442	454	1,274	1,294	1,234	1,504
2009	구로구	구로3동	6,505	6,435	1,006	1,172	2,613	2,674	2,886	2,589
2009	구로구	구로4동	4,948	5,318	1,604	1,495	1,850	1,745	1,494	2,078
2009	구로구	구로5동	5,359	6,017	1,029	1,254	2,335	2,429	1,995	2,334
2009	구로구	고척1동	3,700	4,157	1,109	1,440	1,252	1,176	1,339	1,541
2009	구로구	고척2동	7,226	4,616	2,185	1,308	3,195	1,481	1,846	1,827
2009	구로구	개봉2동	4,732	5,508	1,212	1,265	1,378	1,550	2,142	2,693
2009	구로구	개봉3동	3,288	3,690	873	987	828	738	1,587	1,965
2009	구로구	오류1동	3,255	3,548	919	1,004	1,015	968	1,321	1,576
2009	구로구	오류2동	4,215	4,933	977	1,015	1,270	1,307	1,968	2,611
2009	구로구	수궁동	4,947	3,331	1,272	731	1,704	775	1,971	1,825
2009	구로구	가리봉동	2,055	2,761	423	580	853	1,064	779	1,117
2009	구로구	구로2동	4,859	6,245	1,458	1,733	1,553	1,953	1,848	2,559
2009	구로구	개봉1동	5,163	6,338	1,746	1,975	1,527	1,646	1,890	2,717
2009	금천구	소계	38,427	42,817	11,628	11,628	12,019	11,699	14,780	19,490
2009	금천구	가산동	3,879	4,016	466	696	1,482	1,507	1,931	1,813
2009	금천구	독산1동	6,510	6,235	1,076	948	2,061	1,671	3,373	3,616
2009	금천구	독산2동	3,770	4,201	1,522	1,509	1,006	968	1,242	1,724
2009	금천구	독산3동	4,017	4,868	896	1,127	1,786	1,852	1,335	1,889
2009	금천구	독산4동	3,286	3,579	1,365	1,267	945	898	976	1,414
2009	금천구	시흥1동	5,218	5,764	1,963	1,852	1,447	1,298	1,808	2,614
2009	금천구	시흥2동	3,153	3,520	850	700	1,227	1,239	1,076	1,581
2009	금천구	시흥3동	1,657	2,078	460	335	408	434	789	1,309
2009	금천구	시흥4동	3,562	4,398	1,570	1,646	900	995	1,092	1,757
2009	금천구	시흥5동	3,375	4,158	1,460	1,548	757	837	1,158	1,773
2009	영등포구	소계	69,169	75,640	16,701	16,701	28,641	31,897	23,827	27,042
2009	영등포구	여의동	5,272	4,893	455	411	3,182	2,925	1,635	1,557
2009	영등포구	당산1동	4,049	4,195	1,045	1,025	1,603	1,676	1,401	1,494
2009	영등포구	당산2동	5,675	6,012	1,017	1,242	2,564	2,713	2,094	2,057
2009	영등포구	양평1동	3,141	3,597	692	816	1,453	1,563	996	1,218
2009	영등포구	양평2동	3,470	3,658	736	605	1,587	1,747	1,147	1,306
2009	영등포구	신길1동	3,872	3,989	959	960	1,468	1,537	1,445	1,492
2009	영등포구	신길3동	2,826	3,303	1,193	1,153	804	1,012	829	1,138
2009	영등포구	신길4동	1,772	2,183	642	794	543	705	587	684
2009	영등포구	신길5동	2,806	3,361	1,099	1,181	886	1,113	821	1,067
2009	영등포구	신길6동	4,196	4,616	985	960	2,080	2,178	1,131	1,478
2009	영등포구	신길7동	4,059	4,345	728	786	1,319	1,541	2,012	2,018
2009	영등포구	대림1동	2,853	3,670	1,035	1,086	1,022	1,374	796	1,210
2009	영등포구	대림2동	3,424	3,951	667	787	1,553	1,793	1,204	1,371
2009	영등포구	대림3동	4,676	5,527	1,177	1,023	1,892	2,376	1,607	2,128
2009	영등포구	영등포본동	4,568	5,005	1,320	1,135	1,622	2,020	1,626	1,850
2009	영등포구	영등포동	3,707	3,786	762	822	1,450	1,473	1,495	1,491
2009	영등포구	도림동	3,776	4,332	1,102	1,086	1,330	1,628	1,344	1,618
2009	영등포구	문래동	5,027	5,217	1,087	829	2,283	2,523	1,657	1,865
2009	동작구	소계	71,983	77,588	16,404	16,404	30,629	34,474	24,950	26,710
2009	동작구	노량진2동	3,049	3,357	891	1,004	986	1,150	1,172	1,203
2009	동작구	상도1동	7,270	7,660	1,262	1,326	3,128	3,679	2,880	2,655
2009	동작구	상도2동	5,083	4,977	1,779	1,484	1,855	1,927	1,449	1,566
2009	동작구	상도3동	4,529	4,250	1,694	1,381	1,556	1,473	1,279	1,396
2009	동작구	상도4동	4,620	4,886	1,680	1,509	1,568	1,701	1,372	1,676
2009	동작구	사당1동	5,159	5,574	767	865	2,428	2,665	1,964	2,044
2009	동작구	사당3동	4,822	5,332	1,121	1,299	2,087	2,336	1,614	1,697
2009	동작구	사당4동	3,732	3,272	1,227	807	1,377	1,330	1,128	1,135
2009	동작구	사당5동	2,903	3,367	788	859	1,160	1,431	955	1,077
2009	동작구	대방동	6,941	7,306	1,489	1,457	3,203	3,563	2,249	2,286
2009	동작구	신대방1동	4,306	4,704	432	388	2,533	2,625	1,341	1,691
