기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
기간	자치구	동	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	구내이동	구내이동	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동
기간	자치구	동	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	전입(①)	전출(②)	전입(③)	전출(④)	전입(⑤)	전출(⑥)
2010	영등포구	영등포동	3,680	3,717	801	921	1,458	1,429	1,421	1,367
2010	영등포구	도림동	3,110	5,780	841	1,882	1,160	2,066	1,109	1,832
2010	영등포구	문래동	4,773	5,135	993	959	2,212	2,142	1,568	2,034
2010	동작구	소계	70,829	74,307	15,987	15,987	31,217	31,003	23,625	27,317
2010	동작구	노량진2동	2,810	3,360	737	876	976	1,172	1,097	1,312
2010	동작구	상도1동	7,017	7,438	1,164	1,320	2,953	3,188	2,900	2,930
2010	동작구	상도2동	5,240	5,198	1,829	1,681	2,008	1,843	1,403	1,674
2010	동작구	상도3동	4,263	4,452	1,640	1,423	1,477	1,424	1,146	1,605
2010	동작구	상도4동	4,819	4,969	1,826	1,526	1,673	1,675	1,320	1,768
2010	동작구	사당1동	5,123	5,221	742	727	2,498	2,553	1,883	1,941
2010	동작구	사당3동	4,227	4,872	966	1,167	1,883	1,931	1,378	1,774
2010	동작구	사당4동	3,101	3,349	954	848	1,265	1,290	882	1,211
2010	동작구	사당5동	2,961	3,123	781	683	1,304	1,370	876	1,070
2010	동작구	대방동	7,335	6,599	1,716	1,292	3,320	2,901	2,299	2,406
2010	동작구	신대방1동	4,059	4,533	383	371	2,426	2,475	1,250	1,687
2010	동작구	신대방2동	4,568	4,184	1,008	1,286	2,159	1,637	1,401	1,261
2010	동작구	흑석동	4,555	5,167	524	751	2,159	2,320	1,872	2,096
2010	동작구	노량진1동	5,745	6,230	1,169	1,342	2,284	2,348	2,292	2,540
2010	동작구	사당2동	5,006	5,612	548	694	2,832	2,876	1,626	2,042
2010	관악구	소계	100,901	110,153	28,114	28,114	33,027	37,890	39,760	44,149
2010	관악구	보라매동	4,722	5,096	1,548	1,267	1,702	1,994	1,472	1,835
2010	관악구	청림동	2,544	3,219	588	696	1,176	1,358	780	1,165
2010	관악구	행운동	6,913	7,599	1,753	1,924	2,287	2,711	2,873	2,964
2010	관악구	낙성대동	4,760	4,877	1,329	1,436	1,384	1,539	2,047	1,902
2010	관악구	중앙동	3,537	3,422	1,296	1,290	944	991	1,297	1,141
2010	관악구	인헌동	5,200	5,826	1,298	1,224	1,733	2,074	2,169	2,528
2010	관악구	남현동	3,979	4,375	351	432	1,914	1,974	1,714	1,969
2010	관악구	서원동	5,951	6,360	1,783	1,822	1,711	2,075	2,457	2,463
2010	관악구	신원동	3,731	4,308	1,245	1,355	1,136	1,315	1,350	1,638
2010	관악구	서림동	5,736	6,313	1,506	1,691	1,646	1,888	2,584	2,734
2010	관악구	신사동	4,993	5,450	1,348	1,288	1,674	1,982	1,971	2,180
2010	관악구	신림동	6,128	5,865	1,197	1,467	1,721	2,039	3,210	2,359
2010	관악구	난향동	2,677	3,174	808	660	1,022	1,096	847	1,418
2010	관악구	조원동	3,739	3,886	813	881	1,466	1,621	1,460	1,384
2010	관악구	대학동	5,922	6,199	1,110	1,324	1,699	1,830	3,113	3,045
2010	관악구	은천동	5,981	6,714	1,966	1,774	2,053	2,316	1,962	2,624
2010	관악구	성현동	4,565	5,057	1,455	1,155	1,862	2,024	1,248	1,878
2010	관악구	청룡동	7,672	7,960	2,123	2,212	2,211	2,644	3,338	3,104
2010	관악구	난곡동	4,284	5,018	1,704	1,558	1,265	1,388	1,315	2,072
2010	관악구	삼성동	3,140	4,068	1,074	1,165	974	1,253	1,092	1,650
2010	관악구	미성동	4,727	5,367	1,819	1,493	1,447	1,778	1,461	2,096
2010	서초구	소계	80,612	80,944	19,807	19,807	35,653	32,787	25,152	28,350
2010	서초구	서초1동	4,562	4,375	1,180	1,158	1,697	1,626	1,685	1,591
2010	서초구	서초2동	4,049	4,365	865	990	1,791	1,765	1,393	1,610
2010	서초구	서초3동	6,228	6,160	1,356	1,385	2,628	2,356	2,244	2,419
2010	서초구	서초4동	5,661	4,702	1,495	1,302	2,563	1,915	1,603	1,485
2010	서초구	잠원동	6,254	6,826	1,172	1,385	3,090	3,116	1,992	2,325
2010	서초구	반포본동	2,209	2,579	583	1,001	1,050	959	576	619
2010	서초구	반포1동	7,383	5,971	1,668	1,130	3,224	2,592	2,491	2,249
2010	서초구	반포2동	3,484	2,956	1,044	906	1,558	1,211	882	839
2010	서초구	반포3동	3,900	4,202	1,134	1,300	1,630	1,578	1,136	1,324
2010	서초구	반포4동	3,439	3,523	1,005	1,188	1,468	1,166	966	1,169
2010	서초구	방배본동	3,979	3,955	1,297	1,248	1,766	1,640	916	1,067
2010	서초구	방배1동	4,740	3,987	1,751	1,223	1,877	1,535	1,112	1,229
2010	서초구	방배2동	5,267	6,160	1,102	1,283	2,525	2,791	1,640	2,086
2010	서초구	방배3동	4,303	4,498	1,109	1,240	1,953	1,787	1,241	1,471
2010	서초구	방배4동	5,478	5,676	1,695	1,750	2,414	2,381	1,369	1,545
2010	서초구	양재1동	4,264	5,042	622	728	1,980	2,088	1,662	2,226
2010	서초구	양재2동	4,532	4,869	602	415	2,119	1,951	1,811	2,503
2010	서초구	내곡동	880	1,098	127	175	320	330	433	593
2010	강남구	소계	110,126	114,915	31,654	31,654	41,322	42,817	37,150	40,444
2010	강남구	신사동	3,741	4,255	790	979	1,699	1,975	1,252	1,301
2010	강남구	논현1동	7,568	8,158	1,562	1,649	3,091	3,400	2,915	3,109
2010	강남구	논현2동	5,491	6,010	1,699	1,789	2,004	2,305	1,788	1,916
2010	강남구	삼성1동	3,153	3,274	921	966	1,296	1,303	936	1,005
2010	강남구	삼성2동	6,968	6,939	2,331	2,104	2,537	2,523	2,100	2,312
2010	강남구	대치1동	4,136	4,314	1,284	1,961	1,576	1,302	1,276	1,051
2010	강남구	대치4동	6,037	6,536	1,616	1,905	1,936	2,192	2,485	2,439
2010	강남구	역삼1동	10,446	11,251	2,334	2,445	3,870	4,361	4,242	4,445
2010	강남구	역삼2동	9,728	8,258	3,639	2,363	3,196	2,982	2,893	2,913
2010	강남구	도곡1동	3,597	3,832	974	1,004	1,517	1,487	1,106	1,341
2010	강남구	도곡2동	6,251	6,050	2,196	2,176	2,183	1,937	1,872	1,937
2010	강남구	개포1동	3,626	4,056	1,277	1,334	1,149	1,222	1,200	1,500
2010	강남구	개포4동	4,241	4,350	1,003	745	1,705	1,760	1,533	1,845
2010	강남구	일원본동	3,180	3,271	789	797	1,334	1,193	1,057	1,281
2010	강남구	일원1동	2,844	3,087	709	651	1,021	1,164	1,114	1,272
2010	강남구	일원2동	2,837	3,182	922	1,076	1,045	993	870	1,113
2010	강남구	수서동	2,273	2,478	540	536	1,034	989	699	953
2010	강남구	세곡동	717	1,081	175	177	223	321	319	583
2010	강남구	압구정동	4,242	4,356	1,131	1,154	1,911	1,838	1,200	1,364
2010	강남구	청담동	5,717	5,708	1,959	1,650	2,072	2,294	1,686	1,764
2010	강남구	대치2동	7,289	7,883	1,856	2,395	2,893	2,998	2,540	2,490
2010	강남구	개포2동	6,044	6,586	1,947	1,798	2,030	2,278	2,067	2,510
2010	송파구	소계	117,420	126,686	41,775	41,775	39,442	39,223	36,203	45,688
2010	송파구	풍납1동	2,883	3,479	667	740	1,281	1,548	935	1,191
2010	송파구	풍납2동	4,420	5,140	1,112	1,231	1,798	2,057	1,510	1,852
2010	송파구	거여1동	2,738	2,909	1,455	1,245	481	558	802	1,106
2010	송파구	거여2동	4,057	4,936	1,525	1,827	1,109	1,186	1,423	1,923
2010	송파구	마천1동	2,996	3,393	1,403	1,359	701	776	892	1,258
2010	송파구	마천2동	3,397	3,797	1,690	1,591	719	863	988	1,343
2010	송파구	방이1동	2,887	3,178	1,289	1,298	821	868	777	1,012
2010	송파구	방이2동	5,392	5,670	1,955	1,876	1,662	1,593	1,775	2,201
2010	송파구	오륜동	2,577	2,900	763	884	1,111	1,179	703	837
2010	송파구	오금동	5,815	6,296	2,387	2,403	1,733	1,656	1,695	2,237
2010	송파구	송파1동	5,439	5,820	1,982	2,188	1,633	1,477	1,824	2,155
2010	송파구	송파2동	2,934	3,205	1,386	1,353	743	838	805	1,014
2010	송파구	석촌동	7,137	8,180	2,548	2,771	2,245	2,338	2,344	3,071
2010	송파구	삼전동	7,308	7,812	2,415	2,354	2,416	2,373	2,477	3,085
2010	송파구	가락본동	5,098	5,451	1,809	1,947	1,618	1,460	1,671	2,044
2010	송파구	가락1동	2,833	3,096	1,172	1,080	784	846	877	1,170
2010	송파구	가락2동	5,561	5,919	2,377	2,485	1,497	1,543	1,687	1,891
2010	송파구	문정1동	4,057	4,320	1,730	1,678	1,129	1,040	1,198	1,602
2010	송파구	문정2동	1,842	2,120	567	533	796	799	479	788
2010	송파구	장지동	7,299	7,120	2,636	2,100	2,430	1,964	2,233	3,056
2010	송파구	잠실본동	6,267	6,986	1,766	1,927	2,243	2,405	2,258	2,654
2010	송파구	잠실4동	6,378	6,769	1,876	1,846	2,690	2,751	1,812	2,172
2010	송파구	잠실6동	2,632	2,798	918	954	977	965	737	879
2010	송파구	잠실7동	1,197	1,123	310	335	550	485	337	303
2010	송파구	잠실2동	8,225	8,081	2,095	1,927	3,952	3,432	2,178	2,722
2010	송파구	잠실3동	6,051	6,188	1,942	1,843	2,323	2,223	1,786	2,122
2010	강동구	소계	83,671	86,177	33,629	33,629	25,845	22,710	24,197	29,838
2010	강동구	강일동	3,329	1,717	1,545	440	1,041	545	743	732
2010	강동구	상일동	4,121	4,517	1,585	1,615	1,054	1,078	1,482	1,824
2010	강동구	명일1동	4,364	4,786	2,059	2,263	1,070	1,073	1,235	1,450
2010	강동구	명일2동	2,622	2,871	1,213	1,337	717	667	692	867
2010	강동구	고덕1동	4,540	3,724	1,780	1,386	1,540	946	1,220	1,392
2010	강동구	고덕2동	2,884	3,268	1,207	1,323	706	681	971	1,264
2010	강동구	암사2동	2,943	3,235	1,119	1,330	964	886	860	1,019
2010	강동구	암사3동	3,237	3,628	1,500	1,422	990	982	747	1,224
2010	강동구	천호1동	5,653	6,282	2,819	2,934	1,314	1,205	1,520	2,143
2010	강동구	천호3동	4,870	6,163	1,895	2,503	1,477	1,595	1,498	2,065
2010	강동구	성내1동	3,707	4,016	1,142	1,327	1,551	1,379	1,014	1,310
2010	강동구	성내2동	5,296	5,782	1,777	2,148	1,926	1,711	1,593	1,923
2010	강동구	성내3동	4,925	5,111	1,847	2,012	1,608	1,404	1,470	1,695
2010	강동구	둔촌1동	2,998	3,498	751	986	1,312	1,360	935	1,152
2010	강동구	둔촌2동	6,283	4,396	2,753	1,501	1,850	1,206	1,680	1,689
2010	강동구	암사1동	6,573	7,284	2,809	3,057	1,849	1,795	1,915	2,432
2010	강동구	천호2동	6,688	6,993	2,492	2,561	2,198	2,004	1,998	2,428
2010	강동구	길동	8,638	8,906	3,336	3,484	2,678	2,193	2,624	3,229
