기간	자치구	행정동	세대	인구	인구	인구	인구	인구	인구	인구	인구	인구	세대당인구	65세이상고령자
기간	자치구	행정동	세대	합계	합계	합계	한국인	한국인	한국인	외국인	외국인	외국인	세대당인구	65세이상고령자
기간	자치구	행정동	세대	계	남자	여자	계	남자	여자	계	남자	여자	세대당인구	65세이상고령자
2018.4/4	송파구	거여1동	5,422	13,339	6,803	6,536	13,232	6,762	6,470	107	41	66	2.44	2,022
2018.4/4	송파구	거여2동	7,199	17,299	8,538	8,761	17,222	8,507	8,715	77	31	46	2.39	2,869
2018.4/4	송파구	마천1동	9,174	21,344	10,873	10,471	21,141	10,797	10,344	203	76	127	2.3	3,802
2018.4/4	송파구	마천2동	8,691	20,684	10,491	10,193	20,488	10,418	10,070	196	73	123	2.36	3,636
2018.4/4	송파구	방이1동	6,201	16,631	8,070	8,561	16,506	8,004	8,502	125	66	59	2.66	1,880
2018.4/4	송파구	방이2동	12,901	25,801	12,415	13,386	25,333	12,208	13,125	468	207	261	1.96	3,004
2018.4/4	송파구	오륜동	6,016	19,244	9,419	9,825	19,228	9,411	9,817	16	8	8	3.2	2,263
2018.4/4	송파구	오금동	15,548	41,014	20,082	20,932	40,749	19,948	20,801	265	134	131	2.62	5,360
2018.4/4	송파구	송파1동	12,268	26,401	12,545	13,856	25,941	12,305	13,636	460	240	220	2.11	3,068
2018.4/4	송파구	송파2동	7,315	21,210	10,290	10,920	21,014	10,188	10,826	196	102	94	2.87	2,555
2018.4/4	송파구	석촌동	16,677	34,760	16,840	17,920	33,992	16,455	17,537	768	385	383	2.04	4,012
2018.4/4	송파구	삼전동	16,366	33,440	15,916	17,524	33,014	15,734	17,280	426	182	244	2.02	3,521
2018.4/4	송파구	가락본동	11,797	28,353	14,100	14,253	27,997	13,919	14,078	356	181	175	2.37	3,197
2018.4/4	송파구	가락1동	437	1,115	540	575	1,104	533	571	11	7	4	2.53	130
2018.4/4	송파구	가락2동	12,282	34,455	16,868	17,587	34,243	16,770	17,473	212	98	114	2.79	3,577
2018.4/4	송파구	문정1동	8,588	21,731	10,792	10,939	21,512	10,685	10,827	219	107	112	2.5	2,549
2018.4/4	송파구	문정2동	15,323	30,140	14,142	15,998	30,003	14,083	15,920	137	59	78	1.96	3,364
2018.4/4	송파구	장지동	13,424	34,892	16,959	17,933	34,681	16,856	17,825	211	103	108	2.58	4,057
2018.4/4	송파구	위례동	9,114	28,835	14,025	14,810	28,780	14,005	14,775	55	20	35	3.16	1,851
2018.4/4	송파구	잠실본동	14,625	29,756	14,148	15,608	29,123	13,831	15,292	633	317	316	1.99	3,310
2018.4/4	송파구	잠실4동	10,402	30,089	14,521	15,568	29,990	14,477	15,513	99	44	55	2.88	3,469
2018.4/4	송파구	잠실6동	5,913	17,461	8,348	9,113	17,314	8,262	9,052	147	86	61	2.93	2,371
2018.4/4	송파구	잠실7동	3,483	10,369	4,839	5,530	10,355	4,833	5,522	14	6	8	2.97	1,914
2018.4/4	송파구	잠실2동	12,075	37,069	17,681	19,388	36,944	17,611	19,333	125	70	55	3.06	3,061
2018.4/4	송파구	잠실3동	12,360	36,546	17,446	19,100	36,350	17,339	19,011	196	107	89	2.94	4,794
2018.4/4	강동구	소계	177,247	431,920	213,853	218,067	427,573	211,816	215,757	4,347	2,037	2,310	2.41	58,770
2018.4/4	강동구	강일동	11,214	32,928	15,973	16,955	32,781	15,901	16,880	147	72	75	2.92	4,333
2018.4/4	강동구	상일동	4,189	11,138	5,582	5,556	11,054	5,541	5,513	84	41	43	2.64	1,484
2018.4/4	강동구	명일1동	8,179	22,483	11,045	11,438	22,408	11,022	11,386	75	23	52	2.74	2,913
2018.4/4	강동구	명일2동	5,896	18,020	8,945	9,075	17,980	8,933	9,047	40	12	28	3.05	2,072
2018.4/4	강동구	고덕1동	9,126	27,469	13,902	13,567	27,379	13,866	13,513	90	36	54	3	2,492
2018.4/4	강동구	고덕2동	3,475	7,709	4,138	3,571	7,529	4,005	3,524	180	133	47	2.17	1,386
2018.4/4	강동구	암사2동	5,883	14,711	7,169	7,542	14,654	7,145	7,509	57	24	33	2.49	1,969
2018.4/4	강동구	암사3동	6,360	18,943	9,303	9,640	18,896	9,283	9,613	47	20	27	2.97	2,198
2018.4/4	강동구	천호1동	12,884	29,144	14,381	14,763	28,838	14,259	14,579	306	122	184	2.24	4,555
2018.4/4	강동구	천호3동	13,623	28,568	14,148	14,420	27,990	13,865	14,125	578	283	295	2.05	4,232
2018.4/4	강동구	성내1동	8,205	20,996	10,173	10,823	20,867	10,112	10,755	129	61	68	2.54	2,720
2018.4/4	강동구	성내2동	12,438	25,725	12,786	12,939	24,982	12,420	12,562	743	366	377	2.01	3,831
2018.4/4	강동구	성내3동	10,209	24,155	11,993	12,162	23,896	11,879	12,017	259	114	145	2.34	3,218
2018.4/4	강동구	둔촌1동	184	317	150	167	301	143	158	16	7	9	1.64	100
2018.4/4	강동구	둔촌2동	11,147	28,260	13,969	14,291	28,126	13,909	14,217	134	60	74	2.52	3,730
2018.4/4	강동구	암사1동	16,309	37,760	18,780	18,980	37,433	18,659	18,774	327	121	206	2.3	5,340
2018.4/4	강동구	천호2동	17,630	36,423	18,282	18,141	35,638	17,875	17,763	785	407	378	2.02	5,548
2018.4/4	강동구	길동	20,296	47,171	23,134	24,037	46,821	22,999	23,822	350	135	215	2.31	6,649
