기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2017	성북구	보문동	4,976	2,836	1,473	841	2,556	1,237	947	758
2017	성북구	정릉1동	2,298	2,769	1,065	1,249	712	754	521	766
2017	성북구	정릉2동	3,212	3,376	1,528	1,315	996	1,106	688	955
2017	성북구	정릉3동	2,121	2,532	607	789	579	754	935	989
2017	성북구	정릉4동	2,811	3,271	928	1,051	1,119	1,185	764	1,035
2017	성북구	길음1동	4,367	4,640	1,341	998	2,018	2,188	1,008	1,454
2017	성북구	길음2동	1,788	2,583	575	759	833	1,289	380	535
2017	성북구	월곡1동	2,890	3,228	915	687	1,298	1,448	677	1,093
2017	성북구	월곡2동	2,773	3,163	949	991	988	1,230	836	942
2017	성북구	장위1동	2,674	3,853	1,291	1,222	887	1,687	496	944
2017	성북구	장위2동	2,006	3,961	998	1,560	630	1,489	378	912
2017	성북구	장위3동	2,141	2,991	785	959	1,056	1,352	300	680
2017	성북구	성북동	2,615	2,995	582	898	1,249	1,257	784	840
2017	성북구	삼선동	3,683	4,143	1,009	1,304	1,449	1,611	1,225	1,228
2017	성북구	동선동	3,335	3,629	1,000	1,180	1,008	1,444	1,327	1,005
2017	성북구	종암동	4,324	5,055	972	1,107	1,981	2,207	1,371	1,741
2017	성북구	석관동	3,993	4,570	1,189	645	1,772	2,329	1,032	1,596
2017	강북구	소계	42,231	44,809	14,164	14,164	18,237	17,229	9,830	13,416
2017	강북구	번1동	3,137	3,534	816	1,041	1,429	1,507	892	986
2017	강북구	번2동	1,972	2,401	720	789	831	870	421	742
2017	강북구	번3동	1,645	2,170	427	544	905	982	313	644
2017	강북구	수유1동	3,015	3,350	1,137	1,269	1,167	1,134	711	947
2017	강북구	수유2동	3,068	2,928	1,263	985	1,275	1,078	530	865
2017	강북구	수유3동	4,091	4,042	1,267	1,366	1,636	1,508	1,188	1,168
2017	강북구	삼양동	3,269	3,906	1,301	1,299	1,268	1,399	700	1,208
2017	강북구	미아동	3,457	3,572	1,269	1,367	1,205	1,235	983	970
2017	강북구	송중동	4,958	3,966	1,460	1,143	2,498	1,620	1,000	1,203
2017	강북구	송천동	3,391	3,947	1,192	1,347	1,475	1,424	724	1,176
2017	강북구	삼각산동	3,139	3,851	682	742	1,646	1,828	811	1,281
2017	강북구	우이동	2,908	2,984	975	831	1,281	1,218	652	935
2017	강북구	인수동	4,181	4,158	1,655	1,441	1,621	1,426	905	1,291
2017	도봉구	소계	40,965	45,260	13,548	13,548	16,966	15,818	10,451	15,894
2017	도봉구	쌍문1동	2,866	3,073	584	673	1,648	1,345	634	1,055
2017	도봉구	쌍문2동	2,409	2,967	975	1,256	843	764	591	947
2017	도봉구	쌍문3동	2,316	2,608	708	873	965	903	643	832
2017	도봉구	쌍문4동	2,275	2,567	1,100	1,042	705	800	470	725
2017	도봉구	방학1동	3,789	4,383	1,545	1,578	1,232	1,326	1,012	1,479
2017	도봉구	방학2동	2,854	2,893	1,184	1,181	1,007	729	663	983
2017	도봉구	방학3동	2,710	3,371	1,203	1,101	901	1,060	606	1,210
2017	도봉구	창1동	3,062	3,495	991	1,038	1,226	1,286	845	1,171
2017	도봉구	창2동	3,899	3,731	1,110	1,065	1,980	1,424	809	1,242
2017	도봉구	창3동	1,717	1,940	393	519	952	822	372	599
2017	도봉구	창4동	2,942	3,490	764	620	1,378	1,611	800	1,259
2017	도봉구	창5동	3,154	3,614	1,081	960	1,288	1,389	785	1,265
2017	도봉구	도봉1동	2,852	3,062	884	823	1,062	886	906	1,353
2017	도봉구	도봉2동	4,120	4,066	1,026	819	1,779	1,473	1,315	1,774
2017	노원구	소계	64,406	78,488	23,570	23,570	21,744	25,639	19,092	29,279
2017	노원구	월계1동	3,190	3,319	554	598	1,524	1,372	1,112	1,349
2017	노원구	월계2동	3,363	2,969	774	514	1,841	1,417	748	1,038
2017	노원구	월계3동	3,312	4,039	792	943	1,604	1,603	916	1,493
2017	노원구	공릉2동	4,975	7,679	1,017	1,679	1,584	2,588	2,374	3,412
2017	노원구	하계1동	4,013	4,325	1,468	1,233	1,084	1,391	1,461	1,701
2017	노원구	하계2동	2,427	2,903	1,091	998	762	935	574	970
2017	노원구	중계본동	2,804	3,318	1,172	1,110	890	1,094	742	1,114
2017	노원구	중계1동	3,538	4,016	1,436	1,536	1,206	1,356	896	1,124
2017	노원구	중계4동	2,642	2,897	1,465	1,161	626	754	551	982
2017	노원구	상계1동	4,207	4,949	1,533	1,057	1,415	1,689	1,259	2,203
2017	노원구	상계2동	3,023	3,248	1,650	1,228	602	925	771	1,095
2017	노원구	상계5동	3,309	3,974	1,809	1,477	714	1,037	786	1,460
2017	노원구	상계8동	3,164	4,033	1,125	1,243	1,234	1,149	805	1,641
2017	노원구	상계9동	2,838	3,364	1,470	1,358	728	848	640	1,158
2017	노원구	상계10동	2,200	4,020	880	1,827	717	1,082	603	1,111
2017	노원구	상계3.4동	2,255	4,574	843	1,709	642	1,304	770	1,561
2017	노원구	상계6.7동	4,225	4,890	1,572	1,411	1,456	1,597	1,197	1,882
2017	노원구	중계2.3동	3,486	4,212	1,303	1,193	1,259	1,395	924	1,624
2017	노원구	공릉1동	5,435	5,759	1,616	1,295	1,856	2,103	1,963	2,361
2017	은평구	소계	68,402	73,637	27,968	27,968	22,431	18,672	18,003	26,997
2017	은평구	녹번동	4,755	4,774	1,856	1,775	1,651	1,269	1,248	1,730
2017	은평구	불광1동	5,453	5,977	2,032	2,021	1,924	1,739	1,497	2,217
2017	은평구	갈현1동	3,402	3,884	1,556	1,531	954	808	892	1,545
2017	은평구	갈현2동	4,526	4,659	2,295	1,984	1,146	929	1,085	1,746
2017	은평구	구산동	4,220	4,626	2,223	1,952	1,066	890	931	1,784
2017	은평구	대조동	5,075	5,226	2,108	2,222	1,510	1,143	1,457	1,861
2017	은평구	응암1동	3,750	5,123	1,646	2,365	1,145	1,252	959	1,506
2017	은평구	응암2동	4,705	3,051	1,731	1,273	2,117	864	857	914
2017	은평구	신사1동	3,695	4,035	1,761	1,694	1,125	938	809	1,403
2017	은평구	신사2동	3,027	3,089	1,375	1,213	936	760	716	1,116
2017	은평구	증산동	1,957	4,432	634	1,573	807	1,565	516	1,294
2017	은평구	수색동	1,444	3,623	285	1,074	669	1,252	490	1,297
2017	은평구	진관동	7,019	5,304	1,580	747	2,593	1,700	2,846	2,857
2017	은평구	불광2동	4,439	4,142	1,881	1,620	1,383	847	1,175	1,675
2017	은평구	응암3동	3,977	4,443	1,547	1,783	1,471	1,262	959	1,398
2017	은평구	역촌동	6,958	7,249	3,458	3,141	1,934	1,454	1,566	2,654
2017	서대문구	소계	48,534	50,286	11,716	11,716	21,699	22,362	15,119	16,208
2017	서대문구	천연동	2,855	3,436	420	439	1,528	2,060	907	937
2017	서대문구	홍제1동	2,960	3,538	1,076	933	1,064	1,545	820	1,060
2017	서대문구	홍제3동	1,812	3,992	624	1,493	717	1,617	471	882
2017	서대문구	홍제2동	1,890	2,117	708	475	730	914	452	728
2017	서대문구	홍은1동	2,456	2,978	858	772	1,027	1,177	571	1,029
2017	서대문구	홍은2동	3,833	4,451	1,464	1,216	1,245	1,751	1,124	1,484
2017	서대문구	남가좌1동	2,697	2,537	834	683	1,187	1,116	676	738
2017	서대문구	남가좌2동	3,169	3,519	1,060	1,105	1,053	1,337	1,056	1,077
2017	서대문구	북가좌1동	2,610	2,782	769	767	1,242	1,199	599	816
2017	서대문구	북가좌2동	4,494	4,603	1,054	876	2,362	2,188	1,078	1,539
2017	서대문구	충현동	2,706	3,097	524	685	1,254	1,506	928	906
2017	서대문구	북아현동	6,611	2,106	937	409	4,205	970	1,469	727
2017	서대문구	신촌동	4,748	4,925	393	641	1,735	2,338	2,620	1,946
2017	서대문구	연희동	5,693	6,205	995	1,222	2,350	2,644	2,348	2,339
2017	마포구	소계	57,490	63,689	14,608	14,608	23,249	28,404	19,633	20,677
2017	마포구	용강동	3,091	3,208	916	724	1,308	1,497	867	987
2017	마포구	대흥동	2,417	2,810	486	623	821	1,286	1,110	901
2017	마포구	염리동	1,526	2,210	492	668	525	947	509	595
2017	마포구	신수동	2,726	3,128	863	930	988	1,166	875	1,032
2017	마포구	서교동	4,921	6,024	1,256	1,696	1,752	2,428	1,913	1,900
2017	마포구	합정동	3,451	3,829	1,039	1,066	1,132	1,428	1,280	1,335
2017	마포구	망원1동	3,290	3,784	1,266	1,228	1,068	1,359	956	1,197
2017	마포구	망원2동	2,424	2,952	1,009	979	741	981	674	992
2017	마포구	연남동	2,976	3,773	742	922	1,078	1,619	1,156	1,232
2017	마포구	성산1동	3,165	3,392	1,258	1,049	950	1,253	957	1,090
2017	마포구	성산2동	5,248	4,985	1,230	828	2,150	2,205	1,868	1,952
2017	마포구	상암동	3,736	4,234	508	512	1,651	2,000	1,577	1,722
2017	마포구	도화동	2,976	3,375	523	674	1,495	1,619	958	1,082
2017	마포구	서강동	4,053	4,437	1,022	997	1,561	1,947	1,470	1,493
2017	마포구	공덕동	7,237	6,374	1,225	792	3,812	3,704	2,200	1,878
2017	마포구	아현동	4,253	5,174	773	920	2,217	2,965	1,263	1,289
2017	양천구	소계	54,797	62,729	17,134	17,134	22,226	23,721	15,437	21,874
2017	양천구	목1동	3,748	4,094	1,055	1,021	1,676	1,842	1,017	1,231
2017	양천구	목2동	4,624	4,805	1,033	928	2,236	2,101	1,355	1,776
2017	양천구	목3동	3,449	3,366	788	621	1,791	1,633	870	1,112
2017	양천구	목4동	3,453	3,887	1,078	1,034	1,447	1,621	928	1,232
2017	양천구	신월1동	2,788	3,190	703	619	1,304	1,325	781	1,246
2017	양천구	신월2동	2,694	3,001	1,246	1,062	769	886	679	1,053
2017	양천구	신월3동	2,132	2,766	576	599	782	822	774	1,345
2017	양천구	신월4동	1,959	2,360	1,009	946	489	583	461	831
2017	양천구	신월5동	1,992	2,361	378	376	1,002	1,013	612	972
2017	양천구	신월6동	776	1,638	438	832	135	355	203	451
2017	양천구	신월7동	2,515	2,901	904	857	796	752	815	1,292
2017	양천구	신정1동	2,439	2,484	1,008	925	839	895	592	664
2017	양천구	신정2동	2,398	2,608	844	783	834	998	720	827
2017	양천구	신정3동	4,389	6,551	1,552	2,011	1,590	2,234	1,247	2,306
2017	양천구	신정6동	2,879	3,153	1,137	1,167	1,022	1,099	720	887
2017	양천구	신정7동	2,928	3,560	933	919	1,248	1,446	747	1,195
2017	양천구	목5동	4,492	4,807	877	1,215	2,199	2,277	1,416	1,315
2017	양천구	신정4동	5,142	5,197	1,575	1,219	2,067	1,839	1,500	2,139
2017	강서구	소계	90,217	86,483	28,946	28,946	32,381	23,318	28,890	34,219
2017	강서구	염창동	4,558	5,002	1,207	1,338	2,052	1,796	1,299	1,868
2017	강서구	등촌1동	4,687	4,362	1,356	1,577	1,714	1,173	1,617	1,612
2017	강서구	등촌2동	3,335	3,300	799	834	1,711	1,360	825	1,106
2017	강서구	등촌3동	3,576	4,262	1,127	1,414	1,295	1,151	1,154	1,697
2017	강서구	화곡본동	5,589	5,788	1,881	2,032	2,012	1,400	1,696	2,356
2017	강서구	화곡2동	2,897	3,050	1,035	1,081	1,103	819	759	1,150
2017	강서구	화곡3동	3,096	3,409	1,249	1,246	958	933	889	1,230
2017	강서구	화곡4동	2,875	3,125	779	919	1,360	1,028	736	1,178
2017	강서구	화곡6동	3,672	4,496	1,374	1,508	1,141	1,300	1,157	1,688
2017	강서구	화곡8동	4,065	4,300	1,293	1,510	1,689	1,243	1,083	1,547
2017	강서구	가양1동	10,343	5,501	2,265	1,586	3,437	1,461	4,641	2,454
2017	강서구	가양2동	1,924	2,059	527	662	803	585	594	812
2017	강서구	가양3동	1,911	2,471	567	913	789	645	555	913
2017	강서구	발산1동	3,849	4,484	1,622	1,857	1,092	943	1,135	1,684
2017	강서구	공항동	7,396	3,579	2,902	1,173	2,454	682	2,040	1,724
2017	강서구	방화1동	5,958	5,791	2,456	2,234	1,681	1,112	1,821	2,445
2017	강서구	방화2동	3,320	3,639	1,193	1,473	793	620	1,334	1,546
2017	강서구	방화3동	2,844	3,249	1,048	1,183	792	600	1,004	1,466
2017	강서구	화곡1동	8,750	8,729	1,902	2,273	3,958	2,948	2,890	3,508
2017	강서구	우장산동	5,572	5,887	2,364	2,133	1,547	1,519	1,661	2,235
2017	구로구	소계	50,077	58,672	13,395	13,395	17,035	18,527	19,647	26,750
2017	구로구	신도림동	4,202	4,849	838	596	2,010	2,423	1,354	1,830
2017	구로구	구로1동	1,960	2,439	344	328	747	776	869	1,335
2017	구로구	구로3동	4,713	5,434	767	765	1,861	2,305	2,085	2,364
2017	구로구	구로4동	2,990	4,013	932	1,142	1,045	1,283	1,013	1,588
2017	구로구	구로5동	4,933	5,640	1,022	1,117	1,870	2,182	2,041	2,341
2017	구로구	고척1동	2,609	3,102	969	856	862	946	778	1,300
2017	구로구	고척2동	3,385	3,680	1,227	1,081	1,197	1,172	961	1,427
2017	구로구	개봉2동	3,692	4,254	1,158	1,072	1,000	1,124	1,534	2,058
2017	구로구	개봉3동	2,841	2,945	726	833	618	504	1,497	1,608
2017	구로구	오류1동	3,047	3,498	892	942	866	905	1,289	1,651
2017	구로구	오류2동	4,552	5,065	1,164	903	1,406	1,190	1,982	2,972
2017	구로구	수궁동	3,093	3,298	769	671	897	753	1,427	1,874
2017	구로구	가리봉동	1,318	1,902	238	498	587	703	493	701
2017	구로구	구로2동	2,938	3,956	896	1,167	968	1,128	1,074	1,661
2017	구로구	개봉1동	3,804	4,597	1,453	1,424	1,101	1,133	1,250	2,040
2017	금천구	소계	34,230	34,907	10,288	10,288	10,988	8,764	12,954	15,855
2017	금천구	가산동	4,785	4,557	528	752	1,682	1,649	2,575	2,156
2017	금천구	독산1동	8,775	6,151	2,059	987	2,980	1,777	3,736	3,387
2017	금천구	독산2동	2,527	2,993	1,202	1,301	668	544	657	1,148
2017	금천구	독산3동	3,330	3,679	731	941	1,632	1,353	967	1,385
2017	금천구	독산4동	2,133	2,388	903	971	668	547	562	870
2017	금천구	시흥1동	4,640	5,368	1,687	1,817	1,221	981	1,732	2,570
2017	금천구	시흥2동	2,140	2,541	619	673	774	708	747	1,160
2017	금천구	시흥3동	1,271	1,469	336	338	312	288	623	843
2017	금천구	시흥4동	2,579	2,711	1,276	1,110	624	443	679	1,158
2017	금천구	시흥5동	2,050	3,050	947	1,398	427	474	676	1,178
2017	영등포구	소계	62,622	66,039	15,910	15,910	25,762	27,019	20,950	23,110
2017	영등포구	여의동	3,506	3,984	244	325	2,032	2,365	1,230	1,294
2017	영등포구	당산1동	3,841	3,904	1,131	1,081	1,413	1,549	1,297	1,274
2017	영등포구	당산2동	6,400	7,405	1,140	1,664	2,691	3,305	2,569	2,436
2017	영등포구	양평1동	2,974	3,241	650	754	1,247	1,391	1,077	1,096
2017	영등포구	양평2동	3,456	3,439	583	587	1,611	1,632	1,262	1,220
2017	영등포구	신길1동	2,991	4,033	737	1,096	1,004	1,505	1,250	1,432
2017	영등포구	신길3동	1,950	2,321	961	806	526	753	463	762
2017	영등포구	신길4동	1,291	1,995	560	685	376	646	355	664
2017	영등포구	신길5동	1,449	3,126	593	1,385	422	858	434	883
2017	영등포구	신길6동	2,846	4,128	678	1,336	1,336	1,641	832	1,151
2017	영등포구	신길7동	7,457	3,291	2,035	427	3,412	1,200	2,010	1,664
2017	영등포구	대림1동	1,817	2,644	686	741	581	1,014	550	889
2017	영등포구	대림2동	1,733	2,419	328	423	851	1,093	554	903
2017	영등포구	대림3동	3,134	4,008	955	813	1,195	1,674	984	1,521
2017	영등포구	영등포본동	3,163	3,677	1,090	999	1,040	1,317	1,033	1,361
2017	영등포구	영등포동	7,855	4,693	1,691	979	3,357	1,992	2,807	1,722
2017	영등포구	도림동	2,812	3,425	811	920	991	1,242	1,010	1,263
2017	영등포구	문래동	3,947	4,306	1,037	889	1,677	1,842	1,233	1,575
2017	동작구	소계	60,949	66,978	14,741	14,741	25,321	28,015	20,887	24,222
2017	동작구	노량진2동	2,224	2,509	608	649	687	808	929	1,052
2017	동작구	상도1동	7,596	7,805	1,340	1,302	3,020	3,446	3,236	3,057
2017	동작구	상도2동	4,381	4,716	1,579	1,575	1,508	1,627	1,294	1,514
2017	동작구	상도3동	4,034	3,813	1,541	1,210	1,437	1,276	1,056	1,327
2017	동작구	상도4동	4,181	4,417	1,690	1,439	1,430	1,474	1,061	1,504
2017	동작구	사당1동	4,809	4,877	695	741	2,227	2,341	1,887	1,795
2017	동작구	사당3동	3,889	3,645	1,097	804	1,792	1,596	1,000	1,245
2017	동작구	사당4동	2,533	2,691	906	837	912	994	715	860
2017	동작구	사당5동	2,052	2,211	676	640	834	808	542	763
2017	동작구	대방동	6,025	6,077	1,440	1,012	2,525	2,806	2,060	2,259
2017	동작구	신대방1동	3,238	3,658	423	372	1,880	2,082	935	1,204
2017	동작구	신대방2동	3,428	4,049	724	989	1,477	1,674	1,227	1,386
2017	동작구	흑석동	3,763	5,681	498	1,199	1,733	2,514	1,532	1,968
2017	동작구	노량진1동	4,915	5,616	1,000	1,050	1,669	1,948	2,246	2,618
2017	동작구	사당2동	3,881	5,213	524	922	2,190	2,621	1,167	1,670
2017	관악구	소계	90,303	94,943	26,604	26,604	26,843	32,178	36,856	36,161
2017	관악구	보라매동	3,933	4,045	1,338	1,079	1,349	1,528	1,246	1,438
2017	관악구	청림동	1,979	2,362	488	492	951	1,083	540	787
2017	관악구	행운동	6,184	6,421	1,724	1,820	1,801	2,236	2,659	2,365
2017	관악구	낙성대동	4,196	4,573	1,127	1,584	1,083	1,416	1,986	1,573
2017	관악구	중앙동	3,502	3,337	1,116	1,151	885	1,009	1,501	1,177
2017	관악구	인헌동	4,801	5,148	1,221	1,254	1,553	1,862	2,027	2,032
2017	관악구	남현동	3,939	4,009	346	346	1,836	1,842	1,757	1,821
2017	관악구	서원동	5,163	5,514	1,761	1,716	1,220	1,768	2,182	2,030
2017	관악구	신원동	3,579	3,831	1,220	1,343	924	1,092	1,435	1,396
2017	관악구	서림동	5,365	5,691	1,526	1,660	1,406	1,715	2,433	2,316
2017	관악구	신사동	4,555	4,827	1,399	1,344	1,242	1,706	1,914	1,777
2017	관악구	신림동	6,412	6,197	1,406	1,649	1,565	2,112	3,441	2,436
2017	관악구	난향동	2,147	2,296	968	665	692	751	487	880
2017	관악구	조원동	3,521	3,802	792	790	1,273	1,660	1,456	1,352
2017	관악구	대학동	6,041	5,891	1,074	1,441	1,637	1,688	3,330	2,762
