기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2015	성북구	돈암1동	3,257	2,405	1,376	862	1,212	807	669	736
2015	성북구	돈암2동	3,380	3,432	1,188	1,254	1,553	1,279	639	899
2015	성북구	안암동	3,213	3,538	575	756	1,156	1,512	1,482	1,270
2015	성북구	보문동	2,390	2,576	616	667	1,178	1,218	596	691
2015	성북구	정릉1동	2,755	3,666	1,402	1,731	819	978	534	957
2015	성북구	정릉2동	4,332	3,734	2,254	1,717	1,283	994	795	1,023
2015	성북구	정릉3동	2,656	2,913	896	931	799	914	961	1,068
2015	성북구	정릉4동	3,628	3,708	1,420	1,076	1,351	1,442	857	1,190
2015	성북구	길음1동	5,212	5,450	1,476	1,378	2,518	2,423	1,218	1,649
2015	성북구	길음2동	2,076	3,221	671	822	959	1,599	446	800
2015	성북구	월곡1동	3,414	3,626	1,085	894	1,544	1,635	785	1,097
2015	성북구	월곡2동	3,155	3,318	1,110	988	1,111	1,287	934	1,043
2015	성북구	장위1동	2,759	3,686	1,216	1,039	1,007	1,540	536	1,107
2015	성북구	장위2동	2,642	3,193	1,389	1,147	760	1,226	493	820
2015	성북구	장위3동	1,708	5,093	510	1,769	837	2,359	361	965
2015	성북구	성북동	2,771	3,110	710	866	1,193	1,245	868	999
2015	성북구	삼선동	4,081	4,596	1,166	1,336	1,629	1,908	1,286	1,352
2015	성북구	동선동	3,688	3,611	1,109	1,246	1,148	1,268	1,431	1,097
2015	성북구	종암동	5,246	5,762	1,261	1,244	2,475	2,569	1,510	1,949
2015	성북구	석관동	4,441	5,575	1,033	740	2,273	3,037	1,135	1,798
2015	강북구	소계	47,491	52,240	17,050	17,050	20,125	20,424	10,316	14,766
2015	강북구	번1동	3,663	3,811	1,008	934	1,686	1,689	969	1,188
2015	강북구	번2동	2,333	2,538	911	946	965	836	457	756
2015	강북구	번3동	2,067	2,466	557	468	1,126	1,179	384	819
2015	강북구	수유1동	3,519	3,720	1,576	1,505	1,245	1,212	698	1,003
2015	강북구	수유2동	3,230	3,580	1,347	1,202	1,244	1,470	639	908
2015	강북구	수유3동	4,532	4,604	1,523	1,483	1,881	1,840	1,128	1,281
2015	강북구	삼양동	4,339	4,618	1,878	1,769	1,582	1,587	879	1,262
2015	강북구	미아동	3,967	4,275	1,554	1,743	1,523	1,545	890	987
2015	강북구	송중동	3,851	5,257	1,028	1,651	1,806	2,137	1,017	1,469
2015	강북구	송천동	4,161	4,696	1,560	1,712	1,780	1,723	821	1,261
2015	강북구	삼각산동	3,991	4,463	962	824	2,138	2,171	891	1,468
2015	강북구	우이동	3,444	3,262	1,261	856	1,534	1,394	649	1,012
2015	강북구	인수동	4,394	4,950	1,885	1,957	1,615	1,641	894	1,352
2015	도봉구	소계	48,961	52,460	17,450	17,450	20,163	17,754	11,348	17,256
2015	도봉구	쌍문1동	3,303	3,378	801	767	1,875	1,578	627	1,033
2015	도봉구	쌍문2동	3,379	3,382	1,578	1,418	1,141	1,011	660	953
2015	도봉구	쌍문3동	2,820	3,044	890	1,076	1,317	1,092	613	876
2015	도봉구	쌍문4동	2,837	3,060	1,410	1,334	891	851	536	875
2015	도봉구	방학1동	5,060	5,049	2,102	1,935	1,738	1,433	1,220	1,681
2015	도봉구	방학2동	3,221	3,550	1,361	1,534	1,085	918	775	1,098
2015	도봉구	방학3동	3,668	4,101	1,651	1,599	1,242	1,186	775	1,316
2015	도봉구	창1동	3,600	4,054	1,248	1,361	1,527	1,406	825	1,287
2015	도봉구	창2동	4,345	4,519	1,456	1,441	1,999	1,726	890	1,352
2015	도봉구	창3동	2,361	2,472	575	745	1,384	1,032	402	695
2015	도봉구	창4동	3,386	3,893	837	763	1,606	1,669	943	1,461
2015	도봉구	창5동	3,589	3,987	1,330	1,229	1,397	1,419	862	1,339
2015	도봉구	도봉1동	3,366	3,540	1,161	1,089	1,203	957	1,002	1,494
2015	도봉구	도봉2동	4,026	4,431	1,050	1,159	1,758	1,476	1,218	1,796
2015	노원구	소계	73,528	83,672	26,191	26,191	26,958	26,038	20,379	31,443
2015	노원구	월계1동	3,356	3,413	575	628	1,691	1,370	1,090	1,415
2015	노원구	월계2동	2,895	3,799	567	713	1,708	1,745	620	1,341
2015	노원구	월계3동	3,990	4,683	984	1,085	2,006	1,816	1,000	1,782
2015	노원구	공릉2동	6,080	7,111	1,446	1,497	2,147	2,275	2,487	3,339
2015	노원구	하계1동	3,656	3,998	1,516	1,311	1,242	1,289	898	1,398
2015	노원구	하계2동	2,847	3,127	1,299	1,105	991	961	557	1,061
2015	노원구	중계본동	3,448	4,006	1,309	1,336	1,177	1,341	962	1,329
2015	노원구	중계1동	3,900	4,228	1,619	1,846	1,320	1,262	961	1,120
2015	노원구	중계4동	3,001	3,172	1,609	1,300	792	845	600	1,027
2015	노원구	상계1동	5,162	5,657	1,700	1,368	1,876	1,837	1,586	2,452
2015	노원구	상계2동	3,516	3,767	1,839	1,625	838	992	839	1,150
2015	노원구	상계5동	3,864	4,164	2,014	1,732	994	935	856	1,497
2015	노원구	상계8동	3,710	4,372	1,257	1,396	1,475	1,185	978	1,791
2015	노원구	상계9동	3,153	3,638	1,489	1,602	877	787	787	1,249
2015	노원구	상계10동	2,870	3,365	1,144	1,375	993	895	733	1,095
2015	노원구	상계3.4동	3,473	4,191	1,240	1,208	1,113	1,084	1,120	1,899
2015	노원구	상계6.7동	4,628	5,415	1,589	1,659	1,774	1,712	1,265	2,044
2015	노원구	중계2.3동	4,178	4,993	1,559	1,696	1,582	1,453	1,037	1,844
2015	노원구	공릉1동	5,801	6,573	1,436	1,709	2,362	2,254	2,003	2,610
2015	은평구	소계	82,375	85,329	34,346	34,346	27,880	20,433	20,149	30,550
2015	은평구	녹번동	7,496	6,440	3,111	2,788	2,906	1,576	1,479	2,076
2015	은평구	불광1동	6,704	7,477	2,585	3,043	2,500	1,811	1,619	2,623
2015	은평구	갈현1동	4,034	4,257	1,693	1,764	1,145	817	1,196	1,676
2015	은평구	갈현2동	5,362	5,206	2,772	2,208	1,368	1,044	1,222	1,954
2015	은평구	구산동	5,739	5,174	2,926	2,079	1,595	1,039	1,218	2,056
2015	은평구	대조동	6,405	6,176	2,800	2,826	1,880	1,187	1,725	2,163
2015	은평구	응암1동	5,380	5,326	2,347	2,247	1,749	1,332	1,284	1,747
2015	은평구	응암2동	3,147	5,362	1,196	2,537	1,153	1,358	798	1,467
2015	은평구	신사1동	4,688	4,634	2,369	2,101	1,387	1,074	932	1,459
2015	은평구	신사2동	3,499	3,689	1,432	1,572	1,255	864	812	1,253
2015	은평구	증산동	2,715	3,282	763	890	1,319	1,278	633	1,114
2015	은평구	수색동	1,980	4,047	394	1,186	889	1,355	697	1,506
2015	은평구	진관동	7,195	5,787	1,839	966	2,878	1,703	2,478	3,118
2015	은평구	불광2동	4,770	4,968	2,085	2,118	1,457	932	1,228	1,918
2015	은평구	응암3동	4,500	4,900	1,747	1,995	1,714	1,418	1,039	1,487
2015	은평구	역촌동	8,761	8,604	4,287	4,026	2,685	1,645	1,789	2,933
2015	서대문구	소계	55,729	55,165	15,178	15,178	24,763	22,764	15,788	17,223
2015	서대문구	천연동	2,941	3,193	520	530	1,450	1,652	971	1,011
2015	서대문구	홍제1동	3,277	5,503	1,086	1,796	1,343	2,298	848	1,409
2015	서대문구	홍제3동	2,629	2,980	1,089	888	936	1,152	604	940
2015	서대문구	홍제2동	2,226	2,378	818	594	876	1,028	532	756
2015	서대문구	홍은1동	2,944	3,763	902	1,020	1,272	1,526	770	1,217
2015	서대문구	홍은2동	4,705	4,883	1,932	1,532	1,691	1,736	1,082	1,615
2015	서대문구	남가좌1동	7,964	615	2,688	192	3,992	247	1,284	176
2015	서대문구	남가좌2동	3,758	5,970	1,228	2,545	1,394	1,933	1,136	1,492
2015	서대문구	북가좌1동	3,341	3,653	848	1,446	1,736	1,249	757	958
2015	서대문구	북가좌2동	5,607	5,400	1,682	1,429	2,799	2,348	1,126	1,623
2015	서대문구	충현동	2,793	3,127	461	631	1,381	1,521	951	975
2015	서대문구	북아현동	2,462	1,865	444	319	1,376	919	642	627
2015	서대문구	신촌동	5,064	4,955	397	572	1,922	2,320	2,745	2,063
2015	서대문구	연희동	6,018	6,880	1,083	1,684	2,595	2,835	2,340	2,361
2015	마포구	소계	71,484	72,254	20,023	20,023	30,118	29,185	21,343	23,046
2015	마포구	용강동	4,864	3,268	1,550	1,020	2,161	1,215	1,153	1,033
2015	마포구	대흥동	2,791	4,730	634	1,387	926	1,975	1,231	1,368
2015	마포구	염리동	2,787	2,680	1,077	885	961	1,016	749	779
2015	마포구	신수동	3,375	4,845	1,193	1,756	1,200	1,774	982	1,315
2015	마포구	서교동	5,436	6,861	1,354	2,111	1,951	2,599	2,131	2,151
2015	마포구	합정동	4,357	4,269	1,468	1,279	1,521	1,544	1,368	1,446
2015	마포구	망원1동	3,701	4,639	1,611	1,708	1,146	1,570	944	1,361
2015	마포구	망원2동	3,099	3,513	1,464	1,194	885	1,243	750	1,076
2015	마포구	연남동	3,284	3,999	905	1,036	1,307	1,767	1,072	1,196
2015	마포구	성산1동	3,708	3,836	1,645	1,246	1,079	1,332	984	1,258
2015	마포구	성산2동	5,303	5,809	1,302	999	2,238	2,638	1,763	2,172
2015	마포구	상암동	4,683	4,453	842	588	2,122	2,039	1,719	1,826
2015	마포구	도화동	3,597	3,889	610	930	1,950	1,741	1,037	1,218
2015	마포구	서강동	5,268	5,147	1,461	1,454	2,037	1,993	1,770	1,700
2015	마포구	공덕동	8,509	6,185	1,581	1,321	4,857	3,000	2,071	1,864
2015	마포구	아현동	6,722	4,131	1,326	1,109	3,777	1,739	1,619	1,283
2015	양천구	소계	66,589	70,624	21,529	21,529	27,206	25,927	17,854	23,168
2015	양천구	목1동	4,779	4,378	1,567	1,298	2,124	1,796	1,088	1,284
2015	양천구	목2동	5,394	5,078	1,568	1,132	2,495	2,229	1,331	1,717
2015	양천구	목3동	3,752	4,757	915	1,188	1,896	2,200	941	1,369
2015	양천구	목4동	4,160	4,523	1,429	1,456	1,769	1,749	962	1,318
2015	양천구	신월1동	3,348	3,918	744	988	1,608	1,615	996	1,315
2015	양천구	신월2동	3,568	3,317	1,620	1,227	1,134	904	814	1,186
2015	양천구	신월3동	3,662	2,737	991	718	1,403	908	1,268	1,111
2015	양천구	신월4동	2,839	2,716	1,452	1,143	705	691	682	882
2015	양천구	신월5동	2,662	2,647	551	577	1,391	1,159	720	911
2015	양천구	신월6동	1,426	1,852	660	824	333	451	433	577
2015	양천구	신월7동	3,129	3,405	1,054	1,197	1,074	799	1,001	1,409
2015	양천구	신정1동	2,081	2,453	863	1,065	742	781	476	607
2015	양천구	신정2동	2,849	3,063	1,037	1,045	1,034	1,153	778	865
2015	양천구	신정3동	6,015	7,036	2,011	2,153	2,295	2,290	1,709	2,593
2015	양천구	신정6동	3,087	3,440	1,230	1,314	1,090	1,141	767	985
2015	양천구	신정7동	3,623	4,141	1,201	1,159	1,477	1,630	945	1,352
2015	양천구	목5동	4,899	5,285	1,034	1,429	2,546	2,347	1,319	1,509
2015	양천구	신정4동	5,316	5,878	1,602	1,616	2,090	2,084	1,624	2,178
2015	강서구	소계	94,604	94,501	33,798	33,798	33,645	25,985	27,161	34,718
2015	강서구	염창동	5,414	6,024	1,406	1,591	2,483	2,240	1,525	2,193
2015	강서구	등촌1동	4,585	5,025	1,352	1,936	1,629	1,334	1,604	1,755
2015	강서구	등촌2동	3,598	3,808	858	985	1,876	1,609	864	1,214
2015	강서구	등촌3동	4,076	4,704	1,383	1,559	1,507	1,366	1,186	1,779
2015	강서구	화곡본동	6,229	6,544	2,108	2,551	2,408	1,612	1,713	2,381
2015	강서구	화곡2동	3,510	3,781	1,348	1,492	1,398	1,082	764	1,207
2015	강서구	화곡3동	3,552	3,808	1,499	1,504	1,163	1,097	890	1,207
2015	강서구	화곡4동	3,655	3,599	1,172	1,154	1,578	1,207	905	1,238
2015	강서구	화곡6동	4,530	4,740	1,730	1,721	1,501	1,211	1,299	1,808
2015	강서구	화곡8동	4,416	4,941	1,621	1,888	1,720	1,371	1,075	1,682
2015	강서구	가양1동	4,948	3,773	1,595	1,381	1,636	956	1,717	1,436
2015	강서구	가양2동	2,082	2,382	624	892	843	627	615	863
2015	강서구	가양3동	2,292	2,669	693	977	939	709	660	983
2015	강서구	발산1동	5,625	5,197	2,721	1,971	1,526	1,296	1,378	1,930
2015	강서구	공항동	3,387	3,844	1,140	1,310	924	866	1,323	1,668
2015	강서구	방화1동	7,078	5,765	3,157	2,386	1,876	1,079	2,045	2,300
2015	강서구	방화2동	4,004	4,195	1,689	1,712	813	720	1,502	1,763
2015	강서구	방화3동	3,646	3,864	1,538	1,590	956	827	1,152	1,447
2015	강서구	화곡1동	10,003	9,652	2,557	2,610	4,415	3,354	3,031	3,688
2015	강서구	우장산동	7,974	6,186	3,607	2,588	2,454	1,422	1,913	2,176
2015	구로구	소계	57,099	64,052	16,414	16,414	19,681	19,671	21,004	27,967
2015	구로구	신도림동	4,953	4,924	1,046	650	2,338	2,189	1,569	2,085
2015	구로구	구로1동	2,403	2,717	481	446	1,022	958	900	1,313
2015	구로구	구로3동	5,146	5,901	1,028	961	1,918	2,365	2,200	2,575
2015	구로구	구로4동	3,485	4,680	1,097	1,463	1,310	1,479	1,078	1,738
2015	구로구	구로5동	5,206	5,920	1,083	1,261	2,109	2,187	2,014	2,472
2015	구로구	고척1동	3,238	3,400	1,263	1,009	990	1,056	985	1,335
2015	구로구	고척2동	3,894	4,362	1,410	1,481	1,414	1,370	1,070	1,511
2015	구로구	개봉2동	4,257	4,718	1,405	1,231	1,155	1,205	1,697	2,282
2015	구로구	개봉3동	2,921	2,908	951	929	655	545	1,315	1,434
2015	구로구	오류1동	3,767	3,863	1,081	1,218	1,099	802	1,587	1,843
2015	구로구	오류2동	5,391	5,362	1,447	1,171	1,715	1,265	2,229	2,926
2015	구로구	수궁동	3,195	3,450	815	769	970	849	1,410	1,832
2015	구로구	가리봉동	1,318	2,141	281	556	607	819	430	766
2015	구로구	구로2동	3,360	4,830	1,161	1,533	1,046	1,349	1,153	1,948
2015	구로구	개봉1동	4,565	4,876	1,865	1,736	1,333	1,233	1,367	1,907
2015	금천구	소계	34,056	37,303	11,341	11,341	10,463	9,633	12,252	16,329
2015	금천구	가산동	4,603	4,514	615	730	1,677	1,627	2,311	2,157
2015	금천구	독산1동	5,823	6,353	1,051	1,164	1,790	1,696	2,982	3,493
2015	금천구	독산2동	3,064	3,329	1,511	1,436	772	664	781	1,229
2015	금천구	독산3동	3,480	3,881	833	1,100	1,650	1,384	997	1,397
2015	금천구	독산4동	2,316	2,741	1,074	1,221	658	590	584	930
2015	금천구	시흥1동	4,933	5,379	1,959	1,841	1,309	1,150	1,665	2,388
2015	금천구	시흥2동	2,508	2,925	890	697	829	926	789	1,302
2015	금천구	시흥3동	1,574	1,729	556	447	395	318	623	964
2015	금천구	시흥4동	2,910	3,204	1,431	1,337	724	665	755	1,202
2015	금천구	시흥5동	2,845	3,248	1,421	1,368	659	613	765	1,267
2015	영등포구	소계	58,936	65,678	14,054	14,054	24,161	27,347	20,721	24,277
2015	영등포구	여의동	4,051	4,205	344	256	2,341	2,467	1,366	1,482
2015	영등포구	당산1동	3,982	3,914	1,101	1,080	1,575	1,506	1,306	1,328
2015	영등포구	당산2동	6,630	6,378	1,135	1,088	2,823	2,929	2,672	2,361
2015	영등포구	양평1동	3,260	3,185	764	731	1,382	1,348	1,114	1,106
2015	영등포구	양평2동	3,508	3,576	558	599	1,628	1,576	1,322	1,401
2015	영등포구	신길1동	3,231	3,774	856	879	1,135	1,382	1,240	1,513
2015	영등포구	신길3동	1,769	2,552	749	1,000	582	747	438	805
2015	영등포구	신길4동	1,389	1,645	620	597	425	514	344	534
2015	영등포구	신길5동	2,011	2,326	921	742	552	753	538	831
2015	영등포구	신길6동	3,208	3,624	780	684	1,519	1,782	909	1,158
2015	영등포구	신길7동	3,084	3,430	433	622	1,015	1,154	1,636	1,654
2015	영등포구	대림1동	2,194	2,796	735	690	829	1,107	630	999
2015	영등포구	대림2동	1,764	3,027	337	613	852	1,408	575	1,006
2015	영등포구	대림3동	3,477	4,528	1,034	824	1,429	2,045	1,014	1,659
2015	영등포구	영등포본동	3,097	3,692	954	987	1,103	1,355	1,040	1,350
2015	영등포구	영등포동	4,617	4,716	785	1,017	1,721	1,854	2,111	1,845
2015	영등포구	도림동	3,240	3,465	917	768	1,251	1,376	1,072	1,321
2015	영등포구	문래동	4,424	4,845	1,031	877	1,999	2,044	1,394	1,924
2015	동작구	소계	66,694	76,096	17,787	17,787	27,910	31,565	20,997	26,744
2015	동작구	노량진2동	2,312	2,643	622	719	715	831	975	1,093
2015	동작구	상도1동	8,401	8,648	1,897	1,564	3,385	3,865	3,119	3,219
2015	동작구	상도2동	4,379	5,613	1,674	2,010	1,454	1,950	1,251	1,653
2015	동작구	상도3동	4,273	4,333	1,888	1,493	1,363	1,411	1,022	1,429
2015	동작구	상도4동	4,618	4,736	1,876	1,638	1,636	1,492	1,106	1,606
2015	동작구	사당1동	4,967	5,097	948	681	2,414	2,495	1,605	1,921
2015	동작구	사당3동	3,750	5,259	1,054	1,499	1,660	2,182	1,036	1,578
2015	동작구	사당4동	2,990	2,889	1,136	864	1,136	1,100	718	925
2015	동작구	사당5동	2,325	3,779	719	1,197	938	1,516	668	1,066
2015	동작구	대방동	6,498	6,533	1,553	1,289	2,810	2,796	2,135	2,448
2015	동작구	신대방1동	3,184	3,807	378	349	1,918	2,175	888	1,283
2015	동작구	신대방2동	3,966	3,947	1,037	971	1,651	1,582	1,278	1,394
2015	동작구	흑석동	4,364	7,270	663	1,628	2,172	3,220	1,529	2,422
2015	동작구	노량진1동	5,899	6,159	1,545	1,184	2,003	2,169	2,351	2,806
2015	동작구	사당2동	4,768	5,383	797	701	2,655	2,781	1,316	1,901
2015	관악구	소계	94,590	100,724	29,534	29,534	29,383	32,946	35,673	38,244
2015	관악구	보라매동	3,825	4,220	1,430	1,194	1,345	1,537	1,050	1,489
2015	관악구	청림동	2,700	2,573	819	657	1,293	1,088	588	828
2015	관악구	행운동	6,557	6,641	1,848	1,955	2,200	2,175	2,509	2,511
2015	관악구	낙성대동	4,479	4,714	1,352	1,568	1,199	1,385	1,928	1,761
2015	관악구	중앙동	3,323	3,216	1,253	1,205	812	920	1,258	1,091
2015	관악구	인헌동	5,046	5,365	1,381	1,343	1,570	1,898	2,095	2,124
