기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
기간	자치구	동	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	구내이동	구내이동	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동
기간	자치구	동	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	전입(①)	전출(②)	전입(③)	전출(④)	전입(⑤)	전출(⑥)
2016	영등포구	신길4동	1,438	2,812	732	1,185	371	837	335	790
2016	영등포구	신길5동	1,970	4,151	1,065	1,865	471	1,249	434	1,037
2016	영등포구	신길6동	3,198	5,257	1,029	1,416	1,338	2,348	831	1,493
2016	영등포구	신길7동	2,711	4,763	419	1,122	828	1,810	1,464	1,831
2016	영등포구	대림1동	2,572	3,495	1,037	954	919	1,402	616	1,139
2016	영등포구	대림2동	1,688	2,585	471	491	733	1,176	484	918
2016	영등포구	대림3동	3,589	4,289	1,296	847	1,266	1,793	1,027	1,649
2016	영등포구	영등포본동	3,275	3,843	1,249	975	973	1,442	1,053	1,426
2016	영등포구	영등포동	5,099	4,576	956	1,010	1,891	1,821	2,252	1,745
2016	영등포구	도림동	3,318	3,803	1,214	1,029	1,147	1,459	957	1,315
2016	영등포구	문래동	3,938	4,569	941	769	1,759	2,034	1,238	1,766
2016	동작구	소계	66,425	68,243	15,963	15,963	29,101	27,605	21,361	24,675
2016	동작구	노량진2동	2,246	2,574	570	698	735	754	941	1,122
2016	동작구	상도1동	7,566	8,377	1,289	1,583	3,095	3,729	3,182	3,065
2016	동작구	상도2동	7,437	4,705	2,834	1,560	3,003	1,510	1,600	1,635
2016	동작구	상도3동	4,520	4,128	1,712	1,554	1,713	1,237	1,095	1,337
2016	동작구	상도4동	4,578	4,412	1,655	1,505	1,791	1,360	1,132	1,547
2016	동작구	사당1동	4,685	4,726	762	743	2,283	2,276	1,640	1,707
2016	동작구	사당3동	3,698	4,014	1,040	921	1,641	1,708	1,017	1,385
2016	동작구	사당4동	2,486	2,783	803	836	997	1,062	686	885
2016	동작구	사당5동	2,105	2,550	633	698	910	1,089	562	763
2016	동작구	대방동	6,697	6,464	1,475	1,395	3,085	2,591	2,137	2,478
2016	동작구	신대방1동	3,350	3,470	369	343	2,019	1,915	962	1,212
2016	동작구	신대방2동	3,744	4,006	817	1,116	1,682	1,544	1,245	1,346
2016	동작구	흑석동	3,759	4,887	531	766	1,800	2,363	1,428	1,758
2016	동작구	노량진1동	5,474	6,046	990	1,384	2,006	1,983	2,478	2,679
2016	동작구	사당2동	4,080	5,101	483	861	2,341	2,484	1,256	1,756
2016	관악구	소계	91,198	96,179	26,502	26,502	28,095	32,592	36,601	37,085
2016	관악구	보라매동	3,803	4,204	1,286	1,077	1,418	1,635	1,099	1,492
2016	관악구	청림동	2,225	2,551	584	513	1,032	1,101	609	937
2016	관악구	행운동	6,449	6,441	1,735	1,892	1,975	2,203	2,739	2,346
2016	관악구	낙성대동	4,298	4,477	1,163	1,405	1,070	1,345	2,065	1,727
2016	관악구	중앙동	3,299	3,279	1,087	1,167	896	984	1,316	1,128
2016	관악구	인헌동	4,808	5,055	1,158	1,258	1,658	1,761	1,992	2,036
2016	관악구	남현동	4,041	3,730	352	287	2,001	1,801	1,688	1,642
2016	관악구	서원동	5,062	5,341	1,649	1,718	1,376	1,633	2,037	1,990
2016	관악구	신원동	3,601	3,693	1,236	1,213	993	1,162	1,372	1,318
2016	관악구	서림동	5,766	5,903	1,612	1,649	1,578	1,736	2,576	2,518
2016	관악구	신사동	4,386	4,841	1,265	1,401	1,415	1,687	1,706	1,753
2016	관악구	신림동	6,602	5,987	1,409	1,408	1,601	2,093	3,592	2,486
2016	관악구	난향동	2,096	2,413	822	667	700	716	574	1,030
2016	관악구	조원동	3,766	3,760	905	825	1,402	1,549	1,459	1,386
2016	관악구	대학동	6,229	5,863	1,168	1,383	1,639	1,736	3,422	2,744
2016	관악구	은천동	4,851	5,552	1,767	1,579	1,554	1,870	1,530	2,103
2016	관악구	성현동	3,752	4,197	1,322	943	1,442	1,829	988	1,425
2016	관악구	청룡동	6,001	7,165	1,607	2,374	1,469	2,213	2,925	2,578
2016	관악구	난곡동	3,485	3,865	1,595	1,348	949	1,016	941	1,501
2016	관악구	삼성동	2,412	3,092	916	900	743	940	753	1,252
2016	관악구	미성동	4,266	4,770	1,864	1,495	1,184	1,582	1,218	1,693
2016	서초구	소계	71,136	74,319	19,100	19,100	30,999	30,075	21,037	25,144
2016	서초구	서초1동	3,876	4,036	1,089	1,074	1,385	1,441	1,402	1,521
2016	서초구	서초2동	3,396	3,869	793	944	1,393	1,570	1,210	1,355
2016	서초구	서초3동	4,823	5,383	1,188	1,328	1,927	2,067	1,708	1,988
2016	서초구	서초4동	3,417	3,707	1,060	1,018	1,347	1,455	1,010	1,234
2016	서초구	잠원동	6,254	5,558	1,593	1,257	3,068	2,611	1,593	1,690
2016	서초구	반포본동	1,650	2,096	514	916	794	739	342	441
2016	서초구	반포1동	4,822	5,408	1,016	1,201	2,232	2,364	1,574	1,843
2016	서초구	반포2동	5,865	2,446	2,397	783	2,547	1,022	921	641
2016	서초구	반포3동	2,395	4,217	789	1,907	967	1,424	639	886
2016	서초구	반포4동	2,683	3,016	858	1,032	1,073	1,060	752	924
2016	서초구	방배본동	3,414	3,680	1,116	1,249	1,542	1,587	756	844
2016	서초구	방배1동	2,889	3,373	965	1,070	1,176	1,260	748	1,043
2016	서초구	방배2동	4,182	4,988	1,083	1,147	1,898	2,251	1,201	1,590
2016	서초구	방배3동	3,298	3,773	1,082	1,072	1,321	1,486	895	1,215
2016	서초구	방배4동	4,690	4,832	1,477	1,474	2,059	2,040	1,154	1,318
2016	서초구	양재1동	6,299	6,752	1,022	781	2,875	2,830	2,402	3,141
2016	서초구	양재2동	4,451	4,524	533	565	2,185	1,835	1,733	2,124
2016	서초구	내곡동	2,732	2,661	525	282	1,210	1,033	997	1,346
2016	강남구	소계	95,358	108,949	29,827	29,827	34,525	40,474	31,006	38,648
2016	강남구	신사동	2,577	3,003	607	693	1,164	1,416	806	894
2016	강남구	논현1동	5,530	6,187	1,125	1,239	2,213	2,629	2,192	2,319
2016	강남구	논현2동	4,586	5,199	1,531	1,547	1,511	1,938	1,544	1,714
2016	강남구	삼성1동	2,596	2,936	967	1,006	911	1,042	718	888
2016	강남구	삼성2동	5,386	6,042	1,938	2,039	1,746	2,085	1,702	1,918
2016	강남구	대치1동	4,626	3,147	1,770	1,380	1,764	997	1,092	770
2016	강남구	대치4동	4,974	5,414	1,447	1,345	1,522	1,966	2,005	2,103
2016	강남구	역삼1동	9,885	10,231	1,929	2,011	3,442	4,026	4,514	4,194
2016	강남구	역삼2동	7,387	6,906	2,433	2,053	2,788	2,511	2,166	2,342
2016	강남구	도곡1동	3,886	3,712	959	942	1,730	1,464	1,197	1,306
2016	강남구	도곡2동	4,466	5,102	1,650	1,853	1,575	1,712	1,241	1,537
2016	강남구	개포1동	2,989	3,638	1,574	1,115	692	1,195	723	1,328
2016	강남구	개포4동	2,496	6,177	621	1,982	1,071	2,216	804	1,979
2016	강남구	일원본동	3,281	3,705	1,025	1,034	1,249	1,233	1,007	1,438
2016	강남구	일원1동	2,122	2,480	766	467	613	851	743	1,162
2016	강남구	일원2동	2,489	2,743	1,330	736	576	965	583	1,042
2016	강남구	수서동	3,186	2,262	1,275	411	1,252	877	659	974
2016	강남구	세곡동	6,583	5,754	1,553	628	2,816	2,122	2,214	3,004
2016	강남구	압구정동	3,342	4,066	1,017	1,054	1,339	1,835	986	1,177
2016	강남구	청담동	4,605	5,436	1,660	1,829	1,642	2,023	1,303	1,584
2016	강남구	대치2동	5,710	6,359	1,736	1,744	2,144	2,433	1,830	2,182
2016	강남구	개포2동	2,656	8,450	914	2,719	765	2,938	977	2,793
2016	송파구	소계	105,735	112,735	37,505	37,505	36,782	29,011	31,448	46,219
2016	송파구	풍납1동	2,032	2,795	453	485	912	1,184	667	1,126
2016	송파구	풍납2동	3,366	4,974	734	1,080	1,388	1,958	1,244	1,936
2016	송파구	거여1동	2,135	2,603	1,188	1,122	371	412	576	1,069
2016	송파구	거여2동	2,193	6,751	980	2,432	619	870	594	3,449
2016	송파구	마천1동	2,792	3,130	1,537	1,181	615	579	640	1,370
2016	송파구	마천2동	2,728	3,272	1,598	1,459	501	584	629	1,229
2016	송파구	방이1동	2,387	2,730	1,108	1,157	662	580	617	993
2016	송파구	방이2동	4,432	5,105	1,555	1,691	1,407	1,367	1,470	2,047
2016	송파구	오륜동	2,262	2,656	692	903	954	872	616	881
2016	송파구	오금동	5,332	5,813	2,539	2,193	1,423	1,365	1,370	2,255
2016	송파구	송파1동	4,711	5,287	1,642	1,965	1,604	1,186	1,465	2,136
2016	송파구	송파2동	2,900	3,289	1,259	1,257	823	701	818	1,331
2016	송파구	석촌동	6,185	6,541	2,098	2,202	2,059	1,543	2,028	2,796
2016	송파구	삼전동	5,578	6,274	1,904	1,964	1,815	1,651	1,859	2,659
2016	송파구	가락본동	4,397	5,147	1,563	1,860	1,452	1,173	1,382	2,114
2016	송파구	가락1동	97	174	45	65	28	46	24	63
2016	송파구	가락2동	4,989	5,614	2,319	2,197	1,407	1,119	1,263	2,298
2016	송파구	문정1동	3,624	4,120	1,466	1,696	1,008	796	1,150	1,628
2016	송파구	문정2동	8,214	3,138	2,179	629	3,552	1,061	2,483	1,448
2016	송파구	장지동	5,664	6,106	2,104	2,140	1,875	1,250	1,685	2,716
2016	송파구	위례동	7,207	2,032	1,848	331	2,991	649	2,368	1,052
2016	송파구	잠실본동	5,200	6,049	1,309	1,686	2,045	1,811	1,846	2,552
2016	송파구	잠실4동	3,973	4,692	1,123	1,418	1,732	1,439	1,118	1,835
2016	송파구	잠실6동	2,249	2,511	792	834	756	781	701	896
2016	송파구	잠실7동	1,055	1,095	304	290	524	449	227	356
2016	송파구	잠실2동	4,949	5,431	1,437	1,568	2,228	1,945	1,284	1,918
2016	송파구	잠실3동	5,084	5,406	1,729	1,700	2,031	1,640	1,324	2,066
2016	강동구	소계	67,962	84,535	31,043	31,043	19,337	17,849	17,582	35,643
2016	강동구	강일동	4,160	3,878	1,808	715	1,213	789	1,139	2,374
2016	강동구	상일동	1,271	12,998	483	6,155	277	1,765	511	5,078
2016	강동구	명일1동	3,150	3,634	1,932	1,580	527	633	691	1,421
2016	강동구	명일2동	2,724	2,949	1,652	1,096	487	655	585	1,198
2016	강동구	고덕1동	2,468	2,819	1,097	869	759	581	612	1,369
2016	강동구	고덕2동	1,458	2,008	956	654	184	305	318	1,049
2016	강동구	암사2동	2,325	3,125	1,003	1,294	731	668	591	1,163
2016	강동구	암사3동	2,702	2,780	1,259	954	869	627	574	1,199
2016	강동구	천호1동	4,981	5,082	2,911	2,163	971	913	1,099	2,006
2016	강동구	천호3동	4,274	4,543	1,889	1,701	1,260	1,109	1,125	1,733
2016	강동구	성내1동	4,381	3,196	1,639	962	1,878	928	864	1,306
2016	강동구	성내2동	4,360	4,668	1,618	1,678	1,542	1,201	1,200	1,789
2016	강동구	성내3동	3,841	4,562	1,534	1,671	1,185	1,054	1,122	1,837
2016	강동구	둔촌1동	2,679	3,308	848	831	1,073	1,075	758	1,402
2016	강동구	둔촌2동	3,767	4,142	1,557	1,296	1,158	911	1,052	1,935
2016	강동구	암사1동	5,831	5,705	3,081	2,277	1,443	1,158	1,307	2,270
2016	강동구	천호2동	5,681	6,696	2,405	2,471	1,679	1,630	1,597	2,595
2016	강동구	길동	7,909	8,442	3,371	2,676	2,101	1,847	2,437	3,919
