기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
1977	서울특별시	4월	여자	132,026	118,477	97,875	…	…	…	34,151	20,602	13,549
1977	서울특별시	5월	합계	311,048	288,799	240,153	…	…	…	70,895	48,646	22,249
1977	서울특별시	5월	남자	163,040	152,456	125,842	…	…	…	37,198	26,614	10,584
1977	서울특별시	5월	여자	148,008	136,343	114,311	…	…	…	33,697	22,032	11,665
1977	서울특별시	6월	합계	266,161	254,028	210,639	…	…	…	55,522	43,389	12,133
1977	서울특별시	6월	남자	138,510	133,299	108,923	…	…	…	29,587	24,376	5,211
1977	서울특별시	6월	여자	127,651	120,729	101,716	…	…	…	25,935	19,013	6,922
1977	서울특별시	7월	합계	217,311	204,891	167,673	…	…	…	49,638	37,218	12,420
1977	서울특별시	7월	남자	113,164	108,096	86,856	…	…	…	26,308	21,240	5,068
1977	서울특별시	7월	여자	104,147	96,795	80,817	…	…	…	23,330	15,978	7,352
1977	서울특별시	8월	합계	211,478	193,556	157,204	…	…	…	54,274	36,352	17,922
1977	서울특별시	8월	남자	109,806	102,132	81,186	…	…	…	28,620	20,946	7,674
1977	서울특별시	8월	여자	101,672	91,424	76,018	…	…	…	25,654	15,406	10,248
1977	서울특별시	9월	합계	241,834	225,266	190,569	…	…	…	51,265	34,697	16,568
1977	서울특별시	9월	남자	124,994	118,618	98,372	…	…	…	26,622	20,246	6,376
1977	서울특별시	9월	여자	116,840	106,648	92,197	…	…	…	24,643	14,451	10,192
1977	서울특별시	10월	합계	303,679	280,828	246,049	…	…	…	57,630	34,779	22,851
1977	서울특별시	10월	남자	155,845	146,914	126,869	…	…	…	28,976	20,045	8,931
1977	서울특별시	10월	여자	147,834	133,914	119,180	…	…	…	28,654	14,734	13,920
1977	서울특별시	11월	합계	282,686	265,923	228,397	…	…	…	54,289	37,526	16,763
1977	서울특별시	11월	남자	145,352	138,213	117,010	…	…	…	28,342	21,203	7,139
1977	서울특별시	11월	여자	137,334	127,710	111,387	…	…	…	25,947	16,323	9,624
1977	서울특별시	12월	합계	253,294	233,112	195,727	…	…	…	57,567	37,385	20,182
1977	서울특별시	12월	남자	130,246	121,303	100,078	…	…	…	30,168	21,225	8,943
1977	서울특별시	12월	여자	123,048	111,809	95,649	…	…	…	27,399	16,160	11,239
1978	서울특별시	합계	합계	3,307,439	3,028,911	2,518,286	…	…	…	789,153	510,625	278,528
1978	서울특별시	합계	남자	1,718,094	1,585,332	1,296,618	…	…	…	421,476	288,714	132,762
1978	서울특별시	합계	여자	1,589,345	1,443,579	1,221,668	…	…	…	367,677	221,911	145,766
1978	서울특별시	1월	합계	182,326	164,296	133,538	…	…	…	48,788	30,758	18,030
1978	서울특별시	1월	남자	95,769	87,248	69,309	…	…	…	26,460	17,939	8,521
1978	서울특별시	1월	여자	86,557	77,048	64,229	…	…	…	22,328	12,819	9,509
1978	서울특별시	2월	합계	177,487	157,723	126,289	…	…	…	51,198	31,434	19,764
1978	서울특별시	2월	남자	93,596	83,784	65,646	…	…	…	27,950	18,138	9,812
1978	서울특별시	2월	여자	83,891	73,939	60,643	…	…	…	23,248	13,296	9,952
1978	서울특별시	3월	합계	277,768	250,206	202,766	…	…	…	75,002	47,440	27,562
1978	서울특별시	3월	남자	147,368	133,568	106,136	…	…	…	41,232	27,432	13,800
1978	서울특별시	3월	여자	130,400	116,638	96,630	…	…	…	33,770	20,008	13,762
1978	서울특별시	4월	합계	344,948	318,329	263,057	…	…	…	81,891	55,272	26,619
1978	서울특별시	4월	남자	179,810	164,632	134,030	…	…	…	45,780	30,602	15,178
1978	서울특별시	4월	여자	165,138	153,697	129,027	…	…	…	36,111	24,670	11,441
1978	서울특별시	5월	합계	342,355	313,045	266,899	…	…	…	75,456	46,146	29,310
1978	서울특별시	5월	남자	178,385	163,789	137,964	…	…	…	40,421	25,825	14,596
1978	서울특별시	5월	여자	163,970	149,256	128,935	…	…	…	35,035	20,321	14,714
1978	서울특별시	6월	합계	309,950	287,158	244,250	…	…	…	65,700	42,908	22,792
1978	서울특별시	6월	남자	160,388	148,813	124,768	…	…	…	35,620	24,045	11,575
1978	서울특별시	6월	여자	149,562	138,345	119,482	…	…	…	30,080	18,863	11,217
1978	서울특별시	7월	합계	267,227	251,145	210,828	…	…	…	56,399	40,317	16,082
1978	서울특별시	7월	남자	138,526	131,238	108,529	…	…	…	29,997	22,709	7,288
1978	서울특별시	7월	여자	128,701	119,907	102,299	…	…	…	26,402	17,608	8,794
1978	서울특별시	8월	합계	278,248	259,804	215,582	…	…	…	62,666	44,222	18,444
1978	서울특별시	8월	남자	145,227	137,354	112,058	…	…	…	33,169	25,296	7,873
1978	서울특별시	8월	여자	133,021	122,450	103,524	…	…	…	29,497	18,926	10,571
1978	서울특별시	9월	합계	237,610	226,709	184,628	…	…	…	52,982	42,081	10,901
1978	서울특별시	9월	남자	123,370	119,275	95,446	…	…	…	27,924	23,829	4,095
1978	서울특별시	9월	여자	114,240	107,434	89,182	…	…	…	25,058	18,252	6,806
1978	서울특별시	10월	합계	352,638	326,508	281,625	…	…	…	71,013	44,883	26,130
1978	서울특별시	10월	남자	181,205	170,311	144,999	…	…	…	36,206	25,312	10,894
1978	서울특별시	10월	여자	171,433	156,197	136,626	…	…	…	34,807	19,571	15,236
1978	서울특별시	11월	합계	318,780	284,094	235,230	…	…	…	83,550	48,864	34,686
1978	서울특별시	11월	남자	162,878	146,827	119,442	…	…	…	43,436	27,385	16,051
1978	서울특별시	11월	여자	155,902	137,267	115,788	…	…	…	40,114	21,479	18,635
1978	서울특별시	12월	합계	218,102	189,894	153,594	…	…	…	64,508	36,300	28,208
1978	서울특별시	12월	남자	111,572	98,493	78,291	…	…	…	33,281	20,202	13,079
1978	서울특별시	12월	여자	106,530	91,401	75,303	…	…	…	31,227	16,098	15,129
1979	서울특별시	합계	합계	2,589,667	2,441,242	1,883,742	…	…	…	705,925	557,500	148,425
1979	서울특별시	합계	남자	1,359,584	1,305,006	979,231	…	…	…	380,353	325,775	54,578
1979	서울특별시	합계	여자	1,230,083	1,136,236	904,511	…	…	…	325,572	231,725	93,847
1979	서울특별시	1월	합계	169,846	150,673	114,784	…	…	…	55,062	35,889	19,173
1979	서울특별시	1월	남자	89,812	81,891	60,580	…	…	…	29,232	21,311	7,921
1979	서울특별시	1월	여자	80,034	68,782	54,204	…	…	…	25,830	14,578	11,252
1979	서울특별시	2월	합계	176,375	146,564	110,329	…	…	…	66,046	36,235	29,811
1979	서울특별시	2월	남자	94,733	80,062	58,568	…	…	…	36,165	21,494	14,671
1979	서울특별시	2월	여자	81,642	66,502	51,761	…	…	…	29,881	14,741	15,140
1979	서울특별시	3월	합계	240,581	211,165	158,426	…	…	…	82,155	52,739	29,416
1979	서울특별시	3월	남자	131,716	117,281	85,785	…	…	…	45,931	31,496	14,435
1979	서울특별시	3월	여자	108,865	93,884	72,641	…	…	…	36,224	21,243	14,981
1979	서울특별시	4월	합계	269,222	251,217	198,475	…	…	…	70,747	52,742	18,005
1979	서울특별시	4월	남자	143,318	135,647	104,765	…	…	…	38,553	30,882	7,671
1979	서울특별시	4월	여자	125,904	115,570	93,710	…	…	…	32,194	21,860	10,334
1979	서울특별시	5월	합계	266,254	254,870	200,432	…	…	…	65,822	54,438	11,384
1979	서울특별시	5월	남자	140,387	136,260	104,610	…	…	…	35,777	31,650	4,127
1979	서울특별시	5월	여자	125,867	118,610	95,822	…	…	…	30,045	22,788	7,257
1979	서울특별시	6월	합계	244,183	233,824	185,205	…	…	…	58,978	48,619	10,359
1979	서울특별시	6월	남자	126,633	123,080	95,124	…	…	…	31,509	27,956	3,553
1979	서울특별시	6월	여자	117,550	110,744	90,081	…	…	…	27,469	20,663	6,806
1979	서울특별시	7월	합계	183,653	175,217	132,325	…	…	…	51,328	42,892	8,436
1979	서울특별시	7월	남자	96,369	94,034	68,624	…	…	…	27,745	25,410	2,335
1979	서울특별시	7월	여자	87,284	81,183	63,701	…	…	…	23,583	17,482	6,101
1979	서울특별시	8월	합계	176,101	168,003	124,013	…	…	…	52,088	43,990	8,098
1979	서울특별시	8월	남자	91,518	90,292	63,817	…	…	…	27,701	26,475	1,226
1979	서울특별시	8월	여자	84,583	77,711	60,196	…	…	…	24,387	17,515	6,872
1979	서울특별시	9월	합계	189,343	186,928	141,506	…	…	…	47,837	45,422	2,415
1979	서울특별시	9월	남자	98,253	99,839	73,171	…	…	…	25,082	26,668	-1,586
1979	서울특별시	9월	여자	91,090	87,089	68,335	…	…	…	22,755	18,754	4,001
1979	서울특별시	10월	합계	234,004	231,394	184,648	…	…	…	49,356	46,746	2,610
1979	서울특별시	10월	남자	121,278	121,751	94,575	…	…	…	26,703	27,176	-473
1979	서울특별시	10월	여자	112,726	109,643	90,073	…	…	…	22,653	19,570	3,083
1979	서울특별시	11월	합계	227,784	224,636	175,402	…	…	…	52,382	49,234	3,148
1979	서울특별시	11월	남자	116,898	117,154	89,035	…	…	…	27,863	28,119	-256
1979	서울특별시	11월	여자	110,886	107,482	86,367	…	…	…	24,519	21,115	3,404
1979	서울특별시	12월	합계	212,321	206,751	158,197	…	…	…	54,124	48,554	5,570
1979	서울특별시	12월	남자	108,669	107,715	80,577	…	…	…	28,092	27,138	954
1979	서울특별시	12월	여자	103,652	99,036	77,620	…	…	…	26,032	21,416	4,616
