기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
1980	서울특별시	12월	합계	209,318	196,125	148,656	…	…	…	60,662	47,469	13,193
1980	서울특별시	12월	남자	104,691	99,996	73,863	…	…	…	30,828	26,133	4,695
1980	서울특별시	12월	여자	104,627	96,129	74,793	…	…	…	29,834	21,336	8,498
1981	서울특별시	합계	합계	2,859,860	2,711,478	2,090,599	…	…	…	769,261	620,879	148,382
1981	서울특별시	합계	남자	1,456,987	1,403,681	1,058,569	…	…	…	398,418	345,112	53,306
1981	서울특별시	합계	여자	1,402,873	1,307,797	1,032,030	…	…	…	370,843	275,767	95,076
1981	서울특별시	1월	합계	227,729	206,373	159,252	…	…	…	68,477	47,121	21,356
1981	서울특별시	1월	남자	113,736	106,544	79,906	…	…	…	33,830	26,638	7,192
1981	서울특별시	1월	여자	113,993	99,829	79,346	…	…	…	34,647	20,483	14,164
1981	서울특별시	2월	합계	173,713	159,979	115,089	…	…	…	58,624	44,890	13,734
1981	서울특별시	2월	남자	88,077	83,417	58,451	…	…	…	29,626	24,966	4,660
1981	서울특별시	2월	여자	85,636	76,562	56,638	…	…	…	28,998	19,924	9,074
1981	서울특별시	3월	합계	252,099	237,310	173,402	…	…	…	78,697	63,908	14,789
1981	서울특별시	3월	남자	129,091	123,254	87,870	…	…	…	41,221	35,384	5,837
1981	서울특별시	3월	여자	123,008	114,056	85,532	…	…	…	37,476	28,524	8,952
1981	서울특별시	4월	합계	309,375	292,054	227,910	…	…	…	81,465	64,144	17,321
1981	서울특별시	4월	남자	160,413	152,470	116,913	…	…	…	43,500	35,557	7,943
1981	서울특별시	4월	여자	148,962	139,584	110,997	…	…	…	37,965	28,587	9,378
1981	서울특별시	5월	합계	271,428	257,641	203,042	…	…	…	68,386	54,599	13,787
1981	서울특별시	5월	남자	139,829	134,089	103,528	…	…	…	36,301	30,561	5,740
1981	서울특별시	5월	여자	131,599	123,552	99,514	…	…	…	32,085	24,038	8,047
1981	서울특별시	6월	합계	245,327	234,267	183,561	…	…	…	61,766	50,706	11,060
1981	서울특별시	6월	남자	125,361	120,967	92,788	…	…	…	32,573	28,179	4,394
1981	서울특별시	6월	여자	119,966	113,300	90,773	…	…	…	29,193	22,527	6,666
1981	서울특별시	7월	합계	217,428	204,262	158,326	…	…	…	59,102	45,936	13,166
1981	서울특별시	7월	남자	110,213	105,600	79,788	…	…	…	30,425	25,812	4,613
1981	서울특별시	7월	여자	107,215	98,662	78,538	…	…	…	28,677	20,124	8,553
1981	서울특별시	8월	합계	198,347	188,635	144,518	…	…	…	53,829	44,117	9,712
1981	서울특별시	8월	남자	101,712	98,329	73,303	…	…	…	28,409	25,026	3,383
1981	서울특별시	8월	여자	96,635	90,306	71,215	…	…	…	25,420	19,091	6,329
1981	서울특별시	9월	합계	219,288	212,162	165,185	…	…	…	54,103	46,977	7,126
1981	서울특별시	9월	남자	111,668	109,627	83,336	…	…	…	28,332	26,291	2,041
1981	서울특별시	9월	여자	107,620	102,535	81,849	…	…	…	25,771	20,686	5,085
1981	서울특별시	10월	합계	287,808	279,858	222,268	…	…	…	65,540	57,590	7,950
1981	서울특별시	10월	남자	145,972	143,845	112,165	…	…	…	33,807	31,680	2,127
1981	서울특별시	10월	여자	141,836	136,013	110,103	…	…	…	31,733	25,910	5,823
1981	서울특별시	11월	합계	253,078	243,518	190,894	…	…	…	62,184	52,624	9,560
1981	서울특별시	11월	남자	127,932	125,188	96,718	…	…	…	31,214	28,470	2,744
1981	서울특별시	11월	여자	125,146	118,330	94,176	…	…	…	30,970	24,154	6,816
1981	서울특별시	12월	합계	204,240	195,419	147,152	…	…	…	57,088	48,267	8,821
1981	서울특별시	12월	남자	102,983	100,351	73,803	…	…	…	29,180	26,548	2,632
1981	서울특별시	12월	여자	101,257	95,068	73,349	…	…	…	27,908	21,719	6,189
1982	서울특별시	합계	합계	2,997,854	2,865,994	2,200,559	…	…	…	797,295	665,435	131,860
1982	서울특별시	합계	남자	1,531,552	1,482,051	1,115,236	…	…	…	416,316	366,815	49,501
1982	서울특별시	합계	여자	1,466,302	1,383,943	1,085,323	…	…	…	380,979	298,620	82,359
1982	서울특별시	1월	합계	135,934	131,661	87,555	…	…	…	48,379	44,106	4,273
1982	서울특별시	1월	남자	70,084	69,629	44,639	…	…	…	25,445	24,990	455
1982	서울특별시	1월	여자	65,850	62,032	42,916	…	…	…	22,934	19,116	3,818
1982	서울특별시	2월	합계	183,724	166,824	113,131	…	…	…	70,593	53,693	16,900
1982	서울특별시	2월	남자	95,218	87,440	57,669	…	…	…	37,549	29,771	7,778
1982	서울특별시	2월	여자	88,506	79,384	55,462	…	…	…	33,044	23,922	9,122
1982	서울특별시	3월	합계	292,693	277,290	203,793	…	…	…	88,900	73,497	15,403
1982	서울특별시	3월	남자	151,785	145,472	104,652	…	…	…	47,133	40,820	6,313
1982	서울특별시	3월	여자	140,908	131,818	99,141	…	…	…	41,767	32,677	9,090
1982	서울특별시	4월	합계	321,730	306,278	239,929	…	…	…	81,801	66,349	15,452
1982	서울특별시	4월	남자	165,856	158,607	122,573	…	…	…	43,283	36,034	7,249
1982	서울특별시	4월	여자	155,874	147,671	117,356	…	…	…	38,518	30,315	8,203
1982	서울특별시	5월	합계	274,469	263,767	207,290	…	…	…	67,179	56,477	10,702
1982	서울특별시	5월	남자	140,780	137,257	106,013	…	…	…	34,767	31,244	3,523
1982	서울특별시	5월	여자	133,689	126,510	101,277	…	…	…	32,412	25,233	7,179
1982	서울특별시	6월	합계	262,807	255,904	201,357	…	…	…	61,450	54,547	6,903
1982	서울특별시	6월	남자	133,293	131,943	101,660	…	…	…	31,633	30,283	1,350
1982	서울특별시	6월	여자	129,514	123,961	99,697	…	…	…	29,817	24,264	5,553
1982	서울특별시	7월	합계	222,435	209,172	163,195	…	…	…	59,240	45,977	13,263
1982	서울특별시	7월	남자	112,391	107,440	81,651	…	…	…	30,740	25,789	4,951
1982	서울특별시	7월	여자	110,044	101,732	81,544	…	…	…	28,500	20,188	8,312
1982	서울특별시	8월	합계	211,451	196,004	150,164	…	…	…	61,287	45,840	15,447
1982	서울특별시	8월	남자	107,778	101,876	76,142	…	…	…	31,636	25,734	5,902
1982	서울특별시	8월	여자	103,673	94,128	74,022	…	…	…	29,651	20,106	9,545
1982	서울특별시	9월	합계	257,705	249,032	193,829	…	…	…	63,876	55,203	8,673
1982	서울특별시	9월	남자	130,777	127,821	97,539	…	…	…	33,238	30,282	2,956
1982	서울특별시	9월	여자	126,928	121,211	96,290	…	…	…	30,638	24,921	5,717
1982	서울특별시	10월	합계	299,682	295,672	234,762	…	…	…	64,920	60,910	4,010
1982	서울특별시	10월	남자	151,781	151,125	118,036	…	…	…	33,745	33,089	656
1982	서울특별시	10월	여자	147,901	144,547	116,726	…	…	…	31,175	27,821	3,354
1982	서울특별시	11월	합계	290,992	282,503	224,887	…	…	…	66,105	57,616	8,489
1982	서울특별시	11월	남자	148,106	144,941	113,646	…	…	…	34,460	31,295	3,165
1982	서울특별시	11월	여자	142,886	137,562	111,241	…	…	…	31,645	26,321	5,324
1982	서울특별시	12월	합계	244,232	231,887	180,667	…	…	…	63,565	51,220	12,345
1982	서울특별시	12월	남자	123,703	118,500	91,016	…	…	…	32,687	27,484	5,203
1982	서울특별시	12월	여자	120,529	113,387	89,651	…	…	…	30,878	23,736	7,142
1983	서울특별시	합계	합계	3,434,184	3,292,353	2,510,626	…	…	…	923,558	781,727	141,831
1983	서울특별시	합계	남자	1,742,043	1,683,641	1,267,301	…	…	…	474,742	416,340	58,402
1983	서울특별시	합계	여자	1,692,141	1,608,712	1,243,325	…	…	…	448,816	365,387	83,429
1983	서울특별시	1월	합계	183,332	159,963	114,292	…	…	…	69,040	45,671	23,369
1983	서울특별시	1월	남자	94,351	83,941	58,343	…	…	…	36,008	25,598	10,410
1983	서울특별시	1월	여자	88,981	76,022	55,949	…	…	…	33,032	20,073	12,959
1983	서울특별시	2월	합계	182,398	171,159	120,706	…	…	…	61,692	50,453	11,239
1983	서울특별시	2월	남자	93,601	88,652	61,029	…	…	…	32,572	27,623	4,949
1983	서울특별시	2월	여자	88,797	82,507	59,677	…	…	…	29,120	22,830	6,290
1983	서울특별시	3월	합계	284,189	271,897	197,937	…	…	…	86,252	73,960	12,292
1983	서울특별시	3월	남자	146,897	141,139	100,556	…	…	…	46,341	40,583	5,758
1983	서울특별시	3월	여자	137,292	130,758	97,381	…	…	…	39,911	33,377	6,534
1983	서울특별시	4월	합계	362,313	353,372	271,522	…	…	…	90,791	81,850	8,941
1983	서울특별시	4월	남자	186,960	183,687	138,825	…	…	…	48,135	44,862	3,273
1983	서울특별시	4월	여자	175,353	169,685	132,697	…	…	…	42,656	36,988	5,668
1983	서울특별시	5월	합계	399,899	393,255	310,042	…	…	…	89,857	83,213	6,644
1983	서울특별시	5월	남자	205,966	204,448	158,773	…	…	…	47,193	45,675	1,518
1983	서울특별시	5월	여자	193,933	188,807	151,269	…	…	…	42,664	37,538	5,126
1983	서울특별시	6월	합계	343,772	338,795	267,105	…	…	…	76,667	71,690	4,977
1983	서울특별시	6월	남자	175,927	175,634	135,865	…	…	…	40,062	39,769	293
1983	서울특별시	6월	여자	167,845	163,161	131,240	…	…	…	36,605	31,921	4,684
1983	서울특별시	7월	합계	241,960	230,900	179,380	…	…	…	62,580	51,520	11,060
1983	서울특별시	7월	남자	123,036	118,332	90,199	…	…	…	32,837	28,133	4,704
1983	서울특별시	7월	여자	118,924	112,568	89,181	…	…	…	29,743	23,387	6,356
1983	서울특별시	8월	합계	215,934	204,593	154,584	…	…	…	61,350	50,009	11,341
1983	서울특별시	8월	남자	109,919	105,432	78,156	…	…	…	31,763	27,276	4,487
1983	서울특별시	8월	여자	106,015	99,161	76,428	…	…	…	29,587	22,733	6,854
1983	서울특별시	9월	합계	255,606	249,720	192,254	…	…	…	63,352	57,466	5,886
1983	서울특별시	9월	남자	128,946	126,877	96,115	…	…	…	32,831	30,762	2,069
1983	서울특별시	9월	여자	126,660	122,843	96,139	…	…	…	30,521	26,704	3,817
1983	서울특별시	10월	합계	356,331	344,462	267,613	…	…	…	88,718	76,849	11,869
1983	서울특별시	10월	남자	178,241	172,946	133,802	…	…	…	44,439	39,144	5,295
1983	서울특별시	10월	여자	178,090	171,516	133,811	…	…	…	44,279	37,705	6,574
1983	서울특별시	11월	합계	349,964	335,894	255,424	…	…	…	94,540	80,470	14,070
1983	서울특별시	11월	남자	171,359	165,368	126,748	…	…	…	44,611	38,620	5,991
1983	서울특별시	11월	여자	178,605	170,526	128,676	…	…	…	49,929	41,850	8,079
1983	서울특별시	12월	합계	258,486	238,343	179,767	…	…	…	78,719	58,576	20,143
1983	서울특별시	12월	남자	126,840	117,185	88,890	…	…	…	37,950	28,295	9,655
1983	서울특별시	12월	여자	131,646	121,158	90,877	…	…	…	40,769	30,281	10,488
1984	서울특별시	합계	합계	3,052,558	2,919,812	2,208,384	…	…	…	844,174	711,428	132,746
1984	서울특별시	합계	남자	1,559,427	1,501,538	1,119,540	…	…	…	439,887	381,998	57,889
1984	서울특별시	합계	여자	1,493,131	1,418,274	1,088,844	…	…	…	404,287	329,430	74,857
1984	서울특별시	1월	합계	186,656	169,256	121,750	…	…	…	64,906	47,506	17,400
1984	서울특별시	1월	남자	93,666	85,607	61,280	…	…	…	32,386	24,327	8,059
1984	서울특별시	1월	여자	92,990	83,649	60,470	…	…	…	32,520	23,179	9,341
1984	서울특별시	2월	합계	196,274	175,911	126,013	…	…	…	70,261	49,898	20,363
1984	서울특별시	2월	남자	100,540	90,492	63,560	…	…	…	36,980	26,932	10,048
1984	서울특별시	2월	여자	95,734	85,419	62,453	…	…	…	33,281	22,966	10,315
1984	서울특별시	3월	합계	275,706	252,580	188,067	…	…	…	87,639	64,513	23,126
1984	서울특별시	3월	남자	143,891	132,217	96,641	…	…	…	47,250	35,576	11,674
1984	서울특별시	3월	여자	131,815	120,363	91,426	…	…	…	40,389	28,937	11,452
1984	서울특별시	4월	합계	315,336	298,087	231,399	…	…	…	83,937	66,688	17,249
1984	서울특별시	4월	남자	163,323	154,271	118,014	…	…	…	45,309	36,257	9,052
1984	서울특별시	4월	여자	152,013	143,816	113,385	…	…	…	38,628	30,431	8,197
1984	서울특별시	5월	합계	326,843	315,444	248,249	…	…	…	78,594	67,195	11,399
1984	서울특별시	5월	남자	167,820	162,146	125,994	…	…	…	41,826	36,152	5,674
1984	서울특별시	5월	여자	159,023	153,298	122,255	…	…	…	36,768	31,043	5,725
1984	서울특별시	6월	합계	251,983	245,824	190,750	…	…	…	61,233	55,074	6,159
1984	서울특별시	6월	남자	128,320	125,920	96,280	…	…	…	32,040	29,640	2,400
1984	서울특별시	6월	여자	123,663	119,904	94,470	…	…	…	29,193	25,434	3,759
1984	서울특별시	7월	합계	204,705	198,516	149,247	…	…	…	55,458	49,269	6,189
1984	서울특별시	7월	남자	104,318	101,966	75,064	…	…	…	29,254	26,902	2,352
1984	서울특별시	7월	여자	100,387	96,550	74,183	…	…	…	26,204	22,367	3,837
1984	서울특별시	8월	합계	198,390	194,791	144,387	…	…	…	54,003	50,404	3,599
1984	서울특별시	8월	남자	101,080	100,183	72,900	…	…	…	28,180	27,283	897
1984	서울특별시	8월	여자	97,310	94,608	71,487	…	…	…	25,823	23,121	2,702
1984	서울특별시	9월	합계	215,419	208,249	158,826	…	…	…	56,593	49,423	7,170
1984	서울특별시	9월	남자	110,156	107,069	80,337	…	…	…	29,819	26,732	3,087
1984	서울특별시	9월	여자	105,263	101,180	78,489	…	…	…	26,774	22,691	4,083
1984	서울특별시	10월	합계	333,874	326,919	247,808	…	…	…	86,066	79,111	6,955
1984	서울특별시	10월	남자	168,025	166,718	124,822	…	…	…	43,203	41,896	1,307
1984	서울특별시	10월	여자	165,849	160,201	122,986	…	…	…	42,863	37,215	5,648
1984	서울특별시	11월	합계	297,271	291,664	222,144	…	…	…	75,127	69,520	5,607
1984	서울특별시	11월	남자	150,740	149,713	112,778	…	…	…	37,962	36,935	1,027
1984	서울특별시	11월	여자	146,531	141,951	109,366	…	…	…	37,165	32,585	4,580
1984	서울특별시	12월	합계	250,101	242,571	179,744	…	…	…	70,357	62,827	7,530
1984	서울특별시	12월	남자	127,548	125,236	91,870	…	…	…	35,678	33,366	2,312
1984	서울특별시	12월	여자	122,553	117,335	87,874	…	…	…	34,679	29,461	5,218
1985	서울특별시	합계	합계	2,784,387	2,754,023	2,007,557	…	…	…	776,830	746,466	30,364
1985	서울특별시	합계	남자	1,422,967	1,413,507	1,017,210	…	…	…	405,757	396,297	9,460
1985	서울특별시	합계	여자	1,361,420	1,340,516	990,347	…	…	…	371,073	350,169	20,904
1985	서울특별시	1월	합계	180,517	171,725	117,380	…	…	…	63,137	54,345	8,792
1985	서울특별시	1월	남자	91,488	88,870	60,012	…	…	…	31,476	28,858	2,618
1985	서울특별시	1월	여자	89,029	82,855	57,368	…	…	…	31,661	25,487	6,174
1985	서울특별시	2월	합계	147,044	138,639	94,227	…	…	…	52,817	44,412	8,405
1985	서울특별시	2월	남자	74,166	70,787	47,572	…	…	…	26,594	23,215	3,379
1985	서울특별시	2월	여자	72,878	67,852	46,655	…	…	…	26,223	21,197	5,026
1985	서울특별시	3월	합계	253,496	239,247	167,174	…	…	…	86,322	72,073	14,249
1985	서울특별시	3월	남자	132,608	125,533	86,095	…	…	…	46,513	39,438	7,075
1985	서울특별시	3월	여자	120,888	113,714	81,079	…	…	…	39,809	32,635	7,174
1985	서울특별시	4월	합계	346,943	342,154	256,049	…	…	…	90,894	86,105	4,789
1985	서울특별시	4월	남자	179,843	176,789	131,191	…	…	…	48,652	45,598	3,054
1985	서울특별시	4월	여자	167,100	165,365	124,858	…	…	…	42,242	40,507	1,735
1985	서울특별시	5월	합계	338,136	338,710	257,272	…	…	…	80,864	81,438	-574
1985	서울특별시	5월	남자	172,888	172,984	130,134	…	…	…	42,754	42,850	-96
1985	서울특별시	5월	여자	165,248	165,726	127,138	…	…	…	38,110	38,588	-478
1985	서울특별시	6월	합계	239,629	241,894	182,513	…	…	…	57,116	59,381	-2,265
1985	서울특별시	6월	남자	121,757	123,217	91,588	…	…	…	30,169	31,629	-1,460
1985	서울특별시	6월	여자	117,872	118,677	90,925	…	…	…	26,947	27,752	-805
1985	서울특별시	7월	합계	204,213	200,917	147,286	…	…	…	56,927	53,631	3,296
1985	서울특별시	7월	남자	103,914	102,983	74,250	…	…	…	29,664	28,733	931
1985	서울특별시	7월	여자	100,299	97,934	73,036	…	…	…	27,263	24,898	2,365
1985	서울특별시	8월	합계	173,029	169,956	120,479	…	…	…	52,550	49,477	3,073
1985	서울특별시	8월	남자	88,131	87,146	60,717	…	…	…	27,414	26,429	985
1985	서울특별시	8월	여자	84,898	82,810	59,762	…	…	…	25,136	23,048	2,088
1985	서울특별시	9월	합계	186,365	186,887	135,557	…	…	…	50,808	51,330	-522
1985	서울특별시	9월	남자	94,869	95,983	68,370	…	…	…	26,499	27,613	-1,114
1985	서울특별시	9월	여자	91,496	90,904	67,187	…	…	…	24,309	23,717	592
1985	서울특별시	10월	합계	273,667	275,601	205,552	…	…	…	68,115	70,049	-1,934
1985	서울특별시	10월	남자	138,884	140,224	103,331	…	…	…	35,553	36,893	-1,340
1985	서울특별시	10월	여자	134,783	135,377	102,221	…	…	…	32,562	33,156	-594
1985	서울특별시	11월	합계	255,964	263,915	193,595	…	…	…	62,369	70,320	-7,951
1985	서울특별시	11월	남자	130,861	135,372	98,323	…	…	…	32,538	37,049	-4,511
1985	서울특별시	11월	여자	125,103	128,543	95,272	…	…	…	29,831	33,271	-3,440
1985	서울특별시	12월	합계	185,384	184,378	130,473	…	…	…	54,911	53,905	1,006
1985	서울특별시	12월	남자	93,558	93,619	65,627	…	…	…	27,931	27,992	-61
1985	서울특별시	12월	여자	91,826	90,759	64,846	…	…	…	26,980	25,913	1,067
1986	서울특별시	합계	합계	2,683,013	2,688,836	1,934,992	…	…	…	748,021	753,844	-5,823
1986	서울특별시	합계	남자	1,369,334	1,378,711	978,734	…	…	…	390,600	399,977	-9,377
1986	서울특별시	합계	여자	1,313,679	1,310,125	956,258	…	…	…	357,421	353,867	3,554
1986	서울특별시	1월	합계	129,487	126,150	82,011	…	…	…	47,476	44,139	3,337
1986	서울특별시	1월	남자	65,378	64,249	40,900	…	…	…	24,478	23,349	1,129
1986	서울특별시	1월	여자	64,109	61,901	41,111	…	…	…	22,998	20,790	2,208
1986	서울특별시	2월	합계	149,518	141,972	91,090	…	…	…	58,428	50,882	7,546
1986	서울특별시	2월	남자	76,889	73,438	45,860	…	…	…	31,029	27,578	3,451
1986	서울특별시	2월	여자	72,629	68,534	45,230	…	…	…	27,399	23,304	4,095
1986	서울특별시	3월	합계	242,949	237,581	162,271	…	…	…	80,678	75,310	5,368
1986	서울특별시	3월	남자	128,152	124,611	83,545	…	…	…	44,607	41,066	3,541
1986	서울특별시	3월	여자	114,797	112,970	78,726	…	…	…	36,071	34,244	1,827
1986	서울특별시	4월	합계	341,805	342,295	254,932	…	…	…	86,873	87,363	-490
1986	서울특별시	4월	남자	176,248	176,050	129,855	…	…	…	46,393	46,195	198
1986	서울특별시	4월	여자	165,557	166,245	125,077	…	…	…	40,480	41,168	-688
1986	서울특별시	5월	합계	309,801	309,268	236,779	…	…	…	73,022	72,489	533
1986	서울특별시	5월	남자	157,391	158,008	119,593	…	…	…	37,798	38,415	-617
1986	서울특별시	5월	여자	152,410	151,260	117,186	…	…	…	35,224	34,074	1,150
1986	서울특별시	6월	합계	219,255	220,824	164,341	…	…	…	54,914	56,483	-1,569
1986	서울특별시	6월	남자	111,056	112,892	82,659	…	…	…	28,397	30,233	-1,836
1986	서울특별시	6월	여자	108,199	107,932	81,682	…	…	…	26,517	26,250	267
1986	서울특별시	7월	합계	190,060	186,837	135,477	…	…	…	54,583	51,360	3,223
1986	서울특별시	7월	남자	96,317	95,657	68,174	…	…	…	28,143	27,483	660
1986	서울특별시	7월	여자	93,743	91,180	67,303	…	…	…	26,440	23,877	2,563
1986	서울특별시	8월	합계	163,500	163,188	113,872	…	…	…	49,628	49,316	312
1986	서울특별시	8월	남자	82,687	83,318	57,115	…	…	…	25,572	26,203	-631
1986	서울특별시	8월	여자	80,813	79,870	56,757	…	…	…	24,056	23,113	943
1986	서울특별시	9월	합계	180,088	188,676	131,206	…	…	…	48,882	57,470	-8,588
1986	서울특별시	9월	남자	91,270	96,639	66,107	…	…	…	25,163	30,532	-5,369
1986	서울특별시	9월	여자	88,818	92,037	65,099	…	…	…	23,719	26,938	-3,219
1986	서울특별시	10월	합계	251,608	258,274	191,089	…	…	…	60,519	67,185	-6,666
1986	서울특별시	10월	남자	128,616	132,331	97,025	…	…	…	31,591	35,306	-3,715
1986	서울특별시	10월	여자	122,992	125,943	94,064	…	…	…	28,928	31,879	-2,951
1986	서울특별시	11월	합계	285,183	297,209	218,082	…	…	…	67,101	79,127	-12,026
1986	서울특별시	11월	남자	144,863	151,772	110,417	…	…	…	34,446	41,355	-6,909
1986	서울특별시	11월	여자	140,320	145,437	107,665	…	…	…	32,655	37,772	-5,117
1986	서울특별시	12월	합계	219,759	216,562	153,842	…	…	…	65,917	62,720	3,197
1986	서울특별시	12월	남자	110,467	109,746	77,484	…	…	…	32,983	32,262	721
1986	서울특별시	12월	여자	109,292	106,816	76,358	…	…	…	32,934	30,458	2,476
1987	서울특별시	합계	합계	2,853,398	2,768,999	2,015,454	…	…	…	837,944	753,545	84,399
1987	서울특별시	합계	남자	1,447,025	1,412,622	1,016,608	…	…	…	430,417	396,014	34,403
1987	서울특별시	합계	여자	1,406,373	1,356,377	998,846	…	…	…	407,527	357,531	49,996
1987	서울특별시	1월	합계	113,245	109,276	71,266	…	…	…	41,979	38,010	3,969
1987	서울특별시	1월	남자	57,457	55,907	35,723	…	…	…	21,734	20,184	1,550
1987	서울특별시	1월	여자	55,788	53,369	35,543	…	…	…	20,245	17,826	2,419
1987	서울특별시	2월	합계	162,157	146,817	95,034	…	…	…	67,123	51,783	15,340
1987	서울특별시	2월	남자	83,645	75,202	47,605	…	…	…	36,040	27,597	8,443
1987	서울특별시	2월	여자	78,512	71,615	47,429	…	…	…	31,083	24,186	6,897
1987	서울특별시	3월	합계	267,649	254,547	178,054	…	…	…	89,595	76,493	13,102
1987	서울특별시	3월	남자	141,233	133,848	92,262	…	…	…	48,971	41,586	7,385
1987	서울특별시	3월	여자	126,416	120,699	85,792	…	…	…	40,624	34,907	5,717
1987	서울특별시	4월	합계	357,012	354,229	263,896	…	…	…	93,116	90,333	2,783
1987	서울특별시	4월	남자	183,467	182,430	134,333	…	…	…	49,134	48,097	1,037
1987	서울특별시	4월	여자	173,545	171,799	129,563	…	…	…	43,982	42,236	1,746
1987	서울특별시	5월	합계	295,268	290,119	219,937	…	…	…	75,331	70,182	5,149
1987	서울특별시	5월	남자	149,674	147,657	110,757	…	…	…	38,917	36,900	2,017
1987	서울특별시	5월	여자	145,594	142,462	109,180	…	…	…	36,414	33,282	3,132
1987	서울특별시	6월	합계	240,409	237,574	176,278	…	…	…	64,131	61,296	2,835
1987	서울특별시	6월	남자	121,061	121,595	88,711	…	…	…	32,350	32,884	-534
1987	서울특별시	6월	여자	119,348	115,979	87,567	…	…	…	31,781	28,412	3,369
1987	서울특별시	7월	합계	180,035	177,903	126,247	…	…	…	53,788	51,656	2,132
1987	서울특별시	7월	남자	90,885	90,432	63,242	…	…	…	27,643	27,190	453
1987	서울특별시	7월	여자	89,150	87,471	63,005	…	…	…	26,145	24,466	1,679
1987	서울특별시	8월	합계	184,039	177,833	128,351	…	…	…	55,688	49,482	6,206
