기간	자치구	총이동	총이동	총이동	총이동	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	구간이동	구간이동	구간이동	구간이동	구간이동	구간이동	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	전입(②)	전입(②)	전입(②)	전출(③)	전출(③)	전출(③)	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	소계	남자	여자	소계	남자	여자	소계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자
2014	송파구	99,723	48,793	50,930	107,490	52,823	54,667	35,426	17,119	18,307	32,954	16,206	16,748	35,029	17,080	17,949	31,343	15,468	15,875	37,035	18,624	18,411	-7,767	-4,030	-3,737
2014	강동구	66,412	33,107	33,305	75,575	37,887	37,688	28,704	14,046	14,658	18,582	9,365	9,217	20,007	9,973	10,034	19,126	9,696	9,430	26,864	13,868	12,996	-9,163	-4,780	-4,383
2015	서울특별시	1,589,431	787,342	802,089	1,726,687	861,496	865,191	524,267	254,671	269,596	605,262	300,429	304,833	605,262	300,429	304,833	459,902	232,242	227,660	597,158	306,396	290,762	-137,256	-74,154	-63,102
2015	종로구	24,951	12,703	12,248	27,470	13,979	13,491	4,617	2,241	2,376	11,846	5,992	5,854	14,426	7,245	7,181	8,488	4,470	4,018	8,427	4,493	3,934	-2,519	-1,276	-1,243
2015	중구	20,078	10,335	9,743	22,950	11,891	11,059	4,070	2,101	1,969	10,073	5,123	4,950	12,126	6,233	5,893	5,935	3,111	2,824	6,754	3,557	3,197	-2,872	-1,556	-1,316
2015	용산구	37,064	18,364	18,700	41,361	20,499	20,862	9,049	4,322	4,727	16,549	8,271	8,278	18,532	9,214	9,318	11,466	5,771	5,695	13,780	6,963	6,817	-4,297	-2,135	-2,162
2015	성동구	48,105	24,087	24,018	49,091	24,721	24,370	12,008	5,867	6,141	23,324	11,595	11,729	21,935	11,036	10,899	12,773	6,625	6,148	15,148	7,818	7,330	-986	-634	-352
2015	광진구	58,871	28,903	29,968	63,920	31,646	32,274	18,401	8,911	9,490	22,949	11,313	11,636	23,570	11,548	12,022	17,521	8,679	8,842	21,949	11,187	10,762	-5,049	-2,743	-2,306
2015	동대문구	55,990	28,647	27,343	60,917	31,246	29,671	17,367	8,617	8,750	22,257	11,375	10,882	23,826	12,181	11,645	16,366	8,655	7,711	19,724	10,448	9,276	-4,927	-2,599	-2,328
2015	중랑구	64,638	32,342	32,296	71,284	35,860	35,424	27,773	13,641	14,132	22,351	11,310	11,041	20,339	10,244	10,095	14,514	7,391	7,123	23,172	11,975	11,197	-6,646	-3,518	-3,128
2015	성북구	66,804	32,621	34,183	76,213	37,704	38,509	22,463	10,758	11,705	26,805	13,244	13,561	31,240	15,516	15,724	17,536	8,619	8,917	22,510	11,430	11,080	-9,409	-5,083	-4,326
2015	강북구	47,491	23,553	23,938	52,240	25,937	26,303	17,050	8,364	8,686	20,125	10,045	10,080	20,424	9,979	10,445	10,316	5,144	5,172	14,766	7,594	7,172	-4,749	-2,384	-2,365
2015	도봉구	48,961	24,159	24,802	52,460	26,081	26,379	17,450	8,512	8,938	20,163	9,941	10,222	17,754	8,665	9,089	11,348	5,706	5,642	17,256	8,904	8,352	-3,499	-1,922	-1,577
2015	노원구	73,528	36,071	37,457	83,672	41,281	42,391	26,191	12,499	13,692	26,958	13,258	13,700	26,038	12,730	13,308	20,379	10,314	10,065	31,443	16,052	15,391	-10,144	-5,210	-4,934
2015	은평구	82,375	40,081	42,294	85,329	41,958	43,371	34,346	16,431	17,915	27,880	13,734	14,146	20,433	10,144	10,289	20,149	9,916	10,233	30,550	15,383	15,167	-2,954	-1,877	-1,077
2015	서대문구	55,729	27,264	28,465	55,165	27,091	28,074	15,178	7,204	7,974	24,763	12,286	12,477	22,764	11,105	11,659	15,788	7,774	8,014	17,223	8,782	8,441	564	173	391
2015	마포구	71,484	34,335	37,149	72,254	35,330	36,924	20,023	9,411	10,612	30,118	14,517	15,601	29,185	14,305	14,880	21,343	10,407	10,936	23,046	11,614	11,432	-770	-995	225
2015	양천구	66,589	33,126	33,463	70,624	35,267	35,357	21,529	10,528	11,001	27,206	13,469	13,737	25,927	12,755	13,172	17,854	9,129	8,725	23,168	11,984	11,184	-4,035	-2,141	-1,894
2015	강서구	94,604	46,317	48,287	94,501	46,797	47,704	33,798	16,196	17,602	33,645	16,736	16,909	25,985	12,963	13,022	27,161	13,385	13,776	34,718	17,638	17,080	103	-480	583
2015	구로구	57,099	28,116	28,983	64,052	32,285	31,767	16,414	8,048	8,366	19,681	9,709	9,972	19,671	9,864	9,807	21,004	10,359	10,645	27,967	14,373	13,594	-6,953	-4,169	-2,784
2015	금천구	34,056	17,794	16,262	37,303	19,493	17,810	11,341	5,761	5,580	10,463	5,509	4,954	9,633	5,018	4,615	12,252	6,524	5,728	16,329	8,714	7,615	-3,247	-1,699	-1,548
2015	영등포구	58,936	30,104	28,832	65,678	33,525	32,153	14,054	7,124	6,930	24,161	12,274	11,887	27,347	13,837	13,510	20,721	10,706	10,015	24,277	12,564	11,713	-6,742	-3,421	-3,321
2015	동작구	66,694	33,110	33,584	76,096	38,151	37,945	17,787	8,691	9,096	27,910	13,603	14,307	31,565	15,564	16,001	20,997	10,816	10,181	26,744	13,896	12,848	-9,402	-5,041	-4,361
2015	관악구	94,590	49,061	45,529	100,724	52,337	48,387	29,534	14,999	14,535	29,383	15,130	14,253	32,946	16,750	16,196	35,673	18,932	16,741	38,244	20,588	17,656	-6,134	-3,276	-2,858
2015	서초구	76,543	36,794	39,749	83,320	40,678	42,642	22,715	10,773	11,942	32,933	15,705	17,228	34,364	16,684	17,680	20,895	10,316	10,579	26,241	13,221	13,020	-6,777	-3,884	-2,893
2015	강남구	108,537	52,660	55,877	114,523	55,680	58,843	34,336	16,250	18,086	40,957	20,127	20,830	41,754	20,456	21,298	33,244	16,283	16,961	38,433	18,974	19,459	-5,986	-3,020	-2,966
2015	송파구	101,994	49,986	52,008	111,346	54,913	56,433	39,136	18,860	20,276	34,340	16,912	17,428	31,936	15,696	16,240	28,518	14,214	14,304	40,274	20,357	19,917	-9,352	-4,927	-4,425
2015	강동구	73,720	36,809	36,911	94,194	47,146	47,048	37,637	18,562	19,075	18,422	9,251	9,171	21,542	10,697	10,845	17,661	8,996	8,665	35,015	17,887	17,128	-20,474	-10,337	-10,137
2016	서울특별시	1,515,602	749,810	765,792	1,655,859	824,751	831,108	487,722	236,745	250,977	574,193	284,069	290,124	574,193	284,069	290,124	453,687	228,996	224,691	593,944	303,937	290,007	-140,257	-74,941	-65,316
2016	종로구	23,604	11,778	11,826	26,386	13,329	13,057	4,145	1,993	2,152	11,135	5,529	5,606	13,913	6,932	6,981	8,324	4,256	4,068	8,328	4,404	3,924	-2,782	-1,551	-1,231
2016	중구	20,595	10,442	10,153	21,655	11,145	10,510	3,844	1,934	1,910	10,582	5,328	5,254	11,618	5,918	5,700	6,169	3,180	2,989	6,193	3,293	2,900	-1,060	-703	-357
2016	용산구	34,124	16,942	17,182	38,615	19,080	19,535	7,881	3,819	4,062	14,917	7,435	7,482	17,371	8,459	8,912	11,326	5,688	5,638	13,363	6,802	6,561	-4,491	-2,138	-2,353
2016	성동구	47,629	23,790	23,839	46,986	23,719	23,267	11,320	5,559	5,761	23,322	11,480	11,842	20,542	10,292	10,250	12,987	6,751	6,236	15,124	7,868	7,256	643	71	572
2016	광진구	55,362	27,077	28,285	60,446	29,980	30,466	16,943	8,140	8,803	21,257	10,416	10,841	21,770	10,822	10,948	17,162	8,521	8,641	21,733	11,018	10,715	-5,084	-2,903	-2,181
2016	동대문구	49,591	25,425	24,166	55,622	28,530	27,092	14,207	7,005	7,202	19,652	10,084	9,568	22,181	11,385	10,796	15,732	8,336	7,396	19,234	10,140	9,094	-6,031	-3,105	-2,926
2016	중랑구	60,566	30,254	30,312	64,823	32,370	32,453	24,608	12,104	12,504	21,351	10,735	10,616	17,417	8,603	8,814	14,607	7,415	7,192	22,798	11,663	11,135	-4,257	-2,116	-2,141
2016	성북구	60,000	29,179	30,821	70,396	34,744	35,652	19,693	9,384	10,309	23,758	11,683	12,075	29,144	14,421	14,723	16,549	8,112	8,437	21,559	10,939	10,620	-10,396	-5,565	-4,831
2016	강북구	44,791	22,388	22,403	48,947	24,518	24,429	15,955	7,894	8,061	18,876	9,459	9,417	18,777	9,224	9,553	9,960	5,035	4,925	14,215	7,400	6,815	-4,156	-2,130	-2,026
2016	도봉구	44,836	22,220	22,616	48,607	24,290	24,317	15,745	7,664	8,081	18,310	9,078	9,232	16,231	7,933	8,298	10,781	5,478	5,303	16,631	8,693	7,938	-3,771	-2,070	-1,701
2016	노원구	72,249	35,411	36,838	81,176	39,943	41,233	26,140	12,512	13,628	25,665	12,551	13,114	24,363	11,821	12,542	20,444	10,348	10,096	30,673	15,610	15,063	-8,927	-4,532	-4,395
2016	은평구	74,864	36,277	38,587	82,925	40,644	42,281	33,453	15,937	17,516	23,255	11,432	11,823	20,740	10,262	10,478	18,156	8,908	9,248	28,732	14,445	14,287	-8,061	-4,367	-3,694
2016	서대문구	55,152	26,693	28,459	54,236	26,569	27,667	14,917	7,032	7,885	24,253	11,794	12,459	21,666	10,564	11,102	15,982	7,867	8,115	17,653	8,973	8,680	916	124	792
2016	마포구	62,642	29,990	32,652	72,793	35,342	37,451	18,248	8,730	9,518	24,297	11,553	12,744	31,508	15,288	16,220	20,097	9,707	10,390	23,037	11,324	11,713	-10,151	-5,352	-4,799
