"행정구역(시군구)별","이동규모별","항목","단위","2019. 11 월",
"전국","계","총전입","건","374633",
"전국","계","총전출","건","374633",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","125114",
"전국","계","시도내-시군구간전입","건","110925",
"전국","계","시도내-시군구간전출","건","110925",
"전국","계","시도간전입","건","138594",
"전국","계","시도간전출","건","138594",
"전국","1인","총전입","건","272384",
"전국","1인","총전출","건","272384",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","75882",
"전국","1인","시도내-시군구간전입","건","81117",
"전국","1인","시도내-시군구간전출","건","81117",
"전국","1인","시도간전입","건","115385",
"전국","1인","시도간전출","건","115385",
"전국","2인","총전입","건","46023",
"전국","2인","총전출","건","46023",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","20248",
"전국","2인","시도내-시군구간전입","건","13588",
"전국","2인","시도내-시군구간전출","건","13588",
"전국","2인","시도간전입","건","12187",
"전국","2인","시도간전출","건","12187",
"전국","3인","총전입","건","30040",
"전국","3인","총전출","건","30040",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","14746",
"전국","3인","시도내-시군구간전입","건","8930",
"전국","3인","시도내-시군구간전출","건","8930",
"전국","3인","시도간전입","건","6364",
"전국","3인","시도간전출","건","6364",
"전국","4인","총전입","건","20927",
"전국","4인","총전출","건","20927",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","11231",
"전국","4인","시도내-시군구간전입","건","5903",
"전국","4인","시도내-시군구간전출","건","5903",
"전국","4인","시도간전입","건","3793",
"전국","4인","시도간전출","건","3793",
"전국","5인","총전입","건","4362",
"전국","5인","총전출","건","4362",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2495",
"전국","5인","시도내-시군구간전입","건","1142",
"전국","5인","시도내-시군구간전출","건","1142",
"전국","5인","시도간전입","건","725",
"전국","5인","시도간전출","건","725",
"전국","6인","총전입","건","696",
"전국","6인","총전출","건","696",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","405",
"전국","6인","시도내-시군구간전입","건","193",
"전국","6인","시도내-시군구간전출","건","193",
"전국","6인","시도간전입","건","98",
"전국","6인","시도간전출","건","98",
"전국","7인","총전입","건","138",
"전국","7인","총전출","건","138",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","76",
"전국","7인","시도내-시군구간전입","건","37",
