"행정구역(시군구)별","이동규모별","항목","단위","2019. 06 월",
"전국","계","총전입","건","326664",
"전국","계","총전출","건","326664",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","108112",
"전국","계","시도내-시군구간전입","건","95217",
"전국","계","시도내-시군구간전출","건","95217",
"전국","계","시도간전입","건","123335",
"전국","계","시도간전출","건","123335",
"전국","1인","총전입","건","241608",
"전국","1인","총전출","건","241608",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","67106",
"전국","1인","시도내-시군구간전입","건","70680",
"전국","1인","시도내-시군구간전출","건","70680",
"전국","1인","시도간전입","건","103822",
"전국","1인","시도간전출","건","103822",
"전국","2인","총전입","건","38593",
"전국","2인","총전출","건","38593",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","16720",
"전국","2인","시도내-시군구간전입","건","11463",
"전국","2인","시도내-시군구간전출","건","11463",
"전국","2인","시도간전입","건","10410",
"전국","2인","시도간전출","건","10410",
"전국","3인","총전입","건","25301",
"전국","3인","총전출","건","25301",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","12616",
"전국","3인","시도내-시군구간전입","건","7330",
"전국","3인","시도내-시군구간전출","건","7330",
"전국","3인","시도간전입","건","5355",
"전국","3인","시도간전출","건","5355",
"전국","4인","총전입","건","16982",
"전국","4인","총전출","건","16982",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","9188",
"전국","4인","시도내-시군구간전입","건","4697",
"전국","4인","시도내-시군구간전출","건","4697",
"전국","4인","시도간전입","건","3097",
"전국","4인","시도간전출","건","3097",
"전국","5인","총전입","건","3433",
"전국","5인","총전출","건","3433",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2026",
"전국","5인","시도내-시군구간전입","건","868",
"전국","5인","시도내-시군구간전출","건","868",
"전국","5인","시도간전입","건","539",
"전국","5인","시도간전출","건","539",
"전국","6인","총전입","건","598",
"전국","6인","총전출","건","598",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","370",
"전국","6인","시도내-시군구간전입","건","136",
"전국","6인","시도내-시군구간전출","건","136",
"전국","6인","시도간전입","건","92",
"전국","6인","시도간전출","건","92",
"전국","7인","총전입","건","115",
"전국","7인","총전출","건","115",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","69",
"전국","7인","시도내-시군구간전입","건","31",
"전국","7인","시도내-시군구간전출","건","31",
"전국","7인","시도간전입","건","15",
"전국","7인","시도간전출","건","15",
"전국","8인","총전입","건","23",
"전국","8인","총전출","건","23",
"전국","8인","순이동","건","0",
"전국","8인","시도내-시군구내이동","건","9",
"전국","8인","시도내-시군구간전입","건","10",
"전국","8인","시도내-시군구간전출","건","10",
"전국","8인","시도간전입","건","4",
"전국","8인","시도간전출","건","4",
"전국","9인","총전입","건","10",
"전국","9인","총전출","건","10",
"전국","9인","순이동","건","0",
"전국","9인","시도내-시군구내이동","건","7",
"전국","9인","시도내-시군구간전입","건","2",
"전국","9인","시도내-시군구간전출","건","2",
"전국","9인","시도간전입","건","1",
"전국","9인","시도간전출","건","1",
"전국","10인이상","총전입","건","1",
"전국","10인이상","총전출","건","1",
"전국","10인이상","순이동","건","0",
"전국","10인이상","시도내-시군구내이동","건","1",
"전국","10인이상","시도내-시군구간전입","건","0",
"전국","10인이상","시도내-시군구간전출","건","0",
"전국","10인이상","시도간전입","건","0",
"전국","10인이상","시도간전출","건","0",
"서울특별시","계","총전입","건","64486",
"서울특별시","계","총전출","건","66217",
"서울특별시","계","순이동","건","-1731",
"서울특별시","계","시도내-시군구내이동","건","15546",
"서울특별시","계","시도내-시군구간전입","건","24159",
"서울특별시","계","시도내-시군구간전출","건","24159",
"서울특별시","계","시도간전입","건","24781",
"서울특별시","계","시도간전출","건","26512",
"서울특별시","1인","총전입","건","49651",
"서울특별시","1인","총전출","건","48970",
"서울특별시","1인","순이동","건","681",
"서울특별시","1인","시도내-시군구내이동","건","9647",
"서울특별시","1인","시도내-시군구간전입","건","18236",
"서울특별시","1인","시도내-시군구간전출","건","18236",
"서울특별시","1인","시도간전입","건","21768",
"서울특별시","1인","시도간전출","건","21087",
"서울특별시","2인","총전입","건","6769",
"서울특별시","2인","총전출","건","7858",
"서울특별시","2인","순이동","건","-1089",
"서울특별시","2인","시도내-시군구내이동","건","2372",
"서울특별시","2인","시도내-시군구간전입","건","2741",
"서울특별시","2인","시도내-시군구간전출","건","2741",
"서울특별시","2인","시도간전입","건","1656",
"서울특별시","2인","시도간전출","건","2745",
"서울특별시","3인","총전입","건","4424",
"서울특별시","3인","총전출","건","5236",
"서울특별시","3인","순이동","건","-812",
"서울특별시","3인","시도내-시군구내이동","건","1806",
"서울특별시","3인","시도내-시군구간전입","건","1820",
"서울특별시","3인","시도내-시군구간전출","건","1820",
"서울특별시","3인","시도간전입","건","798",
"서울특별시","3인","시도간전출","건","1610",
"서울특별시","4인","총전입","건","2992",
"서울특별시","4인","총전출","건","3411",
"서울특별시","4인","순이동","건","-419",
"서울특별시","4인","시도내-시군구내이동","건","1379",
"서울특별시","4인","시도내-시군구간전입","건","1142",
"서울특별시","4인","시도내-시군구간전출","건","1142",
"서울특별시","4인","시도간전입","건","471",
"서울특별시","4인","시도간전출","건","890",
"서울특별시","5인","총전입","건","534",
"서울특별시","5인","총전출","건","600",
"서울특별시","5인","순이동","건","-66",
"서울특별시","5인","시도내-시군구내이동","건","277",
"서울특별시","5인","시도내-시군구간전입","건","183",
"서울특별시","5인","시도내-시군구간전출","건","183",
"서울특별시","5인","시도간전입","건","74",
"서울특별시","5인","시도간전출","건","140",
