"행정구역(시군구)별","이동규모별","항목","단위","2019. 03 월",
"전국","계","총전입","건","437274",
"전국","계","총전출","건","437274",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","134815",
"전국","계","시도내-시군구간전입","건","126332",
"전국","계","시도내-시군구간전출","건","126332",
"전국","계","시도간전입","건","176127",
"전국","계","시도간전출","건","176127",
"전국","1인","총전입","건","327200",
"전국","1인","총전출","건","327200",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","83647",
"전국","1인","시도내-시군구간전입","건","94275",
"전국","1인","시도내-시군구간전출","건","94275",
"전국","1인","시도간전입","건","149278",
"전국","1인","시도간전출","건","149278",
"전국","2인","총전입","건","49986",
"전국","2인","총전출","건","49986",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","21279",
"전국","2인","시도내-시군구간전입","건","14623",
"전국","2인","시도내-시군구간전출","건","14623",
"전국","2인","시도간전입","건","14084",
"전국","2인","시도간전출","건","14084",
"전국","3인","총전입","건","32624",
"전국","3인","총전출","건","32624",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","15572",
"전국","3인","시도내-시군구간전입","건","9706",
"전국","3인","시도내-시군구간전출","건","9706",
"전국","3인","시도간전입","건","7346",
"전국","3인","시도간전출","건","7346",
"전국","4인","총전입","건","22140",
"전국","4인","총전출","건","22140",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","11342",
"전국","4인","시도내-시군구간전입","건","6350",
"전국","4인","시도내-시군구간전출","건","6350",
"전국","4인","시도간전입","건","4448",
"전국","4인","시도간전출","건","4448",
"전국","5인","총전입","건","4380",
"전국","5인","총전출","건","4380",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2445",
"전국","5인","시도내-시군구간전입","건","1132",
"전국","5인","시도내-시군구간전출","건","1132",
"전국","5인","시도간전입","건","803",
"전국","5인","시도간전출","건","803",
"전국","6인","총전입","건","739",
"전국","6인","총전출","건","739",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","404",
"전국","6인","시도내-시군구간전입","건","201",
"전국","6인","시도내-시군구간전출","건","201",
"전국","6인","시도간전입","건","134",
"전국","6인","시도간전출","건","134",
"전국","7인","총전입","건","148",
"전국","7인","총전출","건","148",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","91",
"전국","7인","시도내-시군구간전입","건","32",
"전국","7인","시도내-시군구간전출","건","32",
"전국","7인","시도간전입","건","25",
"전국","7인","시도간전출","건","25",
"전국","8인","총전입","건","38",
"전국","8인","총전출","건","38",
"전국","8인","순이동","건","0",
"전국","8인","시도내-시군구내이동","건","24",
"전국","8인","시도내-시군구간전입","건","7",
"전국","8인","시도내-시군구간전출","건","7",
"전국","8인","시도간전입","건","7",
"전국","8인","시도간전출","건","7",
"전국","9인","총전입","건","19",
"전국","9인","총전출","건","19",
"전국","9인","순이동","건","0",
"전국","9인","시도내-시군구내이동","건","11",
"전국","9인","시도내-시군구간전입","건","6",
"전국","9인","시도내-시군구간전출","건","6",
"전국","9인","시도간전입","건","2",
"전국","9인","시도간전출","건","2",
"전국","10인이상","총전입","건","0",
"전국","10인이상","총전출","건","0",
"전국","10인이상","순이동","건","0",
"전국","10인이상","시도내-시군구내이동","건","0",
"전국","10인이상","시도내-시군구간전입","건","0",
"전국","10인이상","시도내-시군구간전출","건","0",
"전국","10인이상","시도간전입","건","0",
"전국","10인이상","시도간전출","건","0",
"서울특별시","계","총전입","건","94291",
"서울특별시","계","총전출","건","91219",
"서울특별시","계","순이동","건","3072",
"서울특별시","계","시도내-시군구내이동","건","21306",
"서울특별시","계","시도내-시군구간전입","건","34559",
"서울특별시","계","시도내-시군구간전출","건","34559",
"서울특별시","계","시도간전입","건","38426",
"서울특별시","계","시도간전출","건","35354",
"서울특별시","1인","총전입","건","71940",
"서울특별시","1인","총전출","건","66362",
"서울특별시","1인","순이동","건","5578",
"서울특별시","1인","시도내-시군구내이동","건","12782",
"서울특별시","1인","시도내-시군구간전입","건","25372",
"서울특별시","1인","시도내-시군구간전출","건","25372",
"서울특별시","1인","시도간전입","건","33786",
"서울특별시","1인","시도간전출","건","28208",
"서울특별시","2인","총전입","건","10105",
"서울특별시","2인","총전출","건","11143",
"서울특별시","2인","순이동","건","-1038",
"서울특별시","2인","시도내-시군구내이동","건","3501",
"서울특별시","2인","시도내-시군구간전입","건","4112",
"서울특별시","2인","시도내-시군구간전출","건","4112",
"서울특별시","2인","시도간전입","건","2492",
"서울특별시","2인","시도간전출","건","3530",
"서울특별시","3인","총전입","건","6739",
"서울특별시","3인","총전출","건","7600",
"서울특별시","3인","순이동","건","-861",
"서울특별시","3인","시도내-시군구내이동","건","2663",
"서울특별시","3인","시도내-시군구간전입","건","2848",
"서울특별시","3인","시도내-시군구간전출","건","2848",
"서울특별시","3인","시도간전입","건","1228",
"서울특별시","3인","시도간전출","건","2089",
"서울특별시","4인","총전입","건","4537",
"서울특별시","4인","총전출","건","5022",
"서울특별시","4인","순이동","건","-485",
"서울특별시","4인","시도내-시군구내이동","건","1923",
"서울특별시","4인","시도내-시군구간전입","건","1853",
"서울특별시","4인","시도내-시군구간전출","건","1853",
"서울특별시","4인","시도간전입","건","761",
"서울특별시","4인","시도간전출","건","1246",
"서울특별시","5인","총전입","건","808",
"서울특별시","5인","총전출","건","911",
"서울특별시","5인","순이동","건","-103",
"서울특별시","5인","시도내-시군구내이동","건","357",
"서울특별시","5인","시도내-시군구간전입","건","316",
"서울특별시","5인","시도내-시군구간전출","건","316",
"서울특별시","5인","시도간전입","건","135",
"서울특별시","5인","시도간전출","건","238",
"서울특별시","6인","총전입","건","119",
"서울특별시","6인","총전출","건","134",
"서울특별시","6인","순이동","건","-15",
"서울특별시","6인","시도내-시군구내이동","건","54",
"서울특별시","6인","시도내-시군구간전입","건","46",
"서울특별시","6인","시도내-시군구간전출","건","46",
"서울특별시","6인","시도간전입","건","19",
"서울특별시","6인","시도간전출","건","34",
"서울특별시","7인","총전입","건","28",
"서울특별시","7인","총전출","건","34",
"서울특별시","7인","순이동","건","-6",
"서울특별시","7인","시도내-시군구내이동","건","16",
"서울특별시","7인","시도내-시군구간전입","건","9",
"서울특별시","7인","시도내-시군구간전출","건","9",
"서울특별시","7인","시도간전입","건","3",
"서울특별시","7인","시도간전출","건","9",
"서울특별시","8인","총전입","건","8",
"서울특별시","8인","총전출","건","8",
"서울특별시","8인","순이동","건","0",
"서울특별시","8인","시도내-시군구내이동","건","6",
"서울특별시","8인","시도내-시군구간전입","건","2",
"서울특별시","8인","시도내-시군구간전출","건","2",
"서울특별시","8인","시도간전입","건","0",
"서울특별시","8인","시도간전출","건","0",
"서울특별시","9인","총전입","건","7",
"서울특별시","9인","총전출","건","5",
"서울특별시","9인","순이동","건","2",
"서울특별시","9인","시도내-시군구내이동","건","4",
"서울특별시","9인","시도내-시군구간전입","건","1",
"서울특별시","9인","시도내-시군구간전출","건","1",
"서울특별시","9인","시도간전입","건","2",
"서울특별시","9인","시도간전출","건","0",
"서울특별시","10인이상","총전입","건","0",
"서울특별시","10인이상","총전출","건","0",
"서울특별시","10인이상","순이동","건","0",
"서울특별시","10인이상","시도내-시군구내이동","건","0",
"서울특별시","10인이상","시도내-시군구간전입","건","0",
"서울특별시","10인이상","시도내-시군구간전출","건","0",
"서울특별시","10인이상","시도간전입","건","0",
"서울특별시","10인이상","시도간전출","건","0",
"종로구","계","총전입","건","1740",
"종로구","계","총전출","건","1657",
"종로구","계","순이동","건","83",
"종로구","계","시도내-시군구내이동","건","216",
"종로구","계","시도내-시군구간전입","건","688",
"종로구","계","시도내-시군구간전출","건","839",
"종로구","계","시도간전입","건","836",
"종로구","계","시도간전출","건","602",
"종로구","1인","총전입","건","1417",
"종로구","1인","총전출","건","1256",
"종로구","1인","순이동","건","161",
"종로구","1인","시도내-시군구내이동","건","136",
"종로구","1인","시도내-시군구간전입","건","510",
"종로구","1인","시도내-시군구간전출","건","614",
"종로구","1인","시도간전입","건","771",
"종로구","1인","시도간전출","건","506",
"종로구","2인","총전입","건","144",
"종로구","2인","총전출","건","174",
"종로구","2인","순이동","건","-30",
"종로구","2인","시도내-시군구내이동","건","28",
"종로구","2인","시도내-시군구간전입","건","82",
"종로구","2인","시도내-시군구간전출","건","99",
"종로구","2인","시도간전입","건","34",
"종로구","2인","시도간전출","건","47",
"종로구","3인","총전입","건","100",
"종로구","3인","총전출","건","119",
"종로구","3인","순이동","건","-19",
"종로구","3인","시도내-시군구내이동","건","33",
"종로구","3인","시도내-시군구간전입","건","51",
"종로구","3인","시도내-시군구간전출","건","63",
"종로구","3인","시도간전입","건","16",
"종로구","3인","시도간전출","건","23",
"종로구","4인","총전입","건","70",
"종로구","4인","총전출","건","89",
"종로구","4인","순이동","건","-19",
"종로구","4인","시도내-시군구내이동","건","18",
"종로구","4인","시도내-시군구간전입","건","41",
"종로구","4인","시도내-시군구간전출","건","51",
"종로구","4인","시도간전입","건","11",
"종로구","4인","시도간전출","건","20",
"종로구","5인","총전입","건","6",
"종로구","5인","총전출","건","17",
"종로구","5인","순이동","건","-11",
"종로구","5인","시도내-시군구내이동","건","1",
"종로구","5인","시도내-시군구간전입","건","2",
"종로구","5인","시도내-시군구간전출","건","10",
"종로구","5인","시도간전입","건","3",
"종로구","5인","시도간전출","건","6",
"종로구","6인","총전입","건","2",
"종로구","6인","총전출","건","2",
"종로구","6인","순이동","건","0",
