시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
강원도 강릉시 견소동,202,202,0,송정한신,84.945,201212,4,"8,740",1,1997,경강로2539번길 8
강원도 강릉시 견소동,202,202,0,송정한신,39.08,201212,7,"6,200",6,1997,경강로2539번길 8
강원도 강릉시 견소동,202,202,0,송정한신,84.915,201212,19,"11,900",11,1997,경강로2539번길 8
강원도 강릉시 견소동,202,202,0,송정한신,84.945,201212,24,"10,000",8,1997,경강로2539번길 8
강원도 강릉시 견소동,202,202,0,송정한신,116.175,201212,28,"11,000",9,1997,경강로2539번길 8
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,59.99,201212,2,"12,500",12,2005,경강로2539번길 22
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201212,11,"15,450",6,2005,경강로2539번길 22
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201212,13,"17,200",14,2005,경강로2539번길 22
강원도 강릉시 견소동,289,289,0,송정해변신도브래뉴아파트,84.99,201212,29,"16,200",7,2005,경강로2539번길 22
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,13,"28,678",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,17,"26,789",1,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,84.9866,201212,20,"23,500",9,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,21,"28,500",1,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,21,"25,243",1,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,21,"29,035",5,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,21,"30,579",3,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,21,"29,032",4,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,26,"29,033",5,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,26,"27,132",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,26,"29,035",4,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,26,"27,134",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,26,"29,033",3,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,26,"29,035",3,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,26,"25,242",1,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,27,"27,134",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,27,"29,035",4,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,27,"29,033",3,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,27,"25,243",1,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,27,"29,033",4,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,28,"29,035",3,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,163.9852,201212,28,"28,678",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,28,"27,134",2,2009,화부산로99번길 12
강원도 강릉시 교동,1982,1982,0,강릉교동롯데캐슬1단지,164.0098,201212,28,"29,035",3,2009,화부산로99번길 12
강원도 강릉시 교동,1767,1767,0,교동2현대,99.98,201212,20,"18,700",8,1999,교동광장로 138-15
강원도 강릉시 교동,1767,1767,0,교동2현대,99.98,201212,26,"19,000",15,1999,교동광장로 138-15
강원도 강릉시 교동,1766,1766,0,교동3주공,59.86,201212,9,"12,000",1,2002,교동광장로 138-12
강원도 강릉시 교동,1766,1766,0,교동3주공,59.74,201212,14,"13,500",10,2002,교동광장로 138-12
강원도 강릉시 교동,1766,1766,0,교동3주공,59.84,201212,17,"13,200",14,2002,교동광장로 138-12
강원도 강릉시 교동,332-2,332,2,대인맨션,84.12,201212,2,"9,900",3,1991,화부산로141번길 45
강원도 강릉시 교동,318-4,318,4,매화임대,48.6,201212,12,"4,400",4,1987,율곡로2968번길 26
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201212,6,"17,000",12,2001,하슬라로 124
강원도 강릉시 교동,1780,1780,0,부영3차,84.93,201212,28,"12,000",1,2001,하슬라로 124
강원도 강릉시 교동,1762,1762,0,부영5,84.93,201212,20,"9,619",2,2001,교동광장로 163
강원도 강릉시 교동,1762,1762,0,부영5,84.93,201212,23,"9,522",1,2001,교동광장로 163
강원도 강릉시 교동,1775,1775,0,부영6,84.9763,201212,17,"9,776",15,2003,정원로 53-9
강원도 강릉시 교동,Jul-45,45,7,예성그린2차,56.26,201212,27,"3,500",6,1997,명륜로 95-8
강원도 강릉시 교동,175-1,175,1,오뚜기,53.19,201212,28,"2,900",2,1979,율곡로2874번길 5
강원도 강릉시 교동,317-1,317,1,유화그린맨션,84.99,201212,29,"10,400",4,1991,가작로 170
강원도 강릉시 교동,Jan-46,46,1,한신,59.84,201212,12,"8,900",5,1997,명륜로 95-7
강원도 강릉시 교동,828-19,828,19,현대,84.945,201212,28,"12,800",15,1992,옛강일길 41
강원도 강릉시 교동,1759,1759,0,현대하이빌,122.74,201212,26,"23,000",13,1999,원대로128번길 14
강원도 강릉시 내곡동,616,616,0,강부2,24.795,201212,25,"2,600",4,1988,관대길 63
강원도 강릉시 내곡동,127,127,0,남산삼익,58.74,201212,6,"8,200",4,1993,남부로125번길 37
강원도 강릉시 내곡동,127,127,0,남산삼익,72.01,201212,7,"8,250",5,1993,남부로125번길 37
강원도 강릉시 내곡동,127,127,0,남산삼익,84.48,201212,28,"8,000",1,1993,남부로125번길 37
강원도 강릉시 내곡동,469,469,0,내곡동현대,84.99,201212,4,"14,000",6,1998,범일로 645
강원도 강릉시 내곡동,Apr-75,75,4,내곡시영,46.68,201212,15,"4,900",1,1990,남산초교길 22
강원도 강릉시 내곡동,623,623,0,내곡주공,39.69,201212,3,"4,800",3,1989,관대길16번길 6
강원도 강릉시 내곡동,623,623,0,내곡주공,39.3,201212,7,"4,550",3,1989,관대길16번길 6
강원도 강릉시 내곡동,623,623,0,내곡주공,39.3,201212,14,"4,500",3,1989,관대길16번길 6
강원도 강릉시 내곡동,623,623,0,내곡주공,39.69,201212,20,"4,800",3,1989,관대길16번길 6
강원도 강릉시 내곡동,623,623,0,내곡주공,39.3,201212,31,"4,200",1,1989,관대길16번길 6
강원도 강릉시 내곡동,476,476,0,내곡한라,84.95,201212,13,"13,200",2,1997,강변로 114
강원도 강릉시 노암동,618-1,618,1,고합,32.04,201212,23,"3,800",3,1996,남부로125번길 23
강원도 강릉시 노암동,618-1,618,1,고합,43.38,201212,23,"5,100",2,1996,남부로125번길 23
강원도 강릉시 노암동,835,835,0,노암2주공,49.22,201212,14,"4,200",3,1984,노가니남길 25
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201212,12,"6,200",5,2000,남부로125번길 7
강원도 강릉시 노암동,605,605,0,노암3한라,59.994,201212,14,"9,000",12,2000,남부로125번길 7
강원도 강릉시 노암동,605,605,0,노암3한라,59.994,201212,24,"10,500",7,2000,남부로125번길 7
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201212,20,"11,000",5,1998,남부로125번길 11
강원도 강릉시 노암동,610,610,0,노암남산현대,84.99,201212,20,"13,000",4,1998,남부로125번길 11
강원도 강릉시 노암동,711,711,0,신화,59.944,201212,6,"10,500",8,1998,강변로 270
강원도 강릉시 노암동,844,844,0,양우내안애,84.4413,201212,3,"16,000",8,2009,강변로 328-8
강원도 강릉시 노암동,844,844,0,양우내안애,84.4413,201212,4,"17,000",10,2009,강변로 328-8
강원도 강릉시 노암동,844,844,0,양우내안애,114.6085,201212,14,"20,700",6,2009,강변로 328-8
강원도 강릉시 노암동,679-1,679,1,영진3,49.92,201212,5,"5,500",6,1996,임영로26번길 10
강원도 강릉시 노암동,385,385,0,한라2,55.483,201212,1,"7,100",8,1995,남부로191번길 21
강원도 강릉시 노암동,245-5,245,5,현대,84.945,201212,14,"9,200",1,1992,율곡로 2733
강원도 강릉시 송정동,1061,1061,0,경포대신도브래뉴로얄카운티,124.837,201212,14,"21,000",4,2007,해안로 93-8
강원도 강릉시 송정동,940-3,940,3,고려2,84.97,201212,5,"6,000",2,1991,남강초교2길 43
강원도 강릉시 송정동,Oct-39,39,10,삼익비치맨션,84.544,201212,27,"9,950",7,1992,해안로 107
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201212,3,"7,200",4,1999,연주로 132
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201212,3,"7,200",12,1999,연주로 132
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201212,3,"5,300",4,1999,연주로 132
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201212,3,"5,300",13,1999,연주로 132
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201212,3,"7,200",5,1999,연주로 132
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201212,10,"6,500",10,1999,연주로 132
강원도 강릉시 입암동,501,501,0,강동3,45.37,201212,6,"3,400",6,1993,강변로410번길 35
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,201212,4,"23,239",15,2007,성덕로 328-15
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.96,201212,10,"19,200",8,2007,성덕로 328-15
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201212,20,"23,000",13,2007,성덕로 328-15
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201212,28,"23,500",7,2007,성덕로 328-15
강원도 강릉시 입암동,608-3,608,3,삼우그린,59.89,201212,19,"7,000",7,1996,강변로 458
강원도 강릉시 입암동,543-3,543,3,에버그린,59.85,201212,31,"8,000",10,2000,강변로440번길 30
강원도 강릉시 입암동,641,641,0,입암1주공,39.72,201212,30,"4,200",3,1986,강변로 364
강원도 강릉시 입암동,49,49,0,입암2주공,39.3,201212,13,"4,500",1,1990,강변로 508
강원도 강릉시 입암동,49,49,0,입암2주공,39.69,201212,18,"3,000",5,1990,강변로 508
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201212,10,"9,500",4,1996,성덕포남로 89
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201212,18,"9,000",2,1996,성덕포남로 89
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201212,19,"7,900",9,1996,성덕포남로 89
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,201212,21,"7,000",1,1996,성덕포남로 89-17
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201212,15,"9,200",4,1998,성덕포남로 39
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201212,22,"9,300",10,1998,성덕포남로 39
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201212,27,"9,100",10,1998,성덕포남로 39
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201212,8,"9,000",3,1998,용지로 19
강원도 강릉시 입암동,440,440,0,입암현대,84.904,201212,15,"13,900",9,1998,용지로 19
강원도 강릉시 입암동,440,440,0,입암현대,84.904,201212,20,"9,950",7,1998,용지로 19
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201212,28,"9,800",12,1998,용지로 19
강원도 강릉시 저동,04월 04일,4,4,경포현대,84.915,201212,10,"9,500",2,1996,경포로463번안길 14
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,201212,31,"4,500",11,2000,연주로 241-7
강원도 강릉시 주문진읍 교항리,06월 18일,18,6,동방타워맨션,46.65,201212,31,"3,750",9,1994,매맥이아랫길 24
강원도 강릉시 주문진읍 주문리,842,842,0,우일해변,81.6525,201212,20,"6,250",4,1991,소돌안길 32-6
강원도 강릉시 지변동,334,334,0,덕원임대,59.961,201212,17,"5,950",12,1998,죽헌길85번길 25
강원도 강릉시 초당동,149-1,149,1,동부,84.98,201212,6,"13,000",17,1997,연당길 75
강원도 강릉시 초당동,149-1,149,1,동부,84.98,201212,19,"14,000",7,1997,연당길 75
강원도 강릉시 초당동,143,143,0,우성,59.91,201212,13,"10,900",9,1997,연당길 67-15
강원도 강릉시 초당동,181,181,0,유화2,78.167,201212,3,"8,700",7,1994,연당길 94-6
강원도 강릉시 초당동,181,181,0,유화2,44.7,201212,14,"5,400",8,1994,연당길 94-6
강원도 강릉시 초당동,554,554,0,초당동청마루,84.89,201212,31,"16,400",2,2007,연당길 61
강원도 강릉시 포남동,1183-4,1183,4,강릉7(1183-4),81.28,201212,21,"12,500",8,1990,경강로2301번길 22
강원도 강릉시 포남동,1005-249,1005,249,강부1,55.41,201212,26,"6,000",2,1987,경강로2256번길 8
강원도 강릉시 포남동,1108-1,1108,1,고려3,120.08,201212,26,"9,500",12,1991,강릉대로359번길 11-4
강원도 강릉시 포남동,444,444,0,대목7차,76.86,201212,18,"6,000",1,1991,보래미하길65번길 32
강원도 강릉시 포남동,422-3,422,3,대인4,40.44,201212,31,"3,800",14,1995,강릉대로469번길 14
강원도 강릉시 포남동,1005-248,1005,248,동남,54.945,201212,10,"5,300",1,1985,경강로2256번길 10
강원도 강릉시 포남동,1005-248,1005,248,동남,54.945,201212,17,"5,400",3,1985,경강로2256번길 12
강원도 강릉시 포남동,1005-248,1005,248,동남,54.945,201212,20,"6,500",3,1985,경강로2256번길 10
강원도 강릉시 포남동,1005-253,1005,253,동남2,54.945,201212,10,"5,300",5,1986,경강로2234번길 15
강원도 강릉시 포남동,1064,1064,0,삼호임대,44.28,201212,31,"4,300",5,1988,강릉대로457번길 38
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201212,1,"8,900",5,1995,하평3길 37
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201212,23,"8,100",8,1995,하평3길 37
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201212,26,"8,600",14,1995,하평3길 37
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201212,26,"8,600",14,1995,하평3길 37
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.54,201212,1,"3,900",3,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201212,1,"4,000",3,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201212,4,"3,500",1,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201212,6,"3,600",5,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201212,6,"3,700",4,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201212,7,"3,800",5,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,201212,10,"3,800",1,1981,보래미상길 65
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,201212,17,"2,600",1,1981,보래미상길 65
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,201212,10,"21,500",2,2007,토성로 39
강원도 강릉시 홍제동,125-1,125,1,미성,59.8,201212,20,"6,500",1,1994,토성로 55
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,105.715,201212,26,"21,250",12,2005,홍제로71번길 1
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,59.4,201212,7,"7,800",6,1998,수성로 126-5
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201212,7,"4,200",12,1998,남천마루2길 6
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,84.92,201212,10,"10,200",11,1998,남천마루2길 6
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201212,11,"7,400",11,1998,남천마루2길 6
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,84.92,201212,13,"10,700",4,1998,남천마루2길 6
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201212,14,"4,000",5,1998,남천마루2길 6
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201212,27,"7,000",6,1998,남천마루2길 6
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,201212,2,"15,000",5,2006,해오름해변길 70
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,201212,17,"16,000",7,2006,해오름해변길 70
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,201212,26,"18,400",14,2006,해오름해변길 70
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,49.8,201212,3,"8,600",12,2006,아야진해변길 1
강원도 동해시 구미동,521,521,0,현진,39.97,201212,10,"3,100",7,1995,구미4길 1
강원도 동해시 동회동,442,442,0,"대동1,2차",59.3575,201212,21,"8,300",11,1995,청운1길 29
강원도 동해시 동회동,442,442,0,대동3차,59.3575,201212,15,"7,800",6,1996,청운1길 29
강원도 동해시 동회동,442,442,0,현대4차,45,201212,7,"6,600",6,1998,청운1길 29
강원도 동해시 동회동,442,442,0,현대5차,77.7562,201212,13,"12,500",4,1999,청운1길 29
강원도 동해시 동회동,442,442,0,현대5차,77.7562,201212,14,"12,000",7,1999,청운1길 29
강원도 동해시 동회동,90,90,0,협성1차,59.6,201212,24,"5,750",4,1995,효자남길 10
강원도 동해시 묵호진동,1-83,1,83,삼본임대,40.965,201212,18,"2,200",1,1996,해맞이길 231
강원도 동해시 묵호진동,1-83,1,83,삼본임대,40.965,201212,25,"2,700",1,1996,해맞이길 231
강원도 동해시 발한동,599-45,599,45,경민1차,53.14,201212,11,"2,300",4,1990,수원지2길 18-13
강원도 동해시 발한동,253,253,0,대림,81.2342,201212,12,"11,500",12,2001,관사길 6
강원도 동해시 발한동,334-1,334,1,삼성,84.99,201212,28,"7,920",6,1996,해안로 605
강원도 동해시 발한동,599-1,599,1,우석1차,32.28,201212,31,"1,650",5,1985,수원지2길 15
강원도 동해시 부곡동,Feb-31,31,2,삼화미성,49.89,201212,14,"3,800",5,1991,부곡4길 10
강원도 동해시 부곡동,64,64,0,성협1차,65.34,201212,28,"3,800",4,1990,수원지1길 16
강원도 동해시 부곡동,111-1,111,1,유존,35.045,201212,19,"2,700",5,1995,부곡2길 26-1
강원도 동해시 부곡동,5-82,5,82,일정골든타워,53.303,201212,6,"4,300",11,1996,해안로 449
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201212,3,"9,763",14,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201212,3,"9,544",6,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201212,5,"9,654",9,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201212,7,"6,686",7,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,201212,18,"6,686",9,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201212,19,"9,654",8,2012,효자로 572-1
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,201212,31,"9,544",7,2012,효자로 572-1
강원도 동해시 용정동,260-2,260,2,범주성지,84.67,201212,10,"7,600",1,1996,초원2길 5
강원도 동해시 이도동,155,155,0,이도1주공,49.62,201212,11,"5,850",7,1999,이원길 180-2
강원도 동해시 이도동,172,172,0,현대,84.99,201212,14,"10,500",5,1996,이원길 180
강원도 동해시 이도동,172,172,0,현대,59.97,201212,24,"7,550",10,1996,이원길 180
강원도 동해시 천곡동,1102,1102,0,동해금호어울림,84.908,201212,4,"14,600",6,2007,평릉길 14
강원도 동해시 천곡동,1077,1077,0,삼성,59.16,201212,31,"7,600",14,1991,대학로 31
강원도 동해시 천곡동,1077-10,1077,10,삼양타워3차,93.01,201212,17,"6,500",4,1995,한섬로 61-15
강원도 동해시 천곡동,1060-2,1060,2,센트로빌,84.9685,201212,31,"12,000",5,2003,한섬로 73
강원도 동해시 천곡동,1004-1,1004,1,시영3차,49.94,201212,5,"5,000",4,1994,동굴로 26
강원도 동해시 천곡동,1004-1,1004,1,시영3차,49.94,201212,28,"3,500",5,1994,동굴로 26
강원도 동해시 천곡동,942,942,0,쌍용,117,201212,10,"16,400",8,2000,동굴로 149
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.3,201212,11,"3,000",3,1989,샘실1길 5
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.99,201212,12,"3,800",5,1989,샘실1길 5
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.6,201212,12,"3,800",4,1989,샘실1길 5
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.6,201212,15,"4,200",4,1989,샘실1길 5
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.6,201212,17,"3,900",4,1989,샘실1길 5
강원도 동해시 천곡동,415,415,0,천곡주공4차,39.6,201212,31,"4,000",2,1989,샘실1길 5
강원도 동해시 천곡동,794,794,0,한양2차,84.855,201212,1,"11,800",12,1991,천곡로 15
강원도 동해시 천곡동,794,794,0,한양2차,49.81,201212,30,"5,400",11,1991,천곡로 15
강원도 동해시 천곡동,794,794,0,한양3차,49.81,201212,11,"4,000",6,1992,천곡로 15
강원도 동해시 평릉동,450,450,0,엘리시아,84.8964,201212,26,"20,000",13,2010,평원로 107
강원도 동해시 효가동,248,248,0,명보2차,59.64,201212,3,"6,232",4,1994,효가로 10-2
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201212,14,"7,250",6,2003,정상로 79
강원도 삼척시 교동,757,757,0,교동청솔2차,59.85,201212,27,"7,500",7,2003,정상로 79
강원도 삼척시 교동,733-1,733,1,교동코아루,60,201212,7,"8,300",2,2005,교동로 113
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201212,13,"16,500",12,2005,교동로 113
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201212,24,"16,800",6,2005,교동로 113
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201212,27,"15,800",15,2005,교동로 113
강원도 삼척시 교동,733-1,733,1,교동코아루,84.929,201212,27,"16,600",14,2005,교동로 113
강원도 삼척시 교동,501-5,501,5,동부,59.83,201212,20,"8,900",14,1996,동해대로 4273
강원도 삼척시 근덕면 교가리,378-1,378,1,행남,40.31,201212,12,"2,350",6,1995,교가2길 19
강원도 삼척시 남양동,346,346,0,동원파크2차,81.28,201212,24,"8,000",5,1993,남양길 46
강원도 삼척시 남양동,343,343,0,동화1차,72.84,201212,21,"7,450",1,1990,남양안길 41-24
강원도 삼척시 남양동,343,343,0,동화1차,64.2,201212,24,"6,400",4,1990,남양안길 41-24
강원도 삼척시 남양동,12월 07일,12,7,화성맨션,121.26,201212,26,"10,000",1,1992,사대길 52-18
강원도 삼척시 도계읍 도계리,325-1,325,1,한림,37.62,201212,28,"2,000",5,1989,도계대한길 93
강원도 삼척시 사직동,319-1,319,1,원조임대,59.886,201212,3,"5,350",10,1997,사직로4길 40-11
강원도 삼척시 사직동,319-1,319,1,원조임대,59.526,201212,3,"5,600",5,1997,사직로4길 40-11
강원도 삼척시 사직동,319-1,319,1,원조임대,45.432,201212,4,"3,500",1,1997,사직로4길 40-11
강원도 삼척시 사직동,319-1,319,1,원조임대,45.432,201212,26,"3,400",2,1997,사직로4길 40-11
강원도 삼척시 원당동,173,173,0,삼척원당장기임대,47.31,201212,25,"3,800",2,1992,원당로2길 20
강원도 삼척시 원당동,173,173,0,삼척원당장기임대,46.98,201212,27,"4,040",2,1992,원당로2길 20
강원도 삼척시 원당동,117,117,0,한양,73.26,201212,17,"6,000",14,1991,오십천로 295-7
강원도 삼척시 정상동,356-2,356,2,강부3차,58.71,201212,7,"5,900",2,1995,동해대로 4122-20
강원도 삼척시 정상동,356-2,356,2,강부3차,27.36,201212,14,"2,300",1,1995,동해대로 4122-20
강원도 삼척시 정상동,475,475,0,경림한아름,84.686,201212,24,"14,500",14,2003,정상로 23
강원도 삼척시 정상동,247-1,247,1,신패밀리타운,84.82,201212,14,"9,400",4,2005,오십천로 553
강원도 삼척시 정상동,455-1,455,1,영진(다),51.09,201212,5,"2,700",3,1990,동해대로 4025-10
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",10,1998,동해대로 4044-13
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",11,1998,동해대로 4044-13
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",10,1998,동해대로 4044-13
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",12,1998,동해대로 4044-13
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",13,1998,동해대로 4044-13
강원도 삼척시 정상동,316-3,316,3,유성,59.43,201212,27,"8,500",13,1998,동해대로 4044-13
강원도 삼척시 정상동,457-1,457,1,청솔1차,59.85,201212,18,"6,200",4,2002,청석로 64
강원도 삼척시 정상동,457-1,457,1,청솔1차,59.85,201212,27,"6,500",10,2002,청석로 64
강원도 삼척시 정상동,473,473,0,현진에버빌,84.999,201212,6,"20,350",3,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,64.564,201212,13,"12,800",1,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,80.429,201212,13,"17,600",4,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,64.564,201212,13,"13,000",2,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,64.564,201212,14,"13,500",10,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,84.999,201212,16,"20,000",12,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,84.957,201212,27,"16,000",1,2005,정상로 35
강원도 삼척시 정상동,473,473,0,현진에버빌,80.429,201212,28,"16,800",4,2005,정상로 35
강원도 속초시 교동,1029,1029,0,남광하우스토리,84.998,201212,15,"17,300",6,2011,동해대로 4284
강원도 속초시 교동,1029,1029,0,남광하우스토리,59.5144,201212,24,"17,654",17,2011,동해대로 4284
강원도 속초시 교동,1029,1029,0,남광하우스토리,59.5144,201212,24,"15,720",4,2011,동해대로 4284
강원도 속초시 교동,1029,1029,0,남광하우스토리,84.998,201212,31,"18,000",9,2011,동해대로 4284
강원도 속초시 교동,783,783,0,대명늘푸른,59.9584,201212,7,"10,000",14,2000,미시령로3337번길 7
강원도 속초시 교동,783,783,0,대명늘푸른,84.6036,201212,24,"13,500",11,2000,미시령로3337번길 7
강원도 속초시 교동,783,783,0,대명늘푸른,39.8354,201212,24,"6,200",6,2000,미시령로3337번길 7
강원도 속초시 교동,783,783,0,대명늘푸른,59.9584,201212,29,"8,750",6,2000,미시령로3337번길 7
강원도 속초시 교동,800-14,800,14,럭키,72.465,201212,12,"7,900",4,1986,만리공원길 6
강원도 속초시 교동,767-224,767,224,럭키설악1,76.39,201212,11,"7,000",6,1991,만천4길 1
