,,
지역,시점,매매가격 대비 전세가격(전세지가)
군포,2013. 11 월,69.70775509
군포,2013. 12 월,70.28370386
군포,2014. 01 월,72.1605342
군포,2014. 02 월,72.30157073
군포,2014. 03 월,72.29705049
군포,2014. 04 월,72.61766284
군포,2014. 05 월,73.11832518
군포,2014. 06 월,73.34214242
군포,2014. 07 월,73.42768134
군포,2014. 08 월,73.4183142
군포,2014. 09 월,73.51917091
군포,2014. 10 월,73.8984675
군포,2014. 11 월,74.23286934
군포,2014. 12 월,74.55041802
군포,2015. 01 월,74.65546001
군포,2015. 02 월,74.8795844
군포,2015. 03 월,75.29089449
군포,2015. 04 월,75.74499022
군포,2015. 05 월,75.97402916
군포,2015. 06 월,76.049519
군포,2015. 07 월,79.12125191
군포,2015. 08 월,79.1361582
군포,2015. 09 월,79.1501013
군포,2015. 10 월,79.15944034
군포,2015. 11 월,79.31434692
군포,2015. 12 월,79.34696506
군포,2016. 01 월,79.50105506
군포,2016. 02 월,79.70561418
군포,2016. 03 월,79.87950174
군포,2016. 04 월,80.16074347
군포,2016. 05 월,80.27768587
군포,2016. 06 월,80.61662829
군포,2016. 07 월,80.7627562
군포,2016. 08 월,80.81925122
군포,2016. 09 월,80.82071694
군포,2016. 10 월,80.85116917
군포,2016. 11 월,80.88757169
군포,2016. 12 월,80.90760815
군포,2017. 01 월,80.90622585
군포,2017. 02 월,80.92475392
군포,2017. 03 월,80.935379
군포,2017. 04 월,80.94992955
군포,2017. 05 월,80.98819291
군포,2017. 06 월,81.01198187
군포,2017. 07 월,81.04023329
군포,2017. 08 월,80.94726151
군포,2017. 09 월,80.81114462
군포,2017. 10 월,80.65093947
군포,2017. 11 월,80.51345227
군포,2017. 12 월,84.86862959
군포,2018. 01 월,84.72236609
군포,2018. 02 월,84.40299979
군포,2018. 03 월,84.21711678
군포,2018. 04 월,84.03770619
군포,2018. 05 월,83.9852222
군포,2018. 06 월,83.90882492
군포,2018. 07 월,83.74377952
군포,2018. 08 월,83.74091801
군포,2018. 09 월,83.28881058
군포,2018. 10 월,82.91881335
군포,2018. 11 월,82.68336365
군포,2018. 12 월,82.53268102
군포,2019. 01 월,79.8491426
군포,2019. 02 월,79.65689108
군포,2019. 03 월,79.6265136
군포,2019. 04 월,79.03448823
군포,2019. 05 월,78.52704418
군포,2019. 06 월,78.46915145
군포,2019. 07 월,78.14425453
군포,2019. 08 월,78.07725325
군포,2019. 09 월,77.90753753
군포,2019. 10 월,77.98016662
군포,2019. 11 월,78.08568303
군포,2019. 12 월,78.09786444
의왕,2012. 01 월,62.61064255
의왕,2012. 02 월,62.7016129
의왕,2012. 03 월,62.7016129
의왕,2012. 04 월,62.7016129
의왕,2012. 05 월,64.51612903
의왕,2012. 06 월,63.15789474
의왕,2012. 07 월,63.15789474
의왕,2012. 08 월,63.31812256
의왕,2012. 09 월,63.92428786
의왕,2012. 10 월,64.91515674
의왕,2012. 11 월,65.26437151
의왕,2012. 12 월,65.06446107
의왕,2013. 01 월,64.93402691
의왕,2013. 02 월,65.18160149
의왕,2013. 03 월,66.71522287
의왕,2013. 04 월,67.51836836
의왕,2013. 05 월,68.23640282
의왕,2013. 06 월,68.92167285
의왕,2013. 07 월,70.50827339
의왕,2013. 08 월,72.52787225
의왕,2013. 09 월,73.62727088
의왕,2013. 10 월,74.97284233
의왕,2013. 11 월,76.71183068
의왕,2013. 12 월,76.76988211
의왕,2014. 01 월,76.99063539
의왕,2014. 02 월,76.38559441
의왕,2014. 03 월,76.20964864
의왕,2014. 04 월,76.13388776
의왕,2014. 05 월,75.95599295
의왕,2014. 06 월,76.25721433
의왕,2014. 07 월,76.67202845
의왕,2014. 08 월,76.69196641
의왕,2014. 09 월,76.69270335
의왕,2014. 10 월,76.67913694
의왕,2014. 11 월,76.68297113
의왕,2014. 12 월,77.31462364
의왕,2015. 01 월,77.35342992
의왕,2015. 02 월,77.14372169
의왕,2015. 03 월,77.38043526
의왕,2015. 04 월,77.36654901
의왕,2015. 05 월,77.56441239
의왕,2015. 06 월,77.35564775
의왕,2015. 07 월,78.72045829
의왕,2015. 08 월,78.4761366
의왕,2015. 09 월,78.89157029
의왕,2015. 10 월,78.97423258
의왕,2015. 11 월,79.24889744
의왕,2015. 12 월,79.51108435
의왕,2016. 01 월,79.63159514
의왕,2016. 02 월,79.70764933
의왕,2016. 03 월,79.79338971
의왕,2016. 04 월,80.03590237
의왕,2016. 05 월,80.15484061
의왕,2016. 06 월,80.28990627
의왕,2016. 07 월,80.51064257
의왕,2016. 08 월,80.62851399
의왕,2016. 09 월,80.69506126
의왕,2016. 10 월,80.77667516
의왕,2016. 11 월,80.77215571
의왕,2016. 12 월,80.7926014
의왕,2017. 01 월,80.77299334
의왕,2017. 02 월,80.77275274
의왕,2017. 03 월,80.7510555
의왕,2017. 04 월,80.6641764
의왕,2017. 05 월,80.71407876
의왕,2017. 06 월,80.75855486
의왕,2017. 07 월,80.65177698
의왕,2017. 08 월,80.66916008
의왕,2017. 09 월,80.6737165
의왕,2017. 10 월,80.63601528
의왕,2017. 11 월,80.47357818
의왕,2017. 12 월,82.38683341
의왕,2018. 01 월,82.0147097
의왕,2018. 02 월,81.82639607
의왕,2018. 03 월,81.66720384
의왕,2018. 04 월,81.48997418
의왕,2018. 05 월,81.3163738
의왕,2018. 06 월,81.07638504
의왕,2018. 07 월,80.74020832
의왕,2018. 08 월,80.35739052
의왕,2018. 09 월,79.90717176
의왕,2018. 10 월,79.47252294
의왕,2018. 11 월,79.29840744
의왕,2018. 12 월,79.13460592
의왕,2019. 01 월,75.12928053
의왕,2019. 02 월,73.93160609
의왕,2019. 03 월,71.73560003
의왕,2019. 04 월,68.85207958
의왕,2019. 05 월,67.43830862
의왕,2019. 06 월,67.13467096
의왕,2019. 07 월,67.13680101
의왕,2019. 08 월,68.19518048
의왕,2019. 09 월,69.55747854
의왕,2019. 10 월,70.46654444
의왕,2019. 11 월,70.73458324
의왕,2019. 12 월,70.16057249
경부2권,2012. 01 월,59.10837134
경부2권,2012. 02 월,59.02476897
경부2권,2012. 03 월,58.99060107
경부2권,2012. 04 월,59.09487364
경부2권,2012. 05 월,59.01689998
경부2권,2012. 06 월,59.48125008
경부2권,2012. 07 월,59.58861404
경부2권,2012. 08 월,59.69355667
경부2권,2012. 09 월,60.3245889
경부2권,2012. 10 월,61.20448313
경부2권,2012. 11 월,61.82484265
경부2권,2012. 12 월,61.42440801
경부2권,2013. 01 월,61.90148686
경부2권,2013. 02 월,62.20677039
경부2권,2013. 03 월,62.59080883
경부2권,2013. 04 월,63.02072682
경부2권,2013. 05 월,63.13936394
경부2권,2013. 06 월,63.32062343
경부2권,2013. 07 월,63.54065323
경부2권,2013. 08 월,64.09395827
경부2권,2013. 09 월,64.55566778
경부2권,2013. 10 월,64.97333014
경부2권,2013. 11 월,65.45171482
경부2권,2013. 12 월,65.73191583
경부2권,2014. 01 월,66.02156335
경부2권,2014. 02 월,66.59894552
경부2권,2014. 03 월,67.07523913
경부2권,2014. 04 월,67.23601236
경부2권,2014. 05 월,67.33274237
경부2권,2014. 06 월,67.44650611
경부2권,2014. 07 월,67.77829042
경부2권,2014. 08 월,68.15524524
경부2권,2014. 09 월,68.3853396
경부2권,2014. 10 월,68.60048694
경부2권,2014. 11 월,68.87738046
경부2권,2014. 12 월,69.19698473
경부2권,2015. 01 월,69.42531912
경부2권,2015. 02 월,69.59589207
경부2권,2015. 03 월,69.75189397
경부2권,2015. 04 월,69.88826455
경부2권,2015. 05 월,69.92761376
경부2권,2015. 06 월,70.02350424
경부2권,2015. 07 월,75.43249531
경부2권,2015. 08 월,75.41644609
경부2권,2015. 09 월,75.48123266
경부2권,2015. 10 월,75.55609318
경부2권,2015. 11 월,75.6510733
경부2권,2015. 12 월,75.75146093
경부2권,2016. 01 월,75.82221526
경부2권,2016. 02 월,75.93870255
경부2권,2016. 03 월,76.02445455
경부2권,2016. 04 월,76.18234557
경부2권,2016. 05 월,76.31566593
경부2권,2016. 06 월,76.45596747
경부2권,2016. 07 월,76.55413309
경부2권,2016. 08 월,76.63234791
경부2권,2016. 09 월,76.63690197
경부2권,2016. 10 월,76.69235752
경부2권,2016. 11 월,76.75199135
경부2권,2016. 12 월,76.87095206
경부2권,2017. 01 월,76.8840523
경부2권,2017. 02 월,76.92620138
경부2권,2017. 03 월,76.97777493
경부2권,2017. 04 월,77.05743262
경부2권,2017. 05 월,77.12104151
경부2권,2017. 06 월,77.15865324
경부2권,2017. 07 월,77.17955873
경부2권,2017. 08 월,77.20709545
경부2권,2017. 09 월,77.15673516
경부2권,2017. 10 월,77.12281851
경부2권,2017. 11 월,77.10122001
경부2권,2017. 12 월,80.66993528
경부2권,2018. 01 월,80.33278979
경부2권,2018. 02 월,79.94205653
경부2권,2018. 03 월,79.56706148
경부2권,2018. 04 월,79.13808625
경부2권,2018. 05 월,78.75301936
경부2권,2018. 06 월,78.14132849
경부2권,2018. 07 월,77.7125968
경부2권,2018. 08 월,77.26674123
경부2권,2018. 09 월,76.51218423
경부2권,2018. 10 월,75.89564179
경부2권,2018. 11 월,75.33437671
경부2권,2018. 12 월,74.81880501
경부2권,2019. 01 월,73.6945075
경부2권,2019. 02 월,73.51878891
경부2권,2019. 03 월,73.31806453
경부2권,2019. 04 월,72.89735209
경부2권,2019. 05 월,72.58775915
경부2권,2019. 06 월,72.34507526
경부2권,2019. 07 월,72.08212074
경부2권,2019. 08 월,71.96475275
경부2권,2019. 09 월,71.92184943
경부2권,2019. 10 월,72.11702674
경부2권,2019. 11 월,72.33506749
경부2권,2019. 12 월,72.28004539
안성,2012. 01 월,60.86956522
안성,2012. 02 월,60.86956522
안성,2012. 03 월,60.86956522
안성,2012. 04 월,60.86956522
안성,2012. 05 월,60.86956522
안성,2012. 06 월,60.86956522
안성,2012. 07 월,60.86956522
안성,2012. 08 월,60.86956522
안성,2012. 09 월,60.73781291
안성,2012. 10 월,60.73781291
안성,2012. 11 월,60.73781291
안성,2012. 12 월,59.28037458
안성,2013. 01 월,59.66683513
안성,2013. 02 월,59.87536695
안성,2013. 03 월,60.28203945
안성,2013. 04 월,60.48516671
안성,2013. 05 월,60.59680884
안성,2013. 06 월,61.16813994
안성,2013. 07 월,61.68857409
안성,2013. 08 월,62.30181932
안성,2013. 09 월,63.08948452
안성,2013. 10 월,63.6062795
안성,2013. 11 월,63.72195451
안성,2013. 12 월,63.76465191
안성,2014. 01 월,64.53171788
안성,2014. 02 월,64.86568411
안성,2014. 03 월,65.18877699
안성,2014. 04 월,65.25615906
안성,2014. 05 월,65.37761201
안성,2014. 06 월,65.5249195
안성,2014. 07 월,65.98754228
안성,2014. 08 월,66.70120217
안성,2014. 09 월,67.07976595
안성,2014. 10 월,67.54656835
안성,2014. 11 월,67.8782217
안성,2014. 12 월,68.42984362
안성,2015. 01 월,68.70062156
안성,2015. 02 월,68.9120302
안성,2015. 03 월,69.14202754
안성,2015. 04 월,69.09327389
안성,2015. 05 월,69.08716201
안성,2015. 06 월,69.29506005
안성,2015. 07 월,70.06601349
안성,2015. 08 월,70.13168566
안성,2015. 09 월,70.15328411
안성,2015. 10 월,70.22614472
안성,2015. 11 월,70.37861088
안성,2015. 12 월,70.47248379
안성,2016. 01 월,70.48380278
안성,2016. 02 월,70.61581972
안성,2016. 03 월,70.7713484
안성,2016. 04 월,71.01313909
안성,2016. 05 월,71.20976481
안성,2016. 06 월,71.21144513
안성,2016. 07 월,71.22722563
안성,2016. 08 월,71.24825626
안성,2016. 09 월,70.54512201
안성,2016. 10 월,70.58742991
안성,2016. 11 월,70.67117255
안성,2016. 12 월,70.7397123
안성,2017. 01 월,70.75181029
안성,2017. 02 월,70.81881404
안성,2017. 03 월,70.89896983
안성,2017. 04 월,70.99348284
안성,2017. 05 월,71.10840063
안성,2017. 06 월,71.33893156
안성,2017. 07 월,71.47544315
안성,2017. 08 월,71.97459404
안성,2017. 09 월,72.51548493
안성,2017. 10 월,72.64914835
안성,2017. 11 월,72.91409791
안성,2017. 12 월,76.08071419
안성,2018. 01 월,75.13523448
안성,2018. 02 월,74.52460431
안성,2018. 03 월,74.76154459
안성,2018. 04 월,74.94979315
안성,2018. 05 월,74.42119531
안성,2018. 06 월,72.46680795
안성,2018. 07 월,72.66285576
안성,2018. 08 월,72.16754249
안성,2018. 09 월,71.71350443
안성,2018. 10 월,71.75875076
안성,2018. 11 월,71.60160362
안성,2018. 12 월,71.19480739
안성,2019. 01 월,69.62060508
안성,2019. 02 월,69.67994073
안성,2019. 03 월,69.64032245
안성,2019. 04 월,69.66162563
안성,2019. 05 월,69.66617953
안성,2019. 06 월,69.81785533
안성,2019. 07 월,69.96492796
안성,2019. 08 월,70.22671904
안성,2019. 09 월,70.42682962
안성,2019. 10 월,70.52408897
안성,2019. 11 월,70.70753218
안성,2019. 12 월,70.7362212
용인,2012. 01 월,53.81026713
용인,2012. 02 월,53.85463279
용인,2012. 03 월,53.93858427
용인,2012. 04 월,54.40248078
용인,2012. 05 월,54.63665425
용인,2012. 06 월,55.12368225
용인,2012. 07 월,55.1696218
용인,2012. 08 월,55.33827262
용인,2012. 09 월,56.00082701
용인,2012. 10 월,56.9459923
용인,2012. 11 월,57.98096374
용인,2012. 12 월,58.15070181
용인,2013. 01 월,58.58831957
용인,2013. 02 월,58.91212852
용인,2013. 03 월,59.33447666
용인,2013. 04 월,59.87743335
용인,2013. 05 월,59.91250261
용인,2013. 06 월,59.9568214
용인,2013. 07 월,60.19291381
용인,2013. 08 월,60.45538523
용인,2013. 09 월,60.78415999
용인,2013. 10 월,61.0978501
용인,2013. 11 월,61.41040897
용인,2013. 12 월,61.65849225
용인,2014. 01 월,62.03625943
용인,2014. 02 월,62.8698802
용인,2014. 03 월,63.55665348
용인,2014. 04 월,63.74074158
용인,2014. 05 월,63.77187382
용인,2014. 06 월,63.80133754
용인,2014. 07 월,63.9900529
용인,2014. 08 월,64.18389121
용인,2014. 09 월,64.29596525
용인,2014. 10 월,64.39205263
용인,2014. 11 월,64.60341899
용인,2014. 12 월,64.81821348
용인,2015. 01 월,64.94728099
용인,2015. 02 월,65.16039546
용인,2015. 03 월,65.41142592
용인,2015. 04 월,65.64859597
용인,2015. 05 월,65.78674667
용인,2015. 06 월,65.89615348
용인,2015. 07 월,75.277149
용인,2015. 08 월,75.3410339
용인,2015. 09 월,75.44412832
용인,2015. 10 월,75.56504157
용인,2015. 11 월,75.67106412
용인,2015. 12 월,75.75275677
용인,2016. 01 월,75.81491154
용인,2016. 02 월,75.86260807
용인,2016. 03 월,75.89959717
용인,2016. 04 월,76.01083361
용인,2016. 05 월,76.07679672
용인,2016. 06 월,76.21998225
용인,2016. 07 월,76.28392962
용인,2016. 08 월,76.35270776
용인,2016. 09 월,76.4496947
용인,2016. 10 월,76.49707863
용인,2016. 11 월,76.549674
용인,2016. 12 월,76.75016671
용인,2017. 01 월,76.75794522
용인,2017. 02 월,76.79341678
용인,2017. 03 월,76.86649589
용인,2017. 04 월,76.9893006
용인,2017. 05 월,77.08287699
용인,2017. 06 월,77.1307451
용인,2017. 07 월,77.15827446
용인,2017. 08 월,77.15449081
용인,2017. 09 월,77.13238587
용인,2017. 10 월,77.11194467
용인,2017. 11 월,77.08069791
용인,2017. 12 월,82.41236054
용인,2018. 01 월,82.17197717
용인,2018. 02 월,81.95682332
용인,2018. 03 월,81.38070913
용인,2018. 04 월,80.56303871
용인,2018. 05 월,79.94257062
용인,2018. 06 월,79.04488154
용인,2018. 07 월,78.22760887
용인,2018. 08 월,77.52458652
용인,2018. 09 월,76.21029848
용인,2018. 10 월,75.1928137
용인,2018. 11 월,74.44195844
용인,2018. 12 월,74.03155166
용인,2019. 01 월,72.81993104
용인,2019. 02 월,72.61760893
용인,2019. 03 월,72.38514099
용인,2019. 04 월,72.17495577
용인,2019. 05 월,71.79040712
용인,2019. 06 월,71.44917306
용인,2019. 07 월,71.10402879
용인,2019. 08 월,70.9761405
용인,2019. 09 월,70.88985983
용인,2019. 10 월,71.06069269
용인,2019. 11 월,71.315834
용인,2019. 12 월,71.37146524
처인,2012. 01 월,60
처인,2012. 02 월,60
처인,2012. 03 월,60.66017316
처인,2012. 04 월,62.26415094
처인,2012. 05 월,62.17592593
처인,2012. 06 월,62
처인,2012. 07 월,62.5
처인,2012. 08 월,63.00813008
처인,2012. 09 월,64.26783479
처인,2012. 10 월,64.30934657
처인,2012. 11 월,64.61100569
처인,2012. 12 월,63.69156508
처인,2013. 01 월,63.60077017
처인,2013. 02 월,63.66440073
처인,2013. 03 월,63.95844828
처인,2013. 04 월,63.44557398
처인,2013. 05 월,63.06783652
처인,2013. 06 월,63.00491661
처인,2013. 07 월,63.10672994
처인,2013. 08 월,63.21184963
처인,2013. 09 월,63.33275557
처인,2013. 10 월,64.17793093
처인,2013. 11 월,64.67936422
처인,2013. 12 월,65.01110032
처인,2014. 01 월,65.58473488
처인,2014. 02 월,65.8255209
처인,2014. 03 월,65.99420484
처인,2014. 04 월,66.07503917
처인,2014. 05 월,65.97790521
처인,2014. 06 월,66.18224157
처인,2014. 07 월,66.36034134
처인,2014. 08 월,66.4084478
처인,2014. 09 월,66.48229901
처인,2014. 10 월,66.70124705
처인,2014. 11 월,67.30137081
처인,2014. 12 월,67.81963249
처인,2015. 01 월,68.12183799
처인,2015. 02 월,68.32064261
처인,2015. 03 월,68.61899416
처인,2015. 04 월,69.02697992
처인,2015. 05 월,69.35941719
처인,2015. 06 월,69.69842719
처인,2015. 07 월,70.69226406
처인,2015. 08 월,70.82342183
처인,2015. 09 월,71.21185798
처인,2015. 10 월,71.47173354
처인,2015. 11 월,71.65374765
처인,2015. 12 월,71.75137446
처인,2016. 01 월,71.78406585
처인,2016. 02 월,71.96693617
처인,2016. 03 월,72.179198
처인,2016. 04 월,72.32615509
처인,2016. 05 월,72.48174835
처인,2016. 06 월,72.72544695
처인,2016. 07 월,72.82095189
처인,2016. 08 월,72.92238415
처인,2016. 09 월,72.98827095
처인,2016. 10 월,73.11050409
처인,2016. 11 월,73.17759809
처인,2016. 12 월,74.72581568
처인,2017. 01 월,74.74667656
처인,2017. 02 월,74.79033898
처인,2017. 03 월,74.82457635
처인,2017. 04 월,74.91669015
처인,2017. 05 월,75.04709338
처인,2017. 06 월,75.08516533
처인,2017. 07 월,75.10772025
처인,2017. 08 월,75.13952162
처인,2017. 09 월,75.16984465
처인,2017. 10 월,75.2277687
처인,2017. 11 월,75.29986473
처인,2017. 12 월,77.07198221
처인,2018. 01 월,76.5662326
처인,2018. 02 월,76.39633513
처인,2018. 03 월,76.42428742
처인,2018. 04 월,76.5363125
처인,2018. 05 월,76.16637256
처인,2018. 06 월,76.05152915
처인,2018. 07 월,76.15913052
처인,2018. 08 월,75.53788846
처인,2018. 09 월,75.36800422
처인,2018. 10 월,75.36371672
처인,2018. 11 월,75.58268123
처인,2018. 12 월,75.73436693
처인,2019. 01 월,77.18305681
처인,2019. 02 월,77.20233258
처인,2019. 03 월,77.14471957
처인,2019. 04 월,77.20159256
처인,2019. 05 월,76.98792919
처인,2019. 06 월,76.99144167
처인,2019. 07 월,76.82962473
처인,2019. 08 월,76.69161666
처인,2019. 09 월,76.59930167
처인,2019. 10 월,76.51164881
처인,2019. 11 월,76.48434966
처인,2019. 12 월,76.34593096
기흥,2012. 01 월,54.66403162
기흥,2012. 02 월,54.66403162
기흥,2012. 03 월,54.66403162
기흥,2012. 04 월,54.66403162
기흥,2012. 05 월,54.70226191
기흥,2012. 06 월,54.65003106
기흥,2012. 07 월,54.6318327
기흥,2012. 08 월,54.65116279
기흥,2012. 09 월,54.73082921
기흥,2012. 10 월,55.25803809
기흥,2012. 11 월,55.59210526
기흥,2012. 12 월,55.63811092
기흥,2013. 01 월,55.8458649
기흥,2013. 02 월,55.9816094
기흥,2013. 03 월,56.22329823
기흥,2013. 04 월,56.31403493
기흥,2013. 05 월,56.37375865
기흥,2013. 06 월,56.52812963
기흥,2013. 07 월,56.78932789
기흥,2013. 08 월,57.07435612
기흥,2013. 09 월,57.47124235
기흥,2013. 10 월,57.68071641
기흥,2013. 11 월,58.02588345
기흥,2013. 12 월,58.34388203
기흥,2014. 01 월,58.6820058
기흥,2014. 02 월,59.74338175
기흥,2014. 03 월,60.66271573
기흥,2014. 04 월,60.9884959
기흥,2014. 05 월,61.08644715
기흥,2014. 06 월,61.09604067
기흥,2014. 07 월,61.33497842
기흥,2014. 08 월,61.51663213
기흥,2014. 09 월,61.63803123
기흥,2014. 10 월,61.78462166
기흥,2014. 11 월,62.02047462
기흥,2014. 12 월,62.28248194
기흥,2015. 01 월,62.47842893
기흥,2015. 02 월,62.72401375
기흥,2015. 03 월,62.93582285
기흥,2015. 04 월,63.12323242
기흥,2015. 05 월,63.25141382
기흥,2015. 06 월,63.33694303
기흥,2015. 07 월,76.61569329
기흥,2015. 08 월,76.67956083
기흥,2015. 09 월,76.74272968
기흥,2015. 10 월,76.82359439
기흥,2015. 11 월,76.9198005
기흥,2015. 12 월,77.00127664
기흥,2016. 01 월,77.06051856
기흥,2016. 02 월,77.08561338
기흥,2016. 03 월,77.11385841
기흥,2016. 04 월,77.28997183
기흥,2016. 05 월,77.36955282
기흥,2016. 06 월,77.55353299
기흥,2016. 07 월,77.63439392
기흥,2016. 08 월,77.73358106
기흥,2016. 09 월,77.96036264
기흥,2016. 10 월,78.00518845
기흥,2016. 11 월,78.03151859
기흥,2016. 12 월,78.04826112
기흥,2017. 01 월,78.06207107
기흥,2017. 02 월,78.08014823
기흥,2017. 03 월,78.1741116
기흥,2017. 04 월,78.31441037
기흥,2017. 05 월,78.43125667
기흥,2017. 06 월,78.49868552
기흥,2017. 07 월,78.53808218
기흥,2017. 08 월,78.52576559
기흥,2017. 09 월,78.48900257
기흥,2017. 10 월,78.40395866
기흥,2017. 11 월,78.30663104
기흥,2017. 12 월,82.10402059
기흥,2018. 01 월,81.77402636
기흥,2018. 02 월,81.66696291
기흥,2018. 03 월,81.26717482
기흥,2018. 04 월,80.67219825
기흥,2018. 05 월,79.96755321
기흥,2018. 06 월,78.57550724
기흥,2018. 07 월,76.98510981
기흥,2018. 08 월,75.92929072
기흥,2018. 09 월,73.97979278
기흥,2018. 10 월,72.83361754
기흥,2018. 11 월,71.93298952
기흥,2018. 12 월,71.57322344
기흥,2019. 01 월,71.02653613
기흥,2019. 02 월,70.76576862
기흥,2019. 03 월,70.5355077
기흥,2019. 04 월,70.33756761
기흥,2019. 05 월,69.84812249
기흥,2019. 06 월,69.33416129
기흥,2019. 07 월,69.13770252
기흥,2019. 08 월,69.11202449
기흥,2019. 09 월,68.97324925
기흥,2019. 10 월,69.37320711
기흥,2019. 11 월,69.62424167
기흥,2019. 12 월,69.75510461
수지,2012. 01 월,51.51515152
수지,2012. 02 월,51.61290323
수지,2012. 03 월,51.64102564
수지,2012. 04 월,52.28205128
수지,2012. 05 월,52.78205128
수지,2012. 06 월,53.94736842
수지,2012. 07 월,53.94736842
수지,2012. 08 월,54.17956656
수지,2012. 09 월,55.26315789
수지,2012. 10 월,56.82665424
수지,2012. 11 월,58.71273713
수지,2012. 12 월,59.19970985
수지,2013. 01 월,59.98197374
수지,2013. 02 월,60.5464085
수지,2013. 03 월,61.17069205
수지,2013. 04 월,62.39559107
수지,2013. 05 월,62.50646197
수지,2013. 06 월,62.47229888
수지,2013. 07 월,62.71686449
수지,2013. 08 월,62.99576545
수지,2013. 09 월,63.30995489
수지,2013. 10 월,63.59469712
수지,2013. 11 월,63.83100327
수지,2013. 12 월,63.99277068
수지,2014. 01 월,64.36104127
수지,2014. 02 월,65.12133102
수지,2014. 03 월,65.71226808
수지,2014. 04 월,65.78694824
수지,2014. 05 월,65.78559921
수지,2014. 06 월,65.79188024
수지,2014. 07 월,65.93557538
수지,2014. 08 월,66.17595884
수지,2014. 09 월,66.28838121
수지,2014. 10 월,66.30712224
수지,2014. 11 월,66.40191768
수지,2014. 12 월,66.4991015
수지,2015. 01 월,66.58229783
수지,2015. 02 월,66.76693454
수지,2015. 03 월,67.04473038
수지,2015. 04 월,67.28770493
수지,2015. 05 월,67.38634034
수지,2015. 06 월,67.46101246
수지,2015. 07 월,75.10216294
수지,2015. 08 월,75.1487087
수지,2015. 09 월,75.21868667
수지,2015. 10 월,75.34437489
수지,2015. 11 월,75.44074968
수지,2015. 12 월,75.51855089
수지,2016. 01 월,75.59126235
수지,2016. 02 월,75.62701203
수지,2016. 03 월,75.62765043
수지,2016. 04 월,75.66385515
수지,2016. 05 월,75.6928783
수지,2016. 06 월,75.76874608
수지,2016. 07 월,75.80739317
수지,2016. 08 월,75.83689741
수지,2016. 09 월,75.8690966
수지,2016. 10 월,75.89918636
수지,2016. 11 월,75.97397947
수지,2016. 12 월,75.99957865
수지,2017. 01 월,75.9979117
수지,2017. 02 월,76.04845776
수지,2017. 03 월,76.1111231
수지,2017. 04 월,76.22471558
수지,2017. 05 월,76.28546578
수지,2017. 06 월,76.31653701
수지,2017. 07 월,76.33361922
수지,2017. 08 월,76.32886724
수지,2017. 09 월,76.30740407
수지,2017. 10 월,76.33024725
수지,2017. 11 월,76.33713285
수지,2017. 12 월,84.18241971
수지,2018. 01 월,84.10476321
수지,2018. 02 월,83.76844688
수지,2018. 03 월,82.84974855
수지,2018. 04 월,81.55381904
수지,2018. 05 월,80.94959619
수지,2018. 06 월,80.33549438
수지,2018. 07 월,80.04356562
수지,2018. 08 월,79.67327744
수지,2018. 09 월,78.68551753
수지,2018. 10 월,77.52061572
수지,2018. 11 월,76.65541925
수지,2018. 12 월,76.04040289
수지,2019. 01 월,73.3904658
수지,2019. 02 월,73.18364649
수지,2019. 03 월,72.89806944
수지,2019. 04 월,72.59766867
수지,2019. 05 월,72.27100885
수지,2019. 06 월,72.00667299
수지,2019. 07 월,71.45573003
수지,2019. 08 월,71.22595926
수지,2019. 09 월,71.19527087
수지,2019. 10 월,71.20628124
수지,2019. 11 월,71.5477645
수지,2019. 12 월,71.5826666
수원,2012. 01 월,64.60576197
수원,2012. 02 월,64.37092243
수원,2012. 03 월,64.2034482
수원,2012. 04 월,63.93233505
수원,2012. 05 월,63.50388308
수원,2012. 06 월,64.01153798
수원,2012. 07 월,64.20133258
수원,2012. 08 월,64.25242621
수원,2012. 09 월,64.96081987
수원,2012. 10 월,65.89855
수원,2012. 11 월,66.15930134
수원,2012. 12 월,65.07438396
수원,2013. 01 월,65.60417417
수원,2013. 02 월,65.90345233
수원,2013. 03 월,66.2451083
수원,2013. 04 월,66.58946793
수원,2013. 05 월,66.79485559
수원,2013. 06 월,67.06424874
수원,2013. 07 월,67.22736868
수원,2013. 08 월,68.0712441
수원,2013. 09 월,68.62560003
수원,2013. 10 월,69.13668621
수원,2013. 11 월,69.83414365
수원,2013. 12 월,70.17927763
수원,2014. 01 월,70.31420994
수원,2014. 02 월,70.66122954
수원,2014. 03 월,70.94200935
수원,2014. 04 월,71.09140717
수원,2014. 05 월,71.25216828
수원,2014. 06 월,71.44798027
수원,2014. 07 월,71.90906811
수원,2014. 08 월,72.4287509
수원,2014. 09 월,72.7600562
수원,2014. 10 월,73.06359941
수원,2014. 11 월,73.40041037
수원,2014. 12 월,73.7964201
수원,2015. 01 월,74.0492824
수원,2015. 02 월,74.17159268
수원,2015. 03 월,74.22198522
수원,2015. 04 월,74.27999094
수원,2015. 05 월,74.22516501
수원,2015. 06 월,74.29307692
수원,2015. 07 월,76.25390747
수원,2015. 08 월,76.14794633
수원,2015. 09 월,76.17986959
수원,2015. 10 월,76.20902376
수원,2015. 11 월,76.28584649
수원,2015. 12 월,76.40569828
수원,2016. 01 월,76.4924144
수원,2016. 02 월,76.67561758
수원,2016. 03 월,76.80136398
수원,2016. 04 월,76.9953918
수원,2016. 05 월,77.18806494
수원,2016. 06 월,77.34270225
