"행정구역(시군구)별","이동규모별","항목","단위","2016. 09 월",
"전국","계","총전입","건","344495",
"전국","계","총전출","건","344495",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","114999",
"전국","계","시도내-시군구간전입","건","99009",
"전국","계","시도내-시군구간전출","건","99009",
"전국","계","시도간전입","건","130487",
"전국","계","시도간전출","건","130487",
"전국","1인","총전입","건","240144",
"전국","1인","총전출","건","240144",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","65598",
"전국","1인","시도내-시군구간전입","건","69216",
"전국","1인","시도내-시군구간전출","건","69216",
"전국","1인","시도간전입","건","105330",
"전국","1인","시도간전출","건","105330",
"전국","2인","총전입","건","44064",
"전국","2인","총전출","건","44064",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","18669",
"전국","2인","시도내-시군구간전입","건","12854",
"전국","2인","시도내-시군구간전출","건","12854",
"전국","2인","시도간전입","건","12541",
"전국","2인","시도간전출","건","12541",
"전국","3인","총전입","건","31331",
"전국","3인","총전출","건","31331",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","15111",
"전국","3인","시도내-시군구간전입","건","9085",
"전국","3인","시도내-시군구간전출","건","9085",
"전국","3인","시도간전입","건","7135",
"전국","3인","시도간전출","건","7135",
"전국","4인","총전입","건","22772",
"전국","4인","총전출","건","22772",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","12127",
"전국","4인","시도내-시군구간전입","건","6275",
"전국","4인","시도내-시군구간전출","건","6275",
"전국","4인","시도간전입","건","4370",
"전국","4인","시도간전출","건","4370",
"전국","5인","총전입","건","5048",
"전국","5인","총전출","건","5048",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2837",
"전국","5인","시도내-시군구간전입","건","1292",
"전국","5인","시도내-시군구간전출","건","1292",
"전국","5인","시도간전입","건","919",
"전국","5인","시도간전출","건","919",
"전국","6인","총전입","건","912",
"전국","6인","총전출","건","912",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","524",
"전국","6인","시도내-시군구간전입","건","235",
"전국","6인","시도내-시군구간전출","건","235",
"전국","6인","시도간전입","건","153",
"전국","6인","시도간전출","건","153",
"전국","7인","총전입","건","165",
"전국","7인","총전출","건","165",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","100",
"전국","7인","시도내-시군구간전입","건","37",
"전국","7인","시도내-시군구간전출","건","37",
"전국","7인","시도간전입","건","28",
"전국","7인","시도간전출","건","28",
"전국","8인","총전입","건","41",
"전국","8인","총전출","건","41",
"전국","8인","순이동","건","0",
"전국","8인","시도내-시군구내이동","건","20",
"전국","8인","시도내-시군구간전입","건","13",
"전국","8인","시도내-시군구간전출","건","13",
"전국","8인","시도간전입","건","8",
"전국","8인","시도간전출","건","8",
"전국","9인","총전입","건","14",
"전국","9인","총전출","건","14",
"전국","9인","순이동","건","0",
"전국","9인","시도내-시군구내이동","건","12",
"전국","9인","시도내-시군구간전입","건","1",
"전국","9인","시도내-시군구간전출","건","1",
"전국","9인","시도간전입","건","1",
"전국","9인","시도간전출","건","1",
"전국","10인이상","총전입","건","4",
"전국","10인이상","총전출","건","4",
"전국","10인이상","순이동","건","0",
"전국","10인이상","시도내-시군구내이동","건","1",
"전국","10인이상","시도내-시군구간전입","건","1",
"전국","10인이상","시도내-시군구간전출","건","1",
"전국","10인이상","시도간전입","건","2",
"전국","10인이상","시도간전출","건","2",
"서울특별시","계","총전입","건","73963",
"서울특별시","계","총전출","건","78108",
"서울특별시","계","순이동","건","-4145",
"서울특별시","계","시도내-시군구내이동","건","19656",
"서울특별시","계","시도내-시군구간전입","건","28148",
"서울특별시","계","시도내-시군구간전출","건","28148",
"서울특별시","계","시도간전입","건","26159",
"서울특별시","계","시도간전출","건","30304",
"서울특별시","1인","총전입","건","51496",
"서울특별시","1인","총전출","건","52113",
"서울특별시","1인","순이동","건","-617",
"서울특별시","1인","시도내-시군구내이동","건","10206",
"서울특별시","1인","시도내-시군구간전입","건","19127",
"서울특별시","1인","시도내-시군구간전출","건","19127",
"서울특별시","1인","시도간전입","건","22163",
"서울특별시","1인","시도간전출","건","22780",
"서울특별시","2인","총전입","건","9172",
"서울특별시","2인","총전출","건","10584",
"서울특별시","2인","순이동","건","-1412",
"서울특별시","2인","시도내-시군구내이동","건","3371",
"서울특별시","2인","시도내-시군구간전입","건","3743",
"서울특별시","2인","시도내-시군구간전출","건","3743",
"서울특별시","2인","시도간전입","건","2058",
"서울특별시","2인","시도간전출","건","3470",
"서울특별시","3인","총전입","건","6807",
"서울특별시","3인","총전출","건","8019",
"서울특별시","3인","순이동","건","-1212",
"서울특별시","3인","시도내-시군구내이동","건","2933",
"서울특별시","3인","시도내-시군구간전입","건","2796",
"서울특별시","3인","시도내-시군구간전출","건","2796",
"서울특별시","3인","시도간전입","건","1078",
"서울특별시","3인","시도간전출","건","2290",
"서울특별시","4인","총전입","건","5186",
"서울특별시","4인","총전출","건","5900",
"서울특별시","4인","순이동","건","-714",
"서울특별시","4인","시도내-시군구내이동","건","2470",
"서울특별시","4인","시도내-시군구간전입","건","2023",
"서울특별시","4인","시도내-시군구간전출","건","2023",
"서울특별시","4인","시도간전입","건","693",
"서울특별시","4인","시도간전출","건","1407",
"서울특별시","5인","총전입","건","1060",
"서울특별시","5인","총전출","건","1224",
"서울특별시","5인","순이동","건","-164",
"서울특별시","5인","시도내-시군구내이동","건","556",
"서울특별시","5인","시도내-시군구간전입","건","376",
"서울특별시","5인","시도내-시군구간전출","건","376",
"서울특별시","5인","시도간전입","건","128",
"서울특별시","5인","시도간전출","건","292",
"서울특별시","6인","총전입","건","193",
"서울특별시","6인","총전출","건","214",
"서울특별시","6인","순이동","건","-21",
"서울특별시","6인","시도내-시군구내이동","건","94",
"서울특별시","6인","시도내-시군구간전입","건","70",
"서울특별시","6인","시도내-시군구간전출","건","70",
"서울특별시","6인","시도간전입","건","29",
"서울특별시","6인","시도간전출","건","50",
"서울특별시","7인","총전입","건","28",
"서울특별시","7인","총전출","건","33",
"서울특별시","7인","순이동","건","-5",
"서울특별시","7인","시도내-시군구내이동","건","17",
"서울특별시","7인","시도내-시군구간전입","건","5",
"서울특별시","7인","시도내-시군구간전출","건","5",
"서울특별시","7인","시도간전입","건","6",
"서울특별시","7인","시도간전출","건","11",
"서울특별시","8인","총전입","건","15",
"서울특별시","8인","총전출","건","14",
"서울특별시","8인","순이동","건","1",
