○ 유형별 매매가격 대비 전세가격 비율 [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주택유형,지역,항목,단위,2012. 01 월,2012. 02 월,2012. 03 월,2012. 04 월,2012. 05 월,2012. 06 월,2012. 07 월,2012. 08 월,2012. 09 월,2012. 10 월,2012. 11 월,2012. 12 월,2013. 01 월,2013. 02 월,2013. 03 월,2013. 04 월,2013. 05 월,2013. 06 월,2013. 07 월,2013. 08 월,2013. 09 월,2013. 10 월,2013. 11 월,2013. 12 월,2014. 01 월,2014. 02 월,2014. 03 월,2014. 04 월,2014. 05 월,2014. 06 월,2014. 07 월,2014. 08 월,2014. 09 월,2014. 10 월,2014. 11 월,2014. 12 월,2015. 01 월,2015. 02 월,2015. 03 월,2015. 04 월,2015. 05 월,2015. 06 월,2015. 07 월,2015. 08 월,2015. 09 월,2015. 10 월,2015. 11 월,2015. 12 월,2016. 01 월,2016. 02 월,2016. 03 월,2016. 04 월,2016. 05 월,2016. 06 월,2016. 07 월,2016. 08 월,2016. 09 월,2016. 10 월,2016. 11 월,2016. 12 월,2017. 01 월,2017. 02 월,2017. 03 월,2017. 04 월,2017. 05 월,2017. 06 월,2017. 07 월,2017. 08 월,2017. 09 월,2017. 10 월,2017. 11 월,2017. 12 월,2018. 01 월,2018. 02 월,2018. 03 월,2018. 04 월,2018. 05 월,2018. 06 월,2018. 07 월,2018. 08 월,2018. 09 월,2018. 10 월,2018. 11 월,2018. 12 월,2019. 01 월,2019. 02 월,2019. 03 월,2019. 04 월,2019. 05 월,2019. 06 월,2019. 07 월,2019. 08 월,2019. 09 월,2019. 10 월,2019. 11 월,2019. 12 월
아파트,군포,매매가격 대비 전세가격,,67.30263158,67.5,67.5,67.85714286,67.85714286,67.85714286,67.71696733,67.82687651,68.21817712,68.2760343,67.12595157,66.92217832,67.43568624,67.38095398,67.83083468,68.12047117,68.28905418,68.40538179,68.96168632,69.4874589,69.19969111,69.58759286,69.70775509,70.28370386,72.1605342,72.30157073,72.29705049,72.61766284,73.11832518,73.34214242,73.42768134,73.4183142,73.51917091,73.8984675,74.23286934,74.55041802,74.65546001,74.8795844,75.29089449,75.74499022,75.97402916,76.049519,79.12125191,79.1361582,79.1501013,79.15944034,79.31434692,79.34696506,79.50105506,79.70561418,79.87950174,80.16074347,80.27768587,80.61662829,80.7627562,80.81925122,80.82071694,80.85116917,80.88757169,80.90760815,80.90622585,80.92475392,80.935379,80.94992955,80.98819291,81.01198187,81.04023329,80.94726151,80.81114462,80.65093947,80.51345227,84.86862959,84.72236609,84.40299979,84.21711678,84.03770619,83.9852222,83.90882492,83.74377952,83.74091801,83.28881058,82.91881335,82.68336365,82.53268102,79.8491426,79.65689108,79.6265136,79.03448823,78.52704418,78.46915145,78.14425453,78.07725325,77.90753753,77.98016662,78.08568303,78.09786444
아파트,의왕,매매가격 대비 전세가격,,62.61064255,62.7016129,62.7016129,62.7016129,64.51612903,63.15789474,63.15789474,63.31812256,63.92428786,64.91515674,65.26437151,65.06446107,64.93402691,65.18160149,66.71522287,67.51836836,68.23640282,68.92167285,70.50827339,72.52787225,73.62727088,74.97284233,76.71183068,76.76988211,76.99063539,76.38559441,76.20964864,76.13388776,75.95599295,76.25721433,76.67202845,76.69196641,76.69270335,76.67913694,76.68297113,77.31462364,77.35342992,77.14372169,77.38043526,77.36654901,77.56441239,77.35564775,78.72045829,78.4761366,78.89157029,78.97423258,79.24889744,79.51108435,79.63159514,79.70764933,79.79338971,80.03590237,80.15484061,80.28990627,80.51064257,80.62851399,80.69506126,80.77667516,80.77215571,80.7926014,80.77299334,80.77275274,80.7510555,80.6641764,80.71407876,80.75855486,80.65177698,80.66916008,80.6737165,80.63601528,80.47357818,82.38683341,82.0147097,81.82639607,81.66720384,81.48997418,81.3163738,81.07638504,80.74020832,80.35739052,79.90717176,79.47252294,79.29840744,79.13460592,75.12928053,73.93160609,71.73560003,68.85207958,67.43830862,67.13467096,67.13680101,68.19518048,69.55747854,70.46654444,70.73458324,70.16057249
아파트,경부2권,매매가격 대비 전세가격,,59.10837134,59.02476897,58.99060107,59.09487364,59.01689998,59.48125008,59.58861404,59.69355667,60.3245889,61.20448313,61.82484265,61.42440801,61.90148686,62.20677039,62.59080883,63.02072682,63.13936394,63.32062343,63.54065323,64.09395827,64.55566778,64.97333014,65.45171482,65.73191583,66.02156335,66.59894552,67.07523913,67.23601236,67.33274237,67.44650611,67.77829042,68.15524524,68.3853396,68.60048694,68.87738046,69.19698473,69.42531912,69.59589207,69.75189397,69.88826455,69.92761376,70.02350424,75.43249531,75.41644609,75.48123266,75.55609318,75.6510733,75.75146093,75.82221526,75.93870255,76.02445455,76.18234557,76.31566593,76.45596747,76.55413309,76.63234791,76.63690197,76.69235752,76.75199135,76.87095206,76.8840523,76.92620138,76.97777493,77.05743262,77.12104151,77.15865324,77.17955873,77.20709545,77.15673516,77.12281851,77.10122001,80.66993528,80.33278979,79.94205653,79.56706148,79.13808625,78.75301936,78.14132849,77.7125968,77.26674123,76.51218423,75.89564179,75.33437671,74.81880501,73.6945075,73.51878891,73.31806453,72.89735209,72.58775915,72.34507526,72.08212074,71.96475275,71.92184943,72.11702674,72.33506749,72.28004539
아파트,안성,매매가격 대비 전세가격,,60.86956522,60.86956522,60.86956522,60.86956522,60.86956522,60.86956522,60.86956522,60.86956522,60.73781291,60.73781291,60.73781291,59.28037458,59.66683513,59.87536695,60.28203945,60.48516671,60.59680884,61.16813994,61.68857409,62.30181932,63.08948452,63.6062795,63.72195451,63.76465191,64.53171788,64.86568411,65.18877699,65.25615906,65.37761201,65.5249195,65.98754228,66.70120217,67.07976595,67.54656835,67.8782217,68.42984362,68.70062156,68.9120302,69.14202754,69.09327389,69.08716201,69.29506005,70.06601349,70.13168566,70.15328411,70.22614472,70.37861088,70.47248379,70.48380278,70.61581972,70.7713484,71.01313909,71.20976481,71.21144513,71.22722563,71.24825626,70.54512201,70.58742991,70.67117255,70.7397123,70.75181029,70.81881404,70.89896983,70.99348284,71.10840063,71.33893156,71.47544315,71.97459404,72.51548493,72.64914835,72.91409791,76.08071419,75.13523448,74.52460431,74.76154459,74.94979315,74.42119531,72.46680795,72.66285576,72.16754249,71.71350443,71.75875076,71.60160362,71.19480739,69.62060508,69.67994073,69.64032245,69.66162563,69.66617953,69.81785533,69.96492796,70.22671904,70.42682962,70.52408897,70.70753218,70.7362212
아파트,용인,매매가격 대비 전세가격,,53.81026713,53.85463279,53.93858427,54.40248078,54.63665425,55.12368225,55.1696218,55.33827262,56.00082701,56.9459923,57.98096374,58.15070181,58.58831957,58.91212852,59.33447666,59.87743335,59.91250261,59.9568214,60.19291381,60.45538523,60.78415999,61.0978501,61.41040897,61.65849225,62.03625943,62.8698802,63.55665348,63.74074158,63.77187382,63.80133754,63.9900529,64.18389121,64.29596525,64.39205263,64.60341899,64.81821348,64.94728099,65.16039546,65.41142592,65.64859597,65.78674667,65.89615348,75.277149,75.3410339,75.44412832,75.56504157,75.67106412,75.75275677,75.81491154,75.86260807,75.89959717,76.01083361,76.07679672,76.21998225,76.28392962,76.35270776,76.4496947,76.49707863,76.549674,76.75016671,76.75794522,76.79341678,76.86649589,76.9893006,77.08287699,77.1307451,77.15827446,77.15449081,77.13238587,77.11194467,77.08069791,82.41236054,82.17197717,81.95682332,81.38070913,80.56303871,79.94257062,79.04488154,78.22760887,77.52458652,76.21029848,75.1928137,74.44195844,74.03155166,72.81993104,72.61760893,72.38514099,72.17495577,71.79040712,71.44917306,71.10402879,70.9761405,70.88985983,71.06069269,71.315834,71.37146524
아파트,처인,매매가격 대비 전세가격,,60,60,60.66017316,62.26415094,62.17592593,62,62.5,63.00813008,64.26783479,64.30934657,64.61100569,63.69156508,63.60077017,63.66440073,63.95844828,63.44557398,63.06783652,63.00491661,63.10672994,63.21184963,63.33275557,64.17793093,64.67936422,65.01110032,65.58473488,65.8255209,65.99420484,66.07503917,65.97790521,66.18224157,66.36034134,66.4084478,66.48229901,66.70124705,67.30137081,67.81963249,68.12183799,68.32064261,68.61899416,69.02697992,69.35941719,69.69842719,70.69226406,70.82342183,71.21185798,71.47173354,71.65374765,71.75137446,71.78406585,71.96693617,72.179198,72.32615509,72.48174835,72.72544695,72.82095189,72.92238415,72.98827095,73.11050409,73.17759809,74.72581568,74.74667656,74.79033898,74.82457635,74.91669015,75.04709338,75.08516533,75.10772025,75.13952162,75.16984465,75.2277687,75.29986473,77.07198221,76.5662326,76.39633513,76.42428742,76.5363125,76.16637256,76.05152915,76.15913052,75.53788846,75.36800422,75.36371672,75.58268123,75.73436693,77.18305681,77.20233258,77.14471957,77.20159256,76.98792919,76.99144167,76.82962473,76.69161666,76.59930167,76.51164881,76.48434966,76.34593096
아파트,기흥,매매가격 대비 전세가격,,54.66403162,54.66403162,54.66403162,54.66403162,54.70226191,54.65003106,54.6318327,54.65116279,54.73082921,55.25803809,55.59210526,55.63811092,55.8458649,55.9816094,56.22329823,56.31403493,56.37375865,56.52812963,56.78932789,57.07435612,57.47124235,57.68071641,58.02588345,58.34388203,58.6820058,59.74338175,60.66271573,60.9884959,61.08644715,61.09604067,61.33497842,61.51663213,61.63803123,61.78462166,62.02047462,62.28248194,62.47842893,62.72401375,62.93582285,63.12323242,63.25141382,63.33694303,76.61569329,76.67956083,76.74272968,76.82359439,76.9198005,77.00127664,77.06051856,77.08561338,77.11385841,77.28997183,77.36955282,77.55353299,77.63439392,77.73358106,77.96036264,78.00518845,78.03151859,78.04826112,78.06207107,78.08014823,78.1741116,78.31441037,78.43125667,78.49868552,78.53808218,78.52576559,78.48900257,78.40395866,78.30663104,82.10402059,81.77402636,81.66696291,81.26717482,80.67219825,79.96755321,78.57550724,76.98510981,75.92929072,73.97979278,72.83361754,71.93298952,71.57322344,71.02653613,70.76576862,70.5355077,70.33756761,69.84812249,69.33416129,69.13770252,69.11202449,68.97324925,69.37320711,69.62424167,69.75510461
아파트,수지,매매가격 대비 전세가격,,51.51515152,51.61290323,51.64102564,52.28205128,52.78205128,53.94736842,53.94736842,54.17956656,55.26315789,56.82665424,58.71273713,59.19970985,59.98197374,60.5464085,61.17069205,62.39559107,62.50646197,62.47229888,62.71686449,62.99576545,63.30995489,63.59469712,63.83100327,63.99277068,64.36104127,65.12133102,65.71226808,65.78694824,65.78559921,65.79188024,65.93557538,66.17595884,66.28838121,66.30712224,66.40191768,66.4991015,66.58229783,66.76693454,67.04473038,67.28770493,67.38634034,67.46101246,75.10216294,75.1487087,75.21868667,75.34437489,75.44074968,75.51855089,75.59126235,75.62701203,75.62765043,75.66385515,75.6928783,75.76874608,75.80739317,75.83689741,75.8690966,75.89918636,75.97397947,75.99957865,75.9979117,76.04845776,76.1111231,76.22471558,76.28546578,76.31653701,76.33361922,76.32886724,76.30740407,76.33024725,76.33713285,84.18241971,84.10476321,83.76844688,82.84974855,81.55381904,80.94959619,80.33549438,80.04356562,79.67327744,78.68551753,77.52061572,76.65541925,76.04040289,73.3904658,73.18364649,72.89806944,72.59766867,72.27100885,72.00667299,71.45573003,71.22595926,71.19527087,71.20628124,71.5477645,71.5826666
아파트,수원,매매가격 대비 전세가격,,64.60576197,64.37092243,64.2034482,63.93233505,63.50388308,64.01153798,64.20133258,64.25242621,64.96081987,65.89855,66.15930134,65.07438396,65.60417417,65.90345233,66.2451083,66.58946793,66.79485559,67.06424874,67.22736868,68.0712441,68.62560003,69.13668621,69.83414365,70.17927763,70.31420994,70.66122954,70.94200935,71.09140717,71.25216828,71.44798027,71.90906811,72.4287509,72.7600562,73.06359941,73.40041037,73.7964201,74.0492824,74.17159268,74.22198522,74.27999094,74.22516501,74.29307692,76.25390747,76.14794633,76.17986959,76.20902376,76.28584649,76.40569828,76.4924144,76.67561758,76.80136398,76.9953918,77.18806494,77.34270225,77.48524366,77.57997609,77.70700231,77.77229496,77.83533105,77.88158466,77.90005528,77.94514374,77.97144594,78.00658325,78.03330685,78.03278111,78.0303638,78.02003229,77.85590968,77.78438193,77.73056473,79.68539486,79.34793933,78.82069364,78.54669298,78.39986886,78.26524255,78.13750558,77.98961334,77.80084524,77.5430719,77.21370772,76.77421439,76.13989138,75.08317113,74.90147359,74.70964875,74.02701379,73.74733721,73.54649511,73.3075375,73.14935976,73.11554639,73.34729848,73.53429221,73.36156606
아파트,장안,매매가격 대비 전세가격,,68.96551724,68.51851852,68.47234871,68.47234871,68.51851852,68.77349624,68.71527566,68.48258308,68.65671642,70.25293255,70.76690491,69.33364991,69.44834586,69.58377001,69.74368221,69.789235,69.7071303,69.8007234,69.81318694,70.02777484,70.27760727,70.3083924,70.41662639,70.56050781,70.73630907,70.86551749,71.01290335,71.07934621,71.04966743,71.24740686,71.42078758,72.00906475,72.67742762,73.00482523,73.2175853,73.30398693,73.46523518,73.21159878,73.31066765,73.25567008,73.30573629,73.40914084,76.79276172,76.40742475,76.38666159,76.42384422,76.50211018,76.73977151,76.8233938,77.08881827,77.22407654,77.30156201,77.60327458,77.84030577,77.99088675,78.11489543,78.1714047,78.23529519,78.33741506,78.44979881,78.46285477,78.54395646,78.63467469,78.58381493,78.65418061,78.60921001,78.57770051,78.54763191,78.49802955,78.47977298,78.37839112,80.41577802,80.56719676,80.23476846,80.03496104,79.97433215,79.91688376,79.82285917,79.78336632,79.72624228,79.55405822,79.42617251,78.88053565,78.49429442,77.08063356,76.96571033,76.68076497,76.21513511,76.04335423,75.91584348,75.71620537,75.49738444,75.59931828,75.85610075,75.92990894,76.07044139
아파트,권선,매매가격 대비 전세가격,,65,65,64.40677966,63.88888889,64.14783427,64.97175141,64.97175141,64.98587571,65.96491228,66.17850713,66.04192843,65.01035108,65.35080463,65.70865836,66.09736968,66.3034936,66.65111256,66.83266501,66.91305442,67.46789592,67.8634826,68.58656513,69.42964455,69.88660617,69.85057693,69.94940325,70.18476144,70.25597475,70.31857791,70.36169132,70.5140154,70.60941782,71.00108339,71.14359845,71.32731664,71.46484884,71.60943751,71.77503936,71.87158779,72.03403606,72.0816792,71.98648443,77.35064641,77.27801817,77.38234459,77.51787709,77.62286942,77.68364791,77.69279649,77.84506693,77.92015611,78.14513773,78.26638002,78.34496014,78.50223365,78.60854183,78.87300983,78.92861199,78.97249826,79.02496825,79.05851314,79.12239856,79.1332907,79.25223992,79.22088865,79.21469779,79.16259626,79.12062566,78.96381198,78.86625557,78.64460332,79.68779563,79.06354092,78.55442232,78.32222603,78.18592779,78.24966504,78.45146226,78.35123539,78.3100664,78.19018861,77.92612347,77.81492247,77.81575138,77.30969797,77.21685554,77.13585116,76.90948777,76.7222012,76.51245794,76.37041136,76.34914453,76.32708146,76.3946106,76.53623974,76.46591052
아파트,팔달,매매가격 대비 전세가격,,62.7016129,62.60343537,62.7016129,61.8622449,61.9458906,62.77173913,61.963916,62.17242406,62.9902706,63.67585631,63.69623921,62.88002819,63.93394062,64.17180059,64.51204275,65.5526025,66.03414612,66.40091957,66.70354661,67.62303232,68.02104719,68.02117719,68.59471501,68.620303,69.32316248,70.30158441,70.82543712,71.49402365,72.08910346,72.04669176,72.35828536,72.16708296,72.42247762,72.63807529,72.97821213,73.11962875,72.95193444,73.39836367,73.58348246,73.92325347,74.39438831,74.77167116,75.70406542,75.49959287,75.60034543,75.71786879,75.78513865,75.96490342,76.07582313,76.23008989,76.3026593,76.60416066,76.8562512,76.9489401,77.01965169,77.08479897,77.1249377,77.13770927,77.15891428,77.13743517,77.11213479,77.12484776,77.11882311,77.14473166,77.18758646,77.18578168,77.1514874,77.11830057,77.13527935,77.14675753,77.12664857,77.9488197,77.85224303,76.76916818,76.18424085,75.87794386,76.00520291,75.90104774,75.54615649,74.80665629,74.36247838,73.68797888,72.82113894,71.81258176,70.52496463,70.46888468,70.21296179,69.88684042,69.94924848,69.93113063,69.76831369,69.62582852,69.43158048,69.30798281,69.13810919,68.79346296
아파트,영통,매매가격 대비 전세가격,,61.9047619,61.6025641,61.53846154,61.47849462,60,60.33707865,61.25740619,61.47849462,62.34243697,63.41463415,63.87096774,62.97425599,63.73832495,64.13225474,64.5665445,64.95558513,65.14539727,65.56896742,65.84793962,67.33140074,68.28582768,69.17331036,70.22342062,70.749921,70.76508528,71.21025747,71.52499642,71.58944609,71.79017823,72.19677649,73.15967183,74.23956378,74.31547902,74.76163166,75.30362081,76.21928228,76.49302872,76.73285121,76.67029598,76.63639739,76.25240641,76.29573703,75.30672343,75.40364838,75.39550698,75.31198016,75.37130391,75.43086995,75.56592628,75.72525286,75.89953849,76.11259671,76.25991216,76.43441284,76.58690169,76.66407787,76.73547539,76.82749574,76.89327262,76.91442589,76.9408459,76.95923101,76.96510075,76.99912999,77.03389714,77.06791289,77.13321398,77.16772495,76.85706263,76.73964678,76.83043348,79.8158879,79.29165887,78.81851258,78.57329731,78.41785753,77.98622243,77.57324682,77.39020189,77.19543983,76.84057881,76.44984934,75.9781908,74.82172339,73.56511632,73.22538546,73.02805101,71.71575405,71.17372096,70.86902109,70.50061642,70.26731663,70.19045593,70.65948418,71.07980174,70.6792535
아파트,서해안권,매매가격 대비 전세가격,,60.56184238,60.77572068,60.73757988,60.9932368,61.36677456,61.33125769,61.47776849,61.75878861,62.37690438,63.17133207,63.33597634,62.64504127,63.2174996,63.55313497,64.07690872,64.39020005,64.44200083,64.50972422,64.79605868,65.50144564,66.17401746,66.69997281,67.24046235,67.73596402,68.25760673,68.67588685,69.04491658,69.3008839,69.43054,69.56990261,69.83661928,69.97899609,70.23083083,70.45854662,70.74859098,71.06245349,71.39684594,71.65404892,71.85700192,72.15310167,72.47856156,72.6769108,73.88856886,73.99167768,74.16702717,74.28755195,74.41806947,74.76338845,74.94523272,75.14765162,75.4151647,75.74110122,75.96595021,76.19064206,76.31393961,76.38609924,75.94434757,75.98150784,76.01413371,76.03857718,76.06883406,76.10320092,76.16785511,76.20317637,76.25039528,76.20332601,76.18588953,76.17540356,76.13048777,76.11731588,76.08164717,76.11796594,75.75870348,75.03850796,74.59108376,74.24438115,73.84664445,73.58563557,73.25564771,72.95773856,72.69393412,72.35413746,72.19326439,72.01472602,70.16527222,70.13322904,70.1090744,70.18726049,70.41444681,70.49319813,70.35390937,70.36397014,70.38071834,70.53723442,70.58989277,70.49793201
아파트,부천,매매가격 대비 전세가격,,56.3222217,57.25491547,57.50791017,57.86759048,58.27434669,58.27434669,58.30231156,58.68896281,59.5646599,60.46302165,60.83771404,60.77994744,61.76157863,62.43345873,63.18322847,63.31465551,62.98304311,63.0267822,63.46850286,64.97304762,66.55827674,67.29671321,67.6391305,68.14223178,68.75576696,69.33242024,69.95630248,70.18127501,70.29802935,70.37184073,70.49727397,70.6543438,70.72171602,70.75940568,70.95815666,71.18727453,71.8712447,72.3243508,72.88382995,73.6198449,74.12120646,74.51228254,75.98523976,76.24167526,76.61938152,76.81023415,77.11965035,77.51314932,77.87403301,78.26201429,78.52405871,78.91840395,79.34032524,79.65407232,79.84277375,79.98799492,77.98024876,77.98742558,77.98623638,77.99697138,78.02961779,78.091001,78.34463231,78.39495184,78.40833696,78.39601245,78.42456055,78.45220707,78.42667954,78.42424503,78.34698507,77.71171976,77.14166822,76.5339251,76.29287886,76.1273568,76.07424128,76.14632063,75.97802349,75.97460023,76.04431487,75.10068036,74.21973596,73.9571868,74.74891741,74.68324416,74.6121775,74.45148459,74.41149515,74.35708451,74.30190527,74.26801347,74.21620327,73.96430635,73.466555,73.29779111
아파트,원미,매매가격 대비 전세가격,,57.28070175,58.33333333,58.38744589,58.56860531,59.09090909,59.09090909,59.09090909,59.63522526,61.0594673,61.53846154,61.76096631,61.881065,63.24904685,64.1107077,65.04631472,65.04418083,64.36636225,64.35989274,64.80243754,66.84385614,69.25235872,70.25388644,70.62216296,71.29470191,72.07580443,72.99669412,73.93871583,74.22018025,74.37158759,74.46498929,74.61162724,74.76249358,74.78566461,74.8055874,74.97850452,75.21770951,76.08404573,76.73391071,77.55973123,78.67040572,79.40858899,79.87088111,80.23383931,80.54800487,81.03761455,81.41446974,81.8879992,82.43742231,82.9100323,83.4853291,83.84616699,84.46967834,85.12709085,85.58963471,85.88255821,86.06588976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아파트,소사,매매가격 대비 전세가격,,58.01776531,58.73015873,58.91053391,59.82758621,60,60,60.13392857,60.36503761,60.60309821,62.01737292,62.60888502,61.72613268,62.09690108,62.43253349,62.8813718,63.32405931,63.49039569,63.64402731,64.05380789,64.73063646,65.15571753,65.55909353,65.87475529,66.08337596,66.45425119,66.64070768,66.83235353,67.10146854,67.17831445,67.25914246,67.39716882,67.54537505,67.76345855,67.92430928,68.19951528,68.45211419,68.60112265,68.72378965,68.8966636,69.09536454,69.18667107,69.44696217,73.3917859,73.55644675,73.82092505,73.58840061,73.58521375,73.79953296,74.03847774,74.19422228,74.32197287,74.38099728,74.43460983,74.49863442,74.54178944,74.62063415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아파트,오정,매매가격 대비 전세가격,,49.33628319,50.2173913,51.38888889,51.38888889,51.78799489,51.78799489,51.72413793,51.78799489,51.72413793,53.28671329,53.84615385,54.6406861,55.28732975,55.86447047,56.46681181,56.52094149,56.58489913,56.61331238,57.11342838,58.1116864,58.71001413,59.06422018,59.35695276,59.76442662,60.18968075,60.17058807,60.38207113,60.30056479,60.35856073,60.34208766,60.36015285,60.55862649,60.50838414,60.37805474,60.53050268,60.67479993,60.77623391,61.0573674,61.26581464,61.49533545,61.81373806,62.16435846,63.38573306,63.58215435,63.71634716,63.96495865,64.20546515,64.30176463,64.43700487,64.5013552,64.6159344,64.71503251,64.88023361,65.06521251,65.10596323,65.22295663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아파트,안산,매매가격 대비 전세가격,,61.396005,61.13985579,61.10566762,60.88709391,60.88709391,60.88709391,61.09478294,61.16566504,61.24244991,62.28867096,62.28101297,60.96127216,61.69188977,61.96672595,62.44035253,62.81565842,63.05062563,63.11757301,63.27466235,63.60791698,64.07370611,64.59797764,64.89154059,64.96850278,65.25999905,65.36608768,65.39319801,65.53899034,65.94599028,65.91925045,66.05110601,66.21608625,66.53500864,66.90795486,67.50726386,68.23356287,68.91612665,69.71951744,70.23545715,71.02273289,71.38466216,71.39233794,71.47012753,71.55578116,71.73407322,71.97641972,72.34076373,73.91543338,74.05634904,74.19507485,74.88020256,75.26084306,75.22577935,75.46183218,75.53420454,75.62999727,75.69223236,75.75821116,75.83945097,75.89437871,75.90922552,75.9405555,75.96082185,75.99434278,76.07237692,76.11892361,76.17562193,76.29172743,76.39435266,76.46429875,76.63521499,79.66972063,79.54500567,79.43812859,79.13909543,78.79331733,77.99848237,77.14545864,75.87140118,74.87756191,74.52799525,74.38623839,74.38842698,74.31564371,72.81576304,72.78489173,73.06686431,73.53621189,74.7571655,75.51937929,75.65382138,75.82266985,75.7884912,75.63746242,75.59934516,74.81768697
아파트,상록,매매가격 대비 전세가격,,62.85714286,62.85714286,62.85714286,62.85714286,62.85714286,62.85714286,63.1006865,63.00431775,61.9047619,63.19659443,63.13067151,62.82630236,63.54612221,63.69421111,63.79982237,63.76704517,64.21561641,64.33928283,64.24460243,64.18212815,64.51821353,65.23092182,65.51743594,65.46958611,66.27057895,66.40020145,66.39575818,66.72298556,66.88174554,66.90259013,66.93416482,67.10410669,67.54077902,67.90174044,68.25612413,69.0809608,69.90007417,71.05100935,71.69583333,72.28970197,72.64647446,72.5221146,73.25367617,73.32777175,73.58137263,74.0101459,74.46428569,74.70548771,74.85785762,74.97519984,75.28621472,75.54228024,75.41005694,75.61269942,75.68360667,75.71247215,75.73665937,75.7859728,75.83772766,75.87158214,75.86450986,75.89790242,75.9171446,75.94107862,75.94521491,75.98873168,76.04921725,76.26920887,76.45105998,76.60333831,76.73373697,79.04175888,78.9651318,78.80519588,78.57980412,78.2653698,77.58152518,77.18428592,75.92513936,75.00217869,74.65382573,74.44669488,74.35849268,74.23546023,73.49594256,73.51668534,73.57303873,73.93171564,74.82148475,75.69629237,75.8011985,75.86083882,75.69582325,75.4665178,75.38114237,74.34494986
아파트,단원,매매가격 대비 전세가격,,60.18867925,59.72087614,59.65843858,59.25925926,59.25925926,59.25925926,59.43732194,59.64640199,60.69518717,61.53846154,61.57894737,59.45210998,60.191465,60.56886371,61.3402843,62.04580658,62.10792773,62.12897868,62.48979736,63.14327154,63.71401554,64.08580607,64.38507286,64.56303158,64.44224877,64.52929403,64.58193721,64.58091427,65.18878729,65.12354265,65.33654442,65.49750974,65.72115016,66.10379435,66.90129426,67.54785766,68.1133926,68.6332462,69.04403824,69.98910133,70.35523765,70.47063208,70.01658536,70.11165848,70.22857596,70.31898986,70.61015282,73.27156124,73.403142,73.55929485,74.54931402,75.03147966,75.07559828,75.33887961,75.412446,75.56278256,75.65724485,75.7363481,75.84080813,75.91233164,75.94444034,75.97414599,75.9952189,76.03628979,76.17252055,76.22145339,76.27516913,76.30946141,76.34969408,76.35480123,76.55762618,80.14559807,79.98444151,79.91777309,79.56293354,79.19340273,78.31445785,77.11603484,75.8306777,74.78312572,74.43263931,74.34042368,74.41111158,74.37640779,72.2626754,72.18983413,72.65526883,73.21460822,74.70486433,75.37552251,75.53398176,75.79163277,75.8638441,75.77646596,75.77677666,75.20209291
아파트,시흥,매매가격 대비 전세가격,,58.33333333,58.33333333,58.19892473,57.82608696,59.27518428,59.52380952,59.52380952,59.52380952,60,60.47619048,61.05769231,60.9250719,61.45238888,62.09024916,62.67963573,63.32658893,63.43305896,63.33204758,63.40671219,63.91112795,64.35105307,64.89354154,64.96599646,65.30213623,65.59807408,66.10845815,66.17338764,66.1809419,66.27665242,66.42600283,66.60032889,66.65175557,66.89244051,67.22019048,67.47439276,67.63025716,67.82215429,68.13460136,68.48923786,69.38637128,69.94397685,70.26373729,73.73353295,73.83421913,73.92024816,73.99917741,74.23577563,74.28966046,74.4653415,74.56498267,74.86152234,75.35518024,75.68031949,75.91601492,76.06336421,76.07561316,76.20899723,76.26118529,76.30855176,76.32687995,76.33415289,76.34278756,76.3603483,76.33233716,76.33527083,76.31699218,76.25051736,76.07059433,75.84336007,75.65922553,75.46245405,76.87827381,76.61776647,75.16739973,74.35117137,73.85950714,73.47248131,73.40209737,73.3328387,73.35732246,73.36935011,73.40787636,73.34640087,73.29661312,70.42955701,70.34125104,70.36965133,70.14938038,70.16908248,70.17059313,70.18491731,70.12750522,70.13218263,70.58853427,70.64210695,70.70996367
아파트,광명,매매가격 대비 전세가격,,60.53832442,61.29032258,61.32697947,62.06145449,62.30587121,63.0297619,62.71897053,62.93542074,62.93542074,63.32503113,62.16450216,61.04593947,61.47018641,61.56341388,62.5303017,63.25516242,63.73844374,63.90158278,64.19430391,64.88285079,65.07228179,65.82781037,66.01478497,66.89542511,67.81694174,68.18679006,68.72870435,69.47462413,69.4955781,69.48638956,69.41980016,69.28696717,69.40976764,68.94792432,68.84498862,68.82428654,68.59595162,68.28810889,67.86458581,67.61291325,67.85814677,67.87858243,69.6513167,69.63551185,69.70134389,69.5070661,69.19676591,69.1160525,69.29616368,69.56342327,69.68417305,70.00756925,70.37565148,70.56175189,70.56101087,70.51402229,70.46242916,70.40609108,70.48863967,70.5757553,70.72269197,70.88766874,71.00626887,71.20286246,71.47587142,71.39035801,71.39161105,71.28084249,71.32232088,71.36846498,71.39445903,70.85347646,70.70385,70.49723065,70.02669777,69.9116682,69.56483418,69.16004616,68.85352533,67.42898319,65.50450426,64.81894495,64.77576837,64.36433861,56.24853393,56.39703791,56.68553449,57.88506647,59.42845502,59.50841514,58.52297714,58.01761304,57.48980839,57.12304163,56.87175224,55.70075594
