기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
1995	관악구	9월	합계	8,253	9,798	5,922	3,051	2,871	3,221	2,331	3,526	-1,545
1995	관악구	9월	남자	4,277	5,067	3,063	1,592	1,471	1,644	1,214	1,831	-790
1995	관악구	9월	여자	3,976	4,731	2,859	1,459	1,400	1,577	1,117	1,695	-755
1995	관악구	10월	합계	11,553	14,120	8,525	4,711	3,814	4,687	3,028	4,722	-2,567
1995	관악구	10월	남자	5,921	7,214	4,383	2,406	1,977	2,437	1,538	2,371	-1,293
1995	관악구	10월	여자	5,632	6,906	4,142	2,305	1,837	2,250	1,490	2,351	-1,274
1995	관악구	11월	합계	9,964	13,925	7,234	4,055	3,179	4,810	2,730	5,060	-3,961
1995	관악구	11월	남자	5,006	7,089	3,645	2,055	1,590	2,471	1,361	2,563	-2,083
1995	관악구	11월	여자	4,958	6,836	3,589	2,000	1,589	2,339	1,369	2,497	-1,878
1995	관악구	12월	합계	7,804	10,573	5,431	2,848	2,583	3,894	2,373	3,831	-2,769
1995	관악구	12월	남자	3,893	5,238	2,720	1,466	1,254	1,914	1,173	1,858	-1,345
1995	관악구	12월	여자	3,911	5,335	2,711	1,382	1,329	1,980	1,200	1,973	-1,424
1995	서초구	합계	합계	80,457	87,241	57,845	17,818	40,027	34,513	22,612	34,910	-6,784
1995	서초구	합계	남자	40,022	43,608	28,669	8,812	19,857	17,261	11,353	17,535	-3,586
1995	서초구	합계	여자	40,435	43,633	29,176	9,006	20,170	17,252	11,259	17,375	-3,198
1995	서초구	1월	합계	4,649	5,253	3,297	906	2,391	2,150	1,352	2,197	-604
1995	서초구	1월	남자	2,355	2,655	1,674	467	1,207	1,066	681	1,122	-300
1995	서초구	1월	여자	2,294	2,598	1,623	439	1,184	1,084	671	1,075	-304
1995	서초구	2월	합계	6,135	6,495	4,176	1,217	2,959	2,301	1,959	2,977	-360
1995	서초구	2월	남자	3,076	3,264	2,095	614	1,481	1,164	981	1,486	-188
1995	서초구	2월	여자	3,059	3,231	2,081	603	1,478	1,137	978	1,491	-172
1995	서초구	3월	합계	8,428	9,032	6,087	1,988	4,099	3,569	2,341	3,475	-604
1995	서초구	3월	남자	4,215	4,529	3,030	976	2,054	1,799	1,185	1,754	-314
1995	서초구	3월	여자	4,213	4,503	3,057	1,012	2,045	1,770	1,156	1,721	-290
1995	서초구	4월	합계	9,959	9,493	7,638	2,338	5,300	3,917	2,321	3,238	466
1995	서초구	4월	남자	4,992	4,769	3,809	1,156	2,653	1,950	1,183	1,663	223
1995	서초구	4월	여자	4,967	4,724	3,829	1,182	2,647	1,967	1,138	1,575	243
1995	서초구	5월	합계	9,268	9,828	6,839	2,176	4,663	3,902	2,429	3,750	-560
1995	서초구	5월	남자	4,576	4,889	3,316	1,057	2,259	1,949	1,260	1,883	-313
1995	서초구	5월	여자	4,692	4,939	3,523	1,119	2,404	1,953	1,169	1,867	-247
1995	서초구	6월	합계	6,262	6,801	4,574	1,430	3,144	2,574	1,688	2,797	-539
1995	서초구	6월	남자	3,064	3,355	2,241	696	1,545	1,269	823	1,390	-291
1995	서초구	6월	여자	3,198	3,446	2,333	734	1,599	1,305	865	1,407	-248
1995	서초구	7월	합계	5,217	6,224	3,619	1,157	2,462	2,520	1,598	2,547	-1,007
1995	서초구	7월	남자	2,607	3,178	1,807	571	1,236	1,275	800	1,332	-571
1995	서초구	7월	여자	2,610	3,046	1,812	586	1,226	1,245	798	1,215	-436
1995	서초구	8월	합계	5,643	6,554	3,985	1,235	2,750	2,504	1,658	2,815	-911
1995	서초구	8월	남자	2,744	3,250	1,928	595	1,333	1,249	816	1,406	-506
1995	서초구	8월	여자	2,899	3,304	2,057	640	1,417	1,255	842	1,409	-405
1995	서초구	9월	합계	5,327	6,303	3,760	1,230	2,530	2,608	1,567	2,465	-976
1995	서초구	9월	남자	2,716	3,188	1,914	643	1,271	1,324	802	1,221	-472
1995	서초구	9월	여자	2,611	3,115	1,846	587	1,259	1,284	765	1,244	-504
1995	서초구	10월	합계	7,100	7,838	5,139	1,498	3,641	3,188	1,961	3,152	-738
1995	서초구	10월	남자	3,538	3,898	2,528	720	1,808	1,593	1,010	1,585	-360
1995	서초구	10월	여자	3,562	3,940	2,611	778	1,833	1,595	951	1,567	-378
1995	서초구	11월	합계	6,743	7,124	4,767	1,430	3,337	2,829	1,976	2,865	-381
1995	서초구	11월	남자	3,375	3,574	2,402	725	1,677	1,438	973	1,411	-199
1995	서초구	11월	여자	3,368	3,550	2,365	705	1,660	1,391	1,003	1,454	-182
1995	서초구	12월	합계	5,726	6,296	3,964	1,213	2,751	2,451	1,762	2,632	-570
1995	서초구	12월	남자	2,764	3,059	1,925	592	1,333	1,185	839	1,282	-295
1995	서초구	12월	여자	2,962	3,237	2,039	621	1,418	1,266	923	1,350	-275
1995	강남구	합계	합계	107,188	124,079	78,245	29,863	48,382	44,837	28,943	49,379	-16,891
1995	강남구	합계	남자	53,477	62,025	38,851	14,744	24,107	22,520	14,626	24,761	-8,548
1995	강남구	합계	여자	53,711	62,054	39,394	15,119	24,275	22,317	14,317	24,618	-8,343
1995	강남구	1월	합계	6,257	7,502	4,418	1,374	3,044	2,654	1,839	3,474	-1,245
1995	강남구	1월	남자	3,119	3,785	2,202	697	1,505	1,340	917	1,748	-666
1995	강남구	1월	여자	3,138	3,717	2,216	677	1,539	1,314	922	1,726	-579
1995	강남구	2월	합계	8,883	10,037	6,263	2,282	3,981	3,384	2,620	4,371	-1,154
1995	강남구	2월	남자	4,407	5,013	3,090	1,119	1,971	1,685	1,317	2,209	-606
1995	강남구	2월	여자	4,476	5,024	3,173	1,163	2,010	1,699	1,303	2,162	-548
1995	강남구	3월	합계	10,333	12,175	7,536	3,016	4,520	4,433	2,797	4,726	-1,842
1995	강남구	3월	남자	5,201	6,097	3,780	1,489	2,291	2,192	1,421	2,416	-896
1995	강남구	3월	여자	5,132	6,078	3,756	1,527	2,229	2,241	1,376	2,310	-946
1995	강남구	4월	합계	11,157	11,973	8,274	3,299	4,975	4,877	2,883	3,797	-816
1995	강남구	4월	남자	5,628	6,032	4,134	1,621	2,513	2,472	1,494	1,939	-404
1995	강남구	4월	여자	5,529	5,941	4,140	1,678	2,462	2,405	1,389	1,858	-412
1995	강남구	5월	합계	11,815	14,025	8,994	3,640	5,354	5,263	2,821	5,122	-2,210
1995	강남구	5월	남자	5,878	7,030	4,452	1,796	2,656	2,643	1,426	2,591	-1,152
1995	강남구	5월	여자	5,937	6,995	4,542	1,844	2,698	2,620	1,395	2,531	-1,058
1995	강남구	6월	합계	8,192	10,208	5,915	2,506	3,409	3,481	2,277	4,221	-2,016
1995	강남구	6월	남자	4,024	4,997	2,910	1,240	1,670	1,691	1,114	2,066	-973
1995	강남구	6월	여자	4,168	5,211	3,005	1,266	1,739	1,790	1,163	2,155	-1,043
1995	강남구	7월	합계	7,465	8,907	5,501	2,215	3,286	3,053	1,964	3,639	-1,442
1995	강남구	7월	남자	3,672	4,459	2,680	1,084	1,596	1,552	992	1,823	-787
1995	강남구	7월	여자	3,793	4,448	2,821	1,131	1,690	1,501	972	1,816	-655
1995	강남구	8월	합계	8,217	10,743	5,983	2,209	3,774	3,463	2,234	5,071	-2,526
1995	강남구	8월	남자	4,114	5,385	2,948	1,073	1,875	1,761	1,166	2,551	-1,271
1995	강남구	8월	여자	4,103	5,358	3,035	1,136	1,899	1,702	1,068	2,520	-1,255
1995	강남구	9월	합계	8,175	8,548	6,032	2,135	3,897	3,004	2,143	3,409	-373
1995	강남구	9월	남자	4,084	4,234	2,989	1,057	1,932	1,508	1,095	1,669	-150
1995	강남구	9월	여자	4,091	4,314	3,043	1,078	1,965	1,496	1,048	1,740	-223
1995	강남구	10월	합계	9,935	10,995	7,319	2,748	4,571	4,007	2,616	4,240	-1,060
1995	강남구	10월	남자	5,056	5,551	3,726	1,383	2,343	2,048	1,330	2,120	-495
1995	강남구	10월	여자	4,879	5,444	3,593	1,365	2,228	1,959	1,286	2,120	-565
1995	강남구	11월	합계	9,125	10,206	6,542	2,528	4,014	3,806	2,583	3,872	-1,081
1995	강남구	11월	남자	4,616	5,091	3,296	1,261	2,035	1,901	1,320	1,929	-475
1995	강남구	11월	여자	4,509	5,115	3,246	1,267	1,979	1,905	1,263	1,943	-606
1995	강남구	12월	합계	7,634	8,760	5,468	1,911	3,557	3,412	2,166	3,437	-1,126
1995	강남구	12월	남자	3,678	4,351	2,644	924	1,720	1,727	1,034	1,700	-673
1995	강남구	12월	여자	3,956	4,409	2,824	987	1,837	1,685	1,132	1,737	-453
1995	송파구	합계	합계	135,964	154,339	98,367	45,572	52,795	46,776	37,597	61,991	-18,375
1995	송파구	합계	남자	68,088	77,242	49,320	22,768	26,552	23,272	18,768	31,202	-9,154
1995	송파구	합계	여자	67,876	77,097	49,047	22,804	26,243	23,504	18,829	30,789	-9,221
1995	송파구	1월	합계	7,682	9,731	5,258	2,128	3,130	2,964	2,424	4,639	-2,049
1995	송파구	1월	남자	3,851	4,890	2,661	1,079	1,582	1,459	1,190	2,352	-1,039
1995	송파구	1월	여자	3,831	4,841	2,597	1,049	1,548	1,505	1,234	2,287	-1,010
1995	송파구	2월	합계	9,630	11,251	6,431	2,739	3,692	3,386	3,199	5,126	-1,621
1995	송파구	2월	남자	4,824	5,617	3,230	1,349	1,881	1,681	1,594	2,587	-793
1995	송파구	2월	여자	4,806	5,634	3,201	1,390	1,811	1,705	1,605	2,539	-828
1995	송파구	3월	합계	14,229	15,914	10,276	4,948	5,328	4,715	3,953	6,251	-1,685
1995	송파구	3월	남자	7,163	8,018	5,179	2,469	2,710	2,390	1,984	3,159	-855
1995	송파구	3월	여자	7,066	7,896	5,097	2,479	2,618	2,325	1,969	3,092	-830
1995	송파구	4월	합계	14,863	16,104	11,181	5,615	5,566	5,212	3,682	5,277	-1,241
1995	송파구	4월	남자	7,541	8,198	5,688	2,874	2,814	2,640	1,853	2,684	-657
1995	송파구	4월	여자	7,322	7,906	5,493	2,741	2,752	2,572	1,829	2,593	-584
1995	송파구	5월	합계	15,150	17,451	11,348	5,518	5,830	5,465	3,802	6,468	-2,301
1995	송파구	5월	남자	7,548	8,592	5,654	2,720	2,934	2,697	1,894	3,175	-1,044
1995	송파구	5월	여자	7,602	8,859	5,694	2,798	2,896	2,768	1,908	3,293	-1,257
1995	송파구	6월	합계	9,941	12,231	7,084	3,298	3,786	3,632	2,857	5,301	-2,290
1995	송파구	6월	남자	4,881	6,058	3,483	1,634	1,849	1,817	1,398	2,607	-1,177
1995	송파구	6월	여자	5,060	6,173	3,601	1,664	1,937	1,815	1,459	2,694	-1,113
1995	송파구	7월	합계	8,901	10,634	6,349	2,932	3,417	3,333	2,552	4,369	-1,733
1995	송파구	7월	남자	4,450	5,305	3,154	1,480	1,674	1,611	1,296	2,214	-855
1995	송파구	7월	여자	4,451	5,329	3,195	1,452	1,743	1,722	1,256	2,155	-878
1995	송파구	8월	합계	11,141	12,466	8,207	3,507	4,700	3,360	2,934	5,599	-1,325
1995	송파구	8월	남자	5,601	6,249	4,109	1,757	2,352	1,661	1,492	2,831	-648
1995	송파구	8월	여자	5,540	6,217	4,098	1,750	2,348	1,699	1,442	2,768	-677
1995	송파구	9월	합계	9,733	10,424	7,064	3,132	3,932	2,994	2,669	4,298	-691
1995	송파구	9월	남자	4,918	5,276	3,573	1,572	2,001	1,509	1,345	2,195	-358
1995	송파구	9월	여자	4,815	5,148	3,491	1,560	1,931	1,485	1,324	2,103	-333
1995	송파구	10월	합계	13,293	14,021	9,753	4,746	5,007	4,065	3,540	5,210	-728
1995	송파구	10월	남자	6,699	7,072	4,903	2,365	2,538	2,048	1,796	2,659	-373
1995	송파구	10월	여자	6,594	6,949	4,850	2,381	2,469	2,017	1,744	2,551	-355
1995	송파구	11월	합계	11,922	13,488	8,811	4,182	4,629	4,143	3,111	5,163	-1,566
1995	송파구	11월	남자	5,936	6,711	4,389	2,052	2,337	2,078	1,547	2,581	-775
1995	송파구	11월	여자	5,986	6,777	4,422	2,130	2,292	2,065	1,564	2,582	-791
1995	송파구	12월	합계	9,479	10,624	6,605	2,827	3,778	3,507	2,874	4,290	-1,145
1995	송파구	12월	남자	4,676	5,256	3,297	1,417	1,880	1,681	1,379	2,158	-580
1995	송파구	12월	여자	4,803	5,368	3,308	1,410	1,898	1,826	1,495	2,132	-565
1995	강동구	합계	합계	102,859	122,281	76,260	41,928	34,332	33,301	26,599	47,052	-19,422
1995	강동구	합계	남자	51,851	61,590	38,669	21,214	17,455	16,560	13,182	23,816	-9,739
1995	강동구	합계	여자	51,008	60,691	37,591	20,714	16,877	16,741	13,417	23,236	-9,683
1995	강동구	1월	합계	6,021	7,343	4,374	2,064	2,310	1,999	1,647	3,280	-1,322
1995	강동구	1월	남자	3,018	3,692	2,224	1,034	1,190	1,013	794	1,645	-674
1995	강동구	1월	여자	3,003	3,651	2,150	1,030	1,120	986	853	1,635	-648
1995	강동구	2월	합계	7,374	8,384	4,999	2,212	2,787	2,266	2,375	3,906	-1,010
1995	강동구	2월	남자	3,739	4,255	2,550	1,135	1,415	1,127	1,189	1,993	-516
1995	강동구	2월	여자	3,635	4,129	2,449	1,077	1,372	1,139	1,186	1,913	-494
1995	강동구	3월	합계	10,916	11,673	7,984	4,332	3,652	2,944	2,932	4,397	-757
1995	강동구	3월	남자	5,518	5,904	4,056	2,196	1,860	1,488	1,462	2,220	-386
1995	강동구	3월	여자	5,398	5,769	3,928	2,136	1,792	1,456	1,470	2,177	-371
1995	강동구	4월	합계	11,876	12,778	9,008	5,139	3,869	3,481	2,868	4,158	-902
1995	강동구	4월	남자	6,154	6,548	4,696	2,664	2,032	1,783	1,458	2,101	-394
1995	강동구	4월	여자	5,722	6,230	4,312	2,475	1,837	1,698	1,410	2,057	-508
1995	강동구	5월	합계	12,076	14,434	9,503	5,487	4,016	3,831	2,573	5,116	-2,358
1995	강동구	5월	남자	6,036	7,189	4,738	2,724	2,014	1,883	1,298	2,582	-1,153
1995	강동구	5월	여자	6,040	7,245	4,765	2,763	2,002	1,948	1,275	2,534	-1,205
1995	강동구	6월	합계	8,004	9,615	6,065	3,474	2,591	2,557	1,939	3,584	-1,611
1995	강동구	6월	남자	3,909	4,747	3,038	1,712	1,326	1,271	871	1,764	-838
1995	강동구	6월	여자	4,095	4,868	3,027	1,762	1,265	1,286	1,068	1,820	-773
1995	강동구	7월	합계	6,546	8,199	4,769	2,595	2,174	2,348	1,777	3,256	-1,653
1995	강동구	7월	남자	3,249	4,088	2,367	1,298	1,069	1,132	882	1,658	-839
1995	강동구	7월	여자	3,297	4,111	2,402	1,297	1,105	1,216	895	1,598	-814
1995	강동구	8월	합계	6,988	10,117	5,034	2,676	2,358	2,864	1,954	4,577	-3,129
1995	강동구	8월	남자	3,474	5,111	2,511	1,332	1,179	1,427	963	2,352	-1,637
1995	강동구	8월	여자	3,514	5,006	2,523	1,344	1,179	1,437	991	2,225	-1,492
1995	강동구	9월	합계	7,390	8,954	5,513	3,224	2,289	2,346	1,877	3,384	-1,564
1995	강동구	9월	남자	3,752	4,551	2,809	1,644	1,165	1,187	943	1,720	-799
1995	강동구	9월	여자	3,638	4,403	2,704	1,580	1,124	1,159	934	1,664	-765
1995	강동구	10월	합계	10,189	11,990	7,668	4,473	3,195	3,184	2,521	4,333	-1,801
1995	강동구	10월	남자	5,179	6,066	3,898	2,258	1,640	1,603	1,281	2,205	-887
1995	강동구	10월	여자	5,010	5,924	3,770	2,215	1,555	1,581	1,240	2,128	-914
1995	강동구	11월	합계	8,519	10,641	6,298	3,569	2,729	3,057	2,221	4,015	-2,122
1995	강동구	11월	남자	4,326	5,376	3,212	1,831	1,381	1,481	1,114	2,064	-1,050
1995	강동구	11월	여자	4,193	5,265	3,086	1,738	1,348	1,576	1,107	1,951	-1,072
1995	강동구	12월	합계	6,960	8,153	5,045	2,683	2,362	2,424	1,915	3,046	-1,193
1995	강동구	12월	남자	3,497	4,063	2,570	1,386	1,184	1,165	927	1,512	-566
1995	강동구	12월	여자	3,463	4,090	2,475	1,297	1,178	1,259	988	1,534	-627
1996	서울특별시	합계	합계	2,159,555	2,370,792	1,571,154	682,389	888,765	888,765	588,401	799,638	-211,237
1996	서울특별시	합계	남자	1,080,805	1,192,275	788,044	342,678	445,366	445,366	292,761	404,231	-111,470
1996	서울특별시	합계	여자	1,078,750	1,178,517	783,110	339,711	443,399	443,399	295,640	395,407	-99,767
1996	서울특별시	1월	합계	138,006	151,467	92,821	34,779	58,042	58,042	45,185	58,646	-13,461
1996	서울특별시	1월	남자	69,089	76,154	46,779	17,681	29,098	29,098	22,310	29,375	-7,065
1996	서울특별시	1월	여자	68,917	75,313	46,042	17,098	28,944	28,944	22,875	29,271	-6,396
1996	서울특별시	2월	합계	171,953	177,612	116,782	45,246	71,536	71,536	55,171	60,830	-5,659
1996	서울특별시	2월	남자	86,127	89,465	58,567	22,645	35,922	35,922	27,560	30,898	-3,338
1996	서울특별시	2월	여자	85,826	88,147	58,215	22,601	35,614	35,614	27,611	29,932	-2,321
1996	서울특별시	3월	합계	210,367	234,603	152,986	64,674	88,312	88,312	57,381	81,617	-24,236
1996	서울특별시	3월	남자	106,082	118,691	77,154	32,561	44,593	44,593	28,928	41,537	-12,609
1996	서울특별시	3월	여자	104,285	115,912	75,832	32,113	43,719	43,719	28,453	40,080	-11,627
1996	서울특별시	4월	합계	237,706	259,789	178,745	81,191	97,554	97,554	58,961	81,044	-22,083
1996	서울특별시	4월	남자	119,876	131,154	90,125	40,927	49,198	49,198	29,751	41,029	-11,278
1996	서울특별시	4월	여자	117,830	128,635	88,620	40,264	48,356	48,356	29,210	40,015	-10,805
1996	서울특별시	5월	합계	215,243	239,223	161,168	73,169	87,999	87,999	54,075	78,055	-23,980
1996	서울특별시	5월	남자	108,189	120,455	80,863	36,733	44,130	44,130	27,326	39,592	-12,266
1996	서울특별시	5월	여자	107,054	118,768	80,305	36,436	43,869	43,869	26,749	38,463	-11,714
1996	서울특별시	6월	합계	162,915	181,588	120,529	54,145	66,384	66,384	42,386	61,059	-18,673
1996	서울특별시	6월	남자	81,434	91,010	60,392	27,321	33,071	33,071	21,042	30,618	-9,576
1996	서울특별시	6월	여자	81,481	90,578	60,137	26,824	33,313	33,313	21,344	30,441	-9,097
1996	서울특별시	7월	합계	157,537	170,699	114,841	49,939	64,902	64,902	42,696	55,858	-13,162
1996	서울특별시	7월	남자	78,374	85,698	57,364	25,080	32,284	32,284	21,010	28,334	-7,324
1996	서울특별시	7월	여자	79,163	85,001	57,477	24,859	32,618	32,618	21,686	27,524	-5,838
1996	서울특별시	8월	합계	149,446	164,995	105,928	45,606	60,322	60,322	43,518	59,067	-15,549
1996	서울특별시	8월	남자	74,258	82,774	52,875	22,825	30,050	30,050	21,383	29,899	-8,516
1996	서울특별시	8월	여자	75,188	82,221	53,053	22,781	30,272	30,272	22,135	29,168	-7,033
1996	서울특별시	9월	합계	142,317	158,358	104,342	46,370	57,972	57,972	37,975	54,016	-16,041
1996	서울특별시	9월	남자	71,434	79,865	52,360	23,130	29,230	29,230	19,074	27,505	-8,431
1996	서울특별시	9월	여자	70,883	78,493	51,982	23,240	28,742	28,742	18,901	26,511	-7,610
1996	서울특별시	10월	합계	207,789	225,591	154,375	69,513	84,862	84,862	53,414	71,216	-17,802
1996	서울특별시	10월	남자	104,771	114,119	77,901	34,955	42,946	42,946	26,870	36,218	-9,348
1996	서울특별시	10월	여자	103,018	111,472	76,474	34,558	41,916	41,916	26,544	34,998	-8,454
1996	서울특별시	11월	합계	205,789	229,460	153,779	69,125	84,654	84,654	52,010	75,681	-23,671
1996	서울특별시	11월	남자	102,658	115,208	77,039	34,677	42,362	42,362	25,619	38,169	-12,550
1996	서울특별시	11월	여자	103,131	114,252	76,740	34,448	42,292	42,292	26,391	37,512	-11,121
1996	서울특별시	12월	합계	160,487	177,407	114,858	48,632	66,226	66,226	45,629	62,549	-16,920
1996	서울특별시	12월	남자	78,513	87,682	56,625	24,143	32,482	32,482	21,888	31,057	-9,169
1996	서울특별시	12월	여자	81,974	89,725	58,233	24,489	33,744	33,744	23,741	31,492	-7,751
1996	종로구	합계	합계	38,027	44,038	26,810	8,904	17,906	22,857	11,217	12,277	-6,011
1996	종로구	합계	남자	19,220	22,263	13,437	4,521	8,916	11,469	5,783	6,273	-3,043
1996	종로구	합계	여자	18,807	21,775	13,373	4,383	8,990	11,388	5,434	6,004	-2,968
1996	종로구	1월	합계	2,506	2,769	1,526	357	1,169	1,387	980	1,025	-263
1996	종로구	1월	남자	1,257	1,398	780	202	578	703	477	493	-141
1996	종로구	1월	여자	1,249	1,371	746	155	591	684	503	532	-122
1996	종로구	2월	합계	3,095	3,377	2,037	616	1,421	1,806	1,058	955	-282
1996	종로구	2월	남자	1,572	1,696	1,009	307	702	915	563	474	-124
1996	종로구	2월	여자	1,523	1,681	1,028	309	719	891	495	481	-158
1996	종로구	3월	합계	3,628	4,294	2,504	821	1,683	2,285	1,124	1,188	-666
1996	종로구	3월	남자	1,815	2,163	1,221	394	827	1,138	594	631	-348
1996	종로구	3월	여자	1,813	2,131	1,283	427	856	1,147	530	557	-318
1996	종로구	4월	합계	3,611	4,596	2,632	933	1,699	2,529	979	1,134	-985
1996	종로구	4월	남자	1,840	2,332	1,320	476	844	1,275	520	581	-492
1996	종로구	4월	여자	1,771	2,264	1,312	457	855	1,254	459	553	-493
1996	종로구	5월	합계	3,691	4,379	2,670	969	1,701	2,224	1,021	1,186	-688
1996	종로구	5월	남자	1,850	2,192	1,312	494	818	1,100	538	598	-342
1996	종로구	5월	여자	1,841	2,187	1,358	475	883	1,124	483	588	-346
1996	종로구	6월	합계	3,048	3,667	2,253	795	1,458	1,854	795	1,018	-619
1996	종로구	6월	남자	1,585	1,809	1,171	418	753	901	414	490	-224
1996	종로구	6월	여자	1,463	1,858	1,082	377	705	953	381	528	-395
1996	종로구	7월	합계	2,704	3,259	1,924	675	1,249	1,736	780	848	-555
1996	종로구	7월	남자	1,361	1,605	970	342	628	841	391	422	-244
1996	종로구	7월	여자	1,343	1,654	954	333	621	895	389	426	-311
1996	종로구	8월	합계	2,797	3,151	1,926	612	1,314	1,647	871	892	-354
1996	종로구	8월	남자	1,391	1,617	940	294	646	853	451	470	-226
1996	종로구	8월	여자	1,406	1,534	986	318	668	794	420	422	-128
1996	종로구	9월	합계	2,770	2,841	2,040	648	1,392	1,428	730	765	-71
1996	종로구	9월	남자	1,386	1,471	1,020	321	699	732	366	418	-85
1996	종로구	9월	여자	1,384	1,370	1,020	327	693	696	364	347	14
1996	종로구	10월	합계	3,754	4,090	2,764	928	1,836	2,059	990	1,103	-336
1996	종로구	10월	남자	1,951	2,116	1,419	477	942	1,059	532	580	-165
1996	종로구	10월	여자	1,803	1,974	1,345	451	894	1,000	458	523	-171
1996	종로구	11월	합계	3,740	4,275	2,741	963	1,778	2,098	999	1,214	-535
1996	종로구	11월	남자	1,891	2,206	1,387	513	874	1,056	504	637	-315
1996	종로구	11월	여자	1,849	2,069	1,354	450	904	1,042	495	577	-220
1996	종로구	12월	합계	2,683	3,340	1,793	587	1,206	1,804	890	949	-657
1996	종로구	12월	남자	1,321	1,658	888	283	605	896	433	479	-337
1996	종로구	12월	여자	1,362	1,682	905	304	601	908	457	470	-320
1996	중구	합계	합계	24,979	36,935	18,227	6,948	11,279	20,965	6,752	9,022	-11,956
1996	중구	합계	남자	12,773	18,838	9,265	3,569	5,696	10,622	3,508	4,647	-6,065
1996	중구	합계	여자	12,206	18,097	8,962	3,379	5,583	10,343	3,244	4,375	-5,891
1996	중구	1월	합계	1,856	2,897	1,307	567	740	1,551	549	779	-1,041
1996	중구	1월	남자	939	1,459	649	283	366	774	290	402	-520
1996	중구	1월	여자	917	1,438	658	284	374	777	259	377	-521
1996	중구	2월	합계	2,160	3,154	1,538	547	991	1,804	622	803	-994
1996	중구	2월	남자	1,096	1,597	777	282	495	895	319	420	-501
1996	중구	2월	여자	1,064	1,557	761	265	496	909	303	383	-493
1996	중구	3월	합계	2,541	4,048	1,810	718	1,092	2,367	731	963	-1,507
1996	중구	3월	남자	1,303	2,103	922	367	555	1,235	381	501	-800
1996	중구	3월	여자	1,238	1,945	888	351	537	1,132	350	462	-707
1996	중구	4월	합계	2,846	4,653	2,143	993	1,150	2,694	703	966	-1,807
1996	중구	4월	남자	1,467	2,380	1,093	502	591	1,369	374	509	-913
1996	중구	4월	여자	1,379	2,273	1,050	491	559	1,325	329	457	-894
1996	중구	5월	합계	2,553	3,982	1,910	851	1,059	2,282	643	849	-1,429
1996	중구	5월	남자	1,299	2,057	970	444	526	1,179	329	434	-758
1996	중구	5월	여자	1,254	1,925	940	407	533	1,103	314	415	-671
1996	중구	6월	합계	1,927	2,895	1,472	556	916	1,597	455	742	-968
1996	중구	6월	남자	981	1,487	741	280	461	811	240	396	-506
1996	중구	6월	여자	946	1,408	731	276	455	786	215	346	-462
1996	중구	7월	합계	1,850	2,612	1,353	503	850	1,484	497	625	-762
1996	중구	7월	남자	939	1,339	691	276	415	736	248	327	-400
1996	중구	7월	여자	911	1,273	662	227	435	748	249	298	-362
1996	중구	8월	합계	1,603	2,308	1,115	378	737	1,253	488	677	-705
1996	중구	8월	남자	834	1,173	572	204	368	615	262	354	-339
1996	중구	8월	여자	769	1,135	543	174	369	638	226	323	-366
1996	중구	9월	합계	1,622	2,214	1,229	435	794	1,217	393	562	-592
1996	중구	9월	남자	826	1,088	608	205	403	600	218	283	-262
1996	중구	9월	여자	796	1,126	621	230	391	617	175	279	-330
1996	중구	10월	합계	2,260	2,896	1,650	522	1,128	1,698	610	676	-636
1996	중구	10월	남자	1,143	1,488	841	281	560	880	302	327	-345
1996	중구	10월	여자	1,117	1,408	809	241	568	818	308	349	-291
1996	중구	11월	합계	2,246	2,995	1,629	563	1,066	1,677	617	755	-749
1996	중구	11월	남자	1,168	1,529	846	292	554	853	322	384	-361
1996	중구	11월	여자	1,078	1,466	783	271	512	824	295	371	-388
1996	중구	12월	합계	1,515	2,281	1,071	315	756	1,341	444	625	-766
1996	중구	12월	남자	778	1,138	555	153	402	675	223	310	-360
1996	중구	12월	여자	737	1,143	516	162	354	666	221	315	-406
1996	용산구	합계	합계	45,962	54,301	31,802	12,036	19,766	24,022	14,160	18,243	-8,339
1996	용산구	합계	남자	22,924	27,169	15,755	5,861	9,894	12,065	7,169	9,243	-4,245
1996	용산구	합계	여자	23,038	27,132	16,047	6,175	9,872	11,957	6,991	9,000	-4,094
1996	용산구	1월	합계	2,906	3,508	1,827	556	1,271	1,576	1,079	1,376	-602
1996	용산구	1월	남자	1,480	1,787	927	282	645	790	553	715	-307
1996	용산구	1월	여자	1,426	1,721	900	274	626	786	526	661	-295
1996	용산구	2월	합계	3,737	3,866	2,415	835	1,580	1,738	1,322	1,293	-129
1996	용산구	2월	남자	1,924	1,948	1,234	432	802	855	690	661	-24
1996	용산구	2월	여자	1,813	1,918	1,181	403	778	883	632	632	-105
1996	용산구	3월	합계	4,404	5,381	3,057	1,158	1,899	2,367	1,347	1,856	-977
