"행정구역(시군구)별","이동규모별","항목","단위","2017. 05 월",
"전국","계","총전입","건","377652",
"전국","계","총전출","건","377652",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","125376",
"전국","계","시도내-시군구간전입","건","107332",
"전국","계","시도내-시군구간전출","건","107332",
"전국","계","시도간전입","건","144944",
"전국","계","시도간전출","건","144944",
"전국","1인","총전입","건","272255",
"전국","1인","총전출","건","272255",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","74538",
"전국","1인","시도내-시군구간전입","건","78260",
"전국","1인","시도내-시군구간전출","건","78260",
"전국","1인","시도간전입","건","119457",
"전국","1인","시도간전출","건","119457",
"전국","2인","총전입","건","45648",
"전국","2인","총전출","건","45648",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","19527",
"전국","2인","시도내-시군구간전입","건","13152",
"전국","2인","시도내-시군구간전출","건","13152",
"전국","2인","시도간전입","건","12969",
"전국","2인","시도간전출","건","12969",
"전국","3인","총전입","건","31772",
"전국","3인","총전출","건","31772",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","15698",
"전국","3인","시도내-시군구간전입","건","8943",
"전국","3인","시도내-시군구간전출","건","8943",
"전국","3인","시도간전입","건","7131",
"전국","3인","시도간전출","건","7131",
"전국","4인","총전입","건","22179",
"전국","4인","총전출","건","22179",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","12247",
"전국","4인","시도내-시군구간전입","건","5583",
"전국","4인","시도내-시군구간전출","건","5583",
"전국","4인","시도간전입","건","4349",
"전국","4인","시도간전출","건","4349",
"전국","5인","총전입","건","4726",
"전국","5인","총전출","건","4726",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2741",
"전국","5인","시도내-시군구간전입","건","1146",
"전국","5인","시도내-시군구간전출","건","1146",
"전국","5인","시도간전입","건","839",
"전국","5인","시도간전출","건","839",
"전국","6인","총전입","건","818",
"전국","6인","총전출","건","818",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","476",
"전국","6인","시도내-시군구간전입","건","187",
"전국","6인","시도내-시군구간전출","건","187",
"전국","6인","시도간전입","건","155",
"전국","6인","시도간전출","건","155",
"전국","7인","총전입","건","181",
"전국","7인","총전출","건","181",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","101",
"전국","7인","시도내-시군구간전입","건","47",
"전국","7인","시도내-시군구간전출","건","47",
"전국","7인","시도간전입","건","33",
"전국","7인","시도간전출","건","33",
"전국","8인","총전입","건","41",
"전국","8인","총전출","건","41",
"전국","8인","순이동","건","0",
"전국","8인","시도내-시군구내이동","건","29",
"전국","8인","시도내-시군구간전입","건","9",
"전국","8인","시도내-시군구간전출","건","9",
"전국","8인","시도간전입","건","3",
"전국","8인","시도간전출","건","3",
"전국","9인","총전입","건","27",
"전국","9인","총전출","건","27",
"전국","9인","순이동","건","0",
"전국","9인","시도내-시군구내이동","건","17",
"전국","9인","시도내-시군구간전입","건","5",
"전국","9인","시도내-시군구간전출","건","5",
"전국","9인","시도간전입","건","5",
"전국","9인","시도간전출","건","5",
"전국","10인이상","총전입","건","5",
"전국","10인이상","총전출","건","5",
"전국","10인이상","순이동","건","0",
"전국","10인이상","시도내-시군구내이동","건","2",
"전국","10인이상","시도내-시군구간전입","건","0",
"전국","10인이상","시도내-시군구간전출","건","0",
"전국","10인이상","시도간전입","건","3",
"전국","10인이상","시도간전출","건","3",
"서울특별시","계","총전입","건","81043",
"서울특별시","계","총전출","건","82940",
"서울특별시","계","순이동","건","-1897",
"서울특별시","계","시도내-시군구내이동","건","21405",
"서울특별시","계","시도내-시군구간전입","건","30770",
"서울특별시","계","시도내-시군구간전출","건","30770",
"서울특별시","계","시도간전입","건","28868",
"서울특별시","계","시도간전출","건","30765",
"서울특별시","1인","총전입","건","58609",
"서울특별시","1인","총전출","건","57999",
"서울특별시","1인","순이동","건","610",
