기간	자치구	총이동	총이동	총이동	총이동	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	구간이동	구간이동	구간이동	구간이동	구간이동	구간이동	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	전입(②)	전입(②)	전입(②)	전출(③)	전출(③)	전출(③)	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	소계	남자	여자	소계	남자	여자	소계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자
2014.04	강북구	4,264	2,179	2,085	4,740	2,375	2,365	1,657	819	838	1,716	893	823	1,849	896	953	891	467	424	1,234	660	574	-476	-196	-280
2014.04	도봉구	4,152	2,056	2,096	4,588	2,279	2,309	1,517	727	790	1,676	837	839	1,596	769	827	959	492	467	1,475	783	692	-436	-223	-213
2014.04	노원구	6,411	3,179	3,232	7,037	3,517	3,520	2,346	1,149	1,197	2,366	1,154	1,212	2,211	1,115	1,096	1,699	876	823	2,480	1,253	1,227	-626	-338	-288
2014.04	은평구	6,948	3,400	3,548	7,403	3,645	3,758	3,155	1,499	1,656	2,091	1,026	1,065	1,809	915	894	1,702	875	827	2,439	1,231	1,208	-455	-245	-210
2014.04	서대문구	4,113	2,097	2,016	4,230	2,135	2,095	1,021	504	517	1,831	928	903	1,816	898	918	1,261	665	596	1,393	733	660	-117	-38	-79
2014.04	마포구	5,491	2,688	2,803	5,674	2,793	2,881	1,699	798	901	2,138	1,083	1,055	2,245	1,107	1,138	1,654	807	847	1,730	888	842	-183	-105	-78
2014.04	양천구	5,651	2,823	2,828	6,002	3,033	2,969	1,960	988	972	2,229	1,134	1,095	2,152	1,067	1,085	1,462	701	761	1,890	978	912	-351	-210	-141
2014.04	강서구	7,405	3,620	3,785	7,636	3,823	3,813	2,575	1,234	1,341	2,607	1,278	1,329	2,182	1,083	1,099	2,223	1,108	1,115	2,879	1,506	1,373	-231	-203	-28
2014.04	구로구	5,862	2,952	2,910	5,652	2,867	2,785	1,584	774	810	2,080	1,047	1,033	1,680	842	838	2,198	1,131	1,067	2,388	1,251	1,137	210	85	125
2014.04	금천구	3,277	1,688	1,589	3,586	1,909	1,677	1,242	636	606	876	442	434	932	492	440	1,159	610	549	1,412	781	631	-309	-221	-88
2014.04	영등포구	6,001	3,090	2,911	6,141	3,155	2,986	1,669	841	828	2,421	1,243	1,178	2,501	1,274	1,227	1,911	1,006	905	1,971	1,040	931	-140	-65	-75
2014.04	동작구	5,592	2,842	2,750	5,874	2,935	2,939	1,398	679	719	2,503	1,230	1,273	2,530	1,228	1,302	1,691	933	758	1,946	1,028	918	-282	-93	-189
2014.04	관악구	8,251	4,389	3,862	8,552	4,456	4,096	2,462	1,266	1,196	2,680	1,375	1,305	2,847	1,456	1,391	3,109	1,748	1,361	3,243	1,734	1,509	-301	-67	-234
2014.04	서초구	5,690	2,735	2,955	6,401	3,123	3,278	1,618	752	866	2,426	1,152	1,274	2,752	1,338	1,414	1,646	831	815	2,031	1,033	998	-711	-388	-323
2014.04	강남구	9,816	4,747	5,069	8,626	4,177	4,449	2,761	1,283	1,478	4,334	2,063	2,271	3,038	1,485	1,553	2,721	1,401	1,320	2,827	1,409	1,418	1,190	570	620
