기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
2010	양천구	7월	여자	2,745	2,839	1,980	849	1,131	1,046	765	944	-94
2010	양천구	8월	합계	6,108	6,913	4,234	1,965	2,269	2,595	1,874	2,353	-805
2010	양천구	8월	남자	3,040	3,445	2,092	957	1,135	1,290	948	1,198	-405
2010	양천구	8월	여자	3,068	3,468	2,142	1,008	1,134	1,305	926	1,155	-400
2010	양천구	9월	합계	5,152	5,498	3,677	1,701	1,976	1,877	1,475	1,920	-346
2010	양천구	9월	남자	2,567	2,775	1,826	836	990	928	741	1,011	-208
2010	양천구	9월	여자	2,585	2,723	1,851	865	986	949	734	909	-138
2010	양천구	10월	합계	6,331	6,701	4,701	2,064	2,637	2,478	1,630	2,159	-370
2010	양천구	10월	남자	3,159	3,347	2,321	1,022	1,299	1,229	838	1,096	-188
2010	양천구	10월	여자	3,172	3,354	2,380	1,042	1,338	1,249	792	1,063	-182
2010	양천구	11월	합계	5,871	6,768	4,248	1,925	2,323	2,556	1,623	2,287	-897
2010	양천구	11월	남자	2,913	3,384	2,084	952	1,132	1,274	829	1,158	-471
2010	양천구	11월	여자	2,958	3,384	2,164	973	1,191	1,282	794	1,129	-426
2010	양천구	12월	합계	6,408	7,346	4,471	1,979	2,492	2,775	1,937	2,592	-938
2010	양천구	12월	남자	3,165	3,644	2,194	966	1,228	1,392	971	1,286	-479
2010	양천구	12월	여자	3,243	3,702	2,277	1,013	1,264	1,383	966	1,306	-459
2010	강서구	합계	합계	91,718	100,863	63,864	31,280	32,584	30,988	27,854	38,595	-9,145
2010	강서구	합계	남자	45,122	49,920	31,268	15,121	16,147	15,246	13,854	19,553	-4,798
2010	강서구	합계	여자	46,596	50,943	32,596	16,159	16,437	15,742	14,000	19,042	-4,347
2010	강서구	1월	합계	6,250	6,602	4,064	1,932	2,132	2,054	2,186	2,616	-352
2010	강서구	1월	남자	3,018	3,226	1,950	939	1,011	981	1,068	1,306	-208
2010	강서구	1월	여자	3,232	3,376	2,114	993	1,121	1,073	1,118	1,310	-144
2010	강서구	2월	합계	8,304	9,123	5,278	2,429	2,849	2,888	3,026	3,806	-819
2010	강서구	2월	남자	4,060	4,456	2,576	1,171	1,405	1,404	1,484	1,881	-396
2010	강서구	2월	여자	4,244	4,667	2,702	1,258	1,444	1,484	1,542	1,925	-423
2010	강서구	3월	합계	9,802	10,706	6,811	3,285	3,526	3,213	2,991	4,208	-904
2010	강서구	3월	남자	4,859	5,306	3,339	1,581	1,758	1,614	1,520	2,111	-447
2010	강서구	3월	여자	4,943	5,400	3,472	1,704	1,768	1,599	1,471	2,097	-457
2010	강서구	4월	합계	8,834	9,586	6,299	3,226	3,073	2,817	2,535	3,543	-752
2010	강서구	4월	남자	4,401	4,785	3,135	1,576	1,559	1,398	1,266	1,811	-384
2010	강서구	4월	여자	4,433	4,801	3,164	1,650	1,514	1,419	1,269	1,732	-368
2010	강서구	5월	합계	8,367	8,720	5,964	2,987	2,977	2,579	2,403	3,154	-353
2010	강서구	5월	남자	4,076	4,281	2,902	1,430	1,472	1,257	1,174	1,594	-205
2010	강서구	5월	여자	4,291	4,439	3,062	1,557	1,505	1,322	1,229	1,560	-148
2010	강서구	6월	합계	7,584	8,044	5,433	2,809	2,624	2,345	2,151	2,890	-460
2010	강서구	6월	남자	3,789	4,060	2,673	1,397	1,276	1,161	1,116	1,502	-271
2010	강서구	6월	여자	3,795	3,984	2,760	1,412	1,348	1,184	1,035	1,388	-189
2010	강서구	7월	합계	6,632	7,587	4,717	2,315	2,402	2,476	1,915	2,796	-955
2010	강서구	7월	남자	3,198	3,721	2,261	1,084	1,177	1,227	937	1,410	-523
2010	강서구	7월	여자	3,434	3,866	2,456	1,231	1,225	1,249	978	1,386	-432
2010	강서구	8월	합계	7,390	8,044	5,048	2,354	2,694	2,605	2,342	3,085	-654
2010	강서구	8월	남자	3,686	4,034	2,508	1,139	1,369	1,277	1,178	1,618	-348
2010	강서구	8월	여자	3,704	4,010	2,540	1,215	1,325	1,328	1,164	1,467	-306
2010	강서구	9월	합계	6,122	7,075	4,347	2,125	2,222	2,151	1,775	2,799	-953
2010	강서구	9월	남자	3,054	3,551	2,164	1,030	1,134	1,069	890	1,452	-497
2010	강서구	9월	여자	3,068	3,524	2,183	1,095	1,088	1,082	885	1,347	-456
2010	강서구	10월	합계	7,769	8,525	5,474	2,748	2,726	2,582	2,295	3,195	-756
2010	강서구	10월	남자	3,784	4,198	2,637	1,308	1,329	1,281	1,147	1,609	-414
2010	강서구	10월	여자	3,985	4,327	2,837	1,440	1,397	1,301	1,148	1,586	-342
2010	강서구	11월	합계	7,388	8,391	5,291	2,541	2,750	2,648	2,097	3,202	-1,003
2010	강서구	11월	남자	3,613	4,097	2,573	1,218	1,355	1,296	1,040	1,583	-484
2010	강서구	11월	여자	3,775	4,294	2,718	1,323	1,395	1,352	1,057	1,619	-519
2010	강서구	12월	합계	7,276	8,460	5,138	2,529	2,609	2,630	2,138	3,301	-1,184
2010	강서구	12월	남자	3,584	4,205	2,550	1,248	1,302	1,281	1,034	1,676	-621
2010	강서구	12월	여자	3,692	4,255	2,588	1,281	1,307	1,349	1,104	1,625	-563
2010	구로구	합계	합계	63,011	69,935	39,232	15,824	23,408	21,730	23,779	32,381	-6,924
2010	구로구	합계	남자	31,805	35,467	19,718	7,880	11,838	10,853	12,087	16,734	-3,662
2010	구로구	합계	여자	31,206	34,468	19,514	7,944	11,570	10,877	11,692	15,647	-3,262
2010	구로구	1월	합계	4,506	4,741	2,530	844	1,686	1,509	1,976	2,388	-235
2010	구로구	1월	남자	2,278	2,327	1,271	420	851	708	1,007	1,199	-49
2010	구로구	1월	여자	2,228	2,414	1,259	424	835	801	969	1,189	-186
2010	구로구	2월	합계	5,464	6,159	3,141	1,068	2,073	1,883	2,323	3,208	-695
2010	구로구	2월	남자	2,705	3,085	1,562	526	1,036	931	1,143	1,628	-380
2010	구로구	2월	여자	2,759	3,074	1,579	542	1,037	952	1,180	1,580	-315
2010	구로구	3월	합계	6,874	7,401	4,228	1,538	2,690	2,167	2,646	3,696	-527
2010	구로구	3월	남자	3,532	3,771	2,140	752	1,388	1,066	1,392	1,953	-239
2010	구로구	3월	여자	3,342	3,630	2,088	786	1,302	1,101	1,254	1,743	-288
2010	구로구	4월	합계	6,014	6,521	3,885	1,618	2,267	1,830	2,129	3,073	-507
2010	구로구	4월	남자	3,102	3,298	1,991	826	1,165	931	1,111	1,541	-196
2010	구로구	4월	여자	2,912	3,223	1,894	792	1,102	899	1,018	1,532	-311
2010	구로구	5월	합계	5,642	6,059	3,751	1,540	2,211	1,823	1,891	2,696	-417
2010	구로구	5월	남자	2,783	3,001	1,828	735	1,093	906	955	1,360	-218
2010	구로구	5월	여자	2,859	3,058	1,923	805	1,118	917	936	1,336	-199
2010	구로구	6월	합계	5,051	5,356	3,147	1,298	1,849	1,607	1,904	2,451	-305
2010	구로구	6월	남자	2,570	2,768	1,591	674	917	813	979	1,281	-198
2010	구로구	6월	여자	2,481	2,588	1,556	624	932	794	925	1,170	-107
2010	구로구	7월	합계	4,462	5,069	2,737	1,087	1,650	1,732	1,725	2,250	-607
2010	구로구	7월	남자	2,230	2,560	1,395	531	864	865	835	1,164	-330
2010	구로구	7월	여자	2,232	2,509	1,342	556	786	867	890	1,086	-277
2010	구로구	8월	합계	4,967	5,622	3,044	1,174	1,870	1,885	1,923	2,563	-655
2010	구로구	8월	남자	2,558	2,876	1,553	588	965	916	1,005	1,372	-318
2010	구로구	8월	여자	2,409	2,746	1,491	586	905	969	918	1,191	-337
2010	구로구	9월	합계	4,259	4,772	2,667	1,145	1,522	1,651	1,592	1,976	-513
2010	구로구	9월	남자	2,163	2,425	1,328	548	780	834	835	1,043	-262
2010	구로구	9월	여자	2,096	2,347	1,339	597	742	817	757	933	-251
2010	구로구	10월	합계	5,105	5,928	3,309	1,491	1,818	1,909	1,796	2,528	-823
2010	구로구	10월	남자	2,587	3,041	1,685	772	913	974	902	1,295	-454
2010	구로구	10월	여자	2,518	2,887	1,624	719	905	935	894	1,233	-369
2010	구로구	11월	합계	5,161	6,131	3,283	1,420	1,863	1,947	1,878	2,764	-970
2010	구로구	11월	남자	2,617	3,181	1,647	723	924	1,015	970	1,443	-564
2010	구로구	11월	여자	2,544	2,950	1,636	697	939	932	908	1,321	-406
2010	구로구	12월	합계	5,506	6,176	3,510	1,601	1,909	1,787	1,996	2,788	-670
2010	구로구	12월	남자	2,680	3,134	1,727	785	942	894	953	1,455	-454
2010	구로구	12월	여자	2,826	3,042	1,783	816	967	893	1,043	1,333	-216
2010	금천구	합계	합계	37,595	43,034	23,339	11,144	12,195	10,883	14,256	21,007	-5,439
2010	금천구	합계	남자	19,539	22,095	11,985	5,571	6,414	5,604	7,554	10,920	-2,556
2010	금천구	합계	여자	18,056	20,939	11,354	5,573	5,781	5,279	6,702	10,087	-2,883
2010	금천구	1월	합계	2,357	2,730	1,318	498	820	730	1,039	1,502	-373
2010	금천구	1월	남자	1,175	1,404	640	237	403	386	535	781	-229
2010	금천구	1월	여자	1,182	1,326	678	261	417	344	504	721	-144
2010	금천구	2월	합계	2,924	3,593	1,650	708	942	943	1,274	1,942	-669
2010	금천구	2월	남자	1,523	1,824	840	342	498	462	683	1,020	-301
2010	금천구	2월	여자	1,401	1,769	810	366	444	481	591	922	-368
2010	금천구	3월	합계	4,088	4,453	2,469	1,209	1,260	1,160	1,619	2,084	-365
2010	금천구	3월	남자	2,125	2,296	1,264	596	668	604	861	1,096	-171
2010	금천구	3월	여자	1,963	2,157	1,205	613	592	556	758	988	-194
2010	금천구	4월	합계	3,682	4,146	2,436	1,237	1,199	963	1,246	1,946	-464
2010	금천구	4월	남자	1,983	2,154	1,283	649	634	501	700	1,004	-171
2010	금천구	4월	여자	1,699	1,992	1,153	588	565	462	546	942	-293
2010	금천구	5월	합계	3,464	3,950	2,289	1,195	1,094	977	1,175	1,778	-486
2010	금천구	5월	남자	1,815	2,060	1,210	626	584	512	605	922	-245
2010	금천구	5월	여자	1,649	1,890	1,079	569	510	465	570	856	-241
2010	금천구	6월	합계	3,101	3,458	2,025	1,037	988	807	1,076	1,614	-357
2010	금천구	6월	남자	1,634	1,781	1,057	536	521	424	577	821	-147
2010	금천구	6월	여자	1,467	1,677	968	501	467	383	499	793	-210
2010	금천구	7월	합계	2,814	3,063	1,760	791	969	866	1,054	1,406	-249
2010	금천구	7월	남자	1,429	1,583	903	395	508	453	526	735	-154
2010	금천구	7월	여자	1,385	1,480	857	396	461	413	528	671	-95
2010	금천구	8월	합계	2,926	3,371	1,727	838	889	951	1,199	1,582	-445
2010	금천구	8월	남자	1,539	1,689	891	413	478	465	648	811	-150
2010	금천구	8월	여자	1,387	1,682	836	425	411	486	551	771	-295
2010	금천구	9월	합계	2,618	2,948	1,622	762	860	815	996	1,371	-330
2010	금천구	9월	남자	1,350	1,508	831	376	455	409	519	723	-158
2010	금천구	9월	여자	1,268	1,440	791	386	405	406	477	648	-172
2010	금천구	10월	합계	3,310	3,604	2,074	987	1,087	913	1,236	1,704	-294
2010	금천구	10월	남자	1,706	1,834	1,044	466	578	467	662	901	-128
2010	금천구	10월	여자	1,604	1,770	1,030	521	509	446	574	803	-166
2010	금천구	11월	합계	3,365	4,106	2,181	1,073	1,108	881	1,184	2,152	-741
2010	금천구	11월	남자	1,765	2,132	1,137	534	603	469	628	1,129	-367
2010	금천구	11월	여자	1,600	1,974	1,044	539	505	412	556	1,023	-374
2010	금천구	12월	합계	2,946	3,612	1,788	809	979	877	1,158	1,926	-666
2010	금천구	12월	남자	1,495	1,830	885	401	484	452	610	977	-335
2010	금천구	12월	여자	1,451	1,782	903	408	495	425	548	949	-331
2010	영등포구	합계	합계	66,644	75,966	44,267	16,966	27,301	31,105	22,377	27,895	-9,322
2010	영등포구	합계	남자	34,127	38,845	22,537	8,647	13,890	15,747	11,590	14,451	-4,718
2010	영등포구	합계	여자	32,517	37,121	21,730	8,319	13,411	15,358	10,787	13,444	-4,604
2010	영등포구	1월	합계	4,558	5,100	2,605	879	1,726	2,036	1,953	2,185	-542
2010	영등포구	1월	남자	2,317	2,604	1,311	451	860	1,011	1,006	1,142	-287
2010	영등포구	1월	여자	2,241	2,496	1,294	428	866	1,025	947	1,043	-255
2010	영등포구	2월	합계	6,271	6,939	3,929	1,231	2,698	2,874	2,342	2,834	-668
2010	영등포구	2월	남자	3,147	3,534	1,968	639	1,329	1,454	1,179	1,441	-387
2010	영등포구	2월	여자	3,124	3,405	1,961	592	1,369	1,420	1,163	1,393	-281
2010	영등포구	3월	합계	7,520	8,312	5,013	1,953	3,060	3,267	2,507	3,092	-792
2010	영등포구	3월	남자	3,921	4,291	2,590	1,010	1,580	1,660	1,331	1,621	-370
2010	영등포구	3월	여자	3,599	4,021	2,423	943	1,480	1,607	1,176	1,471	-422
2010	영등포구	4월	합계	6,230	7,286	4,268	1,769	2,499	2,857	1,962	2,660	-1,056
2010	영등포구	4월	남자	3,187	3,745	2,148	881	1,267	1,460	1,039	1,404	-558
2010	영등포구	4월	여자	3,043	3,541	2,120	888	1,232	1,397	923	1,256	-498
2010	영등포구	5월	합계	5,981	6,511	4,237	1,734	2,503	2,555	1,744	2,222	-530
2010	영등포구	5월	남자	3,021	3,249	2,122	860	1,262	1,273	899	1,116	-228
2010	영등포구	5월	여자	2,960	3,262	2,115	874	1,241	1,282	845	1,106	-302
2010	영등포구	6월	합계	5,058	5,813	3,367	1,342	2,025	2,321	1,691	2,150	-755
2010	영등포구	6월	남자	2,581	2,936	1,730	663	1,067	1,180	851	1,093	-355
2010	영등포구	6월	여자	2,477	2,877	1,637	679	958	1,141	840	1,057	-400
2010	영등포구	7월	합계	5,167	6,064	3,458	1,373	2,085	2,681	1,709	2,010	-897
2010	영등포구	7월	남자	2,669	3,135	1,792	700	1,092	1,359	877	1,076	-466
2010	영등포구	7월	여자	2,498	2,929	1,666	673	993	1,322	832	934	-431
2010	영등포구	8월	합계	5,420	6,093	3,541	1,328	2,213	2,525	1,879	2,240	-673
2010	영등포구	8월	남자	2,768	3,129	1,788	680	1,108	1,286	980	1,163	-361
2010	영등포구	8월	여자	2,652	2,964	1,753	648	1,105	1,239	899	1,077	-312
2010	영등포구	9월	합계	4,305	5,267	2,888	1,123	1,765	2,195	1,417	1,949	-962
2010	영등포구	9월	남자	2,222	2,733	1,474	582	892	1,101	748	1,050	-511
2010	영등포구	9월	여자	2,083	2,534	1,414	541	873	1,094	669	899	-451
2010	영등포구	10월	합계	5,415	6,314	3,797	1,573	2,224	2,636	1,618	2,105	-899
2010	영등포구	10월	남자	2,776	3,227	1,940	809	1,131	1,353	836	1,065	-451
2010	영등포구	10월	여자	2,639	3,087	1,857	764	1,093	1,283	782	1,040	-448
2010	영등포구	11월	합계	5,626	6,427	3,927	1,602	2,325	2,650	1,699	2,175	-801
2010	영등포구	11월	남자	2,901	3,299	2,000	814	1,186	1,359	901	1,126	-398
2010	영등포구	11월	여자	2,725	3,128	1,927	788	1,139	1,291	798	1,049	-403
2010	영등포구	12월	합계	5,093	5,840	3,237	1,059	2,178	2,508	1,856	2,273	-747
2010	영등포구	12월	남자	2,617	2,963	1,674	558	1,116	1,251	943	1,154	-346
2010	영등포구	12월	여자	2,476	2,877	1,563	501	1,062	1,257	913	1,119	-401
2010	동작구	합계	합계	70,829	74,307	47,204	15,987	31,217	31,003	23,625	27,317	-3,478
2010	동작구	합계	남자	34,976	37,043	22,973	7,730	15,243	15,248	12,003	14,065	-2,067
2010	동작구	합계	여자	35,853	37,264	24,231	8,257	15,974	15,755	11,622	13,252	-1,411
2010	동작구	1월	합계	4,700	5,267	2,800	881	1,919	2,279	1,900	2,107	-567
2010	동작구	1월	남자	2,264	2,597	1,311	405	906	1,141	953	1,051	-333
2010	동작구	1월	여자	2,436	2,670	1,489	476	1,013	1,138	947	1,056	-234
2010	동작구	2월	합계	6,559	6,707	3,946	1,187	2,759	2,942	2,613	2,578	-148
2010	동작구	2월	남자	3,255	3,373	1,938	607	1,331	1,441	1,317	1,325	-118
2010	동작구	2월	여자	3,304	3,334	2,008	580	1,428	1,501	1,296	1,253	-30
2010	동작구	3월	합계	7,823	8,205	5,210	1,743	3,467	3,385	2,613	3,077	-382
2010	동작구	3월	남자	3,921	4,149	2,546	853	1,693	1,709	1,375	1,587	-228
2010	동작구	3월	여자	3,902	4,056	2,664	890	1,774	1,676	1,238	1,490	-154
2010	동작구	4월	합계	6,488	6,589	4,457	1,575	2,882	2,703	2,031	2,311	-101
2010	동작구	4월	남자	3,246	3,261	2,186	766	1,420	1,318	1,060	1,177	-15
2010	동작구	4월	여자	3,242	3,328	2,271	809	1,462	1,385	971	1,134	-86
2010	동작구	5월	합계	5,833	6,317	4,079	1,461	2,618	2,691	1,754	2,165	-484
2010	동작구	5월	남자	2,819	3,161	1,960	694	1,266	1,360	859	1,107	-342
2010	동작구	5월	여자	3,014	3,156	2,119	767	1,352	1,331	895	1,058	-142
2010	동작구	6월	합계	5,371	5,550	3,585	1,234	2,351	2,283	1,786	2,033	-179
2010	동작구	6월	남자	2,625	2,740	1,746	592	1,154	1,099	879	1,049	-115
2010	동작구	6월	여자	2,746	2,810	1,839	642	1,197	1,184	907	984	-64
2010	동작구	7월	합계	5,806	5,715	3,930	1,400	2,530	2,276	1,876	2,039	91
2010	동작구	7월	남자	2,883	2,847	1,931	686	1,245	1,115	952	1,046	36
2010	동작구	7월	여자	2,923	2,868	1,999	714	1,285	1,161	924	993	55
2010	동작구	8월	합계	6,218	5,885	3,958	1,293	2,665	2,471	2,260	2,121	333
2010	동작구	8월	남자	3,139	2,965	1,913	626	1,287	1,219	1,226	1,120	174
2010	동작구	8월	여자	3,079	2,920	2,045	667	1,378	1,252	1,034	1,001	159
2010	동작구	9월	합계	5,031	5,189	3,374	1,136	2,238	2,165	1,657	1,888	-158
2010	동작구	9월	남자	2,481	2,568	1,642	530	1,112	1,060	839	978	-87
2010	동작구	9월	여자	2,550	2,621	1,732	606	1,126	1,105	818	910	-71
2010	동작구	10월	합계	5,694	6,312	4,050	1,454	2,596	2,664	1,644	2,194	-618
2010	동작구	10월	남자	2,811	3,091	1,957	695	1,262	1,275	854	1,121	-280
2010	동작구	10월	여자	2,883	3,221	2,093	759	1,334	1,389	790	1,073	-338
2010	동작구	11월	합계	5,647	6,320	4,031	1,434	2,597	2,605	1,616	2,281	-673
2010	동작구	11월	남자	2,775	3,206	1,991	703	1,288	1,300	784	1,203	-431
2010	동작구	11월	여자	2,872	3,114	2,040	731	1,309	1,305	832	1,078	-242
2010	동작구	12월	합계	5,659	6,251	3,784	1,189	2,595	2,539	1,875	2,523	-592
2010	동작구	12월	남자	2,757	3,085	1,852	573	1,279	1,211	905	1,301	-328
2010	동작구	12월	여자	2,902	3,166	1,932	616	1,316	1,328	970	1,222	-264
2010	관악구	합계	합계	100,901	110,153	61,141	28,114	33,027	37,890	39,760	44,149	-9,252
2010	관악구	합계	남자	52,221	57,156	31,328	14,378	16,950	19,344	20,893	23,434	-4,935
2010	관악구	합계	여자	48,680	52,997	29,813	13,736	16,077	18,546	18,867	20,715	-4,317
2010	관악구	1월	합계	7,061	7,642	3,759	1,574	2,185	2,670	3,302	3,398	-581
2010	관악구	1월	남자	3,634	3,837	1,932	792	1,140	1,316	1,702	1,729	-203
2010	관악구	1월	여자	3,427	3,805	1,827	782	1,045	1,354	1,600	1,669	-378
2010	관악구	2월	합계	9,114	9,970	4,996	2,122	2,874	3,587	4,118	4,261	-856
2010	관악구	2월	남자	4,723	5,154	2,585	1,087	1,498	1,828	2,138	2,239	-431
2010	관악구	2월	여자	4,391	4,816	2,411	1,035	1,376	1,759	1,980	2,022	-425
2010	관악구	3월	합계	12,596	12,932	7,585	3,525	4,060	4,352	5,011	5,055	-336
2010	관악구	3월	남자	6,682	6,850	3,969	1,855	2,114	2,290	2,713	2,705	-168
2010	관악구	3월	여자	5,914	6,082	3,616	1,670	1,946	2,062	2,298	2,350	-168
2010	관악구	4월	합계	9,355	10,049	5,868	2,852	3,016	3,327	3,487	3,870	-694
2010	관악구	4월	남자	4,858	5,254	2,964	1,476	1,488	1,683	1,894	2,095	-396
2010	관악구	4월	여자	4,497	4,795	2,904	1,376	1,528	1,644	1,593	1,775	-298
2010	관악구	5월	합계	8,559	9,342	5,398	2,546	2,852	3,253	3,161	3,543	-783
2010	관악구	5월	남자	4,413	4,813	2,751	1,273	1,478	1,637	1,662	1,903	-400
2010	관악구	5월	여자	4,146	4,529	2,647	1,273	1,374	1,616	1,499	1,640	-383
2010	관악구	6월	합계	7,776	8,396	4,838	2,325	2,513	2,869	2,938	3,202	-620
2010	관악구	6월	남자	4,006	4,371	2,479	1,173	1,306	1,503	1,527	1,695	-365
2010	관악구	6월	여자	3,770	4,025	2,359	1,152	1,207	1,366	1,411	1,507	-255
2010	관악구	7월	합계	7,369	7,965	4,482	2,014	2,468	2,719	2,887	3,232	-596
2010	관악구	7월	남자	3,838	4,150	2,290	996	1,294	1,409	1,548	1,745	-312
2010	관악구	7월	여자	3,531	3,815	2,192	1,018	1,174	1,310	1,339	1,487	-284
2010	관악구	8월	합계	7,978	9,173	4,749	2,166	2,583	3,269	3,229	3,738	-1,195
2010	관악구	8월	남자	4,166	4,808	2,431	1,109	1,322	1,648	1,735	2,051	-642
2010	관악구	8월	여자	3,812	4,365	2,318	1,057	1,261	1,621	1,494	1,687	-553
2010	관악구	9월	합계	6,972	7,675	4,296	1,993	2,303	2,614	2,676	3,068	-703
2010	관악구	9월	남자	3,673	4,033	2,260	1,057	1,203	1,364	1,413	1,612	-360
2010	관악구	9월	여자	3,299	3,642	2,036	936	1,100	1,250	1,263	1,456	-343
2010	관악구	10월	합계	8,116	9,078	5,159	2,474	2,685	3,061	2,957	3,543	-962
2010	관악구	10월	남자	4,153	4,670	2,620	1,260	1,360	1,551	1,533	1,859	-517
2010	관악구	10월	여자	3,963	4,408	2,539	1,214	1,325	1,510	1,424	1,684	-445
2010	관악구	11월	합계	8,062	9,114	5,241	2,432	2,809	3,107	2,821	3,575	-1,052
2010	관악구	11월	남자	4,097	4,689	2,648	1,214	1,434	1,577	1,449	1,898	-592
2010	관악구	11월	여자	3,965	4,425	2,593	1,218	1,375	1,530	1,372	1,677	-460
2010	관악구	12월	합계	7,943	8,817	4,770	2,091	2,679	3,062	3,173	3,664	-874
2010	관악구	12월	남자	3,978	4,527	2,399	1,086	1,313	1,538	1,579	1,903	-549
2010	관악구	12월	여자	3,965	4,290	2,371	1,005	1,366	1,524	1,594	1,761	-325
2010	서초구	합계	합계	80,612	80,944	55,460	19,807	35,653	32,787	25,152	28,350	-332
2010	서초구	합계	남자	38,830	39,446	26,452	9,349	17,103	15,822	12,378	14,275	-616
2010	서초구	합계	여자	41,782	41,498	29,008	10,458	18,550	16,965	12,774	14,075	284
2010	서초구	1월	합계	6,173	5,662	4,106	1,220	2,886	2,379	2,067	2,063	511
2010	서초구	1월	남자	2,922	2,727	1,915	564	1,351	1,181	1,007	982	195
2010	서초구	1월	여자	3,251	2,935	2,191	656	1,535	1,198	1,060	1,081	316
2010	서초구	2월	합계	8,646	7,845	5,705	1,904	3,801	3,037	2,941	2,904	801
2010	서초구	2월	남자	4,123	3,864	2,727	917	1,810	1,451	1,396	1,496	259
2010	서초구	2월	여자	4,523	3,981	2,978	987	1,991	1,586	1,545	1,408	542
2010	서초구	3월	합계	9,111	9,551	6,304	2,460	3,844	3,942	2,807	3,149	-440
2010	서초구	3월	남자	4,479	4,663	3,036	1,156	1,880	1,910	1,443	1,597	-184
2010	서초구	3월	여자	4,632	4,888	3,268	1,304	1,964	2,032	1,364	1,552	-256
2010	서초구	4월	합계	7,199	7,352	5,076	1,883	3,193	3,138	2,123	2,331	-153
2010	서초구	4월	남자	3,519	3,600	2,466	902	1,564	1,482	1,053	1,216	-81
2010	서초구	4월	여자	3,680	3,752	2,610	981	1,629	1,656	1,070	1,115	-72
2010	서초구	5월	합계	6,373	6,378	4,443	1,655	2,788	2,503	1,930	2,220	-5
2010	서초구	5월	남자	3,066	3,142	2,127	809	1,318	1,241	939	1,092	-76
2010	서초구	5월	여자	3,307	3,236	2,316	846	1,470	1,262	991	1,128	71
2010	서초구	6월	합계	5,711	5,759	3,896	1,290	2,606	2,356	1,815	2,113	-48
2010	서초구	6월	남자	2,767	2,816	1,847	611	1,236	1,139	920	1,066	-49
2010	서초구	6월	여자	2,944	2,943	2,049	679	1,370	1,217	895	1,047	1
2010	서초구	7월	합계	5,734	6,032	3,863	1,338	2,525	2,579	1,871	2,115	-298
2010	서초구	7월	남자	2,779	2,984	1,839	650	1,189	1,269	940	1,065	-205
2010	서초구	7월	여자	2,955	3,048	2,024	688	1,336	1,310	931	1,050	-93
2010	서초구	8월	합계	6,196	6,329	4,145	1,450	2,695	2,530	2,051	2,349	-133
2010	서초구	8월	남자	3,017	3,103	1,973	677	1,296	1,219	1,044	1,207	-86
2010	서초구	8월	여자	3,179	3,226	2,172	773	1,399	1,311	1,007	1,142	-47
2010	서초구	9월	합계	5,085	5,273	3,452	1,113	2,339	2,229	1,633	1,931	-188
2010	서초구	9월	남자	2,442	2,595	1,644	512	1,132	1,081	798	1,002	-153
2010	서초구	9월	여자	2,643	2,678	1,808	601	1,207	1,148	835	929	-35
2010	서초구	10월	합계	6,035	6,226	4,213	1,441	2,772	2,553	1,822	2,232	-191
2010	서초구	10월	남자	2,905	3,025	2,020	655	1,365	1,242	885	1,128	-120
2010	서초구	10월	여자	3,130	3,201	2,193	786	1,407	1,311	937	1,104	-71
2010	서초구	11월	합계	6,544	6,881	4,700	1,808	2,892	2,695	1,844	2,378	-337
2010	서초구	11월	남자	3,116	3,271	2,238	842	1,396	1,257	878	1,172	-155
2010	서초구	11월	여자	3,428	3,610	2,462	966	1,496	1,438	966	1,206	-182
2010	서초구	12월	합계	7,805	7,656	5,557	2,245	3,312	2,846	2,248	2,565	149
2010	서초구	12월	남자	3,695	3,656	2,620	1,054	1,566	1,350	1,075	1,252	39
2010	서초구	12월	여자	4,110	4,000	2,937	1,191	1,746	1,496	1,173	1,313	110
2010	강남구	합계	합계	110,126	114,915	72,976	31,654	41,322	42,817	37,150	40,444	-4,789
2010	강남구	합계	남자	52,687	55,680	34,696	14,619	20,077	20,992	17,991	20,069	-2,993
2010	강남구	합계	여자	57,439	59,235	38,280	17,035	21,245	21,825	19,159	20,375	-1,796
2010	강남구	1월	합계	9,207	8,498	5,738	2,249	3,489	3,077	3,469	3,172	709
2010	강남구	1월	남자	4,459	4,108	2,753	1,059	1,694	1,466	1,706	1,583	351
2010	강남구	1월	여자	4,748	4,390	2,985	1,190	1,795	1,611	1,763	1,589	358
2010	강남구	2월	합계	12,272	11,437	7,999	3,379	4,620	3,971	4,273	4,087	835
2010	강남구	2월	남자	5,862	5,536	3,852	1,611	2,241	1,906	2,010	2,019	326
2010	강남구	2월	여자	6,410	5,901	4,147	1,768	2,379	2,065	2,263	2,068	509
2010	강남구	3월	합계	11,610	13,234	7,821	3,716	4,105	5,024	3,789	4,494	-1,624
2010	강남구	3월	남자	5,689	6,557	3,798	1,765	2,033	2,493	1,891	2,299	-868
2010	강남구	3월	여자	5,921	6,677	4,023	1,951	2,072	2,531	1,898	2,195	-756
2010	강남구	4월	합계	9,121	10,072	6,140	2,836	3,304	3,932	2,981	3,304	-951
2010	강남구	4월	남자	4,321	4,862	2,853	1,293	1,560	1,941	1,468	1,628	-541
2010	강남구	4월	여자	4,800	5,210	3,287	1,543	1,744	1,991	1,513	1,676	-410
