기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
2006	도봉구	8월	합계	5,412	5,888	3,912	1,684	2,228	2,428	1,500	1,776	-476
2006	도봉구	8월	남자	2,636	2,890	1,932	820	1,112	1,188	704	882	-254
2006	도봉구	8월	여자	2,776	2,998	1,980	864	1,116	1,240	796	894	-222
2006	도봉구	9월	합계	5,294	5,651	3,949	1,736	2,213	2,190	1,345	1,725	-357
2006	도봉구	9월	남자	2,490	2,819	1,885	824	1,061	1,129	605	866	-329
2006	도봉구	9월	여자	2,804	2,832	2,064	912	1,152	1,061	740	859	-28
2006	도봉구	10월	합계	6,315	6,884	4,802	2,180	2,622	2,624	1,513	2,080	-569
2006	도봉구	10월	남자	3,104	3,405	2,365	1,054	1,311	1,320	739	1,031	-301
2006	도봉구	10월	여자	3,211	3,479	2,437	1,126	1,311	1,304	774	1,049	-268
2006	도봉구	11월	합계	7,065	7,514	5,426	2,341	3,085	2,984	1,639	2,189	-449
2006	도봉구	11월	남자	3,401	3,683	2,641	1,120	1,521	1,472	760	1,091	-282
2006	도봉구	11월	여자	3,664	3,831	2,785	1,221	1,564	1,512	879	1,098	-167
2006	도봉구	12월	합계	7,711	8,377	5,859	2,496	3,363	3,297	1,852	2,584	-666
2006	도봉구	12월	남자	3,783	4,075	2,911	1,256	1,655	1,578	872	1,241	-292
2006	도봉구	12월	여자	3,928	4,302	2,948	1,240	1,708	1,719	980	1,343	-374
2006	노원구	합계	합계	116,243	123,212	83,716	40,334	43,382	44,688	32,527	38,190	-6,969
2006	노원구	합계	남자	56,583	60,499	40,969	19,557	21,412	21,977	15,614	18,965	-3,916
2006	노원구	합계	여자	59,660	62,713	42,747	20,777	21,970	22,711	16,913	19,225	-3,053
2006	노원구	1월	합계	8,013	7,949	5,378	2,538	2,840	2,782	2,635	2,629	64
2006	노원구	1월	남자	3,957	3,924	2,670	1,269	1,401	1,353	1,287	1,302	33
2006	노원구	1월	여자	4,056	4,025	2,708	1,269	1,439	1,429	1,348	1,327	31
2006	노원구	2월	합계	11,862	12,244	8,025	3,810	4,215	4,491	3,837	3,943	-382
2006	노원구	2월	남자	5,796	6,049	3,941	1,842	2,099	2,219	1,855	1,988	-253
2006	노원구	2월	여자	6,066	6,195	4,084	1,968	2,116	2,272	1,982	1,955	-129
2006	노원구	3월	합계	11,302	12,046	8,172	4,027	4,145	4,267	3,130	3,752	-744
2006	노원구	3월	남자	5,480	5,919	3,984	1,938	2,046	2,126	1,496	1,855	-439
2006	노원구	3월	여자	5,822	6,127	4,188	2,089	2,099	2,141	1,634	1,897	-305
2006	노원구	4월	합계	8,868	9,275	6,711	3,029	3,682	3,336	2,157	2,910	-407
2006	노원구	4월	남자	4,439	4,625	3,364	1,520	1,844	1,661	1,075	1,444	-186
2006	노원구	4월	여자	4,429	4,650	3,347	1,509	1,838	1,675	1,082	1,466	-221
2006	노원구	5월	합계	9,098	10,051	6,769	3,105	3,664	3,838	2,329	3,108	-953
2006	노원구	5월	남자	4,428	4,818	3,301	1,476	1,825	1,834	1,127	1,508	-390
2006	노원구	5월	여자	4,670	5,233	3,468	1,629	1,839	2,004	1,202	1,600	-563
2006	노원구	6월	합계	8,485	9,388	6,072	2,883	3,189	3,593	2,413	2,912	-903
2006	노원구	6월	남자	4,139	4,638	2,974	1,407	1,567	1,789	1,165	1,442	-499
2006	노원구	6월	여자	4,346	4,750	3,098	1,476	1,622	1,804	1,248	1,470	-404
2006	노원구	7월	합계	6,879	7,593	4,902	2,265	2,637	2,998	1,977	2,330	-714
2006	노원구	7월	남자	3,331	3,746	2,362	1,076	1,286	1,486	969	1,184	-415
2006	노원구	7월	여자	3,548	3,847	2,540	1,189	1,351	1,512	1,008	1,146	-299
2006	노원구	8월	합계	9,110	9,512	6,282	3,086	3,196	3,433	2,828	2,993	-402
2006	노원구	8월	남자	4,425	4,665	3,043	1,468	1,575	1,704	1,382	1,493	-240
2006	노원구	8월	여자	4,685	4,847	3,239	1,618	1,621	1,729	1,446	1,500	-162
2006	노원구	9월	합계	8,343	8,638	5,942	2,832	3,110	3,168	2,401	2,638	-295
2006	노원구	9월	남자	4,024	4,244	2,898	1,356	1,542	1,556	1,126	1,332	-220
2006	노원구	9월	여자	4,319	4,394	3,044	1,476	1,568	1,612	1,275	1,306	-75
2006	노원구	10월	합계	9,995	10,279	7,402	3,710	3,692	3,535	2,593	3,034	-284
2006	노원구	10월	남자	4,886	5,075	3,644	1,824	1,820	1,739	1,242	1,512	-189
2006	노원구	10월	여자	5,109	5,204	3,758	1,886	1,872	1,796	1,351	1,522	-95
2006	노원구	11월	합계	11,054	12,179	8,160	4,163	3,997	4,367	2,894	3,649	-1,125
2006	노원구	11월	남자	5,316	5,964	3,933	2,014	1,919	2,140	1,383	1,810	-648
2006	노원구	11월	여자	5,738	6,215	4,227	2,149	2,078	2,227	1,511	1,839	-477
2006	노원구	12월	합계	13,234	14,058	9,901	4,886	5,015	4,880	3,333	4,292	-824
2006	노원구	12월	남자	6,362	6,832	4,855	2,367	2,488	2,370	1,507	2,095	-470
2006	노원구	12월	여자	6,872	7,226	5,046	2,519	2,527	2,510	1,826	2,197	-354
2006	은평구	합계	합계	98,161	106,151	70,825	43,324	27,501	28,718	27,336	34,109	-7,990
2006	은평구	합계	남자	48,069	52,126	34,668	20,978	13,690	14,109	13,401	17,039	-4,057
2006	은평구	합계	여자	50,092	54,025	36,157	22,346	13,811	14,609	13,935	17,070	-3,933
2006	은평구	1월	합계	5,621	5,926	3,579	1,937	1,642	1,751	2,042	2,238	-305
2006	은평구	1월	남자	2,833	2,899	1,790	939	851	863	1,043	1,097	-66
2006	은평구	1월	여자	2,788	3,027	1,789	998	791	888	999	1,141	-239
2006	은평구	2월	합계	7,706	8,065	4,806	2,582	2,224	2,432	2,900	3,051	-359
2006	은평구	2월	남자	3,834	3,912	2,359	1,236	1,123	1,190	1,475	1,486	-78
2006	은평구	2월	여자	3,872	4,153	2,447	1,346	1,101	1,242	1,425	1,565	-281
2006	은평구	3월	합계	9,140	9,591	6,658	3,714	2,944	2,643	2,482	3,234	-451
2006	은평구	3월	남자	4,477	4,678	3,238	1,776	1,462	1,286	1,239	1,616	-201
2006	은평구	3월	여자	4,663	4,913	3,420	1,938	1,482	1,357	1,243	1,618	-250
2006	은평구	4월	합계	8,062	8,242	5,883	3,450	2,433	2,340	2,179	2,452	-180
2006	은평구	4월	남자	3,999	4,086	2,918	1,716	1,202	1,148	1,081	1,222	-87
2006	은평구	4월	여자	4,063	4,156	2,965	1,734	1,231	1,192	1,098	1,230	-93
2006	은평구	5월	합계	7,929	8,343	5,737	3,487	2,250	2,251	2,192	2,605	-414
2006	은평구	5월	남자	3,794	4,064	2,755	1,644	1,111	1,089	1,039	1,331	-270
2006	은평구	5월	여자	4,135	4,279	2,982	1,843	1,139	1,162	1,153	1,274	-144
2006	은평구	6월	합계	7,536	8,083	5,486	3,264	2,222	2,189	2,050	2,630	-547
2006	은평구	6월	남자	3,713	3,902	2,689	1,537	1,152	1,045	1,024	1,320	-189
2006	은평구	6월	여자	3,823	4,181	2,797	1,727	1,070	1,144	1,026	1,310	-358
2006	은평구	7월	합계	7,149	7,940	5,346	3,383	1,963	2,118	1,803	2,439	-791
2006	은평구	7월	남자	3,483	3,924	2,597	1,656	941	1,038	886	1,230	-441
2006	은평구	7월	여자	3,666	4,016	2,749	1,727	1,022	1,080	917	1,209	-350
2006	은평구	8월	합계	8,550	9,817	6,219	4,101	2,118	2,554	2,331	3,162	-1,267
2006	은평구	8월	남자	4,098	4,849	3,003	1,984	1,019	1,278	1,095	1,587	-751
2006	은평구	8월	여자	4,452	4,968	3,216	2,117	1,099	1,276	1,236	1,575	-516
2006	은평구	9월	합계	8,741	9,418	6,339	4,262	2,077	2,319	2,402	2,837	-677
2006	은평구	9월	남자	4,274	4,668	3,075	2,062	1,013	1,178	1,199	1,428	-394
2006	은평구	9월	여자	4,467	4,750	3,264	2,200	1,064	1,141	1,203	1,409	-283
2006	은평구	10월	합계	9,318	10,432	7,216	4,738	2,478	2,673	2,102	3,021	-1,114
2006	은평구	10월	남자	4,600	5,182	3,575	2,355	1,220	1,313	1,025	1,514	-582
2006	은평구	10월	여자	4,718	5,250	3,641	2,383	1,258	1,360	1,077	1,507	-532
2006	은평구	11월	합계	9,281	10,183	6,902	4,272	2,630	2,808	2,379	3,103	-902
2006	은평구	11월	남자	4,528	5,033	3,405	2,047	1,358	1,408	1,123	1,578	-505
2006	은평구	11월	여자	4,753	5,150	3,497	2,225	1,272	1,400	1,256	1,525	-397
2006	은평구	12월	합계	9,128	10,111	6,654	4,134	2,520	2,640	2,474	3,337	-983
2006	은평구	12월	남자	4,436	4,929	3,264	2,026	1,238	1,273	1,172	1,630	-493
2006	은평구	12월	여자	4,692	5,182	3,390	2,108	1,282	1,367	1,302	1,707	-490
2006	서대문구	합계	합계	74,048	75,397	52,409	21,261	31,148	32,172	21,639	21,964	-1,349
2006	서대문구	합계	남자	35,550	36,792	25,086	10,089	14,997	15,742	10,464	10,961	-1,242
2006	서대문구	합계	여자	38,498	38,605	27,323	11,172	16,151	16,430	11,175	11,003	-107
2006	서대문구	1월	합계	4,229	4,472	2,768	966	1,802	1,999	1,461	1,507	-243
2006	서대문구	1월	남자	2,027	2,160	1,358	463	895	938	669	759	-133
2006	서대문구	1월	여자	2,202	2,312	1,410	503	907	1,061	792	748	-110
2006	서대문구	2월	합계	6,607	6,695	4,175	1,588	2,587	3,017	2,432	2,090	-88
2006	서대문구	2월	남자	3,163	3,252	1,993	743	1,250	1,484	1,170	1,025	-89
2006	서대문구	2월	여자	3,444	3,443	2,182	845	1,337	1,533	1,262	1,065	1
2006	서대문구	3월	합계	7,976	8,104	5,604	2,312	3,292	3,450	2,372	2,342	-128
2006	서대문구	3월	남자	3,764	4,005	2,602	1,101	1,501	1,714	1,162	1,190	-241
2006	서대문구	3월	여자	4,212	4,099	3,002	1,211	1,791	1,736	1,210	1,152	113
2006	서대문구	4월	합계	6,980	6,477	5,212	2,084	3,128	2,697	1,768	1,696	503
2006	서대문구	4월	남자	3,478	3,204	2,602	1,034	1,568	1,325	876	845	274
2006	서대문구	4월	여자	3,502	3,273	2,610	1,050	1,560	1,372	892	851	229
2006	서대문구	5월	합계	6,504	6,840	4,743	2,131	2,612	2,894	1,761	1,815	-336
2006	서대문구	5월	남자	3,112	3,273	2,268	1,022	1,246	1,392	844	859	-161
2006	서대문구	5월	여자	3,392	3,567	2,475	1,109	1,366	1,502	917	956	-175
2006	서대문구	6월	합계	6,040	6,131	4,458	1,932	2,526	2,557	1,582	1,642	-91
2006	서대문구	6월	남자	2,955	2,998	2,155	926	1,229	1,238	800	834	-43
2006	서대문구	6월	여자	3,085	3,133	2,303	1,006	1,297	1,319	782	808	-48
2006	서대문구	7월	합계	5,145	5,274	3,631	1,506	2,125	2,226	1,514	1,542	-129
2006	서대문구	7월	남자	2,516	2,604	1,766	712	1,054	1,104	750	788	-88
2006	서대문구	7월	여자	2,629	2,670	1,865	794	1,071	1,122	764	754	-41
2006	서대문구	8월	합계	5,928	6,022	4,162	1,597	2,565	2,575	1,766	1,850	-94
2006	서대문구	8월	남자	2,783	2,962	1,940	753	1,187	1,292	843	917	-179
2006	서대문구	8월	여자	3,145	3,060	2,222	844	1,378	1,283	923	933	85
2006	서대문구	9월	합계	5,747	5,749	4,090	1,795	2,295	2,375	1,657	1,579	-2
2006	서대문구	9월	남자	2,799	2,761	1,973	827	1,146	1,115	826	819	38
2006	서대문구	9월	여자	2,948	2,988	2,117	968	1,149	1,260	831	760	-40
2006	서대문구	10월	합계	5,893	6,192	4,283	1,772	2,511	2,592	1,610	1,828	-299
2006	서대문구	10월	남자	2,872	3,055	2,078	851	1,227	1,299	794	905	-183
2006	서대문구	10월	여자	3,021	3,137	2,205	921	1,284	1,293	816	923	-116
2006	서대문구	11월	합계	6,246	6,357	4,492	1,694	2,798	2,719	1,754	1,944	-111
2006	서대문구	11월	남자	2,970	3,133	2,138	797	1,341	1,330	832	1,006	-163
2006	서대문구	11월	여자	3,276	3,224	2,354	897	1,457	1,389	922	938	52
2006	서대문구	12월	합계	6,753	7,084	4,791	1,884	2,907	3,071	1,962	2,129	-331
2006	서대문구	12월	남자	3,111	3,385	2,213	860	1,353	1,511	898	1,014	-274
2006	서대문구	12월	여자	3,642	3,699	2,578	1,024	1,554	1,560	1,064	1,115	-57
2006	마포구	합계	합계	87,991	87,999	61,230	25,207	36,023	36,268	26,761	26,524	-8
2006	마포구	합계	남자	42,815	43,253	29,830	12,189	17,641	17,721	12,985	13,343	-438
2006	마포구	합계	여자	45,176	44,746	31,400	13,018	18,382	18,547	13,776	13,181	430
2006	마포구	1월	합계	5,811	5,558	3,683	1,404	2,279	2,336	2,128	1,818	253
2006	마포구	1월	남자	2,835	2,733	1,828	707	1,121	1,140	1,007	886	102
2006	마포구	1월	여자	2,976	2,825	1,855	697	1,158	1,196	1,121	932	151
2006	마포구	2월	합계	8,014	7,724	5,066	1,912	3,154	3,402	2,948	2,410	290
2006	마포구	2월	남자	3,810	3,774	2,415	916	1,499	1,664	1,395	1,194	36
2006	마포구	2월	여자	4,204	3,950	2,651	996	1,655	1,738	1,553	1,216	254
2006	마포구	3월	합계	9,432	9,079	6,546	2,797	3,749	3,670	2,886	2,612	353
2006	마포구	3월	남자	4,687	4,528	3,276	1,385	1,891	1,788	1,411	1,355	159
2006	마포구	3월	여자	4,745	4,551	3,270	1,412	1,858	1,882	1,475	1,257	194
2006	마포구	4월	합계	7,856	7,434	5,694	2,421	3,273	2,985	2,162	2,028	422
2006	마포구	4월	남자	3,879	3,674	2,781	1,163	1,618	1,463	1,098	1,048	205
2006	마포구	4월	여자	3,977	3,760	2,913	1,258	1,655	1,522	1,064	980	217
2006	마포구	5월	합계	7,486	7,293	5,341	2,220	3,121	3,095	2,145	1,978	193
2006	마포구	5월	남자	3,581	3,543	2,571	1,065	1,506	1,501	1,010	977	38
2006	마포구	5월	여자	3,905	3,750	2,770	1,155	1,615	1,594	1,135	1,001	155
2006	마포구	6월	합계	7,097	7,174	5,015	2,192	2,823	2,806	2,082	2,176	-77
2006	마포구	6월	남자	3,464	3,508	2,452	1,034	1,418	1,402	1,012	1,072	-44
2006	마포구	6월	여자	3,633	3,666	2,563	1,158	1,405	1,404	1,070	1,104	-33
2006	마포구	7월	합계	5,849	5,808	4,007	1,571	2,436	2,493	1,842	1,744	41
2006	마포구	7월	남자	2,874	2,881	1,961	750	1,211	1,234	913	897	-7
2006	마포구	7월	여자	2,975	2,927	2,046	821	1,225	1,259	929	847	48
2006	마포구	8월	합계	6,394	6,662	4,332	1,623	2,709	2,894	2,062	2,145	-268
2006	마포구	8월	남자	3,096	3,234	2,080	757	1,323	1,397	1,016	1,080	-138
2006	마포구	8월	여자	3,298	3,428	2,252	866	1,386	1,497	1,046	1,065	-130
2006	마포구	9월	합계	6,435	6,666	4,435	1,835	2,600	2,716	2,000	2,115	-231
2006	마포구	9월	남자	3,107	3,325	2,150	891	1,259	1,348	957	1,086	-218
2006	마포구	9월	여자	3,328	3,341	2,285	944	1,341	1,368	1,043	1,029	-13
2006	마포구	10월	합계	7,146	7,543	5,205	2,204	3,001	3,053	1,941	2,286	-397
2006	마포구	10월	남자	3,523	3,749	2,569	1,078	1,491	1,504	954	1,167	-226
2006	마포구	10월	여자	3,623	3,794	2,636	1,126	1,510	1,549	987	1,119	-171
2006	마포구	11월	합계	7,988	8,417	5,849	2,509	3,340	3,476	2,139	2,432	-429
2006	마포구	11월	남자	3,886	4,122	2,837	1,228	1,609	1,691	1,049	1,203	-236
2006	마포구	11월	여자	4,102	4,295	3,012	1,281	1,731	1,785	1,090	1,229	-193
2006	마포구	12월	합계	8,483	8,641	6,057	2,519	3,538	3,342	2,426	2,780	-158
2006	마포구	12월	남자	4,073	4,182	2,910	1,215	1,695	1,589	1,163	1,378	-109
2006	마포구	12월	여자	4,410	4,459	3,147	1,304	1,843	1,753	1,263	1,402	-49
2006	양천구	합계	합계	104,220	104,527	73,984	33,806	40,178	39,823	30,236	30,898	-307
2006	양천구	합계	남자	51,013	51,728	36,303	16,482	19,821	19,712	14,710	15,534	-715
2006	양천구	합계	여자	53,207	52,799	37,681	17,324	20,357	20,111	15,526	15,364	408
2006	양천구	1월	합계	7,352	6,914	4,899	2,158	2,741	2,601	2,453	2,155	438
2006	양천구	1월	남자	3,567	3,425	2,367	1,033	1,334	1,325	1,200	1,067	142
2006	양천구	1월	여자	3,785	3,489	2,532	1,125	1,407	1,276	1,253	1,088	296
2006	양천구	2월	합계	10,833	9,657	7,148	3,027	4,121	3,637	3,685	2,993	1,176
2006	양천구	2월	남자	5,248	4,752	3,506	1,464	2,042	1,787	1,742	1,501	496
2006	양천구	2월	여자	5,585	4,905	3,642	1,563	2,079	1,850	1,943	1,492	680
2006	양천구	3월	합계	9,967	10,118	7,059	3,328	3,731	3,831	2,908	2,959	-151
2006	양천구	3월	남자	4,908	5,060	3,443	1,627	1,816	1,915	1,465	1,518	-152
2006	양천구	3월	여자	5,059	5,058	3,616	1,701	1,915	1,916	1,443	1,441	1
2006	양천구	4월	합계	8,072	8,356	5,879	2,690	3,189	3,277	2,193	2,389	-284
2006	양천구	4월	남자	3,991	4,173	2,869	1,311	1,558	1,652	1,122	1,210	-182
2006	양천구	4월	여자	4,081	4,183	3,010	1,379	1,631	1,625	1,071	1,179	-102
2006	양천구	5월	합계	8,325	9,145	6,105	2,932	3,173	3,717	2,220	2,496	-820
2006	양천구	5월	남자	4,017	4,531	2,956	1,426	1,530	1,834	1,061	1,271	-514
2006	양천구	5월	여자	4,308	4,614	3,149	1,506	1,643	1,883	1,159	1,225	-306
2006	양천구	6월	합계	7,624	8,199	5,561	2,535	3,026	3,299	2,063	2,365	-575
2006	양천구	6월	남자	3,762	4,111	2,759	1,249	1,510	1,640	1,003	1,222	-349
2006	양천구	6월	여자	3,862	4,088	2,802	1,286	1,516	1,659	1,060	1,143	-226
2006	양천구	7월	합계	6,736	6,757	4,740	2,155	2,585	2,581	1,996	2,021	-21
2006	양천구	7월	남자	3,269	3,282	2,288	1,014	1,274	1,282	981	986	-13
2006	양천구	7월	여자	3,467	3,475	2,452	1,141	1,311	1,299	1,015	1,035	-8
2006	양천구	8월	합계	8,545	8,198	6,020	2,476	3,544	3,070	2,525	2,652	347
2006	양천구	8월	남자	4,149	4,030	2,928	1,179	1,749	1,478	1,221	1,373	119
2006	양천구	8월	여자	4,396	4,168	3,092	1,297	1,795	1,592	1,304	1,279	228
2006	양천구	9월	합계	7,383	7,652	5,267	2,541	2,726	2,860	2,116	2,251	-269
2006	양천구	9월	남자	3,637	3,813	2,615	1,254	1,361	1,431	1,022	1,128	-176
2006	양천구	9월	여자	3,746	3,839	2,652	1,287	1,365	1,429	1,094	1,123	-93
2006	양천구	10월	합계	9,056	8,858	6,704	3,039	3,665	3,300	2,352	2,519	198
2006	양천구	10월	남자	4,539	4,390	3,378	1,515	1,863	1,622	1,161	1,253	149
2006	양천구	10월	여자	4,517	4,468	3,326	1,524	1,802	1,678	1,191	1,266	49
2006	양천구	11월	합계	9,311	9,770	6,793	3,269	3,524	3,695	2,518	2,806	-459
2006	양천구	11월	남자	4,565	4,836	3,359	1,596	1,763	1,833	1,206	1,407	-271
2006	양천구	11월	여자	4,746	4,934	3,434	1,673	1,761	1,862	1,312	1,399	-188
2006	양천구	12월	합계	11,016	10,903	7,809	3,656	4,153	3,955	3,207	3,292	113
2006	양천구	12월	남자	5,361	5,325	3,835	1,814	2,021	1,913	1,526	1,598	36
2006	양천구	12월	여자	5,655	5,578	3,974	1,842	2,132	2,042	1,681	1,694	77
2006	강서구	합계	합계	117,245	119,233	83,029	42,079	40,950	37,688	34,216	39,466	-1,988
2006	강서구	합계	남자	57,724	59,032	41,009	20,628	20,381	18,561	16,715	19,843	-1,308
2006	강서구	합계	여자	59,521	60,201	42,020	21,451	20,569	19,127	17,501	19,623	-680
2006	강서구	1월	합계	7,414	7,117	4,800	2,160	2,640	2,411	2,614	2,546	297
2006	강서구	1월	남자	3,683	3,562	2,400	1,063	1,337	1,180	1,283	1,319	121
2006	강서구	1월	여자	3,731	3,555	2,400	1,097	1,303	1,231	1,331	1,227	176
2006	강서구	2월	합계	10,305	10,161	6,704	3,221	3,483	3,440	3,601	3,500	144
2006	강서구	2월	남자	5,005	4,976	3,261	1,549	1,712	1,689	1,744	1,738	29
2006	강서구	2월	여자	5,300	5,185	3,443	1,672	1,771	1,751	1,857	1,762	115
2006	강서구	3월	합계	11,656	11,470	8,214	4,172	4,042	3,536	3,442	3,762	186
2006	강서구	3월	남자	5,777	5,617	4,042	2,015	2,027	1,697	1,735	1,905	160
2006	강서구	3월	여자	5,879	5,853	4,172	2,157	2,015	1,839	1,707	1,857	26
2006	강서구	4월	합계	9,703	9,393	7,055	3,515	3,540	3,067	2,648	2,811	310
2006	강서구	4월	남자	4,887	4,666	3,558	1,762	1,796	1,490	1,329	1,414	221
2006	강서구	4월	여자	4,816	4,727	3,497	1,753	1,744	1,577	1,319	1,397	89
2006	강서구	5월	합계	10,562	10,280	7,753	3,832	3,921	3,215	2,809	3,233	282
2006	강서구	5월	남자	5,157	5,072	3,792	1,877	1,915	1,579	1,365	1,616	85
2006	강서구	5월	여자	5,405	5,208	3,961	1,955	2,006	1,636	1,444	1,617	197
2006	강서구	6월	합계	9,608	9,655	6,874	3,467	3,407	3,138	2,734	3,050	-47
2006	강서구	6월	남자	4,729	4,735	3,384	1,670	1,714	1,546	1,345	1,519	-6
2006	강서구	6월	여자	4,879	4,920	3,490	1,797	1,693	1,592	1,389	1,531	-41
2006	강서구	7월	합계	7,749	7,877	5,512	2,816	2,696	2,459	2,237	2,602	-128
2006	강서구	7월	남자	3,848	3,890	2,735	1,367	1,368	1,203	1,113	1,320	-42
2006	강서구	7월	여자	3,901	3,987	2,777	1,449	1,328	1,256	1,124	1,282	-86
2006	강서구	8월	합계	9,076	9,466	6,335	3,231	3,104	2,994	2,741	3,241	-390
2006	강서구	8월	남자	4,473	4,742	3,145	1,616	1,529	1,487	1,328	1,639	-269
2006	강서구	8월	여자	4,603	4,724	3,190	1,615	1,575	1,507	1,413	1,602	-121
2006	강서구	9월	합계	8,922	9,276	6,365	3,356	3,009	2,946	2,557	2,974	-354
2006	강서구	9월	남자	4,485	4,666	3,208	1,670	1,538	1,516	1,277	1,480	-181
2006	강서구	9월	여자	4,437	4,610	3,157	1,686	1,471	1,430	1,280	1,494	-173
2006	강서구	10월	합계	9,814	10,678	7,235	3,762	3,473	3,345	2,579	3,571	-864
2006	강서구	10월	남자	4,847	5,382	3,628	1,874	1,754	1,711	1,219	1,797	-535
2006	강서구	10월	여자	4,967	5,296	3,607	1,888	1,719	1,634	1,360	1,774	-329
2006	강서구	11월	합계	11,080	11,516	8,012	4,202	3,810	3,354	3,068	3,960	-436
2006	강서구	11월	남자	5,387	5,716	3,912	2,037	1,875	1,650	1,475	2,029	-329
2006	강서구	11월	여자	5,693	5,800	4,100	2,165	1,935	1,704	1,593	1,931	-107
2006	강서구	12월	합계	11,356	12,344	8,170	4,345	3,825	3,783	3,186	4,216	-988
2006	강서구	12월	남자	5,446	6,008	3,944	2,128	1,816	1,813	1,502	2,067	-562
2006	강서구	12월	여자	5,910	6,336	4,226	2,217	2,009	1,970	1,684	2,149	-426
2006	구로구	합계	합계	85,511	85,880	53,752	22,983	30,769	29,020	31,759	33,877	-369
2006	구로구	합계	남자	42,949	43,351	27,069	11,396	15,673	14,649	15,880	17,306	-402
2006	구로구	합계	여자	42,562	42,529	26,683	11,587	15,096	14,371	15,879	16,571	33
2006	구로구	1월	합계	5,163	5,071	2,915	1,169	1,746	1,820	2,248	2,082	92
2006	구로구	1월	남자	2,590	2,526	1,482	580	902	876	1,108	1,070	64
2006	구로구	1월	여자	2,573	2,545	1,433	589	844	944	1,140	1,012	28
2006	구로구	2월	합계	7,146	7,153	4,085	1,598	2,487	2,566	3,061	2,989	-7
2006	구로구	2월	남자	3,586	3,520	2,067	776	1,291	1,269	1,519	1,475	66
2006	구로구	2월	여자	3,560	3,633	2,018	822	1,196	1,297	1,542	1,514	-73
2006	구로구	3월	합계	8,427	8,398	5,263	2,244	3,019	2,814	3,164	3,340	29
2006	구로구	3월	남자	4,286	4,382	2,670	1,116	1,554	1,499	1,616	1,767	-96
2006	구로구	3월	여자	4,141	4,016	2,593	1,128	1,465	1,315	1,548	1,573	125
2006	구로구	4월	합계	6,808	7,208	4,300	2,019	2,281	2,383	2,508	2,806	-400
2006	구로구	4월	남자	3,481	3,676	2,167	1,007	1,160	1,216	1,314	1,453	-195
2006	구로구	4월	여자	3,327	3,532	2,133	1,012	1,121	1,167	1,194	1,353	-205
2006	구로구	5월	합계	7,307	7,226	4,745	2,077	2,668	2,334	2,562	2,815	81
2006	구로구	5월	남자	3,617	3,584	2,363	999	1,364	1,151	1,254	1,434	33
2006	구로구	5월	여자	3,690	3,642	2,382	1,078	1,304	1,183	1,308	1,381	48
2006	구로구	6월	합계	6,991	7,246	4,547	2,012	2,535	2,454	2,444	2,780	-255
2006	구로구	6월	남자	3,512	3,622	2,264	971	1,293	1,262	1,248	1,389	-110
2006	구로구	6월	여자	3,479	3,624	2,283	1,041	1,242	1,192	1,196	1,391	-145
2006	구로구	7월	합계	5,863	5,856	3,656	1,479	2,177	1,990	2,207	2,387	7
2006	구로구	7월	남자	2,935	2,944	1,842	733	1,109	1,005	1,093	1,206	-9
2006	구로구	7월	여자	2,928	2,912	1,814	746	1,068	985	1,114	1,181	16
2006	구로구	8월	합계	7,110	6,814	4,474	1,854	2,620	2,294	2,636	2,666	296
2006	구로구	8월	남자	3,492	3,418	2,206	906	1,300	1,138	1,286	1,374	74
2006	구로구	8월	여자	3,618	3,396	2,268	948	1,320	1,156	1,350	1,292	222
2006	구로구	9월	합계	6,834	6,329	4,275	1,784	2,491	2,025	2,559	2,520	505
2006	구로구	9월	남자	3,510	3,263	2,232	918	1,314	1,030	1,278	1,315	247
2006	구로구	9월	여자	3,324	3,066	2,043	866	1,177	995	1,281	1,205	258
2006	구로구	10월	합계	7,670	7,718	5,006	2,187	2,819	2,631	2,664	2,900	-48
2006	구로구	10월	남자	3,859	3,915	2,483	1,085	1,398	1,347	1,376	1,483	-56
2006	구로구	10월	여자	3,811	3,803	2,523	1,102	1,421	1,284	1,288	1,417	8
2006	구로구	11월	합계	7,925	8,233	5,172	2,322	2,850	2,714	2,753	3,197	-308
2006	구로구	11월	남자	3,992	4,124	2,630	1,178	1,452	1,373	1,362	1,573	-132
2006	구로구	11월	여자	3,933	4,109	2,542	1,144	1,398	1,341	1,391	1,624	-176
2006	구로구	12월	합계	8,267	8,628	5,314	2,238	3,076	2,995	2,953	3,395	-361
2006	구로구	12월	남자	4,089	4,377	2,663	1,127	1,536	1,483	1,426	1,767	-288
2006	구로구	12월	여자	4,178	4,251	2,651	1,111	1,540	1,512	1,527	1,628	-73
2006	금천구	합계	합계	48,937	53,748	30,602	16,444	14,158	15,882	18,335	21,422	-4,811
