기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
2000	서울특별시	10월	여자	102,865	108,548	76,492	35,353	41,139	41,139	26,373	32,056	-5,683
2000	서울특별시	11월	합계	200,681	213,950	150,529	70,592	79,937	79,937	50,152	63,421	-13,269
2000	서울특별시	11월	남자	99,509	106,273	74,602	34,966	39,636	39,636	24,907	31,671	-6,764
2000	서울특별시	11월	여자	101,172	107,677	75,927	35,626	40,301	40,301	25,245	31,750	-6,505
2000	서울특별시	12월	합계	166,181	173,296	118,688	51,288	67,400	67,400	47,493	54,608	-7,115
2000	서울특별시	12월	남자	80,571	84,860	58,040	25,299	32,741	32,741	22,531	26,820	-4,289
2000	서울특별시	12월	여자	85,610	88,436	60,648	25,989	34,659	34,659	24,962	27,788	-2,826
2000	종로구	합계	합계	41,235	42,387	29,760	8,939	20,821	22,884	11,475	10,564	-1,152
2000	종로구	합계	남자	20,751	21,264	14,706	4,471	10,235	11,337	6,045	5,456	-513
2000	종로구	합계	여자	20,484	21,123	15,054	4,468	10,586	11,547	5,430	5,108	-639
2000	종로구	1월	합계	2,934	2,721	2,026	497	1,529	1,457	908	767	213
2000	종로구	1월	남자	1,421	1,368	975	245	730	723	446	400	53
2000	종로구	1월	여자	1,513	1,353	1,051	252	799	734	462	367	160
2000	종로구	2월	합계	4,520	3,939	3,059	724	2,335	2,117	1,461	1,098	581
2000	종로구	2월	남자	2,291	1,995	1,506	349	1,157	1,056	785	590	296
2000	종로구	2월	여자	2,229	1,944	1,553	375	1,178	1,061	676	508	285
2000	종로구	3월	합계	4,733	5,003	3,439	1,156	2,283	2,711	1,294	1,136	-270
2000	종로구	3월	남자	2,388	2,500	1,701	565	1,136	1,314	687	621	-112
2000	종로구	3월	여자	2,345	2,503	1,738	591	1,147	1,397	607	515	-158
2000	종로구	4월	합계	3,598	3,866	2,665	899	1,766	2,119	933	848	-268
2000	종로구	4월	남자	1,793	1,860	1,285	425	860	1,031	508	404	-67
2000	종로구	4월	여자	1,805	2,006	1,380	474	906	1,088	425	444	-201
2000	종로구	5월	합계	3,525	3,818	2,523	792	1,731	2,097	1,002	929	-293
2000	종로구	5월	남자	1,822	1,945	1,278	425	853	1,045	544	475	-123
2000	종로구	5월	여자	1,703	1,873	1,245	367	878	1,052	458	454	-170
2000	종로구	6월	합계	3,215	3,350	2,368	723	1,645	1,735	847	892	-135
2000	종로구	6월	남자	1,619	1,659	1,172	363	809	839	447	457	-40
2000	종로구	6월	여자	1,596	1,691	1,196	360	836	896	400	435	-95
2000	종로구	7월	합계	2,752	2,684	1,963	610	1,353	1,395	789	679	68
2000	종로구	7월	남자	1,391	1,365	971	302	669	723	420	340	26
2000	종로구	7월	여자	1,361	1,319	992	308	684	672	369	339	42
2000	종로구	8월	합계	3,096	3,290	2,251	598	1,653	1,835	845	857	-194
2000	종로구	8월	남자	1,586	1,647	1,125	309	816	895	461	443	-61
2000	종로구	8월	여자	1,510	1,643	1,126	289	837	940	384	414	-133
2000	종로구	9월	합계	3,164	3,219	2,356	694	1,662	1,833	808	692	-55
2000	종로구	9월	남자	1,614	1,611	1,185	363	822	905	429	343	3
2000	종로구	9월	여자	1,550	1,608	1,171	331	840	928	379	349	-58
2000	종로구	10월	합계	3,503	3,646	2,607	847	1,760	1,890	896	909	-143
2000	종로구	10월	남자	1,760	1,834	1,281	419	862	948	479	467	-74
2000	종로구	10월	여자	1,743	1,812	1,326	428	898	942	417	442	-69
2000	종로구	11월	합계	3,529	3,806	2,647	844	1,803	2,047	882	915	-277
2000	종로구	11월	남자	1,775	1,940	1,318	423	895	1,031	457	486	-165
2000	종로구	11월	여자	1,754	1,866	1,329	421	908	1,016	425	429	-112
2000	종로구	12월	합계	2,666	3,045	1,856	555	1,301	1,648	810	842	-379
2000	종로구	12월	남자	1,291	1,540	909	283	626	827	382	430	-249
2000	종로구	12월	여자	1,375	1,505	947	272	675	821	428	412	-130
2000	중구	합계	합계	43,248	29,437	33,259	7,871	25,388	14,567	9,989	6,999	13,811
2000	중구	합계	남자	21,641	14,852	16,469	3,916	12,553	7,313	5,172	3,623	6,789
2000	중구	합계	여자	21,607	14,585	16,790	3,955	12,835	7,254	4,817	3,376	7,022
2000	중구	1월	합계	2,273	1,624	1,585	378	1,207	780	688	466	649
2000	중구	1월	남자	1,143	808	792	179	613	387	351	242	335
2000	중구	1월	여자	1,130	816	793	199	594	393	337	224	314
2000	중구	2월	합계	3,138	2,186	2,244	529	1,715	1,064	894	593	952
2000	중구	2월	남자	1,578	1,114	1,130	252	878	538	448	324	464
2000	중구	2월	여자	1,560	1,072	1,114	277	837	526	446	269	488
2000	중구	3월	합계	3,859	2,957	2,945	730	2,215	1,519	914	708	902
2000	중구	3월	남자	1,895	1,427	1,410	341	1,069	731	485	355	468
2000	중구	3월	여자	1,964	1,530	1,535	389	1,146	788	429	353	434
2000	중구	4월	합계	2,676	2,435	1,988	531	1,457	1,406	688	498	241
2000	중구	4월	남자	1,361	1,221	984	264	720	701	377	256	140
2000	중구	4월	여자	1,315	1,214	1,004	267	737	705	311	242	101
2000	중구	5월	합계	2,738	2,678	2,021	577	1,444	1,417	717	684	60
2000	중구	5월	남자	1,429	1,392	1,051	304	747	717	378	371	37
2000	중구	5월	여자	1,309	1,286	970	273	697	700	339	313	23
2000	중구	6월	합계	4,975	2,443	3,963	701	3,262	1,168	1,012	574	2,532
2000	중구	6월	남자	2,476	1,228	1,950	349	1,601	593	526	286	1,248
2000	중구	6월	여자	2,499	1,215	2,013	352	1,661	575	486	288	1,284
2000	중구	7월	합계	4,168	2,135	3,308	701	2,607	890	860	544	2,033
2000	중구	7월	남자	2,067	1,070	1,636	342	1,294	440	431	288	997
2000	중구	7월	여자	2,101	1,065	1,672	359	1,313	450	429	256	1,036
2000	중구	8월	합계	5,126	2,778	4,117	1,108	3,009	1,130	1,009	540	2,348
2000	중구	8월	남자	2,581	1,393	2,039	562	1,477	556	542	275	1,188
2000	중구	8월	여자	2,545	1,385	2,078	546	1,532	574	467	265	1,160
2000	중구	9월	합계	4,233	2,488	3,328	849	2,479	1,135	905	504	1,745
2000	중구	9월	남자	2,135	1,275	1,659	420	1,239	596	476	259	860
2000	중구	9월	여자	2,098	1,213	1,669	429	1,240	539	429	245	885
2000	중구	10월	합계	3,879	2,963	3,052	810	2,242	1,492	827	661	916
2000	중구	10월	남자	1,934	1,524	1,510	414	1,096	771	424	339	410
2000	중구	10월	여자	1,945	1,439	1,542	396	1,146	721	403	322	506
2000	중구	11월	합계	3,239	2,694	2,499	615	1,884	1,447	740	632	545
2000	중구	11월	남자	1,606	1,386	1,218	308	910	749	388	329	220
2000	중구	11월	여자	1,633	1,308	1,281	307	974	698	352	303	325
2000	중구	12월	합계	2,944	2,056	2,209	342	1,867	1,119	735	595	888
2000	중구	12월	남자	1,436	1,014	1,090	181	909	534	346	299	422
2000	중구	12월	여자	1,508	1,042	1,119	161	958	585	389	296	466
2000	용산구	합계	합계	52,288	51,565	36,035	12,621	23,414	23,976	16,253	14,968	723
2000	용산구	합계	남자	25,767	25,641	17,679	6,096	11,583	11,958	8,088	7,587	126
2000	용산구	합계	여자	26,521	25,924	18,356	6,525	11,831	12,018	8,165	7,381	597
2000	용산구	1월	합계	3,198	3,069	1,996	666	1,330	1,372	1,202	1,031	129
2000	용산구	1월	남자	1,581	1,525	972	297	675	703	609	525	56
2000	용산구	1월	여자	1,617	1,544	1,024	369	655	669	593	506	73
2000	용산구	2월	합계	4,374	4,185	2,749	858	1,891	2,038	1,625	1,289	189
2000	용산구	2월	남자	2,110	2,136	1,311	418	893	1,028	799	690	-26
2000	용산구	2월	여자	2,264	2,049	1,438	440	998	1,010	826	599	215
2000	용산구	3월	합계	5,165	5,433	3,529	1,402	2,127	2,593	1,636	1,438	-268
2000	용산구	3월	남자	2,590	2,770	1,747	680	1,067	1,320	843	770	-180
2000	용산구	3월	여자	2,575	2,663	1,782	722	1,060	1,273	793	668	-88
2000	용산구	4월	합계	5,063	4,536	3,666	1,247	2,419	2,055	1,397	1,234	527
2000	용산구	4월	남자	2,462	2,261	1,772	605	1,167	1,020	690	636	201
2000	용산구	4월	여자	2,601	2,275	1,894	642	1,252	1,035	707	598	326
2000	용산구	5월	합계	4,880	4,842	3,328	1,175	2,153	2,207	1,552	1,460	38
2000	용산구	5월	남자	2,452	2,431	1,668	570	1,098	1,113	784	748	21
2000	용산구	5월	여자	2,428	2,411	1,660	605	1,055	1,094	768	712	17
2000	용산구	6월	합계	3,863	4,271	2,704	996	1,708	1,995	1,159	1,280	-408
2000	용산구	6월	남자	1,951	2,125	1,358	496	862	1,000	593	629	-174
2000	용산구	6월	여자	1,912	2,146	1,346	500	846	995	566	651	-234
2000	용산구	7월	합계	5,035	4,009	3,713	1,185	2,528	1,775	1,322	1,049	1,026
2000	용산구	7월	남자	2,438	1,945	1,789	569	1,220	860	649	516	493
2000	용산구	7월	여자	2,597	2,064	1,924	616	1,308	915	673	533	533
2000	용산구	8월	합계	4,307	3,928	2,936	949	1,987	1,865	1,371	1,114	379
2000	용산구	8월	남자	2,078	1,913	1,402	443	959	902	676	568	165
2000	용산구	8월	여자	2,229	2,015	1,534	506	1,028	963	695	546	214
2000	용산구	9월	합계	4,112	3,936	2,916	1,108	1,808	1,805	1,196	1,023	176
2000	용산구	9월	남자	2,078	1,935	1,464	548	916	873	614	514	143
2000	용산구	9월	여자	2,034	2,001	1,452	560	892	932	582	509	33
2000	용산구	10월	합계	4,614	5,109	3,230	1,225	2,005	2,370	1,384	1,514	-495
2000	용산구	10월	남자	2,335	2,604	1,640	630	1,010	1,204	695	770	-269
2000	용산구	10월	여자	2,279	2,505	1,590	595	995	1,166	689	744	-226
2000	용산구	11월	합계	4,425	4,709	3,178	1,100	2,078	2,229	1,247	1,380	-284
2000	용산구	11월	남자	2,138	2,295	1,537	506	1,031	1,105	601	684	-157
2000	용산구	11월	여자	2,287	2,414	1,641	594	1,047	1,124	646	696	-127
2000	용산구	12월	합계	3,252	3,538	2,090	710	1,380	1,672	1,162	1,156	-286
2000	용산구	12월	남자	1,554	1,701	1,019	334	685	830	535	537	-147
2000	용산구	12월	여자	1,698	1,837	1,071	376	695	842	627	619	-139
2000	성동구	합계	합계	70,923	72,588	51,289	18,822	32,467	35,555	19,634	18,211	-1,665
2000	성동구	합계	남자	35,922	36,645	25,701	9,334	16,367	17,869	10,221	9,442	-723
2000	성동구	합계	여자	35,001	35,943	25,588	9,488	16,100	17,686	9,413	8,769	-942
2000	성동구	1월	합계	3,922	4,076	2,537	808	1,729	1,994	1,385	1,274	-154
2000	성동구	1월	남자	1,989	2,050	1,284	404	880	982	705	664	-61
2000	성동구	1월	여자	1,933	2,026	1,253	404	849	1,012	680	610	-93
2000	성동구	2월	합계	5,366	5,537	3,317	1,087	2,230	2,800	2,049	1,650	-171
2000	성동구	2월	남자	2,743	2,740	1,654	518	1,136	1,390	1,089	832	3
2000	성동구	2월	여자	2,623	2,797	1,663	569	1,094	1,410	960	818	-174
2000	성동구	3월	합계	7,309	7,361	5,259	1,925	3,334	3,474	2,050	1,962	-52
2000	성동구	3월	남자	3,709	3,742	2,611	903	1,708	1,806	1,098	1,033	-33
2000	성동구	3월	여자	3,600	3,619	2,648	1,022	1,626	1,668	952	929	-19
2000	성동구	4월	합계	6,350	6,814	4,713	1,908	2,805	3,364	1,637	1,542	-464
2000	성동구	4월	남자	3,200	3,474	2,342	947	1,395	1,724	858	803	-274
2000	성동구	4월	여자	3,150	3,340	2,371	961	1,410	1,640	779	739	-190
2000	성동구	5월	합계	6,502	6,870	4,638	1,732	2,906	3,392	1,864	1,746	-368
2000	성동구	5월	남자	3,318	3,526	2,327	893	1,434	1,739	991	894	-208
2000	성동구	5월	여자	3,184	3,344	2,311	839	1,472	1,653	873	852	-160
2000	성동구	6월	합계	4,783	5,871	3,328	1,202	2,126	3,148	1,455	1,521	-1,088
2000	성동구	6월	남자	2,444	2,944	1,669	603	1,066	1,568	775	773	-500
2000	성동구	6월	여자	2,339	2,927	1,659	599	1,060	1,580	680	748	-588
2000	성동구	7월	합계	4,092	4,967	2,894	1,084	1,810	2,711	1,198	1,172	-875
2000	성동구	7월	남자	2,053	2,539	1,429	530	899	1,374	624	635	-486
2000	성동구	7월	여자	2,039	2,428	1,465	554	911	1,337	574	537	-389
2000	성동구	8월	합계	4,682	5,871	3,336	1,228	2,108	3,273	1,346	1,370	-1,189
2000	성동구	8월	남자	2,346	2,904	1,635	589	1,046	1,593	711	722	-558
2000	성동구	8월	여자	2,336	2,967	1,701	639	1,062	1,680	635	648	-631
2000	성동구	9월	합계	4,479	5,471	3,186	1,131	2,055	3,057	1,293	1,283	-992
2000	성동구	9월	남자	2,309	2,830	1,622	567	1,055	1,567	687	696	-521
2000	성동구	9월	여자	2,170	2,641	1,564	564	1,000	1,490	606	587	-471
2000	성동구	10월	합계	8,001	7,133	6,149	2,188	3,961	3,353	1,852	1,592	868
2000	성동구	10월	남자	4,099	3,610	3,154	1,104	2,050	1,673	945	833	489
2000	성동구	10월	여자	3,902	3,523	2,995	1,084	1,911	1,680	907	759	379
2000	성동구	11월	합계	9,129	7,228	7,177	2,715	4,462	2,785	1,952	1,728	1,901
2000	성동구	11월	남자	4,578	3,606	3,597	1,342	2,255	1,390	981	874	972
2000	성동구	11월	여자	4,551	3,622	3,580	1,373	2,207	1,395	971	854	929
2000	성동구	12월	합계	6,308	5,389	4,755	1,814	2,941	2,204	1,553	1,371	919
2000	성동구	12월	남자	3,134	2,680	2,377	934	1,443	1,063	757	683	454
2000	성동구	12월	여자	3,174	2,709	2,378	880	1,498	1,141	796	688	465
2000	광진구	합계	합계	84,265	87,942	59,489	24,296	35,193	37,901	24,776	25,745	-3,677
2000	광진구	합계	남자	42,619	44,282	29,850	12,144	17,706	19,030	12,769	13,108	-1,663
2000	광진구	합계	여자	41,646	43,660	29,639	12,152	17,487	18,871	12,007	12,637	-2,014
2000	광진구	1월	합계	4,821	5,209	3,148	1,248	1,900	2,188	1,673	1,773	-388
2000	광진구	1월	남자	2,369	2,627	1,550	639	911	1,096	819	892	-258
2000	광진구	1월	여자	2,452	2,582	1,598	609	989	1,092	854	881	-130
2000	광진구	2월	합계	6,972	7,157	4,445	1,675	2,770	3,176	2,527	2,306	-185
2000	광진구	2월	남자	3,515	3,607	2,197	830	1,367	1,607	1,318	1,170	-92
2000	광진구	2월	여자	3,457	3,550	2,248	845	1,403	1,569	1,209	1,136	-93
2000	광진구	3월	합계	9,138	9,835	6,361	2,811	3,550	4,229	2,777	2,795	-697
2000	광진구	3월	남자	4,615	4,995	3,137	1,375	1,762	2,132	1,478	1,488	-380
2000	광진구	3월	여자	4,523	4,840	3,224	1,436	1,788	2,097	1,299	1,307	-317
2000	광진구	4월	합계	8,092	8,732	5,926	2,745	3,181	3,654	2,166	2,333	-640
2000	광진구	4월	남자	4,147	4,405	2,961	1,346	1,615	1,847	1,186	1,212	-258
2000	광진구	4월	여자	3,945	4,327	2,965	1,399	1,566	1,807	980	1,121	-382
2000	광진구	5월	합계	7,920	8,191	5,598	2,357	3,241	3,558	2,322	2,276	-271
2000	광진구	5월	남자	4,076	4,053	2,845	1,148	1,697	1,750	1,231	1,155	23
2000	광진구	5월	여자	3,844	4,138	2,753	1,209	1,544	1,808	1,091	1,121	-294
2000	광진구	6월	합계	6,829	7,335	4,877	2,121	2,756	3,148	1,952	2,066	-506
2000	광진구	6월	남자	3,458	3,635	2,453	1,078	1,375	1,521	1,005	1,036	-177
2000	광진구	6월	여자	3,371	3,700	2,424	1,043	1,381	1,627	947	1,030	-329
2000	광진구	7월	합계	5,251	5,644	3,639	1,416	2,223	2,532	1,612	1,696	-393
2000	광진구	7월	남자	2,632	2,851	1,831	701	1,130	1,282	801	868	-219
2000	광진구	7월	여자	2,619	2,793	1,808	715	1,093	1,250	811	828	-174
2000	광진구	8월	합계	6,073	6,370	4,208	1,590	2,618	2,975	1,865	1,805	-297
2000	광진구	8월	남자	3,023	3,277	2,087	800	1,287	1,526	936	951	-254
2000	광진구	8월	여자	3,050	3,093	2,121	790	1,331	1,449	929	854	-43
2000	광진구	9월	합계	8,438	6,822	6,520	2,358	4,162	2,612	1,918	1,852	1,616
2000	광진구	9월	남자	4,344	3,488	3,361	1,206	2,155	1,345	983	937	856
2000	광진구	9월	여자	4,094	3,334	3,159	1,152	2,007	1,267	935	915	760
2000	광진구	10월	합계	8,118	8,522	5,980	2,427	3,553	3,736	2,138	2,359	-404
2000	광진구	10월	남자	4,119	4,247	3,011	1,205	1,806	1,867	1,108	1,175	-128
2000	광진구	10월	여자	3,999	4,275	2,969	1,222	1,747	1,869	1,030	1,184	-276
2000	광진구	11월	합계	6,984	7,921	4,937	2,051	2,886	3,427	2,047	2,443	-937
2000	광진구	11월	남자	3,543	3,992	2,494	1,039	1,455	1,746	1,049	1,207	-449
2000	광진구	11월	여자	3,441	3,929	2,443	1,012	1,431	1,681	998	1,236	-488
2000	광진구	12월	합계	5,629	6,204	3,850	1,497	2,353	2,666	1,779	2,041	-575
2000	광진구	12월	남자	2,778	3,105	1,923	777	1,146	1,311	855	1,017	-327
2000	광진구	12월	여자	2,851	3,099	1,927	720	1,207	1,355	924	1,024	-248
2000	동대문구	합계	합계	98,126	87,389	74,757	33,667	41,090	33,136	23,369	20,586	10,737
2000	동대문구	합계	남자	49,625	44,194	37,505	16,824	20,681	16,737	12,120	10,633	5,431
2000	동대문구	합계	여자	48,501	43,195	37,252	16,843	20,409	16,399	11,249	9,953	5,306
2000	동대문구	1월	합계	4,174	4,974	2,713	1,216	1,497	2,276	1,461	1,482	-800
2000	동대문구	1월	남자	2,111	2,578	1,356	620	736	1,168	755	790	-467
2000	동대문구	1월	여자	2,063	2,396	1,357	596	761	1,108	706	692	-333
2000	동대문구	2월	합계	6,605	7,357	4,405	1,883	2,522	3,466	2,200	2,008	-752
2000	동대문구	2월	남자	3,353	3,756	2,244	931	1,313	1,748	1,109	1,077	-403
2000	동대문구	2월	여자	3,252	3,601	2,161	952	1,209	1,718	1,091	931	-349
2000	동대문구	3월	합계	10,553	9,742	8,002	3,694	4,308	3,834	2,551	2,214	811
2000	동대문구	3월	남자	5,294	4,934	3,979	1,819	2,160	1,959	1,315	1,156	360
2000	동대문구	3월	여자	5,259	4,808	4,023	1,875	2,148	1,875	1,236	1,058	451
2000	동대문구	4월	합계	8,941	8,450	7,012	3,459	3,553	3,183	1,929	1,808	491
2000	동대문구	4월	남자	4,560	4,254	3,500	1,721	1,779	1,577	1,060	956	306
2000	동대문구	4월	여자	4,381	4,196	3,512	1,738	1,774	1,606	869	852	185
2000	동대문구	5월	합계	9,061	7,962	6,904	3,185	3,719	3,007	2,157	1,770	1,099
2000	동대문구	5월	남자	4,623	4,045	3,482	1,584	1,898	1,541	1,141	920	578
2000	동대문구	5월	여자	4,438	3,917	3,422	1,601	1,821	1,466	1,016	850	521
2000	동대문구	6월	합계	7,807	7,160	6,092	2,886	3,206	2,583	1,715	1,691	647
2000	동대문구	6월	남자	3,952	3,606	3,044	1,448	1,596	1,300	908	858	346
2000	동대문구	6월	여자	3,855	3,554	3,048	1,438	1,610	1,283	807	833	301
2000	동대문구	7월	합계	7,885	6,031	6,035	2,672	3,363	2,039	1,850	1,320	1,854
2000	동대문구	7월	남자	3,956	3,032	3,023	1,331	1,692	1,022	933	679	924
2000	동대문구	7월	여자	3,929	2,999	3,012	1,341	1,671	1,017	917	641	930
2000	동대문구	8월	합계	11,412	8,211	9,292	4,227	5,065	2,460	2,120	1,524	3,201
2000	동대문구	8월	남자	5,796	4,187	4,685	2,171	2,514	1,242	1,111	774	1,609
2000	동대문구	8월	여자	5,616	4,024	4,607	2,056	2,551	1,218	1,009	750	1,592
2000	동대문구	9월	합계	8,805	7,043	6,936	3,191	3,745	2,466	1,869	1,386	1,762
2000	동대문구	9월	남자	4,519	3,593	3,532	1,596	1,936	1,294	987	703	926
2000	동대문구	9월	여자	4,286	3,450	3,404	1,595	1,809	1,172	882	683	836
2000	동대문구	10월	합계	8,630	7,578	6,596	2,952	3,644	2,829	2,034	1,797	1,052
2000	동대문구	10월	남자	4,406	3,810	3,341	1,459	1,882	1,432	1,065	919	596
2000	동대문구	10월	여자	4,224	3,768	3,255	1,493	1,762	1,397	969	878	456
2000	동대문구	11월	합계	6,893	6,938	5,090	2,212	2,878	2,810	1,803	1,916	-45
2000	동대문구	11월	남자	3,465	3,476	2,549	1,101	1,448	1,390	916	985	-11
2000	동대문구	11월	여자	3,428	3,462	2,541	1,111	1,430	1,420	887	931	-34
2000	동대문구	12월	합계	7,360	5,943	5,680	2,090	3,590	2,183	1,680	1,670	1,417
2000	동대문구	12월	남자	3,590	2,923	2,770	1,043	1,727	1,064	820	816	667
2000	동대문구	12월	여자	3,770	3,020	2,910	1,047	1,863	1,119	860	854	750
2000	중랑구	합계	합계	94,184	101,593	69,498	35,949	33,549	35,809	24,686	29,835	-7,409
2000	중랑구	합계	남자	46,917	50,321	34,534	17,841	16,693	17,619	12,383	14,861	-3,404
2000	중랑구	합계	여자	47,267	51,272	34,964	18,108	16,856	18,190	12,303	14,974	-4,005
2000	중랑구	1월	합계	4,886	5,617	3,257	1,567	1,690	2,066	1,629	1,984	-731
2000	중랑구	1월	남자	2,449	2,794	1,630	812	818	1,008	819	974	-345
2000	중랑구	1월	여자	2,437	2,823	1,627	755	872	1,058	810	1,010	-386
2000	중랑구	2월	합계	7,866	7,836	5,397	2,524	2,873	2,795	2,469	2,517	30
2000	중랑구	2월	남자	3,878	3,813	2,633	1,227	1,406	1,351	1,245	1,235	65
2000	중랑구	2월	여자	3,988	4,023	2,764	1,297	1,467	1,444	1,224	1,282	-35
2000	중랑구	3월	합계	10,880	11,248	8,267	4,308	3,959	3,699	2,613	3,241	-368
2000	중랑구	3월	남자	5,404	5,576	4,100	2,100	2,000	1,821	1,304	1,655	-172
2000	중랑구	3월	여자	5,476	5,672	4,167	2,208	1,959	1,878	1,309	1,586	-196
2000	중랑구	4월	합계	9,666	10,126	7,306	4,104	3,202	3,382	2,360	2,640	-460
2000	중랑구	4월	남자	4,806	5,024	3,611	2,055	1,556	1,663	1,195	1,306	-218
2000	중랑구	4월	여자	4,860	5,102	3,695	2,049	1,646	1,719	1,165	1,334	-242
2000	중랑구	5월	합계	9,399	10,164	7,038	3,841	3,197	3,581	2,361	2,742	-765
2000	중랑구	5월	남자	4,677	5,062	3,464	1,888	1,576	1,807	1,213	1,367	-385
2000	중랑구	5월	여자	4,722	5,102	3,574	1,953	1,621	1,774	1,148	1,375	-380
2000	중랑구	6월	합계	7,962	8,374	5,972	3,121	2,851	2,879	1,990	2,374	-412
2000	중랑구	6월	남자	3,943	4,074	2,949	1,519	1,430	1,372	994	1,183	-131
2000	중랑구	6월	여자	4,019	4,300	3,023	1,602	1,421	1,507	996	1,191	-281
2000	중랑구	7월	합계	5,618	5,971	4,038	2,033	2,005	2,257	1,580	1,681	-353
2000	중랑구	7월	남자	2,827	2,953	2,021	1,018	1,003	1,090	806	845	-126
2000	중랑구	7월	여자	2,791	3,018	2,017	1,015	1,002	1,167	774	836	-227
2000	중랑구	8월	합계	6,722	7,579	4,771	2,414	2,357	2,961	1,951	2,204	-857
2000	중랑구	8월	남자	3,330	3,719	2,388	1,200	1,188	1,447	942	1,072	-389
2000	중랑구	8월	여자	3,392	3,860	2,383	1,214	1,169	1,514	1,009	1,132	-468
2000	중랑구	9월	합계	7,214	7,625	5,337	2,752	2,585	2,854	1,877	2,019	-411
2000	중랑구	9월	남자	3,610	3,794	2,654	1,367	1,287	1,427	956	1,000	-184
