"행정구역(시군구)별","이동규모별","항목","단위","2018. 06 월",
"전국","계","총전입","건","354865",
"전국","계","총전출","건","354865",
"전국","계","순이동","건","0",
"전국","계","시도내-시군구내이동","건","119738",
"전국","계","시도내-시군구간전입","건","101199",
"전국","계","시도내-시군구간전출","건","101199",
"전국","계","시도간전입","건","133928",
"전국","계","시도간전출","건","133928",
"전국","1인","총전입","건","254776",
"전국","1인","총전출","건","254776",
"전국","1인","순이동","건","0",
"전국","1인","시도내-시군구내이동","건","70775",
"전국","1인","시도내-시군구간전입","건","73401",
"전국","1인","시도내-시군구간전출","건","73401",
"전국","1인","시도간전입","건","110600",
"전국","1인","시도간전출","건","110600",
"전국","2인","총전입","건","44055",
"전국","2인","총전출","건","44055",
"전국","2인","순이동","건","0",
"전국","2인","시도내-시군구내이동","건","19243",
"전국","2인","시도내-시군구간전입","건","12649",
"전국","2인","시도내-시군구간전출","건","12649",
"전국","2인","시도간전입","건","12163",
"전국","2인","시도간전출","건","12163",
"전국","3인","총전입","건","29861",
"전국","3인","총전출","건","29861",
"전국","3인","순이동","건","0",
"전국","3인","시도내-시군구내이동","건","15013",
"전국","3인","시도내-시군구간전입","건","8401",
"전국","3인","시도내-시군구간전출","건","8401",
"전국","3인","시도간전입","건","6447",
"전국","3인","시도간전출","건","6447",
"전국","4인","총전입","건","20825",
"전국","4인","총전출","건","20825",
"전국","4인","순이동","건","0",
"전국","4인","시도내-시군구내이동","건","11605",
"전국","4인","시도내-시군구간전입","건","5408",
"전국","4인","시도내-시군구간전출","건","5408",
"전국","4인","시도간전입","건","3812",
"전국","4인","시도간전출","건","3812",
"전국","5인","총전입","건","4371",
"전국","5인","총전출","건","4371",
"전국","5인","순이동","건","0",
"전국","5인","시도내-시군구내이동","건","2563",
"전국","5인","시도내-시군구간전입","건","1074",
"전국","5인","시도내-시군구간전출","건","1074",
"전국","5인","시도간전입","건","734",
"전국","5인","시도간전출","건","734",
"전국","6인","총전입","건","758",
"전국","6인","총전출","건","758",
"전국","6인","순이동","건","0",
"전국","6인","시도내-시군구내이동","건","424",
"전국","6인","시도내-시군구간전입","건","211",
"전국","6인","시도내-시군구간전출","건","211",
"전국","6인","시도간전입","건","123",
"전국","6인","시도간전출","건","123",
"전국","7인","총전입","건","155",
"전국","7인","총전출","건","155",
"전국","7인","순이동","건","0",
"전국","7인","시도내-시군구내이동","건","79",
"전국","7인","시도내-시군구간전입","건","42",
"전국","7인","시도내-시군구간전출","건","42",
"전국","7인","시도간전입","건","34",
"전국","7인","시도간전출","건","34",
"전국","8인","총전입","건","42",
"전국","8인","총전출","건","42",
"전국","8인","순이동","건","0",
"전국","8인","시도내-시군구내이동","건","24",
"전국","8인","시도내-시군구간전입","건","7",
"전국","8인","시도내-시군구간전출","건","7",
"전국","8인","시도간전입","건","11",
"전국","8인","시도간전출","건","11",
"전국","9인","총전입","건","19",
"전국","9인","총전출","건","19",
"전국","9인","순이동","건","0",
"전국","9인","시도내-시군구내이동","건","11",
"전국","9인","시도내-시군구간전입","건","4",
"전국","9인","시도내-시군구간전출","건","4",
"전국","9인","시도간전입","건","4",
"전국","9인","시도간전출","건","4",
"전국","10인이상","총전입","건","3",
"전국","10인이상","총전출","건","3",
"전국","10인이상","순이동","건","0",
"전국","10인이상","시도내-시군구내이동","건","1",
"전국","10인이상","시도내-시군구간전입","건","2",
"전국","10인이상","시도내-시군구간전출","건","2",
"전국","10인이상","시도간전입","건","0",
"전국","10인이상","시도간전출","건","0",
"서울특별시","계","총전입","건","72873",
"서울특별시","계","총전출","건","75286",
"서울특별시","계","순이동","건","-2413",
"서울특별시","계","시도내-시군구내이동","건","18688",
"서울특별시","계","시도내-시군구간전입","건","27508",
"서울특별시","계","시도내-시군구간전출","건","27508",
"서울특별시","계","시도간전입","건","26677",
"서울특별시","계","시도간전출","건","29090",
"서울특별시","1인","총전입","건","53722",
"서울특별시","1인","총전출","건","52827",
"서울특별시","1인","순이동","건","895",
"서울특별시","1인","시도내-시군구내이동","건","10584",
"서울특별시","1인","시도내-시군구간전입","건","19939",
"서울특별시","1인","시도내-시군구간전출","건","19939",
"서울특별시","1인","시도간전입","건","23199",
"서울특별시","1인","시도간전출","건","22304",
"서울특별시","2인","총전입","건","8360",
"서울특별시","2인","총전출","건","9800",
"서울특별시","2인","순이동","건","-1440",
"서울특별시","2인","시도내-시군구내이동","건","3128",
"서울특별시","2인","시도내-시군구간전입","건","3357",
"서울특별시","2인","시도내-시군구간전출","건","3357",
"서울특별시","2인","시도간전입","건","1875",
"서울특별시","2인","시도간전출","건","3315",
"서울특별시","3인","총전입","건","5750",
"서울특별시","3인","총전출","건","6856",
"서울특별시","3인","순이동","건","-1106",
"서울특별시","3인","시도내-시군구내이동","건","2497",
"서울특별시","3인","시도내-시군구간전입","건","2323",
"서울특별시","3인","시도내-시군구간전출","건","2323",
"서울특별시","3인","시도간전입","건","930",
"서울특별시","3인","시도간전출","건","2036",
"서울특별시","4인","총전입","건","4032",
"서울특별시","4인","총전출","건","4658",
"서울특별시","4인","순이동","건","-626",
"서울특별시","4인","시도내-시군구내이동","건","1953",
"서울특별시","4인","시도내-시군구간전입","건","1530",
"서울특별시","4인","시도내-시군구간전출","건","1530",
"서울특별시","4인","시도간전입","건","549",
"서울특별시","4인","시도간전출","건","1175",
